timestamp,dtNs,ax,ay,az,gx,gy,gz
306207.967596417,0,0.0006753504,0.0035002828,0.0004208088,-0.04557042,0.13054745,0.10500371
306207.987596417,0,-0.019394666,-0.0019151866,0.017502189,-0.060755186,0.11668942,0.12895307
306208.007596417,20000000,-0.03844285,-0.006306827,0.025990903,-0.080649644,0.058261186,0.15280062
306208.027596417,0,-0.033145398,-0.016694307,0.023115695,-0.11623025,0.015661534,0.12139953
306208.047596417,20000000,-0.027851194,-0.027084053,0.020237386,-0.15181085,-0.02693811,0.08999844
306208.067596417,40000000,0.003804624,-0.028933287,-0.007151544,-0.15959117,0.014699686,-0.0014614463
306208.087596417,0,-0.004972607,-0.030380875,0.0023120642,-0.12153072,0.047720008,-0.040016983
306208.107596417,20000000,-0.00801751,-0.0073940456,-0.009741604,-0.14157721,0.10876836,-0.036504783
306208.127596417,0,-0.02504763,0.013463885,-0.010812223,-0.19733627,0.1792152,0.03284461
306208.147596417,0,-0.045297742,0.0016732961,0.0006118417,-0.2799198,0.25827515,0.12805267
306208.167596417,20000000,0.00025108457,-0.033966318,-0.006919682,-0.072288916,0.06905717,0.022799887
306208.187596417,0,-0.00587368,-0.035365283,-0.0009977818,-0.11295799,0.18855967,-0.07980554
306208.207596417,0,0.014586002,-0.07969493,0.023859084,-0.06063182,0.19030295,-0.11666563
306208.227596417,20000000,0.019936234,-0.08899203,0.03847617,-0.100746214,0.20225684,-0.09900905
306208.247596417,0,0.017857492,-0.02968955,0.007755816,-0.17991824,0.24929489,0.054092735
306208.267596417,0,0.0068143606,-0.031566426,0.006550789,-0.16200474,0.31224382,-0.08986676
306208.287596417,0,-0.025494128,-0.030747473,0.055314958,-0.10822582,0.041169256,-0.24383706
306208.307596417,0,0.012452275,-0.040913507,0.011613786,-0.10594527,0.01676096,-0.23909071
306208.327596417,20000000,0.032188445,-0.017015636,-0.00066155195,-0.08924551,0.12382618,-0.24051163
306208.347596417,0,-0.013495207,-0.051836714,0.049354315,0.05758418,-0.017382376,-0.3759325
306208.367596417,20000000,-0.0034623146,-0.027841687,0.013471127,0.052355375,-0.046048947,-0.43512335
306208.387596417,0,-0.0054739118,-0.0037826896,0.0049803257,0.08490767,-0.10294097,-0.44333178
306208.407596417,0,0.0034300387,0.012415126,-0.0039556623,0.109884135,-0.1073387,-0.40394485
306208.427596417,0,0.012337327,0.024265304,-0.013725102,0.1152426,-0.06791082,-0.35737664
306208.447596417,0,0.005534798,0.03390886,-0.012506425,0.08952566,-0.030369412,-0.2853878
306208.467596417,20000000,-0.0069773793,0.035424888,-0.0071142316,0.051621348,-0.0077527463,-0.19040659
306208.487596417,0,-0.013836503,0.03927301,-0.013774455,-0.0014456436,-0.0053173434,-0.105361715
306208.507596417,0,-0.019443065,0.028585091,-0.016274631,-0.045749344,-0.02390246,-0.07800746
306208.527596417,20000000,-0.034228057,0.010838285,-0.010884047,-0.029539675,-0.11047921,-0.1759514
306208.547596417,0,0.013722807,0.022298396,-0.027006805,0.13189824,-0.22480232,-0.23634465
306208.567596418,20000000,0.02063626,-0.002733335,-0.0101031065,0.1310287,-0.08590722,-0.17614438
306208.587596418,0,0.025922865,-0.015574291,-0.00599128,0.14277525,0.009800062,-0.11933263
306208.607596418,0,0.010491639,-0.015173271,0.013874888,0.2208099,0.06725614,-0.071556434
306208.627596418,20000000,-0.0053247213,0.012769282,0.01595831,0.25083753,0.05474053,-0.053269636
306208.647596418,0,0.002166748,0.03620626,-0.0028342009,0.19912696,0.050073706,-0.03588748
306208.667596418,20000000,0.016197115,0.046329692,-0.019249022,0.15603644,0.06899573,-0.004087001
306208.687596418,0,0.02459082,0.040758565,-0.023532331,0.12643908,0.13027975,0.015372632
306208.707596418,20000000,0.020124644,0.035665363,-0.0216766,0.09729521,0.20991093,0.023149135
306208.727596418,0,0.02001667,0.026304662,-0.017257094,0.03838934,0.2709569,0.042933032
306208.747596418,20000000,0.008206159,0.01933606,-0.0046955943,0.03232002,0.27114028,0.058946863
306208.767596418,0,-0.02178371,0.03857118,0.015570581,-0.11297715,0.23047948,0.0971872
306208.787596418,0,0.0039993525,-0.015927747,0.018713117,-0.14408223,0.24325451,0.06714917
306208.807596418,20000000,0.013796508,0.0036423504,0.0115968585,-0.10129356,0.27742037,0.023131277
306208.827596418,0,0.044613034,-0.011633545,0.04247552,-0.090885706,0.24417081,-0.15898953
306208.847596418,20000000,0.0472973,-0.07580817,0.02061379,-0.13735792,0.24350522,-0.11710575
306208.867596418,0,0.013569415,-0.07937518,0.036691308,-0.113559715,0.086732864,-0.048013523
306208.887596418,20000000,-0.01626566,-0.03349763,0.013542771,-0.20387393,0.13081217,0.071316555
306208.907596418,0,0.00073093176,0.033993542,-0.0006374121,-0.21196088,0.105772,0.17570782
306208.927596418,0,0.015901238,0.024469197,0.012878239,-0.084068105,0.09161165,0.028024778
306208.947596418,0,0.03350392,0.03340265,0.007850826,-0.09450785,0.08208633,0.16864336
306208.967596418,20000000,0.051103532,0.042344943,0.002812326,-0.104947604,0.07256102,0.30926192
306208.987596418,0,-0.0038197339,-0.08299114,0.11379582,-0.016296774,-0.009727277,-0.021538764
306209.007596418,0,-0.0025244653,-0.060850665,0.011934876,-0.08177911,0.032767814,-0.07053802
306209.027596418,0,-0.016146928,-0.0143867135,0.003983438,-0.051066816,-0.09772569,-0.08727294
306209.047596418,20000000,0.0042482316,-0.021113306,0.004898429,0.021722049,-0.089436404,-0.13011199
306209.067596418,0,0.008635759,0.0066821575,-0.0079135895,0.1177063,-0.012125216,-0.18958658
306209.087596418,0,-0.030508041,0.043873057,0.022239268,0.102147594,-0.10034744,-0.10545185
306209.107596418,0,-0.02385664,0.047653735,0.0050768256,0.030374035,-0.103431575,-0.070656374
306209.127596418,20000000,-0.01720336,0.051437154,-0.012088895,-0.041399524,-0.10651571,-0.035860896
306209.147596418,40000000,-0.0027620196,0.026286751,-0.022823334,-0.07367669,-0.08660482,-0.057055302
306209.167596418,0,-0.0007559955,0.01727423,-0.026557565,-0.08218033,-0.048404798,-0.1000727
306209.187596418,0,-3.3706427e-05,0.013129652,-0.022883892,-0.056963816,-0.010890771,-0.13153073
306209.207596418,20000000,-0.000905782,0.02036938,-0.012705445,-0.029029224,0.013659626,-0.14577463
306209.227596418,0,-0.009067386,0.028702512,-0.00066679716,0.0033078343,0.0032942593,-0.13871078
306209.247596418,0,0.0068572164,0.037325367,-0.009148121,0.0861383,-0.13146864,-0.13819161
306209.287596418,0,0.015099406,0.02406849,0.006477177,0.20948993,-0.1621711,-0.10139545
306209.307596418,0,0.015396774,0.035022557,-0.0055077076,0.06849103,-0.07171728,0.011620633
306209.327596418,0,0.0044439137,0.0019065589,0.018878043,0.0014610738,-0.056563,0.04941618
