frame,t_rel,t_abs,mar,delta_mar,mar_bp,nose_lip_dist,delta_nose_lip_dist,chin_lip_dist,delta_chin_lip_dist,valid
584,19.467368,,0.032076,0.010731,0.003433,98.785805,2.086197,129.347153,-0.659225,1
585,19.500702,,0.030358,-0.001718,0.003595,97.229706,-1.556099,130.520050,1.172897,1
586,19.534037,,0.022514,-0.007844,0.003385,98.192276,0.962570,130.766006,0.245956,1
587,19.567372,,0.024651,0.002137,0.003093,94.872650,-3.319626,131.620697,0.854691,1
588,19.600706,,0.025456,0.000805,0.002952,98.056480,3.183830,132.955521,1.334824,1
589,19.634041,,0.028898,0.003443,0.003032,97.977371,-0.079109,133.920563,0.965042,1
590,19.667375,,0.027765,-0.001134,0.003171,101.355690,3.378319,131.725647,-2.194916,1
591,19.700710,,0.036643,0.008878,0.003050,104.849480,3.493790,132.206558,0.480911,1
592,19.734044,,0.030337,-0.006307,0.002296,105.428787,0.579308,132.964859,0.758301,1
593,19.767379,,0.024060,-0.006277,0.000687,107.289635,1.860847,132.926971,-0.037888,1
594,19.800713,,0.027941,0.003881,-0.001767,106.775879,-0.513756,134.595459,1.668488,1
595,19.834048,,0.029271,0.001330,-0.004741,105.574532,-1.201347,136.508957,1.913498,1
596,19.867382,,0.032962,0.003691,-0.007614,104.799568,-0.774963,136.358627,-0.150330,1
597,19.900717,,0.019321,-0.013641,-0.009632,104.814812,0.015244,138.899643,2.541016,1
598,19.934051,,0.018319,-0.001002,-0.010068,103.993210,-0.821602,138.580460,-0.319183,1
599,19.967386,,0.024910,0.006591,-0.008581,105.680557,1.687347,136.483597,-2.096863,1
600,20.000720,,0.022984,-0.001926,-0.005258,103.959190,-1.721367,133.930664,-2.552933,1
601,20.034055,,0.032639,0.009655,-0.000677,101.899734,-2.059456,135.902267,1.971603,1
602,20.067390,,0.038592,0.005953,0.004202,102.983101,1.083366,134.268845,-1.633423,1
603,20.100724,,0.054125,0.015533,0.008419,101.878296,-1.104805,136.677765,2.408920,1
604,20.134059,,0.050518,-0.003606,0.011258,101.531494,-0.346802,133.204254,-3.473511,1
605,20.167393,,0.050777,0.000258,0.012571,100.091919,-1.439575,132.374435,-0.829819,1
606,20.200728,,0.053404,0.002628,0.012710,98.775429,-1.316490,131.346817,-1.027618,1
607,20.234062,,0.052187,-0.001217,0.012401,99.210190,0.434761,130.629074,-0.717743,1
608,20.267397,,0.044312,-0.007875,0.012425,99.188477,-0.021713,130.003998,-0.625076,1
609,20.300731,,0.045282,0.000971,0.013250,99.334808,0.146332,130.032089,0.028091,1
610,20.334066,,0.052236,0.006954,0.014821,100.686684,1.351875,130.088028,0.055939,1
611,20.367400,,0.056727,0.004491,0.016504,101.278946,0.592262,130.099640,0.011612,1
612,20.400735,,0.056796,0.000068,0.017352,99.931984,-1.346962,129.522400,-0.577240,1
613,20.434069,,0.061885,0.005089,0.016396,101.255608,1.323624,131.752792,2.230392,1
614,20.467404,,0.061770,-0.000115,0.013149,101.231804,-0.023804,132.442368,0.689575,1
615,20.500738,,0.048219,-0.013551,0.007699,100.179863,-1.051941,132.852295,0.409927,1
616,20.534073,,0.041515,-0.006704,0.000769,99.571281,-0.608582,135.916504,3.064209,1
617,20.567408,,0.030381,-0.011135,-0.006469,99.648132,0.076851,133.619095,-2.297409,1
618,20.600742,,0.020370,-0.010010,-0.012872,99.806358,0.158226,134.157593,0.538498,1
619,20.634077,,0.018280,-0.002090,-0.017606,98.180740,-1.625618,133.777588,-0.380005,1
620,20.667411,,0.013485,-0.004795,-0.020482,97.310661,-0.870079,134.388916,0.611328,1
621,20.700746,,0.020683,0.007198,-0.021808,95.432335,-1.878326,134.078659,-0.310257,1
622,20.734080,,0.026031,0.005348,-0.022209,97.897720,2.465385,133.607864,-0.470795,1
623,20.767415,,0.023318,-0.002713,-0.022300,97.446892,-0.450829,135.295364,1.687500,1
624,20.800749,,0.016713,-0.006605,-0.022330,93.145294,-4.301598,135.814545,0.519180,1
625,20.834084,,0.019196,0.002483,-0.022088,98.925964,5.780670,134.574875,-1.239670,1
626,20.867418,,0.016171,-0.003024,-0.021008,98.781685,-0.144279,131.960602,-2.614273,1
627,20.900753,,0.021612,0.005441,-0.018430,98.905708,0.124023,131.322968,-0.637634,1
628,20.934087,,0.021680,0.000068,-0.013890,100.932663,2.026955,128.244904,-3.078064,1
629,20.967422,,0.014338,-0.007343,-0.007496,99.891075,-1.041588,130.088974,1.844070,1
630,21.000756,,0.042273,0.027935,0.000155,100.438141,0.547066,132.544464,2.455490,1
631,21.034091,,0.058204,0.015931,0.008044,102.113472,1.675331,135.275177,2.730713,1
632,21.067426,,0.070553,0.012349,0.015066,103.713730,1.600258,135.189758,-0.085419,1
633,21.100760,,0.059436,-0.011117,0.020373,105.363831,1.650101,135.687561,0.497803,1
634,21.134095,,0.058211,-0.001225,0.023510,107.767471,2.403641,137.226181,1.538620,1
635,21.167429,,0.056271,-0.001941,0.024550,105.376678,-2.390793,136.764343,-0.461838,1
636,21.200764,,0.058952,0.002681,0.023790,105.406418,0.029739,138.107941,1.343597,1
637,21.234098,,0.065104,0.006152,0.021648,106.051720,0.645302,139.565384,1.457443,1
638,21.267433,,0.060097,-0.005007,0.018579,104.107819,-1.943901,138.725662,-0.839722,1
639,21.300767,,0.062446,0.002349,0.014948,102.232414,-1.875404,137.394913,-1.330750,1
640,21.334102,,0.050145,-0.012301,0.011080,99.331619,-2.900795,134.593475,-2.801437,1
641,21.367436,,0.047088,-0.003057,0.007276,100.441689,1.110069,133.398254,-1.195221,1
642,21.400771,,0.047149,0.000061,0.003790,96.365173,-4.076515,133.577744,0.179489,1
643,21.434105,,0.041172,-0.005977,0.000821,100.051170,3.685997,131.799683,-1.778061,1
644,21.467440,,0.034750,-0.006423,-0.001556,101.457237,1.406067,133.725494,1.925812,1
645,21.500774,,0.041343,0.006594,-0.003371,103.212868,1.755630,137.062286,3.336792,1
646,21.534109,,0.040271,-0.001072,-0.004771,101.523544,-1.689323,139.266479,2.204193,1
647,21.567444,,0.033874,-0.006397,-0.005984,101.093941,-0.429604,141.782181,2.515701,1
648,21.600778,,0.031871,-0.002003,-0.007231,102.484764,1.390823,143.440872,1.658691,1
649,21.634113,,0.035963,0.004092,-0.008675,103.234627,0.749863,145.354080,1.913208,1
650,21.667447,,0.032490,-0.003473,-0.010349,106.415199,3.180573,145.742935,0.388855,1
651,21.700782,,0.034481,0.001991,-0.012148,106.350800,-0.064400,148.635620,2.892685,1
652,21.734116,,0.026913,-0.007568,-0.013836,104.208038,-2.142761,150.584778,1.949158,1
653,21.767451,,0.023252,-0.003661,-0.015132,106.579491,2.371452,152.208969,1.624191,1
654,21.800785,,0.025570,0.002318,-0.015790,106.497108,-0.082382,153.513123,1.304153,1
655,21.834120,,0.025062,-0.000508,-0.015683,107.153641,0.656532,155.600327,2.087204,1
656,21.867454,,0.026035,0.000972,-0.014880,106.793732,-0.359909,159.346283,3.745956,1
657,21.900789,,0.026095,0.000061,-0.013571,108.079483,1.285751,161.350143,2.003860,1
658,21.934123,,0.029187,0.003092,-0.012028,107.149086,-0.930397,162.117798,0.767654,1
659,21.967458,,0.029316,0.000129,-0.010508,106.859161,-0.289925,163.289612,1.171814,1
660,22.000793,,0.032126,0.002810,-0.009168,107.092430,0.233269,164.047256,0.757645,1
661,22.034127,,0.025636,-0.006490,-0.008031,106.725563,-0.366867,164.418320,0.371063,1
662,22.067462,,0.028045,0.002410,-0.006992,107.632637,0.907074,163.544281,-0.874039,1
663,22.100796,,0.030510,0.002465,-0.005884,106.877724,-0.754913,163.600861,0.056580,1
664,22.134131,,0.032446,0.001935,-0.004537,105.654579,-1.223145,162.039215,-1.561646,1
665,22.167465,,0.026887,-0.005559,-0.002861,107.029625,1.375046,160.479919,-1.559296,1
666,22.200800,,0.025581,-0.001306,-0.000868,106.715775,-0.313850,160.302322,-0.177597,1
667,22.234134,,0.035219,0.009639,0.001319,107.106888,0.391113,158.148239,-2.154083,1
668,22.267469,,0.033124,-0.002095,0.003501,106.269592,-0.837296,155.697754,-2.450485,1
669,22.300803,,0.033126,0.000002,0.005481,104.941544,-1.328049,154.402863,-1.294891,1
670,22.334138,,0.032861,-0.000266,0.007121,103.068459,-1.873085,153.052994,-1.349869,1
671,22.367472,,0.030484,-0.002377,0.008393,102.604042,-0.464417,148.867767,-4.185226,1
672,22.400807,,0.031054,0.000570,0.009352,102.259468,-0.344574,145.642990,-3.224777,1
673,22.434141,,0.031209,0.000155,0.010112,102.801033,0.541565,143.379288,-2.263702,1
674,22.467476,,0.030232,-0.000977,0.010803,103.181923,0.380890,142.447433,-0.931854,1
675,22.500811,,0.025064,-0.005168,0.011510,101.771515,-1.410408,141.891968,-0.555466,1
676,22.534145,,0.028626,0.003562,0.012253,99.823631,-1.947884,139.774399,-2.117569,1
677,22.567480,,0.026487,-0.002139,0.012988,98.837440,-0.986191,139.987045,0.212646,1
678,22.600814,,0.027451,0.000963,0.013636,97.878883,-0.958557,138.506592,-1.480453,1
679,22.634149,,0.025448,-0.002003,0.014125,98.728432,0.849548,139.556366,1.049774,1
680,22.667483,,0.026717,0.001269,0.014439,98.633812,-0.094620,139.058716,-0.497650,1
681,22.700818,,0.022041,-0.004676,0.014621,98.156250,-0.477562,133.949615,-5.109100,1
682,22.734152,,0.021618,-0.000423,0.014766,95.884811,-2.271439,133.017227,-0.932388,1
683,22.767487,,0.021460,-0.000158,0.014980,95.196869,-0.687943,133.932114,0.914886,1
684,22.800821,,0.022619,0.001159,0.015342,95.171005,-0.025864,134.315460,0.383347,1
685,22.834156,,0.021867,-0.000752,0.015876,97.048576,1.877571,134.553772,0.238312,1
686,22.867490,,0.025988,0.004121,0.016537,98.111679,1.063103,132.931519,-1.622253,1
687,22.900825,,0.025040,-0.000949,0.017228,99.497215,1.385536,135.208206,2.276688,1
688,22.934159,,0.023416,-0.001624,0.017808,101.551651,2.054436,137.192169,1.983963,1
689,22.967494,,0.025353,0.001937,0.018123,99.724022,-1.827629,139.964005,2.771835,1
690,23.000829,,0.027442,0.002089,0.018018,100.370163,0.646141,141.164581,1.200577,1
691,23.034163,,0.028586,0.001144,0.017367,101.903519,1.533356,143.643539,2.478958,1
692,23.067498,,0.030616,0.002029,0.016132,102.657951,0.754433,145.247787,1.604248,1
693,23.100832,,0.029344,-0.001272,0.014348,103.087349,0.429398,146.526169,1.278381,1
694,23.134167,,0.031072,0.001728,0.012135,103.227448,0.140099,148.400009,1.873840,1
695,23.167501,,0.030550,-0.000522,0.009672,105.395775,2.168327,146.829956,-1.570053,1
696,23.200836,,0.031708,0.001159,0.007108,104.848068,-0.547707,147.201675,0.371719,1
697,23.234170,,0.030798,-0.000910,0.004504,104.939949,0.091881,145.698151,-1.503525,1
698,23.267505,,0.033467,0.002669,0.001772,102.142319,-2.797630,146.227570,0.529419,1
699,23.300839,,0.034319,0.000852,-0.001330,103.292587,1.150269,144.805008,-1.422562,1
700,23.334174,,0.034110,-0.000209,-0.005165,103.179527,-0.113060,145.989075,1.184067,1
701,23.367508,,0.032771,-0.001339,-0.010057,102.890244,-0.289284,145.525070,-0.464005,1
702,23.400843,,0.032057,-0.000714,-0.016192,102.930222,0.039978,145.104340,-0.420731,1
703,23.434177,,0.032880,0.000823,-0.023467,101.825325,-1.104897,145.201477,0.097137,1
704,23.467512,,0.034068,0.001187,-0.031353,101.823654,-0.001671,144.678543,-0.522934,1
705,23.500847,,0.031617,-0.002450,-0.039017,102.043037,0.219383,144.038940,-0.639603,1
706,23.534181,,0.033598,0.001981,-0.045438,102.857040,0.814003,143.985199,-0.053741,1
707,23.567516,,0.036221,0.002622,-0.049840,103.165779,0.308739,144.234421,0.249222,1
708,23.600850,,0.033495,-0.002726,-0.051984,105.107841,1.942062,144.725143,0.490723,1
709,23.634185,,0.035335,0.001840,-0.052517,104.712387,-0.395454,145.723495,0.998352,1
710,23.667519,,0.038712,0.003377,-0.053080,102.589836,-2.122551,144.756897,-0.966599,1
711,23.700854,,0.040470,0.001758,-0.055879,102.619812,0.029976,144.684402,-0.072495,1
712,23.734188,,0.039979,-0.000491,-0.063096,102.982292,0.362480,144.696091,0.011688,1
713,23.767523,,0.039041,-0.000938,-0.075586,102.484276,-0.498016,145.135376,0.439285,1
714,23.800857,,0.045348,0.006307,-0.092238,100.579933,-1.904343,144.842209,-0.293167,1
715,23.834192,,0.043512,-0.001836,-0.109191,100.855972,0.276039,144.189117,-0.653091,1
716,23.867526,,0.043491,-0.000021,-0.120240,101.978912,1.122940,143.535370,-0.653748,1
717,23.900861,,0.043803,0.000312,-0.118074,101.280220,-0.698692,141.681229,-1.854141,1
718,23.934195,,0.057634,0.013831,-0.096071,101.955238,0.675018,141.612762,-0.068466,1
719,23.967530,,0.072886,0.015252,-0.051899,103.657875,1.702637,140.967636,-0.645126,1
720,24.000865,,0.119545,0.046659,0.011978,111.584457,7.926582,140.041046,-0.926590,1
721,24.034199,,0.222081,0.102536,0.086994,119.471313,7.886856,136.860931,-3.180115,1
722,24.067534,,0.328472,0.106391,0.159680,127.548332,8.077019,136.571182,-0.289749,1
723,24.100868,,0.380515,0.052043,0.215384,131.557938,4.009605,136.609100,0.037918,1
724,24.134203,,0.509827,0.129312,0.241401,141.591446,10.033508,134.057083,-2.552017,1
725,24.167537,,0.508268,-0.001558,0.232464,140.165176,-1.426270,138.309357,4.252274,1
726,24.200872,,0.376189,-0.132079,0.190467,132.027908,-8.137268,143.452454,5.143097,1
727,24.234206,,0.280354,-0.095836,0.124856,123.515923,-8.511986,136.142883,-7.309570,1
728,24.267541,,0.141056,-0.139297,0.050395,122.804428,-0.711494,135.892029,-0.250854,1
729,24.300875,,0.127663,-0.013393,-0.018234,124.514481,1.710052,134.482101,-1.409927,1
730,24.334210,,0.145322,0.017659,-0.068871,123.195389,-1.319092,131.354645,-3.127457,1
731,24.367544,,0.114227,-0.031095,-0.095360,117.627365,-5.568024,131.003586,-0.351059,1
732,24.400879,,0.114991,0.000765,-0.096518,118.033318,0.405952,131.241623,0.238037,1
733,24.434213,,0.138065,0.023074,-0.075569,118.780602,0.747284,134.132370,2.890747,1
734,24.467548,,0.178285,0.040219,-0.039294,122.796188,4.015587,135.781128,1.648758,1
735,24.500883,,0.211648,0.033364,0.005003,124.726158,1.929970,141.283234,5.502106,1
736,24.534217,,0.181385,-0.030264,0.049766,124.659012,-0.067146,143.395172,2.111938,1
737,24.567552,,0.242989,0.061605,0.088175,130.147598,5.488586,142.929657,-0.465515,1
738,24.600886,,0.261790,0.018801,0.114464,131.075912,0.928314,149.344727,6.415070,1
739,24.634221,,0.268551,0.006761,0.124208,128.372437,-2.703476,150.826019,1.481293,1
740,24.667555,,0.369499,0.100948,0.115970,135.995560,7.623123,146.968445,-3.857574,1
741,24.700890,,0.345623,-0.023876,0.090834,135.701553,-0.294006,148.578781,1.610336,1
742,24.734224,,0.187258,-0.158365,0.053067,127.022598,-8.678955,150.863815,2.285034,1
743,24.767559,,0.121130,-0.066129,0.009659,121.127380,-5.895218,149.363312,-1.500504,1
744,24.800893,,0.108703,-0.012427,-0.032087,122.213203,1.085823,149.017838,-0.345474,1
745,24.834228,,0.068246,-0.040457,-0.065821,120.896530,-1.316673,145.757919,-3.259918,1
746,24.867562,,0.052379,-0.015867,-0.088180,115.090881,-5.805649,141.672318,-4.085602,1
747,24.900897,,0.045192,-0.007186,-0.098650,116.427094,1.336212,142.920685,1.248367,1
748,24.934232,,0.050808,0.005615,-0.099359,113.563461,-2.863632,145.536011,2.615326,1
749,24.967566,,0.041650,-0.009157,-0.094287,113.899971,0.336510,147.314224,1.778214,1
750,25.000901,,0.036918,-0.004733,-0.087316,112.599258,-1.300713,149.521896,2.207672,1
751,25.034235,,0.031090,-0.005827,-0.081470,111.232628,-1.366631,150.502472,0.980576,1
752,25.067570,,0.023070,-0.008020,-0.078051,106.348495,-4.884132,150.033401,-0.469070,1
753,25.100904,,0.015676,-0.007394,-0.076665,108.532822,2.184326,146.551178,-3.482224,1
754,25.134239,,0.024299,0.008623,-0.075526,105.228416,-3.304405,143.936951,-2.614227,1
755,25.167573,,0.030405,0.006106,-0.072199,103.599960,-1.628456,144.328552,0.391602,1
756,25.200908,,0.027332,-0.003073,-0.064384,102.277420,-1.322540,145.803391,1.474838,1
757,25.234242,,0.041081,0.013749,-0.050583,102.005051,-0.272369,145.583694,-0.219696,1
758,25.267577,,0.042590,0.001508,-0.030966,101.235970,-0.769081,146.550034,0.966339,1
759,25.300911,,0.052810,0.010220,-0.007176,102.969322,1.733353,145.271408,-1.278625,1
760,25.334246,,0.048470,-0.004340,0.017650,103.826584,0.857262,140.891724,-4.379684,1
761,25.367580,,0.099027,0.050556,0.039667,117.081009,13.254425,133.976028,-6.915695,1
762,25.400915,,0.178015,0.078988,0.055371,124.560875,7.479866,134.570618,0.594589,1
763,25.434250,,0.155516,-0.022499,0.062516,124.631050,0.070175,136.705063,2.134445,1
764,25.467584,,0.090272,-0.065244,0.061196,120.571968,-4.059082,139.176132,2.471069,1
765,25.500919,,0.087177,-0.003095,0.053149,122.282242,1.710274,143.753784,4.577652,1
766,25.534253,,0.081029,-0.006147,0.041310,120.790840,-1.491402,145.739365,1.985580,1
767,25.567588,,0.070792,-0.010237,0.028804,120.395737,-0.395103,147.587677,1.848312,1
768,25.600922,,0.047542,-0.023250,0.017868,118.668579,-1.727158,149.982330,2.394653,1
769,25.634257,,0.062229,0.014687,0.009576,119.980171,1.311592,151.394531,1.412201,1
770,25.667591,,0.063944,0.001715,0.003736,120.646645,0.666473,153.187073,1.792542,1
771,25.700926,,0.045493,-0.018451,-0.000465,117.913353,-2.733292,153.508560,0.321487,1
772,25.734260,,0.036046,-0.009447,-0.003986,115.125565,-2.787788,155.853333,2.344772,1
773,25.767595,,0.030423,-0.005622,-0.007443,114.463440,-0.662125,155.600494,-0.252838,1
774,25.800929,,0.019435,-0.010989,-0.010862,109.012978,-5.450462,154.000732,-1.599762,1
775,25.834264,,0.017316,-0.002119,-0.013707,106.732849,-2.280128,151.556595,-2.444138,1
776,25.867598,,0.013676,-0.003640,-0.015113,108.546600,1.813751,151.493622,-0.062973,1
777,25.900933,,0.031304,0.017629,-0.014095,108.914413,0.367813,150.603928,-0.889694,1
778,25.934268,,0.044868,0.013564,-0.009785,107.969666,-0.944748,149.219421,-1.384506,1
779,25.967602,,0.052386,0.007518,-0.001834,106.931465,-1.038200,148.411514,-0.807907,1
780,26.000937,,0.042514,-0.009872,0.009586,104.427475,-2.503990,146.184921,-2.226593,1
781,26.034271,,0.042047,-0.000467,0.023483,105.558334,1.130859,145.152344,-1.032578,1
782,26.067606,,0.070948,0.028901,0.037947,111.505661,5.947327,139.631760,-5.520584,1
783,26.100940,,0.096143,0.025195,0.050520,119.769157,8.263496,134.474838,-5.156921,1
784,26.134275,,0.111074,0.014931,0.058553,120.873375,1.104218,139.948792,5.473953,1
785,26.167609,,0.120674,0.009600,0.060196,123.687653,2.814278,139.768707,-0.180084,1
786,26.200944,,0.104095,-0.016579,0.054655,119.584831,-4.102821,141.072037,1.303329,1
787,26.234278,,0.096977,-0.007118,0.042592,119.901413,0.316582,139.516037,-1.556000,1
788,26.267613,,0.085950,-0.011027,0.026183,121.584267,1.682854,137.932739,-1.583298,1
789,26.300947,,0.041911,-0.044039,0.008146,114.243996,-7.340271,138.794205,0.861465,1
790,26.334282,,0.029866,-0.012045,-0.008746,115.588112,1.344116,140.943039,2.148834,1
791,26.367616,,0.021111,-0.008755,-0.022520,112.106445,-3.481667,142.472733,1.529694,1
792,26.400951,,0.029937,0.008826,-0.032229,109.450668,-2.655777,144.291107,1.818375,1
793,26.434286,,0.019389,-0.010549,-0.037885,106.379456,-3.071213,142.306961,-1.984146,1
794,26.467620,,0.027773,0.008384,-0.040193,106.616295,0.236839,143.784607,1.477646,1
795,26.500955,,0.024106,-0.003667,-0.039768,105.424377,-1.191917,142.993805,-0.790802,1
796,26.534289,,0.026563,0.002457,-0.036864,104.350693,-1.073685,143.970673,0.976868,1
797,26.567624,,0.032381,0.005818,-0.031374,104.199837,-0.150856,145.995163,2.024490,1
798,26.600958,,0.034822,0.002441,-0.022940,103.274765,-0.925072,146.767929,0.772766,1
799,26.634293,,0.048584,0.013762,-0.011487,100.733437,-2.541328,145.404510,-1.363419,1
800,26.667627,,0.057246,0.008662,0.002190,100.753624,0.020187,143.652756,-1.751755,1
801,26.700962,,0.061680,0.004434,0.016397,100.999771,0.246147,141.026855,-2.625900,1
802,26.734296,,0.072130,0.010450,0.028567,106.640228,5.640457,133.502487,-7.524368,1
803,26.767631,,0.131067,0.058937,0.036057,116.168404,9.528175,134.432068,0.929581,1
804,26.800965,,0.123800,-0.007266,0.036828,117.145531,0.977127,137.280640,2.848572,1
805,26.834300,,0.116261,-0.007540,0.030209,119.401810,2.256279,139.919769,2.639130,1
806,26.867634,,0.070064,-0.046196,0.017508,118.309753,-1.092056,143.900818,3.981049,1
807,26.900969,,0.055521,-0.014543,0.001208,118.977859,0.668106,143.155731,-0.745087,1
808,26.934304,,0.040669,-0.014852,-0.015537,115.210304,-3.767555,145.121307,1.965576,1
809,26.967638,,0.032468,-0.008201,-0.029986,114.324211,-0.886093,145.981323,0.860016,1
810,27.000973,,0.023089,-0.009378,-0.040513,110.152168,-4.172043,142.357956,-3.623367,1
811,27.034307,,0.014807,-0.008282,-0.046839,107.023468,-3.128700,141.098892,-1.259064,1
812,27.067642,,0.015493,0.000686,-0.049964,105.603157,-1.420311,143.492523,2.393631,1
813,27.100976,,0.015544,0.000050,-0.051250,105.820518,0.217361,144.709442,1.216919,1
814,27.134311,,0.016876,0.001332,-0.051768,107.832741,2.012222,144.167450,-0.541992,1
815,27.167645,,0.014793,-0.002084,-0.051622,105.143623,-2.689117,143.150589,-1.016861,1
816,27.200980,,0.022334,0.007541,-0.049674,105.597023,0.453400,143.070633,-0.079956,1
817,27.234314,,0.033264,0.010930,-0.043807,103.588890,-2.008133,142.912201,-0.158432,1
818,27.267649,,0.032364,-0.000900,-0.031961,104.389862,0.800972,142.463333,-0.448868,1
819,27.300983,,0.039763,0.007400,-0.012916,102.936844,-1.453018,140.486435,-1.976898,1
820,27.334318,,0.036246,-0.003518,0.012649,102.990273,0.053429,141.029724,0.543289,1
821,27.367652,,0.064746,0.028501,0.041534,109.861443,6.871170,138.615662,-2.414062,1
822,27.400987,,0.128125,0.063379,0.068854,119.557182,9.695740,132.474686,-6.140976,1
823,27.434322,,0.202337,0.074212,0.088949,123.726219,4.169037,128.295776,-4.178909,1
824,27.467656,,0.178676,-0.023661,0.097607,124.742989,1.016769,131.843155,3.547379,1
825,27.500991,,0.146616,-0.032060,0.092922,123.718620,-1.024368,133.573227,1.730072,1
826,27.534325,,0.150968,0.004352,0.076083,125.873878,2.155258,129.268341,-4.304886,1
827,27.567660,,0.083976,-0.066992,0.051282,122.526413,-3.347466,133.932938,4.664597,1
828,27.600994,,0.054464,-0.029512,0.023672,118.676140,-3.850273,132.482086,-1.450851,1
829,27.634329,,0.038263,-0.016201,-0.001745,119.499031,0.822891,132.718597,0.236511,1
830,27.667663,,0.026936,-0.011326,-0.021758,115.438614,-4.060417,134.266068,1.547470,1
831,27.700998,,0.016212,-0.010724,-0.035270,111.671684,-3.766930,137.658615,3.392548,1
832,27.734332,,0.010076,-0.006137,-0.043085,107.572067,-4.099617,139.190536,1.531921,1
833,27.767667,,0.011589,0.001513,-0.047142,108.524460,0.952393,138.283279,-0.907257,1
834,27.801001,,0.013066,0.001477,-0.049017,110.454681,1.930222,138.419083,0.135803,1
835,27.834336,,0.008700,-0.004366,-0.049187,107.388290,-3.066391,138.699432,0.280350,1
836,27.867671,,0.011150,0.002450,-0.046751,110.611496,3.223206,138.574509,-0.124924,1
837,27.901005,,0.013184,0.002034,-0.039782,110.020477,-0.591019,138.346863,-0.227646,1
838,27.934340,,0.012863,-0.000321,-0.026346,107.934700,-2.085777,137.571304,-0.775558,1
839,27.967674,,0.012804,-0.000059,-0.006033,107.263763,-0.670937,138.223587,0.652283,1
840,28.001009,,0.042605,0.029802,0.019602,110.911087,3.647324,137.607193,-0.616394,1
841,28.034343,,0.068839,0.026233,0.046649,115.289299,4.378212,136.481354,-1.125839,1
842,28.067678,,0.167820,0.098981,0.069815,123.648903,8.359604,131.950592,-4.530762,1
843,28.101012,,0.144761,-0.023059,0.083959,119.975121,-3.673782,128.896164,-3.054428,1
844,28.134347,,0.166183,0.021423,0.085585,125.660278,5.685158,130.838852,1.942688,1
845,28.167681,,0.128808,-0.037376,0.074548,122.364357,-3.295921,131.374954,0.536102,1
846,28.201016,,0.086313,-0.042495,0.053334,118.444435,-3.919922,132.220367,0.845413,1
847,28.234350,,0.064458,-0.021855,0.026688,116.467659,-1.976776,133.969650,1.749283,1
848,28.267685,,0.038629,-0.025829,0.000107,116.897011,0.429352,132.248093,-1.721558,1
849,28.301019,,0.027514,-0.011116,-0.021922,115.676338,-1.220673,135.467209,3.219116,1
850,28.334354,,0.019929,-0.007585,-0.036768,112.766190,-2.910149,136.627792,1.160583,1
851,28.367689,,0.015742,-0.004187,-0.044419,110.363419,-2.402771,139.163879,2.536087,1
852,28.401023,,0.009516,-0.006226,-0.046597,106.465149,-3.898270,138.915268,-0.248611,1
853,28.434358,,0.018723,0.009207,-0.046123,105.736458,-0.728691,138.879364,-0.035904,1
854,28.467692,,0.023527,0.004804,-0.045738,105.019821,-0.716637,138.687439,-0.191925,1
855,28.501027,,0.019654,-0.003873,-0.047034,103.810608,-1.209213,138.729233,0.041794,1
856,28.534361,,0.011609,-0.008045,-0.050005,104.605377,0.794769,140.197571,1.468338,1
857,28.567696,,0.014157,0.002547,-0.053049,106.367065,1.761688,141.670517,1.472946,1
858,28.601030,,0.016599,0.002443,-0.053674,106.603798,0.236732,141.026825,-0.643692,1
859,28.634365,,0.025048,0.008449,-0.049320,105.476219,-1.127579,142.869919,1.843094,1
860,28.667699,,0.030795,0.005746,-0.038635,103.260902,-2.215317,142.183884,-0.686035,1
861,28.701034,,0.040681,0.009887,-0.021824,101.633926,-1.626976,142.274185,0.090302,1
862,28.734368,,0.050005,0.009323,-0.001049,106.956596,5.322670,135.835724,-6.438461,1
863,28.767703,,0.112818,0.062814,0.019978,115.256653,8.300056,136.363663,0.527939,1
864,28.801037,,0.143395,0.030577,0.037161,117.413002,2.156349,136.344406,-0.019257,1
865,28.834372,,0.156648,0.013253,0.047007,117.672836,0.259834,138.190369,1.845963,1
866,28.867707,,0.121097,-0.035552,0.048040,115.873001,-1.799835,136.672607,-1.517761,1
867,28.901041,,0.143684,0.022588,0.040687,122.305328,6.432327,141.658401,4.985794,1
868,28.934376,,0.122126,-0.021558,0.027274,127.795395,5.490067,146.330505,4.672104,1
869,28.967710,,0.103992,-0.018134,0.011290,125.341927,-2.453468,146.105286,-0.225220,1
870,29.001045,,0.063628,-0.040364,-0.003970,117.607483,-7.734444,147.712921,1.607635,1
871,29.034379,,0.081443,0.017815,-0.016070,117.127289,-0.480194,148.493515,0.780594,1
872,29.067714,,0.076277,-0.005166,-0.024101,114.744080,-2.383209,149.161209,0.667694,1
873,29.101048,,0.079210,0.002933,-0.028268,114.518196,-0.225883,147.861832,-1.299377,1
874,29.134383,,0.088769,0.009558,-0.029377,113.545113,-0.973083,147.234665,-0.627167,1
875,29.167717,,0.101490,0.012722,-0.028140,113.325249,-0.219864,147.142288,-0.092377,1
876,29.201052,,0.088402,-0.013088,-0.024474,112.442627,-0.882622,148.320282,1.177994,1
877,29.234386,,0.100418,0.012016,-0.017546,111.375290,-1.067337,148.297226,-0.023056,1
878,29.267721,,0.097846,-0.002572,-0.006412,111.345787,-0.029503,145.016968,-3.280258,1
879,29.301055,,0.118977,0.021132,0.009372,113.923798,2.578011,143.994400,-1.022568,1
