frame,timestamp,anchor_to_bottom_lip_bottom,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1133,37.769128639721856,65.46821331565984,Open,Closed,Closed,Closed,Closed
1134,37.80246414602347,67.95938991114016,Open,Open,Closed,Closed,Closed
1135,37.83579965232507,64.60388896643154,Open,Closed,Closed,Closed,Closed
1136,37.86913515862668,64.0964960543607,Open,Closed,Closed,Closed,Closed
1137,37.90247066492829,65.68607529539406,Open,Closed,Closed,Closed,Closed
1138,37.9358061712299,63.28514284338408,Open,Closed,Closed,Closed,Closed
1139,37.9691416775315,66.50427516282616,Open,Closed,Closed,Closed,Closed
1140,38.002477183833115,63.59783347601347,Open,Closed,Closed,Closed,Closed
1141,38.03581269013472,74.02654564571395,Open,Open,Closed,Closed,Closed
1142,38.06914819643633,73.1481568227348,Open,Open,Closed,Closed,Closed
1143,38.10248370273794,75.85049552087976,Open,Open,Closed,Closed,Closed
1144,38.135819209039546,75.64343900026236,Open,Open,Closed,Closed,Closed
1145,38.16915471534116,76.3748179781571,Open,Open,Open,Closed,Closed
1146,38.20249022164276,78.93623111186434,Open,Open,Open,Closed,Closed
1147,38.23582572794437,76.84990520920815,Open,Open,Open,Closed,Closed
1148,38.26916123424598,72.88400201263781,Open,Open,Closed,Closed,Closed
1149,38.30249674054759,74.03603843211305,Open,Open,Closed,Closed,Closed
1150,38.33583224684919,73.82946127099319,Open,Open,Closed,Closed,Closed
1151,38.369167753150805,71.45488356632937,Open,Open,Closed,Closed,Closed
1152,38.40250325945241,68.25092832643057,Open,Open,Closed,Closed,Closed
1153,38.43583876575402,66.54861159798492,Open,Closed,Closed,Closed,Closed
1154,38.469174272055625,65.10883471240625,Open,Closed,Closed,Closed,Closed
1155,38.50250977835723,66.37228082949144,Open,Closed,Closed,Closed,Closed
1156,38.53584528465884,66.73106427173545,Open,Closed,Closed,Closed,Closed
1157,38.56918079096045,65.92610318145138,Open,Closed,Closed,Closed,Closed
1158,38.602516297262056,62.69119709096894,Open,Closed,Closed,Closed,Closed
1159,38.63585180356367,62.628851902672345,Open,Closed,Closed,Closed,Closed
1160,38.66918730986527,62.80180052148299,Open,Closed,Closed,Closed,Closed
1161,38.70252281616688,64.11229988144501,Open,Closed,Closed,Closed,Closed
1162,38.73585832246849,67.83207940010891,Open,Open,Closed,Closed,Closed
1163,38.7691938287701,63.00859221969132,Open,Closed,Closed,Closed,Closed
1164,38.8025293350717,64.2193852444513,Open,Closed,Closed,Closed,Closed
1165,38.835864841373315,75.639146792932,Open,Open,Closed,Closed,Closed
1166,38.86920034767492,72.33993425342909,Open,Open,Closed,Closed,Closed
1167,38.90253585397653,77.87646330892622,Open,Open,Open,Closed,Closed
1168,38.935871360278135,79.1810943959388,Open,Open,Open,Closed,Closed
1169,38.969206866579746,79.67915084092022,Open,Open,Open,Closed,Closed
1170,39.00254237288136,85.60969160930964,Open,Open,Open,Open,Closed
1171,39.03587787918296,83.47527174093098,Open,Open,Open,Closed,Closed
1172,39.069213385484574,78.01538976403623,Open,Open,Open,Closed,Closed
1173,39.10254889178618,79.06916115905179,Open,Open,Open,Closed,Closed
1174,39.13588439808779,76.5490883698817,Open,Open,Open,Closed,Closed
1175,39.169219904389394,75.71681521316597,Open,Open,Closed,Closed,Closed
1176,39.202555410691005,72.7480015480647,Open,Open,Closed,Closed,Closed
1177,39.23589091699261,68.86706031310854,Open,Open,Closed,Closed,Closed
1178,39.26922642329422,67.80516018313472,Open,Open,Closed,Closed,Closed
1179,39.302561929595825,66.9123277137326,Open,Closed,Closed,Closed,Closed
1180,39.33589743589744,66.8750197365505,Open,Closed,Closed,Closed,Closed
1181,39.36923294219904,63.69300315121331,Open,Closed,Closed,Closed,Closed
1182,39.40256844850065,60.67242674415371,Open,Closed,Closed,Closed,Closed
1183,39.43590395480226,67.87601828217323,Open,Open,Closed,Closed,Closed
1184,39.46923946110387,65.52959373961284,Open,Closed,Closed,Closed,Closed
1185,39.50257496740547,59.733771137683775,Open,Closed,Closed,Closed,Closed
1186,39.53591047370709,63.71573119594994,Open,Closed,Closed,Closed,Closed
1187,39.56924598000869,59.31833304394972,Open,Closed,Closed,Closed,Closed
1188,39.6025814863103,59.24800039635575,Open,Closed,Closed,Closed,Closed
1189,39.635916992611904,65.99802927926879,Open,Closed,Closed,Closed,Closed
1190,39.669252498913515,71.21440750947629,Open,Open,Closed,Closed,Closed
1191,39.70258800521512,76.34244149991581,Open,Open,Open,Closed,Closed
1192,39.73592351151673,78.0467758340304,Open,Open,Open,Closed,Closed
1193,39.769259017818335,77.53221043146473,Open,Open,Open,Closed,Closed
1194,39.80259452411995,78.08440669731617,Open,Open,Open,Closed,Closed
1195,39.83593003042155,79.56435077203352,Open,Open,Open,Closed,Closed
1196,39.86926553672316,77.49629400035661,Open,Open,Open,Closed,Closed
1197,39.902601043024774,74.93711773690111,Open,Open,Closed,Closed,Closed
1198,39.93593654932638,74.96026859515152,Open,Open,Closed,Closed,Closed
1199,39.96927205562799,72.30861675471995,Open,Open,Closed,Closed,Closed
1200,40.002607561929594,68.63074048752753,Open,Open,Closed,Closed,Closed
1201,40.035943068231205,64.55549763022003,Open,Closed,Closed,Closed,Closed
1202,40.06927857453281,60.683055180769045,Open,Closed,Closed,Closed,Closed
1203,40.10261408083442,62.08791035808635,Open,Closed,Closed,Closed,Closed
1204,40.135949587136025,61.056293395122054,Open,Closed,Closed,Closed,Closed
1205,40.16928509343764,63.893562410311624,Open,Closed,Closed,Closed,Closed
1206,40.20262059973924,70.12462884117053,Open,Open,Closed,Closed,Closed
1207,40.23595610604085,59.352834667050445,Open,Closed,Closed,Closed,Closed
1208,40.26929161234246,70.803812141153,Open,Open,Closed,Closed,Closed
1209,40.30262711864407,63.56119944936533,Open,Closed,Closed,Closed,Closed
1210,40.33596262494567,62.19795630073578,Open,Closed,Closed,Closed,Closed
1211,40.36929813124728,63.18942433752533,Open,Closed,Closed,Closed,Closed
1212,40.40263363754889,62.95160832872632,Open,Closed,Closed,Closed,Closed
1213,40.4359691438505,63.20105539104971,Open,Closed,Closed,Closed,Closed
1214,40.469304650152104,62.514034937665926,Open,Closed,Closed,Closed,Closed
1215,40.502640156453715,65.81143178610807,Open,Closed,Closed,Closed,Closed
1216,40.53597566275532,63.44414560257569,Open,Closed,Closed,Closed,Closed
1217,40.56931116905693,66.19200161866912,Open,Closed,Closed,Closed,Closed
1218,40.602646675358535,67.06168142471414,Open,Closed,Closed,Closed,Closed
1219,40.63598218166015,67.96704521256792,Open,Open,Closed,Closed,Closed
1220,40.66931768796175,67.91869959854778,Open,Open,Closed,Closed,Closed
1221,40.70265319426336,69.13906228023964,Open,Open,Closed,Closed,Closed
1222,40.73598870056497,69.28589696944488,Open,Open,Closed,Closed,Closed
1223,40.76932420686658,67.77191640880501,Open,Open,Closed,Closed,Closed
1224,40.80265971316819,69.28772700251784,Open,Open,Closed,Closed,Closed
1225,40.835995219469794,72.17612154473832,Open,Open,Closed,Closed,Closed
1226,40.869330725771405,75.86654764970757,Open,Open,Closed,Closed,Closed
1227,40.90266623207301,75.40407391312553,Open,Open,Closed,Closed,Closed
1228,40.93600173837462,75.59330051168678,Open,Open,Closed,Closed,Closed
1229,40.969337244676225,74.77754778136355,Open,Open,Closed,Closed,Closed
1230,41.00267275097784,72.71748788151774,Open,Open,Closed,Closed,Closed
1231,41.03600825727944,71.57566230465265,Open,Open,Closed,Closed,Closed
1232,41.06934376358105,74.2684251224151,Open,Open,Closed,Closed,Closed
1233,41.10267926988266,71.7687555804263,Open,Open,Closed,Closed,Closed
1234,41.13601477618427,71.7687555804263,Open,Open,Closed,Closed,Closed
1235,41.16935028248587,73.614000436929,Open,Open,Closed,Closed,Closed
1236,41.20268578878749,70.99561111057642,Open,Open,Closed,Closed,Closed
1237,41.23602129508909,73.87994072411405,Open,Open,Closed,Closed,Closed
1238,41.2693568013907,70.39748829608087,Open,Open,Closed,Closed,Closed
1239,41.302692307692304,71.85100424887369,Open,Open,Closed,Closed,Closed
1240,41.336027813993915,72.17504688033983,Open,Open,Closed,Closed,Closed
1241,41.36936332029552,71.30370884472867,Open,Open,Closed,Closed,Closed
1242,41.40269882659713,70.1065394114715,Open,Open,Closed,Closed,Closed
1243,41.436034332898735,73.76451808610581,Open,Open,Closed,Closed,Closed
1244,41.46936983920035,73.79178266476677,Open,Open,Closed,Closed,Closed
1245,41.50270534550195,68.70531703996878,Open,Open,Closed,Closed,Closed
1246,41.53604085180356,68.41892948269414,Open,Open,Closed,Closed,Closed
1247,41.56937635810517,66.28073059552739,Open,Closed,Closed,Closed,Closed
1248,41.60271186440678,65.6810350819626,Open,Closed,Closed,Closed,Closed
1249,41.63604737070838,68.9046685951347,Open,Open,Closed,Closed,Closed
1250,41.669382877009994,74.26889556474609,Open,Open,Closed,Closed,Closed
1251,41.702718383311606,78.17264808121556,Open,Open,Open,Closed,Closed
1252,41.73605388961321,75.39217841977144,Open,Open,Closed,Closed,Closed
1253,41.76938939591482,77.54098941954796,Open,Open,Open,Closed,Closed
1254,41.802724902216426,86.13955367854233,Open,Open,Open,Open,Closed
1255,41.83606040851804,81.77567974070438,Open,Open,Open,Closed,Closed
1256,41.86939591481964,94.69551157430092,Open,Open,Open,Open,Open
1257,41.90273142112125,101.04641709062504,Open,Open,Open,Open,Open
1258,41.93606692742286,90.42721539084177,Open,Open,Open,Open,Closed
1259,41.96940243372447,84.29785317629256,Open,Open,Open,Closed,Closed
1260,42.00273794002607,78.25474274069492,Open,Open,Open,Closed,Closed
1261,42.03607344632768,77.61409973215888,Open,Open,Open,Closed,Closed
1262,42.06940895262929,74.14529249397836,Open,Open,Closed,Closed,Closed
1263,42.1027444589309,72.79506916970308,Open,Open,Closed,Closed,Closed
1264,42.136079965232504,73.61968354331364,Open,Open,Closed,Closed,Closed
1265,42.16941547153411,71.6636538572971,Open,Open,Closed,Closed,Closed
1266,42.20275097783572,71.18634907384765,Open,Open,Closed,Closed,Closed
1267,42.23608648413733,69.75439762664175,Open,Open,Closed,Closed,Closed
1268,42.269421990438936,70.62456826963887,Open,Open,Closed,Closed,Closed
1269,42.30275749674055,69.6618083521241,Open,Open,Closed,Closed,Closed
1270,42.33609300304215,69.74682204596553,Open,Open,Closed,Closed,Closed
1271,42.36942850934376,71.70822197771065,Open,Open,Closed,Closed,Closed
1272,42.40276401564537,71.64672171546842,Open,Open,Closed,Closed,Closed
1273,42.43609952194698,72.96903823762358,Open,Open,Closed,Closed,Closed
1274,42.46943502824858,71.57014393587372,Open,Open,Closed,Closed,Closed
1275,42.502770534550194,73.17619412702504,Open,Open,Closed,Closed,Closed
1276,42.5361060408518,75.32513404838988,Open,Open,Closed,Closed,Closed
1277,42.56944154715341,75.11271548066753,Open,Open,Closed,Closed,Closed
1278,42.60277705345502,74.01925954533309,Open,Open,Closed,Closed,Closed
1279,42.636112559756626,76.63094194251283,Open,Open,Open,Closed,Closed
1280,42.66944806605824,74.37664818372679,Open,Open,Closed,Closed,Closed
1281,42.70278357235984,76.00005113274646,Open,Open,Closed,Closed,Closed
1282,42.73611907866145,75.80403085333319,Open,Open,Closed,Closed,Closed
1283,42.76945458496306,76.64351214310003,Open,Open,Open,Closed,Closed
1284,42.80279009126467,74.54019960700765,Open,Open,Closed,Closed,Closed
1285,42.83612559756627,75.4679663497763,Open,Open,Closed,Closed,Closed
1286,42.86946110386789,71.04201296605322,Open,Open,Closed,Closed,Closed
1287,42.90279661016949,71.42977021150789,Open,Open,Closed,Closed,Closed
1288,42.9361321164711,71.84167679072434,Open,Open,Closed,Closed,Closed
1289,42.969467622772704,68.67776301163462,Open,Open,Closed,Closed,Closed
1290,43.00280312907432,72.18452045964838,Open,Open,Closed,Closed,Closed
1291,43.03613863537592,73.44008813142298,Open,Open,Closed,Closed,Closed
1292,43.06947414167753,67.89981683466286,Open,Open,Closed,Closed,Closed
1293,43.102809647979136,71.71715608646983,Open,Open,Closed,Closed,Closed
1294,43.13614515428075,68.04324690177498,Open,Open,Closed,Closed,Closed
1295,43.16948066058235,69.15755950578132,Open,Open,Closed,Closed,Closed
1296,43.20281616688396,73.90609606285255,Open,Open,Closed,Closed,Closed
1297,43.23615167318557,79.11071899160956,Open,Open,Open,Closed,Closed
1298,43.26948717948718,78.44795378427226,Open,Open,Open,Closed,Closed
1299,43.30282268578878,75.3197780315135,Open,Open,Closed,Closed,Closed
1300,43.336158192090394,79.46584405731443,Open,Open,Open,Closed,Closed
1301,43.369493698392,79.07206363932804,Open,Open,Open,Closed,Closed
1302,43.40282920469361,77.01860916463914,Open,Open,Open,Closed,Closed
1303,43.436164710995214,76.06727259967528,Open,Open,Closed,Closed,Closed
1304,43.469500217296826,76.29896949690792,Open,Open,Open,Closed,Closed
1305,43.50283572359844,76.99003462924384,Open,Open,Open,Closed,Closed
1306,43.53617122990004,76.40337084976179,Open,Open,Open,Closed,Closed
1307,43.56950673620165,75.30971051862855,Open,Open,Closed,Closed,Closed
1308,43.60284224250326,73.98788630841098,Open,Open,Closed,Closed,Closed
1309,43.63617774880487,74.71643680683435,Open,Open,Closed,Closed,Closed
1310,43.66951325510647,74.01713227977135,Open,Open,Closed,Closed,Closed
1311,43.70284876140808,72.2393675285221,Open,Open,Closed,Closed,Closed
1312,43.73618426770969,73.46114225400629,Open,Open,Closed,Closed,Closed
1313,43.7695197740113,72.53259380162902,Open,Open,Closed,Closed,Closed
1314,43.802855280312905,71.8684755391426,Open,Open,Closed,Closed,Closed
1315,43.83619078661451,67.83246683539645,Open,Open,Closed,Closed,Closed
1316,43.86952629291612,69.16658601538245,Open,Open,Closed,Closed,Closed
1317,43.90286179921773,67.38967018209992,Open,Open,Closed,Closed,Closed
1318,43.936197305519336,70.07221974453176,Open,Open,Closed,Closed,Closed
1319,43.96953281182095,68.6041784576662,Open,Open,Closed,Closed,Closed
1320,44.00286831812255,67.40276574560524,Open,Open,Closed,Closed,Closed
1321,44.03620382442416,67.95282321129788,Open,Open,Closed,Closed,Closed
1322,44.06953933072577,66.61520862717722,Open,Closed,Closed,Closed,Closed
1323,44.10287483702738,70.26019718986382,Open,Open,Closed,Closed,Closed
1324,44.13621034332898,76.38881822352249,Open,Open,Open,Closed,Closed
1325,44.169545849630595,67.57961358745915,Open,Open,Closed,Closed,Closed
1326,44.2028813559322,63.487920021571576,Open,Closed,Closed,Closed,Closed
1327,44.23621686223381,75.49431377230883,Open,Open,Closed,Closed,Closed
1328,44.269552368535415,64.43470481012746,Open,Closed,Closed,Closed,Closed
1329,44.302887874837026,62.891234195328785,Open,Closed,Closed,Closed,Closed
1330,44.33622338113863,63.85382654183545,Open,Closed,Closed,Closed,Closed
1331,44.36955888744024,61.60329543392728,Open,Closed,Closed,Closed,Closed
1332,44.402894393741846,62.278948999452645,Open,Closed,Closed,Closed,Closed
1333,44.43622990004346,60.047064966852275,Open,Closed,Closed,Closed,Closed
1334,44.46956540634507,57.730409005512385,Closed,Closed,Closed,Closed,Closed
1335,44.50290091264667,68.69324076651954,Open,Open,Closed,Closed,Closed
1336,44.536236418948285,65.08389463896361,Open,Closed,Closed,Closed,Closed
1337,44.56957192524989,68.28648046330598,Open,Open,Closed,Closed,Closed
1338,44.6029074315515,64.68018965795953,Open,Closed,Closed,Closed,Closed
1339,44.636242937853105,57.28049716414141,Closed,Closed,Closed,Closed,Closed
1340,44.66957844415472,48.89845445818621,Closed,Closed,Closed,Closed,Closed
1341,44.70291395045632,59.843751790350126,Open,Closed,Closed,Closed,Closed
1342,44.73624945675793,54.242485751608314,Closed,Closed,Closed,Closed,Closed
1343,44.769584963059536,55.48329038681472,Closed,Closed,Closed,Closed,Closed
1344,44.80292046936115,54.86323264629322,Closed,Closed,Closed,Closed,Closed
1345,44.83625597566275,53.09595753449432,Closed,Closed,Closed,Closed,Closed
1346,44.86959148196436,53.02134579502449,Closed,Closed,Closed,Closed,Closed
1347,44.90292698826597,56.08767768218745,Closed,Closed,Closed,Closed,Closed
1348,44.93626249456758,53.10494677942532,Closed,Closed,Closed,Closed,Closed
1349,44.96959800086918,59.868594188578015,Open,Closed,Closed,Closed,Closed
1350,45.002933507170795,53.788293476127016,Closed,Closed,Closed,Closed,Closed
1351,45.0362690134724,61.61167632991442,Open,Closed,Closed,Closed,Closed
1352,45.06960451977401,67.85067538342385,Open,Open,Closed,Closed,Closed
1353,45.102940026075615,69.15896106793274,Open,Open,Closed,Closed,Closed
1354,45.136275532377226,70.08059047756686,Open,Open,Closed,Closed,Closed
1355,45.16961103867883,67.4792081958867,Open,Open,Closed,Closed,Closed
1356,45.20294654498044,69.90612188973859,Open,Open,Closed,Closed,Closed
1357,45.236282051282046,69.11865262909363,Open,Open,Closed,Closed,Closed
1358,45.26961755758366,73.01596660831362,Open,Open,Closed,Closed,Closed
1359,45.30295306388526,75.59532573301291,Open,Open,Closed,Closed,Closed
1360,45.33628857018687,71.14611670405816,Open,Open,Closed,Closed,Closed
1361,45.369624076488485,68.44268821937243,Open,Open,Closed,Closed,Closed
1362,45.40295958279009,70.76455024954086,Open,Open,Closed,Closed,Closed
1363,45.4362950890917,70.88409042746122,Open,Open,Closed,Closed,Closed
1364,45.469630595393305,67.53284730576101,Open,Open,Closed,Closed,Closed
1365,45.50296610169491,70.37688039043032,Open,Open,Closed,Closed,Closed
1366,45.53630160799652,73.60294885934707,Open,Open,Closed,Closed,Closed
1367,45.56963711429813,74.29815910658579,Open,Open,Closed,Closed,Closed
1368,45.602972620599736,73.32478377236794,Open,Open,Closed,Closed,Closed
1369,45.63630812690135,74.25448016821196,Open,Open,Closed,Closed,Closed
1370,45.66964363320295,76.36750082036359,Open,Open,Open,Closed,Closed
1371,45.70297913950456,75.2099158078229,Open,Open,Closed,Closed,Closed
1372,45.73631464580617,75.63593999163895,Open,Open,Closed,Closed,Closed
1373,45.76965015210778,78.2081316233234,Open,Open,Open,Closed,Closed
1374,45.80298565840938,73.38799366509494,Open,Open,Closed,Closed,Closed
1375,45.836321164710995,74.71746639530112,Open,Open,Closed,Closed,Closed
1376,45.8696566710126,70.46037591932073,Open,Open,Closed,Closed,Closed
1377,45.90299217731421,66.73060215728887,Open,Closed,Closed,Closed,Closed
1378,45.936327683615815,72.01398394353339,Open,Open,Closed,Closed,Closed
1379,45.969663189917426,67.124666595197,Open,Open,Closed,Closed,Closed
1380,46.00299869621903,70.42033532087675,Open,Open,Closed,Closed,Closed
1381,46.03633420252064,71.07733184113559,Open,Open,Closed,Closed,Closed
1382,46.069669708822246,70.659399546506,Open,Open,Closed,Closed,Closed
1383,46.10300521512386,67.18167938591412,Open,Open,Closed,Closed,Closed
1384,46.13634072142546,67.37903617728676,Open,Open,Closed,Closed,Closed
1385,46.169676227727074,65.577317158647,Open,Closed,Closed,Closed,Closed
1386,46.20301173402868,67.66534028665183,Open,Open,Closed,Closed,Closed
1387,46.23634724033029,63.25733309150057,Open,Closed,Closed,Closed,Closed
1388,46.2696827466319,69.361359050168,Open,Open,Closed,Closed,Closed
1389,46.303018252933505,69.8928281752081,Open,Open,Closed,Closed,Closed
1390,46.33635375923512,73.38056639148397,Open,Open,Closed,Closed,Closed
1391,46.36968926553672,68.85706748683086,Open,Open,Closed,Closed,Closed
1392,46.40302477183833,67.265527934365,Open,Open,Closed,Closed,Closed
1393,46.43636027813994,66.56768738603391,Open,Closed,Closed,Closed,Closed
1394,46.46969578444155,73.32908008530737,Open,Open,Closed,Closed,Closed
1395,46.50303129074315,77.11176460225568,Open,Open,Open,Closed,Closed
1396,46.53636679704477,80.27081887148213,Open,Open,Open,Closed,Closed
1397,46.56970230334637,80.51946055406012,Open,Open,Open,Closed,Closed
1398,46.60303780964798,77.23793024571779,Open,Open,Open,Closed,Closed
1399,46.636373315949584,78.05592083932666,Open,Open,Open,Closed,Closed
1400,46.669708822251195,74.03179139108948,Open,Open,Closed,Closed,Closed
1401,46.7030443285528,77.69020755292073,Open,Open,Open,Closed,Closed
1402,46.73637983485441,75.71895467019073,Open,Open,Closed,Closed,Closed
1403,46.769715341156015,73.5897075207701,Open,Open,Closed,Closed,Closed
1404,46.80305084745763,69.35416353759881,Open,Open,Closed,Closed,Closed
1405,46.83638635375923,70.09323192929492,Open,Open,Closed,Closed,Closed
1406,46.86972186006084,67.15863405611933,Open,Open,Closed,Closed,Closed
1407,46.90305736636245,63.74174732818973,Open,Closed,Closed,Closed,Closed
1408,46.93639287266406,63.3703162929867,Open,Closed,Closed,Closed,Closed
1409,46.96972837896566,63.61802502707612,Open,Closed,Closed,Closed,Closed
1410,47.003063885267274,69.50808668758975,Open,Open,Closed,Closed,Closed
1411,47.03639939156888,67.26780672572141,Open,Open,Closed,Closed,Closed
1412,47.06973489787049,62.41009931019566,Open,Closed,Closed,Closed,Closed
1413,47.103070404172094,64.69324420660257,Open,Closed,Closed,Closed,Closed
1414,47.136405910473705,65.73145107542129,Open,Closed,Closed,Closed,Closed
1415,47.16974141677532,66.95799768558696,Open,Closed,Closed,Closed,Closed
1416,47.20307692307692,67.13304184988189,Open,Open,Closed,Closed,Closed
1417,47.23641242937853,71.13548445410653,Open,Open,Closed,Closed,Closed
1418,47.26974793568014,75.1538588994155,Open,Open,Closed,Closed,Closed
1419,47.30308344198175,75.32803501715509,Open,Open,Closed,Closed,Closed
1420,47.33641894828335,79.12715673603921,Open,Open,Open,Closed,Closed
1421,47.36975445458496,78.91919403131985,Open,Open,Open,Closed,Closed
1422,47.40308996088657,78.15291026058873,Open,Open,Open,Closed,Closed
1423,47.43642546718818,76.60856027693669,Open,Open,Open,Closed,Closed
1424,47.469760973489784,79.03876533047881,Open,Open,Open,Closed,Closed
1425,47.503096479791395,83.83066532632225,Open,Open,Open,Closed,Closed
1426,47.536431986093,86.55914246041209,Open,Open,Open,Open,Closed
1427,47.56976749239461,79.11222918514673,Open,Open,Open,Closed,Closed
1428,47.603102998696215,66.38774641604307,Open,Closed,Closed,Closed,Closed
1429,47.63643850499783,59.71829988791369,Open,Closed,Closed,Closed,Closed
1430,47.66977401129943,69.54315542396103,Open,Open,Closed,Closed,Closed
1431,47.70310951760104,68.72241626236014,Open,Open,Closed,Closed,Closed
1432,47.73644502390265,69.18873950022416,Open,Open,Closed,Closed,Closed
1433,47.76978053020426,66.96964254035144,Open,Closed,Closed,Closed,Closed
1434,47.80311603650586,69.27631794425614,Open,Open,Closed,Closed,Closed
1435,47.836451542807474,72.08829400489387,Open,Open,Closed,Closed,Closed
1436,47.86978704910908,77.20230539892127,Open,Open,Open,Closed,Closed
1437,47.90312255541069,73.89723769828242,Open,Open,Closed,Closed,Closed
1438,47.936458061712294,73.6559307947459,Open,Open,Closed,Closed,Closed
1439,47.969793568013905,76.60797419875612,Open,Open,Open,Closed,Closed
1440,48.00312907431551,73.25908520542151,Open,Open,Closed,Closed,Closed
1441,48.03646458061712,71.13314601679484,Open,Open,Closed,Closed,Closed
1442,48.06980008691873,72.83868498364552,Open,Open,Closed,Closed,Closed
1443,48.10313559322034,70.6779179136231,Open,Open,Closed,Closed,Closed
1444,48.13647109952195,78.24063378851778,Open,Open,Open,Closed,Closed
1445,48.16980660582355,74.4000055472869,Open,Open,Closed,Closed,Closed
1446,48.20314211212517,70.84470811725,Open,Open,Closed,Closed,Closed
1447,48.23647761842677,69.48423169613001,Open,Open,Closed,Closed,Closed
1448,48.26981312472838,73.01379826035168,Open,Open,Closed,Closed,Closed
1449,48.303148631029984,72.4744443951813,Open,Open,Closed,Closed,Closed
1450,48.336484137331595,72.03327001145144,Open,Open,Closed,Closed,Closed
1451,48.3698196436332,68.41521927731944,Open,Open,Closed,Closed,Closed
1452,48.40315514993481,72.44480121757502,Open,Open,Closed,Closed,Closed
1453,48.436490656236415,72.80386835239564,Open,Open,Closed,Closed,Closed
1454,48.46982616253803,69.44051239108376,Open,Open,Closed,Closed,Closed
1455,48.50316166883963,76.17456057603164,Open,Open,Closed,Closed,Closed
1456,48.53649717514124,74.20688187957626,Open,Open,Closed,Closed,Closed
1457,48.56983268144285,69.77603106498647,Open,Open,Closed,Closed,Closed
1458,48.60316818774446,73.57803676459943,Open,Open,Closed,Closed,Closed
1459,48.63650369404606,71.08879647304668,Open,Open,Closed,Closed,Closed
1460,48.669839200347674,68.4274275538364,Open,Open,Closed,Closed,Closed
1461,48.70317470664928,72.1306488686225,Open,Open,Closed,Closed,Closed
1462,48.73651021295089,70.28127406611884,Open,Open,Closed,Closed,Closed
1463,48.769845719252494,71.9659193726433,Open,Open,Closed,Closed,Closed
1464,48.803181225554106,74.999761306871,Open,Open,Closed,Closed,Closed
1465,48.83651673185571,76.22944385819136,Open,Open,Open,Closed,Closed
1466,48.86985223815732,79.893970408414,Open,Open,Open,Closed,Closed
1467,48.903187744458926,79.29161781553492,Open,Open,Open,Closed,Closed
1468,48.93652325076054,77.10808330712618,Open,Open,Open,Closed,Closed
1469,48.96985875706215,75.28355473129184,Open,Open,Closed,Closed,Closed
1470,49.00319426336375,74.30891872434694,Open,Open,Closed,Closed,Closed
1471,49.03652976966536,76.80916598894441,Open,Open,Open,Closed,Closed
1472,49.06986527596697,77.90452772348866,Open,Open,Open,Closed,Closed
1473,49.10320078226858,73.64048673490001,Open,Open,Closed,Closed,Closed
1474,49.136536288570184,72.82397247717327,Open,Open,Closed,Closed,Closed
1475,49.16987179487179,75.28786554377884,Open,Open,Closed,Closed,Closed
1476,49.2032073011734,72.53216345926897,Open,Open,Closed,Closed,Closed
1477,49.23654280747501,73.95216029920661,Open,Open,Closed,Closed,Closed
1478,49.269878313776616,72.82057513151592,Open,Open,Closed,Closed,Closed
1479,49.30321382007823,76.94367172531065,Open,Open,Open,Closed,Closed
1480,49.33654932637983,73.02071601190741,Open,Open,Closed,Closed,Closed
1481,49.36988483268144,72.14277714293533,Open,Open,Closed,Closed,Closed
1482,49.40322033898305,74.53374807714725,Open,Open,Closed,Closed,Closed
1483,49.43655584528466,77.43300122338616,Open,Open,Open,Closed,Closed
1484,49.46989135158626,73.00432468104313,Open,Open,Closed,Closed,Closed
1485,49.503226857887874,77.43320482120433,Open,Open,Open,Closed,Closed
1486,49.53656236418948,77.67678569373844,Open,Open,Open,Closed,Closed
1487,49.56989787049109,77.10780674329456,Open,Open,Open,Closed,Closed
1488,49.603233376792694,72.71905498964264,Open,Open,Closed,Closed,Closed
1489,49.636568883094306,69.64157367486624,Open,Open,Closed,Closed,Closed
1490,49.66990438939591,76.58182128408777,Open,Open,Open,Closed,Closed
1491,49.70323989569752,76.21929137722222,Open,Open,Open,Closed,Closed
1492,49.736575401999126,70.68490274696256,Open,Open,Closed,Closed,Closed
1493,49.76991090830074,72.04524601471789,Open,Open,Closed,Closed,Closed
1494,49.80324641460234,71.13544693144274,Open,Open,Closed,Closed,Closed
1495,49.83658192090395,72.5201809520234,Open,Open,Closed,Closed,Closed
1496,49.86991742720557,68.26979265952818,Open,Open,Closed,Closed,Closed
1497,49.90325293350717,69.62631803571497,Open,Open,Closed,Closed,Closed
1498,49.93658843980878,68.25250304798358,Open,Open,Closed,Closed,Closed
1499,49.969923946110384,71.7901177002071,Open,Open,Closed,Closed,Closed
1500,50.003259452412,73.5558544281399,Open,Open,Closed,Closed,Closed
1501,50.0365949587136,71.07340515324321,Open,Open,Closed,Closed,Closed
1502,50.06993046501521,72.04524601471789,Open,Open,Closed,Closed,Closed
1503,50.103265971316816,72.97955480368057,Open,Open,Closed,Closed,Closed
1504,50.13660147761843,71.97151735919863,Open,Open,Closed,Closed,Closed
1505,50.16993698392003,71.20855027184706,Open,Open,Closed,Closed,Closed
1506,50.20327249022164,70.8015840562446,Open,Open,Closed,Closed,Closed
1507,50.23660799652325,72.06139462623965,Open,Open,Closed,Closed,Closed
1508,50.26994350282486,71.22160147958672,Open,Open,Closed,Closed,Closed
