frame,timestamp,anchor_to_top_lip_bottom,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1149,38.30249674054759,68.52061055910808,Open,Open,Open,Closed,Closed
1150,38.33583224684919,70.16168261885102,Open,Open,Open,Closed,Closed
1151,38.369167753150805,68.17936820986722,Open,Open,Open,Closed,Closed
1152,38.40250325945241,66.16649910854659,Open,Open,Open,Closed,Closed
1153,38.43583876575402,64.2496973201668,Open,Open,Closed,Closed,Closed
1154,38.469174272055625,60.76754119846999,Open,Closed,Closed,Closed,Closed
1155,38.50250977835723,61.00040339272134,Open,Closed,Closed,Closed,Closed
1156,38.53584528465884,60.15193787138199,Open,Closed,Closed,Closed,Closed
1157,38.56918079096045,58.93196138648596,Open,Closed,Closed,Closed,Closed
1158,38.602516297262056,59.0602431456272,Open,Closed,Closed,Closed,Closed
1159,38.63585180356367,56.013324858159905,Closed,Closed,Closed,Closed,Closed
1160,38.66918730986527,59.449963304209646,Open,Closed,Closed,Closed,Closed
1161,38.70252281616688,59.31597735102539,Open,Closed,Closed,Closed,Closed
1162,38.73585832246849,56.731009787090976,Closed,Closed,Closed,Closed,Closed
1163,38.7691938287701,56.13219749825918,Closed,Closed,Closed,Closed,Closed
1164,38.8025293350717,59.46526530356952,Open,Closed,Closed,Closed,Closed
1165,38.835864841373315,69.17561136178051,Open,Open,Open,Closed,Closed
1166,38.86920034767492,69.53313677972615,Open,Open,Open,Closed,Closed
1167,38.90253585397653,74.15197877453949,Open,Open,Open,Open,Closed
1168,38.935871360278135,75.22657858443702,Open,Open,Open,Open,Open
1169,38.969206866579746,74.42833849385835,Open,Open,Open,Open,Closed
1170,39.00254237288136,79.24197628897856,Open,Open,Open,Open,Open
1171,39.03587787918296,77.05204655670508,Open,Open,Open,Open,Open
1172,39.069213385484574,72.30324353447295,Open,Open,Open,Open,Closed
1173,39.10254889178618,74.62171270666224,Open,Open,Open,Open,Closed
1174,39.13588439808779,72.83318165417322,Open,Open,Open,Open,Closed
1175,39.169219904389394,71.28122400678743,Open,Open,Open,Open,Closed
1176,39.202555410691005,69.45904725588153,Open,Open,Open,Closed,Closed
1177,39.23589091699261,66.93855040799747,Open,Open,Open,Closed,Closed
1178,39.26922642329422,66.63930560601743,Open,Open,Open,Closed,Closed
1179,39.302561929595825,64.77873716089923,Open,Open,Closed,Closed,Closed
1180,39.33589743589744,63.461057416684994,Open,Open,Closed,Closed,Closed
1181,39.36923294219904,60.64268012823214,Open,Closed,Closed,Closed,Closed
1182,39.40256844850065,60.86080343802341,Open,Closed,Closed,Closed,Closed
1183,39.43590395480226,58.661874496282465,Open,Closed,Closed,Closed,Closed
1184,39.46923946110387,58.71821752254161,Open,Closed,Closed,Closed,Closed
1185,39.50257496740547,54.684497669067014,Closed,Closed,Closed,Closed,Closed
1186,39.53591047370709,58.852699546812175,Open,Closed,Closed,Closed,Closed
1187,39.56924598000869,56.02278144070543,Closed,Closed,Closed,Closed,Closed
1188,39.6025814863103,57.56233049858805,Open,Closed,Closed,Closed,Closed
1189,39.635916992611904,64.1543793074515,Open,Open,Closed,Closed,Closed
1190,39.669252498913515,69.3953048337228,Open,Open,Open,Closed,Closed
1191,39.70258800521512,71.28207136713941,Open,Open,Open,Open,Closed
1192,39.73592351151673,74.6315887275415,Open,Open,Open,Open,Closed
1193,39.769259017818335,74.43488874894696,Open,Open,Open,Open,Closed
1194,39.80259452411995,74.52915789562223,Open,Open,Open,Open,Closed
1195,39.83593003042155,74.44138966664374,Open,Open,Open,Open,Closed
1196,39.86926553672316,73.74154027718933,Open,Open,Open,Open,Closed
1197,39.902601043024774,71.64737075109822,Open,Open,Open,Open,Closed
1198,39.93593654932638,71.64737075109822,Open,Open,Open,Open,Closed
1199,39.96927205562799,68.19942414154,Open,Open,Open,Closed,Closed
1200,40.002607561929594,65.27712275843936,Open,Open,Closed,Closed,Closed
1201,40.035943068231205,63.04370022422927,Open,Open,Closed,Closed,Closed
1202,40.06927857453281,59.13242772203595,Open,Closed,Closed,Closed,Closed
1203,40.10261408083442,63.8987943254553,Open,Open,Closed,Closed,Closed
1204,40.135949587136025,61.12214131998349,Open,Closed,Closed,Closed,Closed
1205,40.16928509343764,60.98282978841856,Open,Closed,Closed,Closed,Closed
1206,40.20262059973924,64.96306493776208,Open,Open,Closed,Closed,Closed
1207,40.23595610604085,61.29106975201133,Open,Closed,Closed,Closed,Closed
1208,40.26929161234246,68.22191679036197,Open,Open,Open,Closed,Closed
1209,40.30262711864407,63.231619255604926,Open,Open,Closed,Closed,Closed
1210,40.33596262494567,61.63389897944927,Open,Closed,Closed,Closed,Closed
1211,40.36929813124728,61.10627482880828,Open,Closed,Closed,Closed,Closed
1212,40.40263363754889,61.46371670826001,Open,Closed,Closed,Closed,Closed
1213,40.4359691438505,62.505589411010384,Open,Open,Closed,Closed,Closed
1214,40.469304650152104,63.19506621202322,Open,Open,Closed,Closed,Closed
1215,40.502640156453715,65.6199318618313,Open,Open,Closed,Closed,Closed
1216,40.53597566275532,65.16622335990014,Open,Open,Closed,Closed,Closed
1217,40.56931116905693,64.51415408083697,Open,Open,Closed,Closed,Closed
1218,40.602646675358535,64.97089305146439,Open,Open,Closed,Closed,Closed
1219,40.63598218166015,63.63776384623333,Open,Open,Closed,Closed,Closed
1220,40.66931768796175,62.81881923076949,Open,Open,Closed,Closed,Closed
1221,40.70265319426336,67.44716884445108,Open,Open,Open,Closed,Closed
1222,40.73598870056497,66.3133326068452,Open,Open,Open,Closed,Closed
1223,40.76932420686658,65.320521798387,Open,Open,Closed,Closed,Closed
1224,40.80265971316819,67.17252446423694,Open,Open,Open,Closed,Closed
1225,40.835995219469794,68.59620273628607,Open,Open,Open,Closed,Closed
1226,40.869330725771405,71.89002369713361,Open,Open,Open,Open,Closed
1227,40.90266623207301,72.92194795484967,Open,Open,Open,Open,Closed
1228,40.93600173837462,73.23106904441688,Open,Open,Open,Open,Closed
1229,40.969337244676225,71.84868778505054,Open,Open,Open,Open,Closed
1230,41.00267275097784,70.26001189351675,Open,Open,Open,Closed,Closed
1231,41.03600825727944,69.16561358317348,Open,Open,Open,Closed,Closed
1232,41.06934376358105,70.06116779878236,Open,Open,Open,Closed,Closed
1233,41.10267926988266,69.06171806044554,Open,Open,Open,Closed,Closed
1234,41.13601477618427,69.19226840756554,Open,Open,Open,Closed,Closed
1235,41.16935028248587,70.82031865292757,Open,Open,Open,Open,Closed
1236,41.20268578878749,67.00031206617317,Open,Open,Open,Closed,Closed
1237,41.23602129508909,70.5525951808809,Open,Open,Open,Open,Closed
1238,41.2693568013907,65.97374855347071,Open,Open,Closed,Closed,Closed
1239,41.302692307692304,68.73421911658852,Open,Open,Open,Closed,Closed
1240,41.336027813993915,68.801109920244,Open,Open,Open,Closed,Closed
1241,41.36936332029552,68.11335682116464,Open,Open,Open,Closed,Closed
1242,41.40269882659713,67.47052921368918,Open,Open,Open,Closed,Closed
1243,41.436034332898735,72.74767530878006,Open,Open,Open,Open,Closed
1244,41.46936983920035,70.2590828611274,Open,Open,Open,Closed,Closed
1245,41.50270534550195,67.26885588290494,Open,Open,Open,Closed,Closed
1246,41.53604085180356,67.92607798069734,Open,Open,Open,Closed,Closed
1247,41.56937635810517,64.94693386819947,Open,Open,Closed,Closed,Closed
1248,41.60271186440678,64.72139382571874,Open,Open,Closed,Closed,Closed
1249,41.63604737070838,64.93512032280088,Open,Open,Closed,Closed,Closed
1250,41.669382877009994,67.57071469608132,Open,Open,Open,Closed,Closed
1251,41.702718383311606,71.15286586246845,Open,Open,Open,Open,Closed
1252,41.73605388961321,70.97855601248203,Open,Open,Open,Open,Closed
1253,41.76938939591482,72.68107121306335,Open,Open,Open,Open,Closed
1254,41.802724902216426,74.37712439168186,Open,Open,Open,Open,Closed
1255,41.83606040851804,73.63700539312107,Open,Open,Open,Open,Closed
1256,41.86939591481964,73.83572614862578,Open,Open,Open,Open,Closed
1257,41.90273142112125,72.55830125731029,Open,Open,Open,Open,Closed
1258,41.93606692742286,71.74825628505306,Open,Open,Open,Open,Closed
1259,41.96940243372447,70.24325520808434,Open,Open,Open,Closed,Closed
1260,42.00273794002607,70.66901435127484,Open,Open,Open,Open,Closed
1261,42.03607344632768,73.27283829967163,Open,Open,Open,Open,Closed
1262,42.06940895262929,70.78627244793122,Open,Open,Open,Open,Closed
1263,42.1027444589309,70.05520067381849,Open,Open,Open,Closed,Closed
1264,42.136079965232504,71.76869816572727,Open,Open,Open,Open,Closed
1265,42.16941547153411,69.37511850529692,Open,Open,Open,Closed,Closed
1266,42.20275097783572,68.79630364183605,Open,Open,Open,Closed,Closed
1267,42.23608648413733,67.82246905678942,Open,Open,Open,Closed,Closed
1268,42.269421990438936,68.48314246284507,Open,Open,Open,Closed,Closed
1269,42.30275749674055,67.87273394915331,Open,Open,Open,Closed,Closed
1270,42.33609300304215,67.50709687971028,Open,Open,Open,Closed,Closed
1271,42.36942850934376,68.93858555866923,Open,Open,Open,Closed,Closed
1272,42.40276401564537,66.86326070292364,Open,Open,Open,Closed,Closed
1273,42.43609952194698,69.04506101466052,Open,Open,Open,Closed,Closed
1274,42.46943502824858,68.25352953922953,Open,Open,Open,Closed,Closed
1275,42.502770534550194,69.78049716414141,Open,Open,Open,Closed,Closed
1276,42.5361060408518,71.37919208664229,Open,Open,Open,Open,Closed
1277,42.56944154715341,70.06962682096766,Open,Open,Open,Closed,Closed
1278,42.60277705345502,70.31913587159107,Open,Open,Open,Closed,Closed
1279,42.636112559756626,72.58036503913439,Open,Open,Open,Open,Closed
1280,42.66944806605824,69.55159600887696,Open,Open,Open,Closed,Closed
1281,42.70278357235984,72.36912447284178,Open,Open,Open,Open,Closed
1282,42.73611907866145,72.25516381130126,Open,Open,Open,Open,Closed
1283,42.76945458496306,72.97522033788991,Open,Open,Open,Open,Closed
1284,42.80279009126467,70.95219537236392,Open,Open,Open,Open,Closed
1285,42.83612559756627,71.72759271483937,Open,Open,Open,Open,Closed
1286,42.86946110386789,67.47052921368918,Open,Open,Open,Closed,Closed
1287,42.90279661016949,68.33427643037871,Open,Open,Open,Closed,Closed
1288,42.9361321164711,67.89298130082138,Open,Open,Open,Closed,Closed
1289,42.969467622772704,65.39395101759897,Open,Open,Closed,Closed,Closed
1290,43.00280312907432,68.3387024708889,Open,Open,Open,Closed,Closed
1291,43.03613863537592,70.82534317485069,Open,Open,Open,Open,Closed
1292,43.06947414167753,67.12206139224632,Open,Open,Open,Closed,Closed
1293,43.102809647979136,68.39090105479242,Open,Open,Open,Closed,Closed
1294,43.13614515428075,65.84268419357032,Open,Open,Closed,Closed,Closed
1295,43.16948066058235,64.66627729218314,Open,Open,Closed,Closed,Closed
1296,43.20281616688396,68.21131283926879,Open,Open,Open,Closed,Closed
1297,43.23615167318557,69.50016020750809,Open,Open,Open,Closed,Closed
1298,43.26948717948718,70.72401059832438,Open,Open,Open,Open,Closed
1299,43.30282268578878,69.82341998043611,Open,Open,Open,Closed,Closed
1300,43.336158192090394,71.36003133397158,Open,Open,Open,Open,Closed
1301,43.369493698392,70.8771822492668,Open,Open,Open,Open,Closed
1302,43.40282920469361,68.44232206902241,Open,Open,Open,Closed,Closed
1303,43.436164710995214,70.75493900451437,Open,Open,Open,Open,Closed
1304,43.469500217296826,71.72541298209437,Open,Open,Open,Open,Closed
1305,43.50283572359844,72.36742898641269,Open,Open,Open,Open,Closed
1306,43.53617122990004,73.39288150843414,Open,Open,Open,Open,Closed
1307,43.56950673620165,73.63845146874358,Open,Open,Open,Open,Closed
1308,43.60284224250326,72.20669650753818,Open,Open,Open,Open,Closed
1309,43.63617774880487,72.26928028006373,Open,Open,Open,Open,Closed
1310,43.66951325510647,70.38054971738435,Open,Open,Open,Closed,Closed
1311,43.70284876140808,70.08321791298265,Open,Open,Open,Closed,Closed
1312,43.73618426770969,69.80904859801151,Open,Open,Open,Closed,Closed
1313,43.7695197740113,69.82975097192852,Open,Open,Open,Closed,Closed
1314,43.802855280312905,70.02076992839653,Open,Open,Open,Closed,Closed
1315,43.83619078661451,66.97165154933423,Open,Open,Open,Closed,Closed
1316,43.86952629291612,67.61501458908344,Open,Open,Open,Closed,Closed
1317,43.90286179921773,65.71775320641228,Open,Open,Closed,Closed,Closed
1318,43.936197305519336,67.41846752867576,Open,Open,Open,Closed,Closed
1319,43.96953281182095,67.4190647529347,Open,Open,Open,Closed,Closed
1320,44.00286831812255,67.24119059452869,Open,Open,Open,Closed,Closed
1321,44.03620382442416,67.40765287623444,Open,Open,Open,Closed,Closed
1322,44.06953933072577,66.89527146207983,Open,Open,Open,Closed,Closed
1323,44.10287483702738,67.92818248912515,Open,Open,Open,Closed,Closed
1324,44.13621034332898,72.32320263393903,Open,Open,Open,Open,Closed
1325,44.169545849630595,64.44583440158998,Open,Open,Closed,Closed,Closed
1326,44.2028813559322,61.722925929996535,Open,Closed,Closed,Closed,Closed
1327,44.23621686223381,69.89105242754832,Open,Open,Open,Closed,Closed
1328,44.269552368535415,62.25955976486138,Open,Open,Closed,Closed,Closed
1329,44.302887874837026,61.413984734815145,Open,Closed,Closed,Closed,Closed
1330,44.33622338113863,63.89287774808763,Open,Open,Closed,Closed,Closed
1331,44.36955888744024,60.77580817927408,Open,Closed,Closed,Closed,Closed
1332,44.402894393741846,62.88116618291883,Open,Open,Closed,Closed,Closed
1333,44.43622990004346,59.72833666788621,Open,Closed,Closed,Closed,Closed
1334,44.46956540634507,57.20446185749499,Closed,Closed,Closed,Closed,Closed
1335,44.50290091264667,63.73492438891315,Open,Open,Closed,Closed,Closed
1336,44.536236418948285,63.01637553275873,Open,Open,Closed,Closed,Closed
1337,44.56957192524989,64.40509088950859,Open,Open,Closed,Closed,Closed
1338,44.6029074315515,62.87483595360946,Open,Open,Closed,Closed,Closed
1339,44.636242937853105,58.109133911604815,Open,Closed,Closed,Closed,Closed
1340,44.66957844415472,53.490941659351165,Closed,Closed,Closed,Closed,Closed
1341,44.70291395045632,56.75572307039654,Closed,Closed,Closed,Closed,Closed
1342,44.73624945675793,53.984594730928066,Closed,Closed,Closed,Closed,Closed
1343,44.769584963059536,59.59432402333712,Open,Closed,Closed,Closed,Closed
1344,44.80292046936115,55.86830371868102,Closed,Closed,Closed,Closed,Closed
1345,44.83625597566275,53.8369409989271,Closed,Closed,Closed,Closed,Closed
1346,44.86959148196436,55.434304501943245,Closed,Closed,Closed,Closed,Closed
1347,44.90292698826597,57.78882050169747,Open,Closed,Closed,Closed,Closed
1348,44.93626249456758,53.387951107126376,Closed,Closed,Closed,Closed,Closed
1349,44.96959800086918,61.048533741213575,Open,Closed,Closed,Closed,Closed
1350,45.002933507170795,55.9180011492899,Closed,Closed,Closed,Closed,Closed
1351,45.0362690134724,59.070660511172846,Open,Closed,Closed,Closed,Closed
1352,45.06960451977401,64.50113558224307,Open,Open,Closed,Closed,Closed
1353,45.102940026075615,68.31439987555555,Open,Open,Open,Closed,Closed
1354,45.136275532377226,69.50067076629978,Open,Open,Open,Closed,Closed
1355,45.16961103867883,67.8216345890388,Open,Open,Open,Closed,Closed
1356,45.20294654498044,70.42638794010384,Open,Open,Open,Closed,Closed
1357,45.236282051282046,71.26275600211196,Open,Open,Open,Open,Closed
1358,45.26961755758366,67.84219056322311,Open,Open,Open,Closed,Closed
1359,45.30295306388526,71.48127781710873,Open,Open,Open,Open,Closed
1360,45.33628857018687,66.7984394770106,Open,Open,Open,Closed,Closed
1361,45.369624076488485,63.869223587794586,Open,Open,Closed,Closed,Closed
1362,45.40295958279009,67.23712184075455,Open,Open,Open,Closed,Closed
1363,45.4362950890917,68.81381851812067,Open,Open,Open,Closed,Closed
1364,45.469630595393305,64.25850251663165,Open,Open,Closed,Closed,Closed
1365,45.50296610169491,64.57411201562775,Open,Open,Closed,Closed,Closed
1366,45.53630160799652,65.40096536268479,Open,Open,Closed,Closed,Closed
1367,45.56963711429813,72.03494203665994,Open,Open,Open,Open,Closed
1368,45.602972620599736,71.9806429753551,Open,Open,Open,Open,Closed
1369,45.63630812690135,71.10495945359331,Open,Open,Open,Open,Closed
1370,45.66964363320295,72.79214077831952,Open,Open,Open,Open,Closed
1371,45.70297913950456,71.50320499651278,Open,Open,Open,Open,Closed
1372,45.73631464580617,72.08582432049784,Open,Open,Open,Open,Closed
1373,45.76965015210778,74.7830221676733,Open,Open,Open,Open,Closed
1374,45.80298565840938,69.69187413758796,Open,Open,Open,Closed,Closed
1375,45.836321164710995,70.27193319976037,Open,Open,Open,Closed,Closed
1376,45.8696566710126,67.09672895962615,Open,Open,Open,Closed,Closed
1377,45.90299217731421,64.29564597030219,Open,Open,Closed,Closed,Closed
1378,45.936327683615815,69.19959816851042,Open,Open,Open,Closed,Closed
1379,45.969663189917426,63.98695491428185,Open,Open,Closed,Closed,Closed
1380,46.00299869621903,66.48505495680077,Open,Open,Open,Closed,Closed
1381,46.03633420252064,67.99661973532261,Open,Open,Open,Closed,Closed
1382,46.069669708822246,64.74477419390796,Open,Open,Closed,Closed,Closed
1383,46.10300521512386,64.93890833874049,Open,Open,Closed,Closed,Closed
1384,46.13634072142546,65.04334350964632,Open,Open,Closed,Closed,Closed
1385,46.169676227727074,61.381451007255706,Open,Closed,Closed,Closed,Closed
1386,46.20301173402868,62.120915707185254,Open,Open,Closed,Closed,Closed
1387,46.23634724033029,57.71310212392129,Open,Closed,Closed,Closed,Closed
1388,46.2696827466319,62.10574268617492,Open,Open,Closed,Closed,Closed
1389,46.303018252933505,67.64585812385855,Open,Open,Open,Closed,Closed
1390,46.33635375923512,71.07483100562666,Open,Open,Open,Open,Closed
1391,46.36968926553672,65.22546752377269,Open,Open,Closed,Closed,Closed
1392,46.40302477183833,62.280740842630536,Open,Open,Closed,Closed,Closed
1393,46.43636027813994,61.60428768136596,Open,Closed,Closed,Closed,Closed
1394,46.46969578444155,70.70816876297243,Open,Open,Open,Open,Closed
1395,46.50303129074315,73.20873290833609,Open,Open,Open,Open,Closed
1396,46.53636679704477,74.96203017695122,Open,Open,Open,Open,Open
1397,46.56970230334637,75.37205235104966,Open,Open,Open,Open,Open
1398,46.60303780964798,70.91321743564978,Open,Open,Open,Open,Closed
1399,46.636373315949584,72.87028173702882,Open,Open,Open,Open,Closed
1400,46.669708822251195,70.04318281415674,Open,Open,Open,Closed,Closed
1401,46.7030443285528,72.04426627885375,Open,Open,Open,Open,Closed
1402,46.73637983485441,69.81023763767422,Open,Open,Open,Closed,Closed
1403,46.769715341156015,68.01673323421112,Open,Open,Open,Closed,Closed
1404,46.80305084745763,64.86076151941961,Open,Open,Closed,Closed,Closed
1405,46.83638635375923,67.05350969755241,Open,Open,Open,Closed,Closed
1406,46.86972186006084,64.62509136053187,Open,Open,Closed,Closed,Closed
1407,46.90305736636245,60.08410884680561,Open,Closed,Closed,Closed,Closed
1408,46.93639287266406,63.26472743308907,Open,Open,Closed,Closed,Closed
1409,46.96972837896566,62.16576767965309,Open,Open,Closed,Closed,Closed
1410,47.003063885267274,65.34124662275354,Open,Open,Closed,Closed,Closed
1411,47.03639939156888,61.62165757304052,Open,Closed,Closed,Closed,Closed
1412,47.06973489787049,58.8688385288564,Open,Closed,Closed,Closed,Closed
1413,47.103070404172094,63.73554483947846,Open,Open,Closed,Closed,Closed
1414,47.136405910473705,63.95510907905903,Open,Open,Closed,Closed,Closed
1415,47.16974141677532,62.146935890075135,Open,Open,Closed,Closed,Closed
1416,47.20307692307692,63.434695849936915,Open,Open,Closed,Closed,Closed
1417,47.23641242937853,65.77125896404502,Open,Open,Closed,Closed,Closed
1418,47.26974793568014,70.75052146722055,Open,Open,Open,Open,Closed
1419,47.30308344198175,69.2141239401968,Open,Open,Open,Closed,Closed
1420,47.33641894828335,73.99121308450702,Open,Open,Open,Open,Closed
1421,47.36975445458496,70.07008525891969,Open,Open,Open,Closed,Closed
1422,47.40308996088657,71.42821419180848,Open,Open,Open,Open,Closed
1423,47.43642546718818,69.83630940518894,Open,Open,Open,Closed,Closed
1424,47.469760973489784,70.7061915307931,Open,Open,Open,Open,Closed
1425,47.503096479791395,68.50438770368787,Open,Open,Open,Closed,Closed
1426,47.536431986093,66.0314812194967,Open,Open,Closed,Closed,Closed
1427,47.56976749239461,65.36752589496686,Open,Open,Closed,Closed,Closed
1428,47.603102998696215,63.99655668524761,Open,Open,Closed,Closed,Closed
1429,47.63643850499783,55.44625416176709,Closed,Closed,Closed,Closed,Closed
1430,47.66977401129943,66.46919085210388,Open,Open,Open,Closed,Closed
1431,47.70310951760104,62.45986029878998,Open,Open,Closed,Closed,Closed
1432,47.73644502390265,62.93112114559928,Open,Open,Closed,Closed,Closed
1433,47.76978053020426,63.286747992050195,Open,Open,Closed,Closed,Closed
1434,47.80311603650586,63.91236464421945,Open,Open,Closed,Closed,Closed
1435,47.836451542807474,66.3919457532419,Open,Open,Open,Closed,Closed
1436,47.86978704910908,68.68644772965865,Open,Open,Open,Closed,Closed
1437,47.90312255541069,67.99773148553811,Open,Open,Open,Closed,Closed
1438,47.936458061712294,70.03833500091818,Open,Open,Open,Closed,Closed
1439,47.969793568013905,70.82771210774062,Open,Open,Open,Open,Closed
1440,48.00312907431551,67.12035316211515,Open,Open,Open,Closed,Closed
1441,48.03646458061712,67.6048095625511,Open,Open,Open,Closed,Closed
1442,48.06980008691873,69.02153341636992,Open,Open,Open,Closed,Closed
1443,48.10313559322034,67.91202204596678,Open,Open,Open,Closed,Closed
1444,48.13647109952195,70.5537190352177,Open,Open,Open,Open,Closed
1445,48.16980660582355,70.23108864882778,Open,Open,Open,Closed,Closed
1446,48.20314211212517,68.2589642462882,Open,Open,Open,Closed,Closed
1447,48.23647761842677,67.11485119503675,Open,Open,Open,Closed,Closed
1448,48.26981312472838,68.19609095634166,Open,Open,Open,Closed,Closed
1449,48.303148631029984,69.0740824832827,Open,Open,Open,Closed,Closed
1450,48.336484137331595,68.69267332054618,Open,Open,Open,Closed,Closed
1451,48.3698196436332,66.33302208232928,Open,Open,Open,Closed,Closed
1452,48.40315514993481,68.7071398832611,Open,Open,Open,Closed,Closed
1453,48.436490656236415,69.63160347055015,Open,Open,Open,Closed,Closed
1454,48.46982616253803,66.29529816879459,Open,Open,Open,Closed,Closed
1455,48.50316166883963,71.05191305240247,Open,Open,Open,Open,Closed
1456,48.53649717514124,69.35345269356648,Open,Open,Open,Closed,Closed
1457,48.56983268144285,66.82930060812373,Open,Open,Open,Closed,Closed
1458,48.60316818774446,69.76401493284422,Open,Open,Open,Closed,Closed
1459,48.63650369404606,67.73027334372293,Open,Open,Open,Closed,Closed
1460,48.669839200347674,66.25340860850012,Open,Open,Open,Closed,Closed
1461,48.70317470664928,67.0612460034228,Open,Open,Open,Closed,Closed
1462,48.73651021295089,67.78525909935303,Open,Open,Open,Closed,Closed
1463,48.769845719252494,69.25734268376405,Open,Open,Open,Closed,Closed
1464,48.803181225554106,67.9645975313134,Open,Open,Open,Closed,Closed
1465,48.83651673185571,69.1834553874859,Open,Open,Open,Closed,Closed
1466,48.86985223815732,73.85168780003195,Open,Open,Open,Open,Closed
1467,48.903187744458926,71.08144557269796,Open,Open,Open,Open,Closed
1468,48.93652325076054,68.33483168975572,Open,Open,Open,Closed,Closed
1469,48.96985875706215,67.85764852894624,Open,Open,Open,Closed,Closed
1470,49.00319426336375,68.03195329782062,Open,Open,Open,Closed,Closed
1471,49.03652976966536,70.36908730006425,Open,Open,Open,Closed,Closed
1472,49.06986527596697,72.05760793018973,Open,Open,Open,Open,Closed
1473,49.10320078226858,69.40859754907882,Open,Open,Open,Closed,Closed
1474,49.136536288570184,70.1738000605037,Open,Open,Open,Closed,Closed
1475,49.16987179487179,71.26840560052511,Open,Open,Open,Open,Closed
1476,49.2032073011734,69.28208900992848,Open,Open,Open,Closed,Closed
1477,49.23654280747501,70.47322444802847,Open,Open,Open,Closed,Closed
1478,49.269878313776616,68.87104892399353,Open,Open,Open,Closed,Closed
1479,49.30321382007823,71.58381223737067,Open,Open,Open,Open,Closed
1480,49.33654932637983,69.90751248513055,Open,Open,Open,Closed,Closed
1481,49.36988483268144,67.06223560325826,Open,Open,Open,Closed,Closed
1482,49.40322033898305,71.396312685413,Open,Open,Open,Open,Closed
1483,49.43655584528466,70.98123657233728,Open,Open,Open,Open,Closed
1484,49.46989135158626,70.46804275702004,Open,Open,Open,Closed,Closed
1485,49.503226857887874,71.5590259254811,Open,Open,Open,Open,Closed
1486,49.53656236418948,71.70672226148918,Open,Open,Open,Open,Closed
1487,49.56989787049109,69.47637204781864,Open,Open,Open,Closed,Closed
1488,49.603233376792694,66.74024816907543,Open,Open,Open,Closed,Closed
1489,49.636568883094306,62.90335129290679,Open,Open,Closed,Closed,Closed
1490,49.66990438939591,70.67341601950783,Open,Open,Open,Open,Closed
1491,49.70323989569752,70.77909732655786,Open,Open,Open,Open,Closed
1492,49.736575401999126,68.45299481516753,Open,Open,Open,Closed,Closed
1493,49.76991090830074,70.00188768711259,Open,Open,Open,Closed,Closed
1494,49.80324641460234,69.41063501115754,Open,Open,Open,Closed,Closed
1495,49.83658192090395,69.2154092653264,Open,Open,Open,Closed,Closed
1496,49.86991742720557,63.233364492555346,Open,Open,Closed,Closed,Closed
1497,49.90325293350717,64.9435626069556,Open,Open,Closed,Closed,Closed
1498,49.93658843980878,62.81771278529388,Open,Open,Closed,Closed,Closed
1499,49.969923946110384,68.32858254336278,Open,Open,Open,Closed,Closed
1500,50.003259452412,69.60762309912712,Open,Open,Open,Closed,Closed
1501,50.0365949587136,68.7990273096432,Open,Open,Open,Closed,Closed
1502,50.06993046501521,69.25246094469571,Open,Open,Open,Closed,Closed
1503,50.103265971316816,69.28164456583661,Open,Open,Open,Closed,Closed
1504,50.13660147761843,68.3413005371581,Open,Open,Open,Closed,Closed
1505,50.16993698392003,67.91315566849582,Open,Open,Open,Closed,Closed
1506,50.20327249022164,66.91363045897609,Open,Open,Open,Closed,Closed
1507,50.23660799652325,69.53298052616674,Open,Open,Open,Closed,Closed
1508,50.26994350282486,67.93745674382554,Open,Open,Open,Closed,Closed
1509,50.30327900912646,67.79614035890489,Open,Open,Open,Closed,Closed
1510,50.336614515428074,72.72056428943546,Open,Open,Open,Open,Closed
1511,50.36995002172968,65.0074836297449,Open,Open,Closed,Closed,Closed
1512,50.40328552803129,68.62613677363147,Open,Open,Open,Closed,Closed
1513,50.436621034332894,61.24456470360962,Open,Closed,Closed,Closed,Closed
1514,50.469956540634506,69.57845635099731,Open,Open,Open,Closed,Closed
1515,50.50329204693611,70.27829666597589,Open,Open,Open,Closed,Closed
1516,50.53662755323772,64.30978341804021,Open,Open,Closed,Closed,Closed
1517,50.569963059539326,67.45443082113115,Open,Open,Open,Closed,Closed
1518,50.60329856584094,68.57963295965791,Open,Open,Open,Closed,Closed
1519,50.63663407214254,67.17130306721836,Open,Open,Open,Closed,Closed
1520,50.66996957844415,68.63390603775306,Open,Open,Open,Closed,Closed
1521,50.70330508474576,70.63281017630061,Open,Open,Open,Open,Closed
1522,50.73664059104737,63.38640559323147,Open,Open,Closed,Closed,Closed
1523,50.76997609734898,65.43391463321252,Open,Open,Closed,Closed,Closed
1524,50.803311603650585,71.00421447905178,Open,Open,Open,Open,Closed
1525,50.83664710995219,71.66793617866242,Open,Open,Open,Open,Closed
1526,50.8699826162538,70.75271993666126,Open,Open,Open,Open,Closed
1527,50.90331812255541,69.76981527237689,Open,Open,Open,Closed,Closed
1528,50.936653628857016,69.41476376000047,Open,Open,Open,Closed,Closed
1529,50.96998913515863,69.01123743502228,Open,Open,Open,Closed,Closed
1530,51.00332464146023,64.61813483187404,Open,Open,Closed,Closed,Closed
1531,51.03666014776184,65.85237046173019,Open,Open,Closed,Closed,Closed
1532,51.06999565406345,65.52624276715673,Open,Open,Closed,Closed,Closed
