frame,timestamp,aspect_ratio__mouth_width__nose_to_chin,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
753,25.10163624511082,0.6994591918156556,Open,Open,Open,Closed,Closed
754,25.13497175141243,0.7038593706104075,Open,Open,Open,Closed,Closed
755,25.168307257714037,0.6825890109098229,Open,Open,Open,Closed,Closed
756,25.201642764015645,0.7239214057400651,Open,Open,Open,Open,Closed
757,25.234978270317253,0.7040533979891138,Open,Open,Open,Closed,Closed
758,25.26831377661886,0.6972652484473749,Open,Open,Open,Closed,Closed
759,25.30164928292047,0.6857870439558403,Open,Open,Open,Closed,Closed
760,25.334984789222077,0.6037674668999827,Open,Open,Closed,Closed,Closed
761,25.368320295523684,0.5530059128781731,Open,Closed,Closed,Closed,Closed
762,25.401655801825292,0.498411065426205,Closed,Closed,Closed,Closed,Closed
763,25.4349913081269,0.5117656923354869,Open,Closed,Closed,Closed,Closed
764,25.468326814428508,0.4963511515107331,Closed,Closed,Closed,Closed,Closed
765,25.501662320730116,0.4802033351804934,Closed,Closed,Closed,Closed,Closed
766,25.534997827031724,0.4682760976157817,Closed,Closed,Closed,Closed,Closed
767,25.56833333333333,0.4766288174979422,Closed,Closed,Closed,Closed,Closed
768,25.60166883963494,0.5347840010112321,Open,Closed,Closed,Closed,Closed
769,25.635004345936547,0.5802632192671917,Open,Open,Closed,Closed,Closed
770,25.668339852238155,0.6228393597842514,Open,Open,Closed,Closed,Closed
771,25.701675358539763,0.6660966487562995,Open,Open,Open,Closed,Closed
772,25.73501086484137,0.7057129302171673,Open,Open,Open,Closed,Closed
773,25.76834637114298,0.6950381910791013,Open,Open,Open,Closed,Closed
774,25.801681877444587,0.6899760468165819,Open,Open,Open,Closed,Closed
775,25.8350173837462,0.6855834031447738,Open,Open,Open,Closed,Closed
776,25.86835289004781,0.7126351712425357,Open,Open,Open,Open,Closed
777,25.901688396349417,0.6965203440188396,Open,Open,Open,Closed,Closed
778,25.93502390265102,0.6957747093347038,Open,Open,Open,Closed,Closed
779,25.96835940895263,0.6740735155617351,Open,Open,Open,Closed,Closed
780,26.001694915254237,0.6821065877839664,Open,Open,Open,Closed,Closed
781,26.035030421555845,0.6597985146838057,Open,Open,Open,Closed,Closed
782,26.068365927857453,0.6560747939328926,Open,Open,Open,Closed,Closed
783,26.10170143415906,0.6027973076105888,Open,Open,Closed,Closed,Closed
784,26.13503694046067,0.5359980979362808,Open,Closed,Closed,Closed,Closed
785,26.168372446762277,0.537633363226482,Open,Closed,Closed,Closed,Closed
786,26.201707953063885,0.5218811429922887,Open,Closed,Closed,Closed,Closed
787,26.235043459365492,0.5407029040133036,Open,Closed,Closed,Closed,Closed
788,26.2683789656671,0.5320649969608323,Open,Closed,Closed,Closed,Closed
789,26.301714471968708,0.5544723413710608,Open,Closed,Closed,Closed,Closed
790,26.335049978270316,0.6132133856748009,Open,Open,Closed,Closed,Closed
791,26.368385484571924,0.7059502643454403,Open,Open,Open,Closed,Closed
792,26.40172099087353,0.7365996490079633,Open,Open,Open,Open,Closed
793,26.43505649717514,0.7571491207854475,Open,Open,Open,Open,Closed
794,26.468392003476747,0.7386050586211348,Open,Open,Open,Open,Closed
795,26.501727509778355,0.716906251611952,Open,Open,Open,Open,Closed
796,26.535063016079963,0.682999177289968,Open,Open,Open,Closed,Closed
797,26.56839852238157,0.6402174486099812,Open,Open,Closed,Closed,Closed
798,26.60173402868318,0.6656863655938591,Open,Open,Open,Closed,Closed
799,26.635069534984787,0.6544025571008538,Open,Open,Open,Closed,Closed
800,26.668405041286395,0.6319891099062075,Open,Open,Closed,Closed,Closed
801,26.701740547588003,0.6257194370597811,Open,Open,Closed,Closed,Closed
802,26.735076053889617,0.5933798140394464,Open,Open,Closed,Closed,Closed
803,26.768411560191225,0.5557172623584254,Open,Closed,Closed,Closed,Closed
804,26.80174706649283,0.4795629364517336,Closed,Closed,Closed,Closed,Closed
805,26.83508257279444,0.4805540783855828,Closed,Closed,Closed,Closed,Closed
806,26.868418079096045,0.6895833434026175,Open,Open,Open,Closed,Closed
807,26.901753585397653,0.5680130437453205,Open,Closed,Closed,Closed,Closed
808,26.93508909169926,0.6438170463038809,Open,Open,Open,Closed,Closed
809,26.96842459800087,0.6842223668735308,Open,Open,Open,Closed,Closed
810,27.001760104302477,0.7815874886234762,Open,Open,Open,Open,Open
811,27.035095610604085,0.7909337844953439,Open,Open,Open,Open,Open
812,27.068431116905693,0.7397248747708848,Open,Open,Open,Open,Closed
813,27.1017666232073,0.7396703744584558,Open,Open,Open,Open,Closed
814,27.13510212950891,0.7222797963228802,Open,Open,Open,Open,Closed
815,27.168437635810516,0.6887267371133577,Open,Open,Open,Closed,Closed
816,27.201773142112124,0.6724866240793401,Open,Open,Open,Closed,Closed
817,27.235108648413732,0.6317920524699253,Open,Open,Closed,Closed,Closed
818,27.26844415471534,0.552709234064868,Open,Closed,Closed,Closed,Closed
819,27.301779661016948,0.4985805277167556,Closed,Closed,Closed,Closed,Closed
820,27.335115167318556,0.4973334726648087,Closed,Closed,Closed,Closed,Closed
821,27.368450673620163,0.5061339744426913,Closed,Closed,Closed,Closed,Closed
822,27.40178617992177,0.4922833430940374,Closed,Closed,Closed,Closed,Closed
823,27.43512168622338,0.5109023093457746,Open,Closed,Closed,Closed,Closed
824,27.468457192524987,0.5689050365963423,Open,Closed,Closed,Closed,Closed
825,27.501792698826595,0.6481078566210196,Open,Open,Open,Closed,Closed
826,27.535128205128203,0.7145700915638604,Open,Open,Open,Open,Closed
827,27.56846371142981,0.7711650329003428,Open,Open,Open,Open,Closed
828,27.60179921773142,0.7683723398209801,Open,Open,Open,Open,Closed
829,27.635134724033023,0.7250380719589493,Open,Open,Open,Open,Closed
830,27.66847023033464,0.7352799625239638,Open,Open,Open,Open,Closed
831,27.70180573663625,0.7091875159544704,Open,Open,Open,Closed,Closed
832,27.735141242937853,0.705490477649113,Open,Open,Open,Closed,Closed
833,27.76847674923946,0.6667710401058715,Open,Open,Open,Closed,Closed
834,27.80181225554107,0.6266874887753431,Open,Open,Closed,Closed,Closed
835,27.835147761842677,0.5882467092112372,Open,Open,Closed,Closed,Closed
836,27.868483268144285,0.5754898055750255,Open,Closed,Closed,Closed,Closed
837,27.901818774445893,0.5875848598519107,Open,Open,Closed,Closed,Closed
838,27.9351542807475,0.5137474803701731,Open,Closed,Closed,Closed,Closed
839,27.96848978704911,0.5012458517200462,Closed,Closed,Closed,Closed,Closed
840,28.001825293350716,0.4851349110347828,Closed,Closed,Closed,Closed,Closed
841,28.035160799652324,0.4861748946724286,Closed,Closed,Closed,Closed,Closed
842,28.068496305953932,0.5372547686762649,Open,Closed,Closed,Closed,Closed
843,28.10183181225554,0.5912074192638426,Open,Open,Closed,Closed,Closed
844,28.135167318557148,0.69146425769636,Open,Open,Open,Closed,Closed
845,28.168502824858756,0.715141072286284,Open,Open,Open,Open,Closed
846,28.201838331160364,0.7336718170003913,Open,Open,Open,Open,Closed
847,28.23517383746197,0.7357478582069651,Open,Open,Open,Open,Closed
848,28.26850934376358,0.7244215610132896,Open,Open,Open,Open,Closed
849,28.301844850065187,0.7059676976950177,Open,Open,Open,Closed,Closed
850,28.335180356366795,0.6913329309910546,Open,Open,Open,Closed,Closed
851,28.368515862668403,0.7016831302442792,Open,Open,Open,Closed,Closed
852,28.40185136897001,0.6799339787961312,Open,Open,Open,Closed,Closed
853,28.43518687527162,0.6813213070481704,Open,Open,Open,Closed,Closed
854,28.468522381573223,0.6355184064625445,Open,Open,Closed,Closed,Closed
855,28.50185788787483,0.6164607137705158,Open,Open,Closed,Closed,Closed
856,28.53519339417644,0.6467045788595581,Open,Open,Open,Closed,Closed
857,28.568528900478057,0.664665309422529,Open,Open,Open,Closed,Closed
858,28.60186440677966,0.6237951300653323,Open,Open,Closed,Closed,Closed
859,28.63519991308127,0.6670826644498796,Open,Open,Open,Closed,Closed
860,28.668535419382877,0.6779776142860698,Open,Open,Open,Closed,Closed
861,28.701870925684485,0.6805548920669955,Open,Open,Open,Closed,Closed
862,28.735206431986093,0.6955745625746828,Open,Open,Open,Closed,Closed
863,28.7685419382877,0.6753230705610588,Open,Open,Open,Closed,Closed
864,28.80187744458931,0.6821914149857471,Open,Open,Open,Closed,Closed
865,28.835212950890917,0.6244395354457114,Open,Open,Closed,Closed,Closed
866,28.868548457192524,0.6566573335311309,Open,Open,Open,Closed,Closed
867,28.901883963494132,0.589154462229931,Open,Open,Closed,Closed,Closed
868,28.93521946979574,0.6023020901097288,Open,Open,Closed,Closed,Closed
869,28.968554976097348,0.5154433002828696,Open,Closed,Closed,Closed,Closed
870,29.001890482398956,0.4857488576636342,Closed,Closed,Closed,Closed,Closed
871,29.035225988700564,0.4997461364126122,Closed,Closed,Closed,Closed,Closed
872,29.06856149500217,0.51949248584503,Open,Closed,Closed,Closed,Closed
873,29.10189700130378,0.5705619080776252,Open,Closed,Closed,Closed,Closed
874,29.135232507605387,0.6323577201941791,Open,Open,Closed,Closed,Closed
875,29.168568013906995,0.6792350641626803,Open,Open,Open,Closed,Closed
876,29.201903520208603,0.7322763877280865,Open,Open,Open,Open,Closed
877,29.23523902651021,0.7256999213315753,Open,Open,Open,Open,Closed
878,29.26857453281182,0.710943820872985,Open,Open,Open,Closed,Closed
879,29.301910039113427,0.7059131901709201,Open,Open,Open,Closed,Closed
880,29.33524554541503,0.6840412216145187,Open,Open,Open,Closed,Closed
881,29.36858105171664,0.6706041280568424,Open,Open,Open,Closed,Closed
882,29.40191655801825,0.6539683930155671,Open,Open,Open,Closed,Closed
883,29.435252064319855,0.6987060368463556,Open,Open,Open,Closed,Closed
884,29.46858757062147,0.62361655196784,Open,Open,Closed,Closed,Closed
885,29.501923076923077,0.6404708024159848,Open,Open,Closed,Closed,Closed
886,29.535258583224685,0.603510224824021,Open,Open,Closed,Closed,Closed
887,29.568594089526293,0.5421225637855472,Open,Closed,Closed,Closed,Closed
888,29.6019295958279,0.5111034022226643,Open,Closed,Closed,Closed,Closed
889,29.63526510212951,0.5188433831396221,Open,Closed,Closed,Closed,Closed
890,29.668600608431117,0.5197599644676977,Open,Closed,Closed,Closed,Closed
891,29.701936114732725,0.5577401015986221,Open,Closed,Closed,Closed,Closed
892,29.735271621034332,0.7289654553359082,Open,Open,Open,Open,Closed
893,29.76860712733594,0.7071889822565646,Open,Open,Open,Closed,Closed
894,29.801942633637548,0.7025546736426364,Open,Open,Open,Closed,Closed
895,29.835278139939156,0.7255958901004281,Open,Open,Open,Open,Closed
896,29.868613646240764,0.6996876164771109,Open,Open,Open,Closed,Closed
897,29.90194915254237,0.6785799817927427,Open,Open,Open,Closed,Closed
898,29.93528465884398,0.7062541639720556,Open,Open,Open,Closed,Closed
899,29.968620165145587,0.6906452435265179,Open,Open,Open,Closed,Closed
900,30.001955671447195,0.6617958796121908,Open,Open,Open,Closed,Closed
901,30.035291177748803,0.6454216190548365,Open,Open,Open,Closed,Closed
902,30.06862668405041,0.6400987820892935,Open,Open,Closed,Closed,Closed
903,30.10196219035202,0.6242048742082664,Open,Open,Closed,Closed,Closed
904,30.135297696653627,0.6092246939224701,Open,Open,Closed,Closed,Closed
905,30.168633202955235,0.5856109996881337,Open,Open,Closed,Closed,Closed
906,30.201968709256843,0.5476575478412545,Open,Closed,Closed,Closed,Closed
907,30.23530421555845,0.519493125799302,Open,Closed,Closed,Closed,Closed
908,30.26863972186006,0.5935541745140138,Open,Open,Closed,Closed,Closed
909,30.301975228161663,0.515826204846843,Open,Closed,Closed,Closed,Closed
910,30.33531073446327,0.5298151214490748,Open,Closed,Closed,Closed,Closed
911,30.368646240764885,0.5689926800310693,Open,Closed,Closed,Closed,Closed
912,30.401981747066493,0.6939142607521737,Open,Open,Open,Closed,Closed
913,30.4353172533681,0.6777094104074446,Open,Open,Open,Closed,Closed
914,30.46865275966971,0.7294650457006853,Open,Open,Open,Open,Closed
915,30.501988265971317,0.7487294659248976,Open,Open,Open,Open,Closed
916,30.535323772272925,0.7027876767776468,Open,Open,Open,Closed,Closed
917,30.568659278574533,0.7210394971905847,Open,Open,Open,Open,Closed
918,30.60199478487614,0.6706839657002045,Open,Open,Open,Closed,Closed
919,30.63533029117775,0.6315542128878027,Open,Open,Closed,Closed,Closed
920,30.668665797479356,0.6354981064807326,Open,Open,Closed,Closed,Closed
921,30.702001303780964,0.6698009169744187,Open,Open,Open,Closed,Closed
922,30.735336810082572,0.6415056914352752,Open,Open,Closed,Closed,Closed
923,30.76867231638418,0.6331274541106864,Open,Open,Closed,Closed,Closed
924,30.802007822685788,0.6185239640740325,Open,Open,Closed,Closed,Closed
925,30.835343328987395,0.5446660270880667,Open,Closed,Closed,Closed,Closed
926,30.868678835289003,0.5929442052154508,Open,Open,Closed,Closed,Closed
927,30.90201434159061,0.6632597372822441,Open,Open,Open,Closed,Closed
928,30.93534984789222,0.6215544312092003,Open,Open,Closed,Closed,Closed
929,30.968685354193827,0.6601647488572666,Open,Open,Open,Closed,Closed
930,31.002020860495435,0.7343818680494394,Open,Open,Open,Open,Closed
931,31.035356366797043,0.7901152470051014,Open,Open,Open,Open,Open
932,31.06869187309865,0.7607578408944252,Open,Open,Open,Open,Closed
933,31.10202737940026,0.7352304871510421,Open,Open,Open,Open,Closed
934,31.135362885701863,0.7417791433787384,Open,Open,Open,Open,Closed
935,31.16869839200347,0.811562147225934,Open,Open,Open,Open,Open
936,31.20203389830508,0.7226191767250337,Open,Open,Open,Open,Closed
937,31.23536940460669,0.7171224242372605,Open,Open,Open,Open,Closed
938,31.2687049109083,0.7362587139822292,Open,Open,Open,Open,Closed
939,31.30204041720991,0.6983250621427015,Open,Open,Open,Closed,Closed
940,31.335375923511517,0.6900585495732678,Open,Open,Open,Closed,Closed
941,31.368711429813125,0.6356011055444176,Open,Open,Closed,Closed,Closed
942,31.402046936114733,0.63877081053034,Open,Open,Closed,Closed,Closed
943,31.43538244241634,0.6347864193789915,Open,Open,Closed,Closed,Closed
944,31.46871794871795,0.6339978096869737,Open,Open,Closed,Closed,Closed
945,31.502053455019556,0.5771441819017287,Open,Open,Closed,Closed,Closed
946,31.535388961321164,0.5285359114824175,Open,Closed,Closed,Closed,Closed
947,31.568724467622772,0.5104893792202247,Open,Closed,Closed,Closed,Closed
948,31.60205997392438,0.5148185059613868,Open,Closed,Closed,Closed,Closed
949,31.635395480225988,0.5683725659002099,Open,Closed,Closed,Closed,Closed
950,31.668730986527596,0.5451022740287785,Open,Closed,Closed,Closed,Closed
951,31.702066492829204,0.6221545638194893,Open,Open,Closed,Closed,Closed
952,31.73540199913081,0.6510515712563314,Open,Open,Open,Closed,Closed
953,31.76873750543242,0.7136122811577682,Open,Open,Open,Open,Closed
954,31.802073011734027,0.7794111478945298,Open,Open,Open,Open,Closed
955,31.835408518035635,0.7783906123447157,Open,Open,Open,Open,Closed
956,31.868744024337243,0.7819117540836084,Open,Open,Open,Open,Open
957,31.90207953063885,0.7476653144776294,Open,Open,Open,Open,Closed
958,31.93541503694046,0.7670597505315873,Open,Open,Open,Open,Closed
959,31.968750543242063,0.695716839000144,Open,Open,Open,Closed,Closed
960,32.00208604954368,0.7255513521633808,Open,Open,Open,Open,Closed
961,32.03542155584528,0.7778273811548352,Open,Open,Open,Open,Closed
962,32.068757062146894,0.6860548690720113,Open,Open,Open,Closed,Closed
963,32.1020925684485,0.6431998931800218,Open,Open,Closed,Closed,Closed
964,32.13542807475011,0.5772783496156867,Open,Open,Closed,Closed,Closed
965,32.168763581051714,0.5294093573011052,Open,Closed,Closed,Closed,Closed
966,32.202099087353325,0.5103006986959673,Open,Closed,Closed,Closed,Closed
967,32.23543459365493,0.4867656719901631,Closed,Closed,Closed,Closed,Closed
968,32.26877009995654,0.5316938001482326,Open,Closed,Closed,Closed,Closed
969,32.302105606258145,0.5590553518397693,Open,Closed,Closed,Closed,Closed
970,32.33544111255976,0.6143393132664081,Open,Open,Closed,Closed,Closed
971,32.36877661886136,0.7079741579953616,Open,Open,Open,Closed,Closed
972,32.40211212516297,0.741562713873444,Open,Open,Open,Open,Closed
973,32.43544763146458,0.8432344194294381,Open,Open,Open,Open,Open
974,32.46878313776619,0.7400890885121789,Open,Open,Open,Open,Closed
975,32.50211864406779,0.7263022638146797,Open,Open,Open,Open,Closed
976,32.535454150369404,0.7067877235221119,Open,Open,Open,Closed,Closed
977,32.56878965667101,0.6773070640731045,Open,Open,Open,Closed,Closed
978,32.60212516297262,0.6505038238718676,Open,Open,Open,Closed,Closed
979,32.63546066927423,0.6553878648827256,Open,Open,Open,Closed,Closed
980,32.668796175575835,0.6202241666223839,Open,Open,Closed,Closed,Closed
981,32.70213168187745,0.6575123920210446,Open,Open,Open,Closed,Closed
982,32.73546718817905,0.622178823706611,Open,Open,Closed,Closed,Closed
983,32.76880269448066,0.5332105409631148,Open,Closed,Closed,Closed,Closed
984,32.80213820078227,0.505548624497352,Closed,Closed,Closed,Closed,Closed
985,32.83547370708388,0.5141575820348565,Open,Closed,Closed,Closed,Closed
986,32.86880921338548,0.465127900684856,Closed,Closed,Closed,Closed,Closed
987,32.902144719687094,0.4748620050668078,Closed,Closed,Closed,Closed,Closed
988,32.9354802259887,0.4844194336123111,Closed,Closed,Closed,Closed,Closed
989,32.96881573229031,0.4827662382218501,Closed,Closed,Closed,Closed,Closed
990,33.002151238591914,0.4928427236913287,Closed,Closed,Closed,Closed,Closed
991,33.035486744893525,0.5209272064683789,Open,Closed,Closed,Closed,Closed
992,33.06882225119513,0.5382930719924728,Open,Closed,Closed,Closed,Closed
993,33.10215775749674,0.5782101695806909,Open,Open,Closed,Closed,Closed
994,33.135493263798345,0.5389142742848769,Open,Closed,Closed,Closed,Closed
995,33.16882877009996,0.6306584124335911,Open,Open,Closed,Closed,Closed
996,33.20216427640156,0.7280083313154537,Open,Open,Open,Open,Closed
997,33.23549978270317,0.7337378488047553,Open,Open,Open,Open,Closed
998,33.26883528900478,0.7436504750384736,Open,Open,Open,Open,Closed
999,33.30217079530639,0.7421974803919483,Open,Open,Open,Open,Closed
1000,33.33550630160799,0.7279455017555427,Open,Open,Open,Open,Closed
1001,33.368841807909604,0.705498673386174,Open,Open,Open,Closed,Closed
1002,33.40217731421121,0.6871589584751354,Open,Open,Open,Closed,Closed
1003,33.43551282051282,0.6607495472218085,Open,Open,Open,Closed,Closed
1004,33.468848326814424,0.6536340994490673,Open,Open,Open,Closed,Closed
1005,33.502183833116035,0.6580688284040297,Open,Open,Open,Closed,Closed
1006,33.53551933941765,0.6394899767152443,Open,Open,Closed,Closed,Closed
1007,33.56885484571925,0.5923597388027092,Open,Open,Closed,Closed,Closed
1008,33.60219035202086,0.5407157878232243,Open,Closed,Closed,Closed,Closed
1009,33.63552585832247,0.5249446425999019,Open,Closed,Closed,Closed,Closed
1010,33.66886136462408,0.5216403937845425,Open,Closed,Closed,Closed,Closed
1011,33.70219687092568,0.5550018345171377,Open,Closed,Closed,Closed,Closed
1012,33.735532377227294,0.5266848884617197,Open,Closed,Closed,Closed,Closed
1013,33.7688678835289,0.6155956327421801,Open,Open,Closed,Closed,Closed
1014,33.80220338983051,0.576595762829892,Open,Open,Closed,Closed,Closed
1015,33.835538896132114,0.606082203072571,Open,Open,Closed,Closed,Closed
1016,33.868874402433725,0.6274448050601024,Open,Open,Closed,Closed,Closed
1017,33.90220990873533,0.693326995052935,Open,Open,Open,Closed,Closed
1018,33.93554541503694,0.7427233982634115,Open,Open,Open,Open,Closed
1019,33.968880921338545,0.7532995135659835,Open,Open,Open,Open,Closed
1020,34.00221642764016,0.7316491516653345,Open,Open,Open,Open,Closed
1021,34.03555193394176,0.705727102365919,Open,Open,Open,Closed,Closed
1022,34.06888744024337,0.7044477263537022,Open,Open,Open,Closed,Closed
1023,34.10222294654498,0.6840217609477612,Open,Open,Open,Closed,Closed
1024,34.13555845284659,0.6934744034982157,Open,Open,Open,Closed,Closed
1025,34.16889395914819,0.6566958789252767,Open,Open,Open,Closed,Closed
1026,34.202229465449804,0.6090884915031142,Open,Open,Closed,Closed,Closed
1027,34.23556497175141,0.5732386969625209,Open,Closed,Closed,Closed,Closed
1028,34.26890047805302,0.5340572974566931,Open,Closed,Closed,Closed,Closed
1029,34.302235984354624,0.526029840583217,Open,Closed,Closed,Closed,Closed
1030,34.335571490656235,0.5108870554464278,Open,Closed,Closed,Closed,Closed
1031,34.36890699695784,0.4773250151965675,Closed,Closed,Closed,Closed,Closed
1032,34.40224250325945,0.4778061484981662,Closed,Closed,Closed,Closed,Closed
1033,34.43557800956106,0.4907272022112799,Closed,Closed,Closed,Closed,Closed
1034,34.46891351586267,0.4942603099626038,Closed,Closed,Closed,Closed,Closed
1035,34.50224902216428,0.5201051688307221,Open,Closed,Closed,Closed,Closed
1036,34.53558452846588,0.556631486883634,Open,Closed,Closed,Closed,Closed
1037,34.568920034767494,0.5739878564874469,Open,Closed,Closed,Closed,Closed
1038,34.6022555410691,0.6327759859202902,Open,Open,Closed,Closed,Closed
1039,34.63559104737071,0.7109173871420776,Open,Open,Open,Closed,Closed
1040,34.668926553672314,0.7414368356204594,Open,Open,Open,Open,Closed
1041,34.702262059973926,0.7072792440499857,Open,Open,Open,Closed,Closed
1042,34.73559756627553,0.745684493153317,Open,Open,Open,Open,Closed
1043,34.76893307257714,0.7195570785982636,Open,Open,Open,Open,Closed
1044,34.802268578878746,0.7130989210971626,Open,Open,Open,Open,Closed
1045,34.83560408518036,0.7061052133221194,Open,Open,Open,Closed,Closed
1046,34.86893959148196,0.6796750645395986,Open,Open,Open,Closed,Closed
1047,34.90227509778357,0.6874163863545466,Open,Open,Open,Closed,Closed
1048,34.93561060408518,0.7190500836520517,Open,Open,Open,Open,Closed
1049,34.96894611038679,0.6834043601963873,Open,Open,Open,Closed,Closed
1050,35.00228161668839,0.6964292974792701,Open,Open,Open,Closed,Closed
1051,35.035617122990004,0.6264156420663286,Open,Open,Closed,Closed,Closed
1052,35.06895262929161,0.5890256332657579,Open,Open,Closed,Closed,Closed
1053,35.10228813559322,0.548899589329007,Open,Closed,Closed,Closed,Closed
1054,35.135623641894824,0.5933112657063443,Open,Open,Closed,Closed,Closed
1055,35.168959148196436,0.6063144176651578,Open,Open,Closed,Closed,Closed
1056,35.20229465449804,0.6126698172386973,Open,Open,Closed,Closed,Closed
1057,35.23563016079965,0.6264904322571886,Open,Open,Closed,Closed,Closed
1058,35.268965667101256,0.6380746121979418,Open,Open,Closed,Closed,Closed
1059,35.30230117340287,0.6605569486225219,Open,Open,Open,Closed,Closed
1060,35.33563667970447,0.6642174386375075,Open,Open,Open,Closed,Closed
1061,35.36897218600608,0.6838510035290963,Open,Open,Open,Closed,Closed
1062,35.402307692307694,0.6498550822733058,Open,Open,Open,Closed,Closed
1063,35.4356431986093,0.6248617838943857,Open,Open,Closed,Closed,Closed
1064,35.46897870491091,0.6200967743080983,Open,Open,Closed,Closed,Closed
1065,35.502314211212514,0.5470330794538335,Open,Closed,Closed,Closed,Closed
1066,35.535649717514126,0.521163468705752,Open,Closed,Closed,Closed,Closed
1067,35.56898522381573,0.5054368858250783,Closed,Closed,Closed,Closed,Closed
1068,35.60232073011734,0.5058359556997918,Closed,Closed,Closed,Closed,Closed
1069,35.635656236418946,0.4685116168838534,Closed,Closed,Closed,Closed,Closed
1070,35.66899174272056,0.4642987649292912,Closed,Closed,Closed,Closed,Closed
1071,35.70232724902216,0.5299338987004042,Open,Closed,Closed,Closed,Closed
1072,35.73566275532377,0.5438121624601351,Open,Closed,Closed,Closed,Closed
1073,35.76899826162538,0.5511198649132116,Open,Closed,Closed,Closed,Closed
1074,35.80233376792699,0.5893402116340206,Open,Open,Closed,Closed,Closed
1075,35.83566927422859,0.6801785722263465,Open,Open,Open,Closed,Closed
1076,35.869004780530204,0.7263814978720233,Open,Open,Open,Open,Closed
1077,35.90234028683181,0.739292162096535,Open,Open,Open,Open,Closed
1078,35.93567579313342,0.7368487163544187,Open,Open,Open,Open,Closed
1079,35.969011299435024,0.7168693927164083,Open,Open,Open,Open,Closed
1080,36.002346805736636,0.710993950571773,Open,Open,Open,Closed,Closed
1081,36.03568231203824,0.6976471675328061,Open,Open,Open,Closed,Closed
1082,36.06901781833985,0.6864106830768363,Open,Open,Open,Closed,Closed
1083,36.102353324641456,0.6695107449034091,Open,Open,Open,Closed,Closed
1084,36.13568883094307,0.6696869967875171,Open,Open,Open,Closed,Closed
1085,36.16902433724467,0.6515619894205669,Open,Open,Open,Closed,Closed
1086,36.20235984354628,0.5943078234593813,Open,Open,Closed,Closed,Closed
1087,36.23569534984789,0.5774955832173804,Open,Open,Closed,Closed,Closed
1088,36.2690308561495,0.5460811699151501,Open,Closed,Closed,Closed,Closed
1089,36.30236636245111,0.5050008596120603,Closed,Closed,Closed,Closed,Closed
1090,36.335701868752714,0.5363581809517892,Open,Closed,Closed,Closed,Closed
1091,36.369037375054326,0.52236169096655,Open,Closed,Closed,Closed,Closed
1092,36.40237288135593,0.494633309637585,Closed,Closed,Closed,Closed,Closed
1093,36.43570838765754,0.5250126398287145,Open,Closed,Closed,Closed,Closed
1094,36.469043893959146,0.5859513424219082,Open,Open,Closed,Closed,Closed
1095,36.50237940026076,0.6050465371283898,Open,Open,Closed,Closed,Closed
1096,36.53571490656236,0.6874604953576046,Open,Open,Open,Closed,Closed
1097,36.56905041286397,0.7444205690930615,Open,Open,Open,Open,Closed
1098,36.60238591916558,0.7320647911076851,Open,Open,Open,Open,Closed
1099,36.63572142546719,0.7402003141343367,Open,Open,Open,Open,Closed
1100,36.66905693176879,0.723666482282065,Open,Open,Open,Open,Closed
1101,36.702392438070405,0.7072349300025641,Open,Open,Open,Closed,Closed
1102,36.73572794437201,0.7055447474176585,Open,Open,Open,Closed,Closed
1103,36.76906345067362,0.7014476731579533,Open,Open,Open,Closed,Closed
1104,36.802398956975225,0.6865227895834207,Open,Open,Open,Closed,Closed
1105,36.83573446327683,0.6890479477002115,Open,Open,Open,Closed,Closed
1106,36.86906996957844,0.6235959792446298,Open,Open,Closed,Closed,Closed
1107,36.90240547588005,0.5716811338507748,Open,Closed,Closed,Closed,Closed
1108,36.935740982181656,0.5661888103789222,Open,Closed,Closed,Closed,Closed
1109,36.96907648848327,0.536753562131529,Open,Closed,Closed,Closed,Closed
1110,37.00241199478487,0.5035887858139918,Closed,Closed,Closed,Closed,Closed
1111,37.03574750108648,0.4766615247931092,Closed,Closed,Closed,Closed,Closed
1112,37.06908300738809,0.4882480497115765,Closed,Closed,Closed,Closed,Closed
1113,37.1024185136897,0.5081631438286193,Open,Closed,Closed,Closed,Closed
1114,37.1357540199913,0.5013010339329063,Closed,Closed,Closed,Closed,Closed
1115,37.169089526292915,0.5137629243888792,Open,Closed,Closed,Closed,Closed
1116,37.202425032594526,0.5685232739527258,Open,Closed,Closed,Closed,Closed
1117,37.23576053889613,0.6148990925472871,Open,Open,Closed,Closed,Closed
1118,37.26909604519774,0.6875431012686551,Open,Open,Open,Closed,Closed
1119,37.302431551499346,0.7120281922025643,Open,Open,Open,Open,Closed
1120,37.33576705780096,0.7183779425543684,Open,Open,Open,Open,Closed
1121,37.36910256410256,0.704592940028593,Open,Open,Open,Closed,Closed
1122,37.40243807040417,0.7034572012911293,Open,Open,Open,Closed,Closed
1123,37.43577357670578,0.7317912649013407,Open,Open,Open,Open,Closed
1124,37.46910908300739,0.7124191437522082,Open,Open,Open,Open,Closed
1125,37.50244458930899,0.7069272467048565,Open,Open,Open,Closed,Closed
1126,37.535780095610605,0.7006344349397795,Open,Open,Open,Closed,Closed
1127,37.56911560191221,0.6822192282163085,Open,Open,Open,Closed,Closed
1128,37.60245110821382,0.6830278913373765,Open,Open,Open,Closed,Closed
1129,37.635786614515425,0.6592072537027949,Open,Open,Open,Closed,Closed
