frame,timestamp,anchor_to_top_lip_top_center,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1149,38.30249674054759,95.63541746718376,Open,Open,Open,Closed,Closed
1150,38.33583224684919,98.61221737209836,Open,Open,Open,Closed,Closed
1151,38.369167753150805,95.81353093474652,Open,Open,Open,Closed,Closed
1152,38.40250325945241,94.50993745653528,Open,Open,Open,Closed,Closed
1153,38.43583876575402,91.16630411386544,Open,Open,Closed,Closed,Closed
1154,38.469174272055625,88.4458856348575,Open,Open,Closed,Closed,Closed
1155,38.50250977835723,88.20151922616188,Open,Open,Closed,Closed,Closed
1156,38.53584528465884,88.226815954898,Open,Open,Closed,Closed,Closed
1157,38.56918079096045,86.4539058094334,Open,Closed,Closed,Closed,Closed
1158,38.602516297262056,84.5812779226527,Open,Closed,Closed,Closed,Closed
1159,38.63585180356367,80.16486808340744,Closed,Closed,Closed,Closed,Closed
1160,38.66918730986527,82.75922704512266,Open,Closed,Closed,Closed,Closed
1161,38.70252281616688,82.47594117183604,Open,Closed,Closed,Closed,Closed
1162,38.73585832246849,77.54383743668564,Closed,Closed,Closed,Closed,Closed
1163,38.7691938287701,77.1780497566497,Closed,Closed,Closed,Closed,Closed
1164,38.8025293350717,80.263942677205,Closed,Closed,Closed,Closed,Closed
1165,38.835864841373315,92.31853372770748,Open,Open,Closed,Closed,Closed
1166,38.86920034767492,95.60409764268589,Open,Open,Open,Closed,Closed
1167,38.90253585397653,101.0778479971316,Open,Open,Open,Open,Closed
1168,38.935871360278135,103.75630553987835,Open,Open,Open,Open,Closed
1169,38.969206866579746,103.1849350666226,Open,Open,Open,Open,Closed
1170,39.00254237288136,106.79302491728352,Open,Open,Open,Open,Closed
1171,39.03587787918296,102.8719942928212,Open,Open,Open,Open,Closed
1172,39.069213385484574,98.8208393376536,Open,Open,Open,Closed,Closed
1173,39.10254889178618,102.25445445710864,Open,Open,Open,Open,Closed
1174,39.13588439808779,100.7575144097296,Open,Open,Open,Open,Closed
1175,39.169219904389394,99.32683160385244,Open,Open,Open,Closed,Closed
1176,39.202555410691005,96.0295068825371,Open,Open,Open,Closed,Closed
1177,39.23589091699261,95.28326492765235,Open,Open,Open,Closed,Closed
1178,39.26922642329422,94.08685772745396,Open,Open,Open,Closed,Closed
1179,39.302561929595825,92.52014477145195,Open,Open,Closed,Closed,Closed
1180,39.33589743589744,90.53103356768338,Open,Open,Closed,Closed,Closed
1181,39.36923294219904,85.77472186979304,Open,Closed,Closed,Closed,Closed
1182,39.40256844850065,84.85809443517255,Open,Closed,Closed,Closed,Closed
1183,39.43590395480226,81.6164999097939,Open,Closed,Closed,Closed,Closed
1184,39.46923946110387,79.51433910550212,Closed,Closed,Closed,Closed,Closed
1185,39.50257496740547,76.89155053446575,Closed,Closed,Closed,Closed,Closed
1186,39.53591047370709,79.05046057131901,Closed,Closed,Closed,Closed,Closed
1187,39.56924598000869,76.41665955701035,Closed,Closed,Closed,Closed,Closed
1188,39.6025814863103,80.88459164718205,Open,Closed,Closed,Closed,Closed
1189,39.635916992611904,87.06807745673467,Open,Closed,Closed,Closed,Closed
1190,39.669252498913515,96.43517400131182,Open,Open,Open,Closed,Closed
1191,39.70258800521512,99.5220891271602,Open,Open,Open,Closed,Closed
1192,39.73592351151673,102.79524813628284,Open,Open,Open,Open,Closed
1193,39.769259017818335,103.59090413627992,Open,Open,Open,Open,Closed
1194,39.80259452411995,102.41611295723504,Open,Open,Open,Open,Closed
1195,39.83593003042155,103.2245795265316,Open,Open,Open,Open,Closed
1196,39.86926553672316,100.6110102272022,Open,Open,Open,Closed,Closed
1197,39.902601043024774,99.3165255657826,Open,Open,Open,Closed,Closed
1198,39.93593654932638,101.05961812398112,Open,Open,Open,Open,Closed
1199,39.96927205562799,97.02842928140946,Open,Open,Open,Closed,Closed
1200,40.002607561929594,93.74428900898052,Open,Open,Closed,Closed,Closed
1201,40.035943068231205,92.21483880012812,Open,Open,Closed,Closed,Closed
1202,40.06927857453281,86.10287157165695,Open,Closed,Closed,Closed,Closed
1203,40.10261408083442,90.11832155153908,Open,Open,Closed,Closed,Closed
1204,40.135949587136025,86.61720676097124,Open,Closed,Closed,Closed,Closed
1205,40.16928509343764,85.70009792770236,Open,Closed,Closed,Closed,Closed
1206,40.20262059973924,89.30152284227611,Open,Open,Closed,Closed,Closed
1207,40.23595610604085,87.16775365829199,Open,Closed,Closed,Closed,Closed
1208,40.26929161234246,96.09000774108888,Open,Open,Open,Closed,Closed
1209,40.30262711864407,88.02357395535807,Open,Open,Closed,Closed,Closed
1210,40.33596262494567,85.50287719017746,Open,Closed,Closed,Closed,Closed
1211,40.36929813124728,86.96441144643782,Open,Closed,Closed,Closed,Closed
1212,40.40263363754889,88.71434270737254,Open,Open,Closed,Closed,Closed
1213,40.4359691438505,89.56306370519741,Open,Open,Closed,Closed,Closed
1214,40.469304650152104,90.20039915873454,Open,Open,Closed,Closed,Closed
1215,40.502640156453715,91.24727741990898,Open,Open,Closed,Closed,Closed
1216,40.53597566275532,94.30293016802877,Open,Open,Open,Closed,Closed
1217,40.56931116905693,95.12528388931494,Open,Open,Open,Closed,Closed
1218,40.602646675358535,93.1221167318362,Open,Open,Closed,Closed,Closed
1219,40.63598218166015,92.79833825471246,Open,Open,Closed,Closed,Closed
1220,40.66931768796175,88.73306081372863,Open,Open,Closed,Closed,Closed
1221,40.70265319426336,93.89151200388643,Open,Open,Closed,Closed,Closed
1222,40.73598870056497,91.7745180766919,Open,Open,Closed,Closed,Closed
1223,40.76932420686658,90.15681214157024,Open,Open,Closed,Closed,Closed
1224,40.80265971316819,92.71336245517172,Open,Open,Closed,Closed,Closed
1225,40.835995219469794,94.62693720846228,Open,Open,Open,Closed,Closed
1226,40.869330725771405,100.23039437693004,Open,Open,Open,Closed,Closed
1227,40.90266623207301,102.73193815321147,Open,Open,Open,Open,Closed
1228,40.93600173837462,101.16826842371644,Open,Open,Open,Open,Closed
1229,40.969337244676225,100.92700278511772,Open,Open,Open,Open,Closed
1230,41.00267275097784,100.61438984789156,Open,Open,Open,Closed,Closed
1231,41.03600825727944,99.37952098527728,Open,Open,Open,Closed,Closed
1232,41.06934376358105,100.2411933619466,Open,Open,Open,Closed,Closed
1233,41.10267926988266,98.1673871595938,Open,Open,Open,Closed,Closed
1234,41.13601477618427,98.47883696428173,Open,Open,Open,Closed,Closed
1235,41.16935028248587,98.7612013107591,Open,Open,Open,Closed,Closed
1236,41.20268578878749,94.56966487312934,Open,Open,Open,Closed,Closed
1237,41.23602129508909,99.7489040427179,Open,Open,Open,Closed,Closed
1238,41.2693568013907,96.96198327459156,Open,Open,Open,Closed,Closed
1239,41.302692307692304,97.41083556214242,Open,Open,Open,Closed,Closed
1240,41.336027813993915,99.18191942499224,Open,Open,Open,Closed,Closed
1241,41.36936332029552,98.126346227182,Open,Open,Open,Closed,Closed
1242,41.40269882659713,97.80821746006912,Open,Open,Open,Closed,Closed
1243,41.436034332898735,101.275188953976,Open,Open,Open,Open,Closed
1244,41.46936983920035,101.15569573573802,Open,Open,Open,Open,Closed
1245,41.50270534550195,96.4726331486161,Open,Open,Open,Closed,Closed
1246,41.53604085180356,96.41808598054186,Open,Open,Open,Closed,Closed
1247,41.56937635810517,94.83714017233908,Open,Open,Open,Closed,Closed
1248,41.60271186440678,91.7659055405795,Open,Open,Closed,Closed,Closed
1249,41.63604737070838,90.34731203869356,Open,Open,Closed,Closed,Closed
1250,41.669382877009994,94.43708919501668,Open,Open,Open,Closed,Closed
1251,41.702718383311606,97.0259404500877,Open,Open,Open,Closed,Closed
1252,41.73605388961321,96.44955357088172,Open,Open,Open,Closed,Closed
1253,41.76938939591482,100.2703737400239,Open,Open,Open,Closed,Closed
1254,41.802724902216426,104.20134144978246,Open,Open,Open,Open,Closed
1255,41.83606040851804,105.0115900954034,Open,Open,Open,Open,Closed
1256,41.86939591481964,104.2039212352013,Open,Open,Open,Open,Closed
1257,41.90273142112125,102.82235342048924,Open,Open,Open,Open,Closed
1258,41.93606692742286,102.21326226748344,Open,Open,Open,Open,Closed
1259,41.96940243372447,98.16109242870864,Open,Open,Open,Closed,Closed
1260,42.00273794002607,94.56347885694176,Open,Open,Open,Closed,Closed
1261,42.03607344632768,96.29325551532658,Open,Open,Open,Closed,Closed
1262,42.06940895262929,93.58379238386456,Open,Open,Closed,Closed,Closed
1263,42.1027444589309,92.85176584523978,Open,Open,Closed,Closed,Closed
1264,42.136079965232504,96.96551770613658,Open,Open,Open,Closed,Closed
1265,42.16941547153411,93.7503834674923,Open,Open,Closed,Closed,Closed
1266,42.20275097783572,94.18860284736256,Open,Open,Open,Closed,Closed
1267,42.23608648413733,92.43602304799518,Open,Open,Closed,Closed,Closed
1268,42.269421990438936,94.16600550703882,Open,Open,Open,Closed,Closed
1269,42.30275749674055,95.58076953799838,Open,Open,Open,Closed,Closed
1270,42.33609300304215,94.19320429038376,Open,Open,Open,Closed,Closed
1271,42.36942850934376,96.02906723548205,Open,Open,Open,Closed,Closed
1272,42.40276401564537,93.67287717565102,Open,Open,Closed,Closed,Closed
1273,42.43609952194698,97.18832807657031,Open,Open,Open,Closed,Closed
1274,42.46943502824858,95.4567612015443,Open,Open,Open,Closed,Closed
1275,42.502770534550194,97.20348150753486,Open,Open,Open,Closed,Closed
1276,42.5361060408518,97.00185304422364,Open,Open,Open,Closed,Closed
1277,42.56944154715341,98.24243427135345,Open,Open,Open,Closed,Closed
1278,42.60277705345502,97.68814197137206,Open,Open,Open,Closed,Closed
1279,42.636112559756626,99.25644005338626,Open,Open,Open,Closed,Closed
1280,42.66944806605824,99.16671302705582,Open,Open,Open,Closed,Closed
1281,42.70278357235984,100.0319144312736,Open,Open,Open,Closed,Closed
1282,42.73611907866145,101.59871164316272,Open,Open,Open,Open,Closed
1283,42.76945458496306,103.8491457156325,Open,Open,Open,Open,Closed
1284,42.80279009126467,101.66779495943862,Open,Open,Open,Open,Closed
1285,42.83612559756627,102.88584980591692,Open,Open,Open,Open,Closed
1286,42.86946110386789,99.2170069231509,Open,Open,Open,Closed,Closed
1287,42.90279661016949,98.38004951409404,Open,Open,Open,Closed,Closed
1288,42.9361321164711,98.78100131027183,Open,Open,Open,Closed,Closed
1289,42.969467622772704,96.91892308976657,Open,Open,Open,Closed,Closed
1290,43.00280312907432,99.64500081287984,Open,Open,Open,Closed,Closed
1291,43.03613863537592,100.03235223561512,Open,Open,Open,Closed,Closed
1292,43.06947414167753,96.29544331914096,Open,Open,Open,Closed,Closed
1293,43.102809647979136,97.84417244227626,Open,Open,Open,Closed,Closed
1294,43.13614515428075,96.39122520981267,Open,Open,Open,Closed,Closed
1295,43.16948066058235,96.86152701349198,Open,Open,Open,Closed,Closed
1296,43.20281616688396,101.92371970116258,Open,Open,Open,Open,Closed
1297,43.23615167318557,102.00718141882928,Open,Open,Open,Open,Closed
1298,43.26948717948718,102.27976301107309,Open,Open,Open,Open,Closed
1299,43.30282268578878,99.1033024869196,Open,Open,Open,Closed,Closed
1300,43.336158192090394,103.67194084306378,Open,Open,Open,Open,Closed
1301,43.369493698392,101.28805407361914,Open,Open,Open,Open,Closed
1302,43.40282920469361,95.71904022939538,Open,Open,Open,Closed,Closed
1303,43.436164710995214,99.31991179094918,Open,Open,Open,Closed,Closed
1304,43.469500217296826,99.46608867356792,Open,Open,Open,Closed,Closed
1305,43.50283572359844,100.13119622183594,Open,Open,Open,Closed,Closed
1306,43.53617122990004,101.42491384540492,Open,Open,Open,Open,Closed
1307,43.56950673620165,99.9680487696037,Open,Open,Open,Closed,Closed
1308,43.60284224250326,99.59811376160816,Open,Open,Open,Closed,Closed
1309,43.63617774880487,99.29525529578792,Open,Open,Open,Closed,Closed
1310,43.66951325510647,100.01151066336011,Open,Open,Open,Closed,Closed
1311,43.70284876140808,98.00117550557128,Open,Open,Open,Closed,Closed
1312,43.73618426770969,98.4157327865408,Open,Open,Open,Closed,Closed
1313,43.7695197740113,98.58847827158138,Open,Open,Open,Closed,Closed
1314,43.802855280312905,99.71651395353156,Open,Open,Open,Closed,Closed
1315,43.83619078661451,96.95874297151452,Open,Open,Open,Closed,Closed
1316,43.86952629291612,98.54695802247262,Open,Open,Open,Closed,Closed
1317,43.90286179921773,95.538199711097,Open,Open,Open,Closed,Closed
1318,43.936197305519336,96.23771726928206,Open,Open,Open,Closed,Closed
1319,43.96953281182095,97.13841127799036,Open,Open,Open,Closed,Closed
1320,44.00286831812255,97.65670610005915,Open,Open,Open,Closed,Closed
1321,44.03620382442416,97.70774533321688,Open,Open,Open,Closed,Closed
1322,44.06953933072577,97.0980859196978,Open,Open,Open,Closed,Closed
1323,44.10287483702738,98.40373001530358,Open,Open,Open,Closed,Closed
1324,44.13621034332898,99.43678953795234,Open,Open,Open,Closed,Closed
1325,44.169545849630595,94.39600552409496,Open,Open,Open,Closed,Closed
1326,44.2028813559322,91.06665513801164,Open,Open,Closed,Closed,Closed
1327,44.23621686223381,98.875879492924,Open,Open,Open,Closed,Closed
1328,44.269552368535415,92.13294056593612,Open,Open,Closed,Closed,Closed
1329,44.302887874837026,89.20993095172003,Open,Open,Closed,Closed,Closed
1330,44.33622338113863,90.20703761265044,Open,Open,Closed,Closed,Closed
1331,44.36955888744024,87.21416626834709,Open,Closed,Closed,Closed,Closed
1332,44.402894393741846,87.25511801870054,Open,Closed,Closed,Closed,Closed
1333,44.43622990004346,80.87572671684677,Open,Closed,Closed,Closed,Closed
1334,44.46956540634507,78.84100094234293,Closed,Closed,Closed,Closed,Closed
1335,44.50290091264667,84.99438171005627,Open,Closed,Closed,Closed,Closed
1336,44.536236418948285,85.79130691787904,Open,Closed,Closed,Closed,Closed
1337,44.56957192524989,87.02925470540585,Open,Closed,Closed,Closed,Closed
1338,44.6029074315515,86.86531962019751,Open,Closed,Closed,Closed,Closed
1339,44.636242937853105,81.79519817796987,Open,Closed,Closed,Closed,Closed
1340,44.66957844415472,79.0716070394122,Closed,Closed,Closed,Closed,Closed
1341,44.70291395045632,79.85913736277918,Closed,Closed,Closed,Closed,Closed
1342,44.73624945675793,76.17949654791072,Closed,Closed,Closed,Closed,Closed
1343,44.769584963059536,83.42195453803527,Open,Closed,Closed,Closed,Closed
1344,44.80292046936115,79.23328315897322,Closed,Closed,Closed,Closed,Closed
1345,44.83625597566275,78.00024516692476,Closed,Closed,Closed,Closed,Closed
1346,44.86959148196436,79.01259805146104,Closed,Closed,Closed,Closed,Closed
1347,44.90292698826597,81.09550562624649,Open,Closed,Closed,Closed,Closed
1348,44.93626249456758,79.66356760992777,Closed,Closed,Closed,Closed,Closed
1349,44.96959800086918,86.2906285121015,Open,Closed,Closed,Closed,Closed
1350,45.002933507170795,84.33092687091374,Open,Closed,Closed,Closed,Closed
1351,45.0362690134724,85.77282326207352,Open,Closed,Closed,Closed,Closed
1352,45.06960451977401,90.90051413541984,Open,Open,Closed,Closed,Closed
1353,45.102940026075615,100.7564957059482,Open,Open,Open,Open,Closed
1354,45.136275532377226,101.5144913550598,Open,Open,Open,Open,Closed
1355,45.16961103867883,96.82484194271107,Open,Open,Open,Closed,Closed
1356,45.20294654498044,100.0655931230876,Open,Open,Open,Closed,Closed
1357,45.236282051282046,105.16978660839244,Open,Open,Open,Open,Closed
1358,45.26961755758366,98.6027905167976,Open,Open,Open,Closed,Closed
1359,45.30295306388526,105.67893094817065,Open,Open,Open,Open,Closed
1360,45.33628857018687,97.04828913718777,Open,Open,Open,Closed,Closed
1361,45.369624076488485,98.60491969657276,Open,Open,Open,Closed,Closed
1362,45.40295958279009,101.50264227041036,Open,Open,Open,Open,Closed
1363,45.4362950890917,99.53149957371194,Open,Open,Open,Closed,Closed
1364,45.469630595393305,94.86458155019425,Open,Open,Open,Closed,Closed
1365,45.50296610169491,96.65614593189798,Open,Open,Open,Closed,Closed
1366,45.53630160799652,98.14480119677646,Open,Open,Open,Closed,Closed
1367,45.56963711429813,102.10023234910756,Open,Open,Open,Open,Closed
1368,45.602972620599736,103.59614265739694,Open,Open,Open,Open,Closed
1369,45.63630812690135,103.04290171792267,Open,Open,Open,Open,Closed
1370,45.66964363320295,102.39449070155626,Open,Open,Open,Open,Closed
1371,45.70297913950456,102.83958173940944,Open,Open,Open,Open,Closed
1372,45.73631464580617,100.20752135951489,Open,Open,Open,Closed,Closed
1373,45.76965015210778,103.30844414764812,Open,Open,Open,Open,Closed
1374,45.80298565840938,101.25913770763378,Open,Open,Open,Open,Closed
1375,45.836321164710995,101.21451182292051,Open,Open,Open,Open,Closed
1376,45.8696566710126,97.63225018905992,Open,Open,Open,Closed,Closed
1377,45.90299217731421,89.39671411183127,Open,Open,Closed,Closed,Closed
1378,45.936327683615815,94.65606126281448,Open,Open,Open,Closed,Closed
1379,45.969663189917426,91.63004548199314,Open,Open,Closed,Closed,Closed
1380,46.00299869621903,96.05621867441052,Open,Open,Open,Closed,Closed
1381,46.03633420252064,97.157421253091,Open,Open,Open,Closed,Closed
1382,46.069669708822246,91.63478392120707,Open,Open,Closed,Closed,Closed
1383,46.10300521512386,93.02003066321129,Open,Open,Closed,Closed,Closed
1384,46.13634072142546,93.44793028482572,Open,Open,Closed,Closed,Closed
1385,46.169676227727074,86.98177831042725,Open,Closed,Closed,Closed,Closed
1386,46.20301173402868,90.46945281135363,Open,Open,Closed,Closed,Closed
1387,46.23634724033029,81.98793157364952,Open,Closed,Closed,Closed,Closed
1388,46.2696827466319,91.86078732820424,Open,Open,Closed,Closed,Closed
1389,46.303018252933505,95.35542400229888,Open,Open,Open,Closed,Closed
1390,46.33635375923512,100.7198495547857,Open,Open,Open,Open,Closed
1391,46.36968926553672,89.06658613235994,Open,Open,Closed,Closed,Closed
1392,46.40302477183833,89.05146884025888,Open,Open,Closed,Closed,Closed
1393,46.43636027813994,88.21029756391422,Open,Open,Closed,Closed,Closed
1394,46.46969578444155,98.16721953145506,Open,Open,Open,Closed,Closed
1395,46.50303129074315,101.2964215118777,Open,Open,Open,Open,Closed
1396,46.53636679704477,103.6539698380732,Open,Open,Open,Open,Closed
1397,46.56970230334637,103.04718347485104,Open,Open,Open,Open,Closed
1398,46.60303780964798,97.41904865441394,Open,Open,Open,Closed,Closed
1399,46.636373315949584,100.94301570192296,Open,Open,Open,Open,Closed
1400,46.669708822251195,100.0649248423636,Open,Open,Open,Closed,Closed
1401,46.7030443285528,97.55658118782094,Open,Open,Open,Closed,Closed
1402,46.73637983485441,94.7556928121772,Open,Open,Open,Closed,Closed
1403,46.769715341156015,94.04084799807458,Open,Open,Open,Closed,Closed
1404,46.80305084745763,90.53337139371072,Open,Open,Closed,Closed,Closed
1405,46.83638635375923,95.24709423855909,Open,Open,Open,Closed,Closed
1406,46.86972186006084,92.07492172437443,Open,Open,Closed,Closed,Closed
1407,46.90305736636245,85.81148226977749,Open,Closed,Closed,Closed,Closed
1408,46.93639287266406,90.1343990096325,Open,Open,Closed,Closed,Closed
1409,46.96972837896566,87.9479668418964,Open,Open,Closed,Closed,Closed
1410,47.003063885267274,92.64057401036766,Open,Open,Closed,Closed,Closed
1411,47.03639939156888,86.09944180525255,Open,Closed,Closed,Closed,Closed
1412,47.06973489787049,82.95276209436668,Open,Closed,Closed,Closed,Closed
1413,47.103070404172094,88.87310501724586,Open,Open,Closed,Closed,Closed
1414,47.136405910473705,88.56179591748507,Open,Open,Closed,Closed,Closed
1415,47.16974141677532,85.99005589637646,Open,Closed,Closed,Closed,Closed
1416,47.20307692307692,86.92525831699066,Open,Closed,Closed,Closed,Closed
1417,47.23641242937853,90.7636583756605,Open,Open,Closed,Closed,Closed
1418,47.26974793568014,93.7681051171042,Open,Open,Closed,Closed,Closed
1419,47.30308344198175,94.23213921133976,Open,Open,Open,Closed,Closed
1420,47.33641894828335,98.72079863041182,Open,Open,Open,Closed,Closed
1421,47.36975445458496,92.44440474956622,Open,Open,Closed,Closed,Closed
1422,47.40308996088657,97.4563203861302,Open,Open,Open,Closed,Closed
1423,47.43642546718818,97.29624225722723,Open,Open,Open,Closed,Closed
1424,47.469760973489784,99.54727553206232,Open,Open,Open,Closed,Closed
1425,47.503096479791395,97.26960534618117,Open,Open,Open,Closed,Closed
1426,47.536431986093,91.36742978856128,Open,Open,Closed,Closed,Closed
1427,47.56976749239461,93.85592383633823,Open,Open,Closed,Closed,Closed
1428,47.603102998696215,88.89131809957058,Open,Open,Closed,Closed,Closed
1429,47.63643850499783,78.50458530315748,Closed,Closed,Closed,Closed,Closed
1430,47.66977401129943,93.00127560162804,Open,Open,Closed,Closed,Closed
1431,47.70310951760104,85.21454698989638,Open,Closed,Closed,Closed,Closed
1432,47.73644502390265,87.93251023378977,Open,Open,Closed,Closed,Closed
1433,47.76978053020426,90.9236121244548,Open,Open,Closed,Closed,Closed
1434,47.80311603650586,89.19157630093531,Open,Open,Closed,Closed,Closed
1435,47.836451542807474,91.52187163108478,Open,Open,Closed,Closed,Closed
1436,47.86978704910908,93.49416179117271,Open,Open,Closed,Closed,Closed
1437,47.90312255541069,96.5160013436017,Open,Open,Open,Closed,Closed
1438,47.936458061712294,98.20174025335106,Open,Open,Open,Closed,Closed
1439,47.969793568013905,96.73990413079808,Open,Open,Open,Closed,Closed
1440,48.00312907431551,93.21914789636251,Open,Open,Closed,Closed,Closed
1441,48.03646458061712,95.94822448579944,Open,Open,Open,Closed,Closed
1442,48.06980008691873,96.71035051627746,Open,Open,Open,Closed,Closed
1443,48.10313559322034,96.0980115381946,Open,Open,Open,Closed,Closed
1444,48.13647109952195,97.51781462337766,Open,Open,Open,Closed,Closed
1445,48.16980660582355,96.97293519266404,Open,Open,Open,Closed,Closed
1446,48.20314211212517,96.12112849458084,Open,Open,Open,Closed,Closed
1447,48.23647761842677,95.72552792780502,Open,Open,Open,Closed,Closed
1448,48.26981312472838,95.47308102176196,Open,Open,Open,Closed,Closed
1449,48.303148631029984,95.21435882847464,Open,Open,Open,Closed,Closed
1450,48.336484137331595,97.82427119779342,Open,Open,Open,Closed,Closed
1451,48.3698196436332,96.21009600793168,Open,Open,Open,Closed,Closed
1452,48.40315514993481,96.9074305015984,Open,Open,Open,Closed,Closed
1453,48.436490656236415,98.50817101191647,Open,Open,Open,Closed,Closed
1454,48.46982616253803,96.59669412328836,Open,Open,Open,Closed,Closed
1455,48.50316166883963,99.69532589545898,Open,Open,Open,Closed,Closed
1456,48.53649717514124,98.98146043537383,Open,Open,Open,Closed,Closed
1457,48.56983268144285,94.94738313838263,Open,Open,Open,Closed,Closed
1458,48.60316818774446,99.42708869165028,Open,Open,Open,Closed,Closed
1459,48.63650369404606,97.77447926115222,Open,Open,Open,Closed,Closed
1460,48.669839200347674,95.72745918204402,Open,Open,Open,Closed,Closed
1461,48.70317470664928,98.6206970851074,Open,Open,Open,Closed,Closed
1462,48.73651021295089,98.57837115648854,Open,Open,Open,Closed,Closed
1463,48.769845719252494,100.95181457009944,Open,Open,Open,Open,Closed
1464,48.803181225554106,97.06926717721714,Open,Open,Open,Closed,Closed
1465,48.83651673185571,100.00979955903568,Open,Open,Open,Closed,Closed
1466,48.86985223815732,101.61648301152826,Open,Open,Open,Open,Closed
1467,48.903187744458926,103.19068270458357,Open,Open,Open,Open,Closed
1468,48.93652325076054,97.36938408424776,Open,Open,Open,Closed,Closed
1469,48.96985875706215,96.35660734898612,Open,Open,Open,Closed,Closed
1470,49.00319426336375,96.04111485628012,Open,Open,Open,Closed,Closed
1471,49.03652976966536,96.63118711991928,Open,Open,Open,Closed,Closed
1472,49.06986527596697,98.424447168859,Open,Open,Open,Closed,Closed
1473,49.10320078226858,94.71646051996412,Open,Open,Open,Closed,Closed
1474,49.136536288570184,96.97796441628212,Open,Open,Open,Closed,Closed
1475,49.16987179487179,97.35944735941018,Open,Open,Open,Closed,Closed
1476,49.2032073011734,96.59517777086572,Open,Open,Open,Closed,Closed
1477,49.23654280747501,98.35629451495996,Open,Open,Open,Closed,Closed
1478,49.269878313776616,99.2655791251431,Open,Open,Open,Closed,Closed
1479,49.30321382007823,99.08946412578292,Open,Open,Open,Closed,Closed
1480,49.33654932637983,98.27051212944676,Open,Open,Open,Closed,Closed
1481,49.36988483268144,96.10848569371842,Open,Open,Open,Closed,Closed
1482,49.40322033898305,101.29203896440566,Open,Open,Open,Open,Closed
1483,49.43655584528466,102.6917272928048,Open,Open,Open,Open,Closed
1484,49.46989135158626,99.40408131082968,Open,Open,Open,Closed,Closed
1485,49.503226857887874,96.90812263485948,Open,Open,Open,Closed,Closed
1486,49.53656236418948,97.08960232139538,Open,Open,Open,Closed,Closed
1487,49.56989787049109,95.87450407793538,Open,Open,Open,Closed,Closed
1488,49.603233376792694,94.78049349422784,Open,Open,Open,Closed,Closed
1489,49.636568883094306,89.35657931768304,Open,Open,Closed,Closed,Closed
1490,49.66990438939591,97.43306096967667,Open,Open,Open,Closed,Closed
1491,49.70323989569752,101.78586567159942,Open,Open,Open,Open,Closed
1492,49.736575401999126,99.2649141707508,Open,Open,Open,Closed,Closed
1493,49.76991090830074,100.40009959911004,Open,Open,Open,Closed,Closed
1494,49.80324641460234,99.44667533262106,Open,Open,Open,Closed,Closed
1495,49.83658192090395,98.71720358717324,Open,Open,Open,Closed,Closed
1496,49.86991742720557,89.63023757655455,Open,Open,Closed,Closed,Closed
1497,49.90325293350717,92.0934647506232,Open,Open,Closed,Closed,Closed
1498,49.93658843980878,88.39570241169866,Open,Open,Closed,Closed,Closed
1499,49.969923946110384,100.72288422369677,Open,Open,Open,Open,Closed
1500,50.003259452412,100.64518407978636,Open,Open,Open,Closed,Closed
1501,50.0365949587136,99.6395501658593,Open,Open,Open,Closed,Closed
1502,50.06993046501521,99.92170044087293,Open,Open,Open,Closed,Closed
1503,50.103265971316816,100.9854689642475,Open,Open,Open,Open,Closed
1504,50.13660147761843,99.45647392809482,Open,Open,Open,Closed,Closed
1505,50.16993698392003,97.66304244981094,Open,Open,Open,Closed,Closed
1506,50.20327249022164,98.84043215106036,Open,Open,Open,Closed,Closed
1507,50.23660799652325,99.88087278252527,Open,Open,Open,Closed,Closed
1508,50.26994350282486,98.89456409014252,Open,Open,Open,Closed,Closed
1509,50.30327900912646,99.6854414102161,Open,Open,Open,Closed,Closed
1510,50.336614515428074,102.57768538020431,Open,Open,Open,Open,Closed
1511,50.36995002172968,93.0959970113395,Open,Open,Closed,Closed,Closed
1512,50.40328552803129,98.61727137686594,Open,Open,Open,Closed,Closed
1513,50.436621034332894,87.47148450826434,Open,Open,Closed,Closed,Closed
1514,50.469956540634506,101.6320825804216,Open,Open,Open,Open,Closed
1515,50.50329204693611,101.66595222000616,Open,Open,Open,Open,Closed
1516,50.53662755323772,90.78586774531472,Open,Open,Closed,Closed,Closed
1517,50.569963059539326,99.67100640933928,Open,Open,Open,Closed,Closed
1518,50.60329856584094,96.61423039971862,Open,Open,Open,Closed,Closed
1519,50.63663407214254,94.81793975185089,Open,Open,Open,Closed,Closed
1520,50.66996957844415,98.14964814388613,Open,Open,Open,Closed,Closed
1521,50.70330508474576,100.53600090685,Open,Open,Open,Closed,Closed
1522,50.73664059104737,89.7513191582963,Open,Open,Closed,Closed,Closed
1523,50.76997609734898,96.03901129789504,Open,Open,Open,Closed,Closed
1524,50.803311603650585,101.14011488959042,Open,Open,Open,Open,Closed
1525,50.83664710995219,98.87695775751828,Open,Open,Open,Closed,Closed
1526,50.8699826162538,99.5492582484312,Open,Open,Open,Closed,Closed
1527,50.90331812255541,99.83630108254904,Open,Open,Open,Closed,Closed
1528,50.936653628857016,95.15149807096714,Open,Open,Open,Closed,Closed
1529,50.96998913515863,99.24428900898052,Open,Open,Open,Closed,Closed
1530,51.00332464146023,92.26996160692552,Open,Open,Closed,Closed,Closed
1531,51.03666014776184,92.72938707138375,Open,Open,Closed,Closed,Closed
