frame,timestamp,anchor_to_chin,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
782,26.068365927857453,195.9124753800976,Open,Open,Open,Closed,Closed
783,26.10170143415906,194.18930557928152,Open,Open,Open,Closed,Closed
784,26.13503694046067,186.78086226473417,Open,Open,Open,Closed,Closed
785,26.168372446762277,179.5386657732485,Open,Open,Closed,Closed,Closed
786,26.201707953063885,172.36368559267092,Open,Closed,Closed,Closed,Closed
787,26.235043459365492,175.42208339712272,Open,Open,Closed,Closed,Closed
788,26.2683789656671,179.54277952569146,Open,Open,Closed,Closed,Closed
789,26.301714471968708,188.8452630484308,Open,Open,Open,Closed,Closed
790,26.335049978270316,192.3790435209046,Open,Open,Open,Closed,Closed
791,26.368385484571924,192.15123008014805,Open,Open,Open,Closed,Closed
792,26.40172099087353,195.85717269620145,Open,Open,Open,Closed,Closed
793,26.43505649717514,194.74551430606144,Open,Open,Open,Closed,Closed
794,26.468392003476747,193.5076455532827,Open,Open,Open,Closed,Closed
795,26.501727509778355,187.44135884947724,Open,Open,Open,Closed,Closed
796,26.535063016079963,189.01800271808253,Open,Open,Open,Closed,Closed
797,26.56839852238157,181.65176128669827,Open,Open,Closed,Closed,Closed
798,26.60173402868318,186.2154988230944,Open,Open,Open,Closed,Closed
799,26.635069534984787,185.77150306313152,Open,Open,Open,Closed,Closed
800,26.668405041286395,182.9042159270539,Open,Open,Closed,Closed,Closed
801,26.701740547588003,169.73377872730418,Open,Closed,Closed,Closed,Closed
802,26.735076053889617,162.3296689930245,Open,Closed,Closed,Closed,Closed
803,26.768411560191225,173.61759611253478,Open,Closed,Closed,Closed,Closed
804,26.80174706649283,172.09383782571217,Open,Closed,Closed,Closed,Closed
805,26.83508257279444,173.73007057647317,Open,Closed,Closed,Closed,Closed
806,26.868418079096045,154.2734943550764,Closed,Closed,Closed,Closed,Closed
807,26.901753585397653,190.76574934025888,Open,Open,Open,Closed,Closed
808,26.93508909169926,200.43678645922975,Open,Open,Open,Open,Closed
809,26.96842459800087,196.26768375863907,Open,Open,Open,Closed,Closed
810,27.001760104302477,190.9975059169223,Open,Open,Open,Closed,Closed
811,27.035095610604085,191.7971619917106,Open,Open,Open,Closed,Closed
812,27.068431116905693,195.9483001561935,Open,Open,Open,Closed,Closed
813,27.1017666232073,195.12641975838503,Open,Open,Open,Closed,Closed
814,27.13510212950891,192.61973525053304,Open,Open,Open,Closed,Closed
815,27.168437635810516,190.538543443462,Open,Open,Open,Closed,Closed
816,27.201773142112124,193.5614628512132,Open,Open,Open,Closed,Closed
817,27.235108648413732,188.4532148513096,Open,Open,Open,Closed,Closed
818,27.26844415471534,188.13227900101907,Open,Open,Open,Closed,Closed
819,27.301779661016948,183.3408912349115,Open,Open,Closed,Closed,Closed
820,27.335115167318556,173.32582312447028,Open,Closed,Closed,Closed,Closed
821,27.368450673620163,173.86148230653723,Open,Closed,Closed,Closed,Closed
822,27.40178617992177,178.76863013198488,Open,Open,Closed,Closed,Closed
823,27.43512168622338,170.99292048870063,Open,Closed,Closed,Closed,Closed
824,27.468457192524987,188.55188136729527,Open,Open,Open,Closed,Closed
825,27.501792698826595,195.9352492248986,Open,Open,Open,Closed,Closed
826,27.535128205128203,197.8133172113368,Open,Open,Open,Open,Closed
827,27.56846371142981,201.0559773117103,Open,Open,Open,Open,Closed
828,27.60179921773142,196.6603821665959,Open,Open,Open,Closed,Closed
829,27.635134724033023,192.3416759028937,Open,Open,Open,Closed,Closed
830,27.66847023033464,194.11990206040787,Open,Open,Open,Closed,Closed
831,27.70180573663625,194.11429748702136,Open,Open,Open,Closed,Closed
832,27.735141242937853,196.1887962261,Open,Open,Open,Closed,Closed
833,27.76847674923946,186.44468425972667,Open,Open,Open,Closed,Closed
834,27.80181225554107,187.3781800826248,Open,Open,Open,Closed,Closed
835,27.835147761842677,186.1217155381516,Open,Open,Open,Closed,Closed
836,27.868483268144285,187.18893771736063,Open,Open,Open,Closed,Closed
837,27.901818774445893,186.6421468495643,Open,Open,Open,Closed,Closed
838,27.9351542807475,181.06719285437137,Open,Open,Closed,Closed,Closed
839,27.96848978704911,172.77322047920944,Open,Closed,Closed,Closed,Closed
840,28.001825293350716,176.09666340055298,Open,Open,Closed,Closed,Closed
841,28.035160799652324,170.98984939504646,Open,Closed,Closed,Closed,Closed
842,28.068496305953932,181.6246874940615,Open,Open,Closed,Closed,Closed
843,28.10183181225554,192.16184413073032,Open,Open,Open,Closed,Closed
844,28.135167318557148,196.87259020984413,Open,Open,Open,Closed,Closed
845,28.168502824858756,195.86066268361435,Open,Open,Open,Closed,Closed
846,28.201838331160364,195.5226148276699,Open,Open,Open,Closed,Closed
847,28.23517383746197,194.47380154230083,Open,Open,Open,Closed,Closed
848,28.26850934376358,191.78304506680257,Open,Open,Open,Closed,Closed
849,28.301844850065187,192.04973449025215,Open,Open,Open,Closed,Closed
850,28.335180356366795,190.5882006325508,Open,Open,Open,Closed,Closed
851,28.368515862668403,188.268125872746,Open,Open,Open,Closed,Closed
852,28.40185136897001,187.84551868585405,Open,Open,Open,Closed,Closed
853,28.43518687527162,187.70015402136556,Open,Open,Open,Closed,Closed
854,28.468522381573223,185.64836510144684,Open,Open,Open,Closed,Closed
855,28.50185788787483,187.17045421839367,Open,Open,Open,Closed,Closed
856,28.53519339417644,189.28112725999375,Open,Open,Open,Closed,Closed
857,28.568528900478057,189.66974370987555,Open,Open,Open,Closed,Closed
858,28.60186440677966,188.3599729072443,Open,Open,Open,Closed,Closed
859,28.63519991308127,186.4215912858807,Open,Open,Open,Closed,Closed
860,28.668535419382877,187.52972970523695,Open,Open,Open,Closed,Closed
861,28.701870925684485,187.8053664952129,Open,Open,Open,Closed,Closed
862,28.735206431986093,186.5422437950521,Open,Open,Open,Closed,Closed
863,28.7685419382877,182.92307504015676,Open,Open,Closed,Closed,Closed
864,28.80187744458931,184.82808582959495,Open,Open,Closed,Closed,Closed
865,28.835212950890917,184.04721712794685,Open,Open,Closed,Closed,Closed
866,28.868548457192524,186.65600770498872,Open,Open,Open,Closed,Closed
867,28.901883963494132,185.43997209329697,Open,Open,Closed,Closed,Closed
868,28.93521946979574,156.41457390218525,Closed,Closed,Closed,Closed,Closed
869,28.968554976097348,178.23454330997868,Open,Open,Closed,Closed,Closed
870,29.001890482398956,179.2382709845049,Open,Open,Closed,Closed,Closed
871,29.035225988700564,171.24777045797535,Open,Closed,Closed,Closed,Closed
872,29.06856149500217,169.14864083263797,Open,Closed,Closed,Closed,Closed
873,29.10189700130378,182.4545931892026,Open,Open,Closed,Closed,Closed
874,29.135232507605387,195.6641301928076,Open,Open,Open,Closed,Closed
875,29.168568013906995,193.34201361427932,Open,Open,Open,Closed,Closed
876,29.201903520208603,191.82026754676676,Open,Open,Open,Closed,Closed
877,29.23523902651021,194.6364564995744,Open,Open,Open,Closed,Closed
878,29.26857453281182,191.93557185116464,Open,Open,Open,Closed,Closed
879,29.301910039113427,193.12013318686235,Open,Open,Open,Closed,Closed
880,29.33524554541503,190.20184696828463,Open,Open,Open,Closed,Closed
881,29.36858105171664,189.95860809394273,Open,Open,Open,Closed,Closed
882,29.40191655801825,188.2044730099167,Open,Open,Open,Closed,Closed
883,29.435252064319855,190.3754891449977,Open,Open,Open,Closed,Closed
884,29.46858757062147,183.79782865227332,Open,Open,Closed,Closed,Closed
885,29.501923076923077,185.1227157285553,Open,Open,Closed,Closed,Closed
886,29.535258583224685,187.38993349603464,Open,Open,Open,Closed,Closed
887,29.568594089526293,185.3142782791283,Open,Open,Closed,Closed,Closed
888,29.6019295958279,180.77344236150492,Open,Open,Closed,Closed,Closed
889,29.63526510212951,179.07596480104496,Open,Open,Closed,Closed,Closed
890,29.668600608431117,179.68018037834565,Open,Open,Closed,Closed,Closed
891,29.701936114732725,185.2737084037019,Open,Open,Closed,Closed,Closed
892,29.735271621034332,188.64541753329104,Open,Open,Open,Closed,Closed
893,29.76860712733594,191.59456259578113,Open,Open,Open,Closed,Closed
894,29.801942633637548,194.1183454792514,Open,Open,Open,Closed,Closed
895,29.835278139939156,195.97698977811865,Open,Open,Open,Closed,Closed
896,29.868613646240764,198.3151062053567,Open,Open,Open,Open,Closed
897,29.90194915254237,194.1281209488332,Open,Open,Open,Closed,Closed
898,29.93528465884398,194.32738270014943,Open,Open,Open,Closed,Closed
899,29.968620165145587,191.55231699185163,Open,Open,Open,Closed,Closed
900,30.001955671447195,191.86085517160453,Open,Open,Open,Closed,Closed
901,30.035291177748803,192.38814376889127,Open,Open,Open,Closed,Closed
902,30.06862668405041,189.9411314839221,Open,Open,Open,Closed,Closed
903,30.10196219035202,186.7321880746544,Open,Open,Open,Closed,Closed
904,30.135297696653627,186.3535633911903,Open,Open,Open,Closed,Closed
905,30.168633202955235,178.03911397449127,Open,Open,Closed,Closed,Closed
906,30.201968709256843,185.9313450430903,Open,Open,Open,Closed,Closed
907,30.23530421555845,177.95475956839206,Open,Open,Closed,Closed,Closed
908,30.26863972186006,162.9275825480678,Open,Closed,Closed,Closed,Closed
909,30.301975228161663,169.50981731726503,Open,Closed,Closed,Closed,Closed
910,30.33531073446327,173.38377711611082,Open,Closed,Closed,Closed,Closed
911,30.368646240764885,180.0150683115483,Open,Open,Closed,Closed,Closed
912,30.401981747066493,182.44772872504188,Open,Open,Closed,Closed,Closed
913,30.4353172533681,182.23584089519335,Open,Open,Closed,Closed,Closed
914,30.46865275966971,194.4468387492667,Open,Open,Open,Closed,Closed
915,30.501988265971317,190.39684163155152,Open,Open,Open,Closed,Closed
916,30.535323772272925,188.5168696110125,Open,Open,Open,Closed,Closed
917,30.568659278574533,190.2260810716597,Open,Open,Open,Closed,Closed
918,30.60199478487614,187.398908631959,Open,Open,Open,Closed,Closed
919,30.63533029117775,188.19038331848347,Open,Open,Open,Closed,Closed
920,30.668665797479356,182.7261773132016,Open,Open,Closed,Closed,Closed
921,30.702001303780964,184.61155648818144,Open,Open,Closed,Closed,Closed
922,30.735336810082572,181.50260936261577,Open,Open,Closed,Closed,Closed
923,30.76867231638418,186.45869977501977,Open,Open,Open,Closed,Closed
924,30.802007822685788,174.19084508898203,Open,Open,Closed,Closed,Closed
925,30.835343328987395,180.15463495117297,Open,Open,Closed,Closed,Closed
926,30.868678835289003,163.1465337385701,Open,Closed,Closed,Closed,Closed
927,30.90201434159061,166.1487667128485,Open,Closed,Closed,Closed,Closed
928,30.93534984789222,150.3715367484743,Closed,Closed,Closed,Closed,Closed
929,30.968685354193827,153.70730045261962,Closed,Closed,Closed,Closed,Closed
930,31.002020860495435,167.8596209700512,Open,Closed,Closed,Closed,Closed
931,31.035356366797043,188.63196237193648,Open,Open,Open,Closed,Closed
932,31.06869187309865,195.11599116055908,Open,Open,Open,Closed,Closed
933,31.10202737940026,194.6198667678038,Open,Open,Open,Closed,Closed
934,31.135362885701863,192.91368417348335,Open,Open,Open,Closed,Closed
935,31.16869839200347,196.23467386230308,Open,Open,Open,Closed,Closed
936,31.20203389830508,188.62996162002975,Open,Open,Open,Closed,Closed
937,31.23536940460669,189.46233959431424,Open,Open,Open,Closed,Closed
938,31.2687049109083,192.93005100451825,Open,Open,Open,Closed,Closed
939,31.30204041720991,194.84361940469472,Open,Open,Open,Closed,Closed
940,31.335375923511517,182.75465519502708,Open,Open,Closed,Closed,Closed
941,31.368711429813125,186.34129617430872,Open,Open,Open,Closed,Closed
942,31.402046936114733,183.31763480240244,Open,Open,Closed,Closed,Closed
943,31.43538244241634,185.79746676329708,Open,Open,Open,Closed,Closed
944,31.46871794871795,182.67268379216424,Open,Open,Closed,Closed,Closed
945,31.502053455019556,186.6573497980733,Open,Open,Open,Closed,Closed
946,31.535388961321164,189.38099082634025,Open,Open,Open,Closed,Closed
947,31.568724467622772,183.1143454397668,Open,Open,Closed,Closed,Closed
948,31.60205997392438,179.62855300277332,Open,Open,Closed,Closed,Closed
949,31.635395480225988,176.11659638771658,Open,Open,Closed,Closed,Closed
950,31.668730986527596,189.46225248084323,Open,Open,Open,Closed,Closed
951,31.702066492829204,184.33681179135084,Open,Open,Closed,Closed,Closed
952,31.73540199913081,196.45920528586612,Open,Open,Open,Closed,Closed
953,31.76873750543242,191.29759488730127,Open,Open,Open,Closed,Closed
954,31.802073011734027,196.30808816397263,Open,Open,Open,Closed,Closed
955,31.835408518035635,196.4546320830483,Open,Open,Open,Closed,Closed
956,31.868744024337243,192.21649228466157,Open,Open,Open,Closed,Closed
957,31.90207953063885,188.61179143257544,Open,Open,Open,Closed,Closed
958,31.93541503694046,184.90087118003177,Open,Open,Closed,Closed,Closed
959,31.968750543242063,183.79896206413116,Open,Open,Closed,Closed,Closed
960,32.00208604954368,181.4089366363057,Open,Open,Closed,Closed,Closed
961,32.03542155584528,179.1412127688297,Open,Open,Closed,Closed,Closed
962,32.068757062146894,184.51214096534312,Open,Open,Closed,Closed,Closed
963,32.1020925684485,182.4248325128354,Open,Open,Closed,Closed,Closed
964,32.13542807475011,185.7941383295044,Open,Open,Open,Closed,Closed
965,32.168763581051714,183.89649862236712,Open,Open,Closed,Closed,Closed
966,32.202099087353325,179.3422828194919,Open,Open,Closed,Closed,Closed
967,32.23543459365493,183.4843517704686,Open,Open,Closed,Closed,Closed
968,32.26877009995654,181.79586309751895,Open,Open,Closed,Closed,Closed
969,32.302105606258145,194.52400998637603,Open,Open,Open,Closed,Closed
970,32.33544111255976,195.44882354152156,Open,Open,Open,Closed,Closed
971,32.36877661886136,196.2226992989774,Open,Open,Open,Closed,Closed
972,32.40211212516297,192.90582490961452,Open,Open,Open,Closed,Closed
973,32.43544763146458,192.44120181358065,Open,Open,Open,Closed,Closed
974,32.46878313776619,191.44711037556905,Open,Open,Open,Closed,Closed
975,32.50211864406779,191.47531411931973,Open,Open,Open,Closed,Closed
976,32.535454150369404,188.97221249253988,Open,Open,Open,Closed,Closed
977,32.56878965667101,188.45159533825088,Open,Open,Open,Closed,Closed
978,32.60212516297262,185.8260426307782,Open,Open,Open,Closed,Closed
979,32.63546066927423,191.4422212091013,Open,Open,Open,Closed,Closed
980,32.668796175575835,187.84940342529512,Open,Open,Open,Closed,Closed
981,32.70213168187745,169.42466493477593,Open,Closed,Closed,Closed,Closed
982,32.73546718817905,163.5010562666277,Open,Closed,Closed,Closed,Closed
983,32.76880269448066,188.40883521553047,Open,Open,Open,Closed,Closed
984,32.80213820078227,179.11955996125982,Open,Open,Closed,Closed,Closed
985,32.83547370708388,172.60068452708242,Open,Closed,Closed,Closed,Closed
986,32.86880921338548,172.64810968554417,Open,Closed,Closed,Closed,Closed
987,32.902144719687094,167.20491344221065,Open,Closed,Closed,Closed,Closed
988,32.9354802259887,170.32816398466605,Open,Closed,Closed,Closed,Closed
989,32.96881573229031,178.3718782374492,Open,Open,Closed,Closed,Closed
990,33.002151238591914,168.2919282519674,Open,Closed,Closed,Closed,Closed
991,33.035486744893525,162.9487374940398,Open,Closed,Closed,Closed,Closed
992,33.06882225119513,170.7915642982661,Open,Closed,Closed,Closed,Closed
993,33.10215775749674,179.05403857936182,Open,Open,Closed,Closed,Closed
994,33.135493263798345,192.891148919584,Open,Open,Open,Closed,Closed
995,33.16882877009996,193.49223391759855,Open,Open,Open,Closed,Closed
996,33.20216427640156,194.83525226459625,Open,Open,Open,Closed,Closed
997,33.23549978270317,193.21452852096604,Open,Open,Open,Closed,Closed
998,33.26883528900478,195.48466704707144,Open,Open,Open,Closed,Closed
999,33.30217079530639,194.6621597085821,Open,Open,Open,Closed,Closed
1000,33.33550630160799,191.91180911721787,Open,Open,Open,Closed,Closed
1001,33.368841807909604,193.4925157158395,Open,Open,Open,Closed,Closed
1002,33.40217731421121,195.06430215744237,Open,Open,Open,Closed,Closed
1003,33.43551282051282,193.56393127172072,Open,Open,Open,Closed,Closed
1004,33.468848326814424,190.294227581622,Open,Open,Open,Closed,Closed
1005,33.502183833116035,190.33837025295853,Open,Open,Open,Closed,Closed
1006,33.53551933941765,190.5022605136768,Open,Open,Open,Closed,Closed
1007,33.56885484571925,192.6738033445535,Open,Open,Open,Closed,Closed
1008,33.60219035202086,193.22358409323783,Open,Open,Open,Closed,Closed
1009,33.63552585832247,178.0708913171011,Open,Open,Closed,Closed,Closed
1010,33.66886136462408,177.09460804693765,Open,Open,Closed,Closed,Closed
1011,33.70219687092568,178.24650186775813,Open,Open,Closed,Closed,Closed
1012,33.735532377227294,166.33076955661102,Open,Closed,Closed,Closed,Closed
1013,33.7688678835289,197.87707168264092,Open,Open,Open,Open,Closed
1014,33.80220338983051,184.22103298070112,Open,Open,Closed,Closed,Closed
1015,33.835538896132114,192.07086294487743,Open,Open,Open,Closed,Closed
1016,33.868874402433725,196.94963524626633,Open,Open,Open,Closed,Closed
1017,33.90220990873533,194.9968382669253,Open,Open,Open,Closed,Closed
1018,33.93554541503694,191.628652808752,Open,Open,Open,Closed,Closed
1019,33.968880921338545,194.14943969752895,Open,Open,Open,Closed,Closed
1020,34.00221642764016,194.37901928547757,Open,Open,Open,Closed,Closed
1021,34.03555193394176,191.05052042978144,Open,Open,Open,Closed,Closed
1022,34.06888744024337,191.141640440772,Open,Open,Open,Closed,Closed
1023,34.10222294654498,185.86368671493025,Open,Open,Open,Closed,Closed
1024,34.13555845284659,188.2703257159168,Open,Open,Open,Closed,Closed
1025,34.16889395914819,190.4228139772702,Open,Open,Open,Closed,Closed
1026,34.202229465449804,192.34525332530927,Open,Open,Open,Closed,Closed
1027,34.23556497175141,196.38202524735377,Open,Open,Open,Closed,Closed
1028,34.26890047805302,193.75708347608332,Open,Open,Open,Closed,Closed
1029,34.302235984354624,188.03148721568243,Open,Open,Open,Closed,Closed
1030,34.335571490656235,179.34632984053275,Open,Open,Closed,Closed,Closed
1031,34.36890699695784,179.1138706997021,Open,Open,Closed,Closed,Closed
1032,34.40224250325945,170.65025072593642,Open,Closed,Closed,Closed,Closed
1033,34.43557800956106,165.71096458457566,Open,Closed,Closed,Closed,Closed
1034,34.46891351586267,168.00121887990036,Open,Closed,Closed,Closed,Closed
1035,34.50224902216428,175.27659748845244,Open,Open,Closed,Closed,Closed
1036,34.53558452846588,184.87717224183305,Open,Open,Closed,Closed,Closed
1037,34.568920034767494,193.7321703842883,Open,Open,Open,Closed,Closed
1038,34.6022555410691,195.96555311154708,Open,Open,Open,Closed,Closed
1039,34.63559104737071,192.67694982843057,Open,Open,Open,Closed,Closed
1040,34.668926553672314,193.60766444187863,Open,Open,Open,Closed,Closed
1041,34.702262059973926,192.20036930647473,Open,Open,Open,Closed,Closed
1042,34.73559756627553,195.04178664328833,Open,Open,Open,Closed,Closed
1043,34.76893307257714,196.05287379021536,Open,Open,Open,Closed,Closed
1044,34.802268578878746,192.7005306986835,Open,Open,Open,Closed,Closed
1045,34.83560408518036,195.3096385108538,Open,Open,Open,Closed,Closed
1046,34.86893959148196,193.33050726052352,Open,Open,Open,Closed,Closed
1047,34.90227509778357,196.735957826463,Open,Open,Open,Closed,Closed
1048,34.93561060408518,188.9497176266695,Open,Open,Open,Closed,Closed
1049,34.96894611038679,186.96924582019273,Open,Open,Open,Closed,Closed
1050,35.00228161668839,194.09808559479563,Open,Open,Open,Closed,Closed
1051,35.035617122990004,197.87673908783196,Open,Open,Open,Open,Closed
1052,35.06895262929161,189.95367784014093,Open,Open,Open,Closed,Closed
1053,35.10228813559322,196.26300475197007,Open,Open,Open,Closed,Closed
1054,35.135623641894824,182.40335089186885,Open,Open,Closed,Closed,Closed
1055,35.168959148196436,186.16799751737128,Open,Open,Open,Closed,Closed
1056,35.20229465449804,193.8267082990859,Open,Open,Open,Closed,Closed
1057,35.23563016079965,197.22795967128835,Open,Open,Open,Closed,Closed
1058,35.268965667101256,195.93592339487125,Open,Open,Open,Closed,Closed
1059,35.30230117340287,193.1704907604358,Open,Open,Open,Closed,Closed
1060,35.33563667970447,190.1692052838082,Open,Open,Open,Closed,Closed
1061,35.36897218600608,187.96781684423817,Open,Open,Open,Closed,Closed
1062,35.402307692307694,189.06603011688372,Open,Open,Open,Closed,Closed
1063,35.4356431986093,192.7712691827166,Open,Open,Open,Closed,Closed
1064,35.46897870491091,194.4278311937166,Open,Open,Open,Closed,Closed
1065,35.502314211212514,197.04637005870427,Open,Open,Open,Closed,Closed
1066,35.535649717514126,185.38806628736685,Open,Open,Closed,Closed,Closed
1067,35.56898522381573,177.75478974752957,Open,Open,Closed,Closed,Closed
1068,35.60232073011734,172.684926463742,Open,Closed,Closed,Closed,Closed
1069,35.635656236418946,167.41017235945893,Open,Closed,Closed,Closed,Closed
1070,35.66899174272056,169.5445571479056,Open,Closed,Closed,Closed,Closed
1071,35.70232724902216,178.7122452071918,Open,Open,Closed,Closed,Closed
1072,35.73566275532377,184.0531791965534,Open,Open,Closed,Closed,Closed
1073,35.76899826162538,195.9444791569186,Open,Open,Open,Closed,Closed
1074,35.80233376792699,196.4005451465139,Open,Open,Open,Closed,Closed
1075,35.83566927422859,196.598105624012,Open,Open,Open,Closed,Closed
1076,35.869004780530204,193.9973503281647,Open,Open,Open,Closed,Closed
1077,35.90234028683181,194.02776301837412,Open,Open,Open,Closed,Closed
1078,35.93567579313342,193.7783542183733,Open,Open,Open,Closed,Closed
1079,35.969011299435024,193.67607988632363,Open,Open,Open,Closed,Closed
1080,36.002346805736636,189.666409113239,Open,Open,Open,Closed,Closed
1081,36.03568231203824,195.67874134624344,Open,Open,Open,Closed,Closed
1082,36.06901781833985,195.53344584219667,Open,Open,Open,Closed,Closed
1083,36.102353324641456,195.57661382260463,Open,Open,Open,Closed,Closed
1084,36.13568883094307,194.00361427081685,Open,Open,Open,Closed,Closed
1085,36.16902433724467,199.0284205918216,Open,Open,Open,Open,Closed
1086,36.20235984354628,194.23706060653876,Open,Open,Open,Closed,Closed
1087,36.23569534984789,194.04648019643707,Open,Open,Open,Closed,Closed
1088,36.2690308561495,191.91401116939855,Open,Open,Open,Closed,Closed
1089,36.30236636245111,181.4576094446469,Open,Open,Closed,Closed,Closed
1090,36.335701868752714,176.3618135986949,Open,Open,Closed,Closed,Closed
1091,36.369037375054326,171.39738330107133,Open,Closed,Closed,Closed,Closed
1092,36.40237288135593,178.18844599609497,Open,Open,Closed,Closed,Closed
1093,36.43570838765754,177.8626324284136,Open,Open,Closed,Closed,Closed
1094,36.469043893959146,188.3674215638777,Open,Open,Open,Closed,Closed
1095,36.50237940026076,200.39213575475105,Open,Open,Open,Open,Closed
1096,36.53571490656236,195.5690064783166,Open,Open,Open,Closed,Closed
1097,36.56905041286397,189.47063630411756,Open,Open,Open,Closed,Closed
1098,36.60238591916558,190.87270221063147,Open,Open,Open,Closed,Closed
1099,36.63572142546719,190.94200593492255,Open,Open,Open,Closed,Closed
1100,36.66905693176879,189.13851355355888,Open,Open,Open,Closed,Closed
1101,36.702392438070405,187.04141908147733,Open,Open,Open,Closed,Closed
1102,36.73572794437201,185.08197169822543,Open,Open,Closed,Closed,Closed
1103,36.76906345067362,183.91874000195156,Open,Open,Closed,Closed,Closed
1104,36.802398956975225,182.68277110485388,Open,Open,Closed,Closed,Closed
1105,36.83573446327683,186.20003810448395,Open,Open,Open,Closed,Closed
1106,36.86906996957844,191.7278953054471,Open,Open,Open,Closed,Closed
1107,36.90240547588005,192.67617793680455,Open,Open,Open,Closed,Closed
1108,36.935740982181656,193.30472815231693,Open,Open,Open,Closed,Closed
1109,36.96907648848327,190.10286836729023,Open,Open,Open,Closed,Closed
1110,37.00241199478487,187.5656479598159,Open,Open,Open,Closed,Closed
1111,37.03574750108648,183.74994964449937,Open,Open,Closed,Closed,Closed
1112,37.06908300738809,176.76055797563566,Open,Open,Closed,Closed,Closed
1113,37.1024185136897,170.54997611663146,Open,Closed,Closed,Closed,Closed
1114,37.1357540199913,174.24596624586223,Open,Open,Closed,Closed,Closed
1115,37.169089526292915,180.94708980673283,Open,Open,Closed,Closed,Closed
1116,37.202425032594526,187.70996371930693,Open,Open,Open,Closed,Closed
1117,37.23576053889613,196.1594187768387,Open,Open,Open,Closed,Closed
1118,37.26909604519774,194.9348404337268,Open,Open,Open,Closed,Closed
1119,37.302431551499346,197.745040427768,Open,Open,Open,Open,Closed
1120,37.33576705780096,194.31136839320956,Open,Open,Open,Closed,Closed
1121,37.36910256410256,194.26335874011895,Open,Open,Open,Closed,Closed
1122,37.40243807040417,198.0335734612784,Open,Open,Open,Open,Closed
1123,37.43577357670578,192.91368417348335,Open,Open,Open,Closed,Closed
1124,37.46910908300739,192.5609062439502,Open,Open,Open,Closed,Closed
1125,37.50244458930899,200.0735411892984,Open,Open,Open,Open,Closed
1126,37.535780095610605,195.5373061554316,Open,Open,Open,Closed,Closed
1127,37.56911560191221,191.6307679842188,Open,Open,Open,Closed,Closed
1128,37.60245110821382,192.4447832282901,Open,Open,Open,Closed,Closed
1129,37.635786614515425,194.1859682339392,Open,Open,Open,Closed,Closed
1130,37.66912212081704,195.31112721614343,Open,Open,Open,Closed,Closed
1131,37.70245762711864,195.7802101928715,Open,Open,Open,Closed,Closed
1132,37.73579313342025,195.41450289611117,Open,Open,Open,Closed,Closed
1133,37.769128639721856,194.14060704986565,Open,Open,Open,Closed,Closed
1134,37.80246414602347,188.75782346091268,Open,Open,Open,Closed,Closed
1135,37.83579965232507,177.88132974853943,Open,Open,Closed,Closed,Closed
1136,37.86913515862668,183.7679398381016,Open,Open,Closed,Closed,Closed
1137,37.90247066492829,180.33796409722396,Open,Open,Closed,Closed,Closed
1138,37.9358061712299,188.6127965177094,Open,Open,Open,Closed,Closed
1139,37.9691416775315,190.57898930175375,Open,Open,Open,Closed,Closed
1140,38.002477183833115,188.0072506687065,Open,Open,Open,Closed,Closed
1141,38.03581269013472,201.73286224668848,Open,Open,Open,Open,Closed
1142,38.06914819643633,200.54226727124535,Open,Open,Open,Open,Closed
1143,38.10248370273794,200.5078564344481,Open,Open,Open,Open,Closed
1144,38.135819209039546,192.8063514839057,Open,Open,Open,Closed,Closed
1145,38.16915471534116,193.14266392689143,Open,Open,Open,Closed,Closed
1146,38.20249022164276,193.82200315438783,Open,Open,Open,Closed,Closed
1147,38.23582572794437,191.1773872449863,Open,Open,Open,Closed,Closed
1148,38.26916123424598,189.7885806409811,Open,Open,Open,Closed,Closed
1149,38.30249674054759,196.3686941984232,Open,Open,Open,Closed,Closed
1150,38.33583224684919,187.75045674147168,Open,Open,Open,Closed,Closed
1151,38.369167753150805,189.1935518281946,Open,Open,Open,Closed,Closed
1152,38.40250325945241,189.4536847289487,Open,Open,Open,Closed,Closed
1153,38.43583876575402,193.8683230083763,Open,Open,Open,Closed,Closed
1154,38.469174272055625,191.28500915044276,Open,Open,Open,Closed,Closed
1155,38.50250977835723,192.75885785584455,Open,Open,Open,Closed,Closed
1156,38.53584528465884,193.38329293400025,Open,Open,Open,Closed,Closed
1157,38.56918079096045,195.46524938603744,Open,Open,Open,Closed,Closed
1158,38.602516297262056,181.88408431587607,Open,Open,Closed,Closed,Closed
1159,38.63585180356367,177.08075422220674,Open,Open,Closed,Closed,Closed
1160,38.66918730986527,175.66581707760724,Open,Open,Closed,Closed,Closed
1161,38.70252281616688,176.86756507423854,Open,Open,Closed,Closed,Closed
1162,38.73585832246849,181.23717582333435,Open,Open,Closed,Closed,Closed
1163,38.7691938287701,182.74462816151097,Open,Open,Closed,Closed,Closed
1164,38.8025293350717,179.81883730076345,Open,Open,Closed,Closed,Closed
1165,38.835864841373315,196.23787550427355,Open,Open,Open,Closed,Closed
1166,38.86920034767492,203.30154471087815,Open,Open,Open,Open,Closed
1167,38.90253585397653,202.180375124654,Open,Open,Open,Open,Closed
1168,38.935871360278135,195.67241249348103,Open,Open,Open,Closed,Closed
1169,38.969206866579746,196.52197315566167,Open,Open,Open,Closed,Closed
1170,39.00254237288136,200.3181798037712,Open,Open,Open,Open,Closed
