frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1140,38.002477183833115,0.5485277785432051,Open,Open,Open,Open,Closed
1141,38.03581269013472,0.5322101536860111,Open,Open,Open,Open,Closed
1142,38.06914819643633,0.4985868914949271,Open,Open,Open,Closed,Closed
1143,38.10248370273794,0.4602742780774675,Open,Open,Open,Closed,Closed
1144,38.135819209039546,0.4774057399240835,Open,Open,Open,Closed,Closed
1145,38.16915471534116,0.4451857378879003,Open,Open,Open,Closed,Closed
1146,38.20249022164276,0.4832633201040205,Open,Open,Open,Closed,Closed
1147,38.23582572794437,0.4677978640705398,Open,Open,Open,Closed,Closed
1148,38.26916123424598,0.445313549703166,Open,Open,Open,Closed,Closed
1149,38.30249674054759,0.4491806142092067,Open,Open,Open,Closed,Closed
1150,38.33583224684919,0.4325069250212452,Open,Open,Closed,Closed,Closed
1151,38.369167753150805,0.4428266530883912,Open,Open,Closed,Closed,Closed
1152,38.40250325945241,0.4161518398918423,Open,Open,Closed,Closed,Closed
1153,38.43583876575402,0.3868689911769655,Open,Open,Closed,Closed,Closed
1154,38.469174272055625,0.3992488901625676,Open,Open,Closed,Closed,Closed
1155,38.50250977835723,0.4352384006714479,Open,Open,Closed,Closed,Closed
1156,38.53584528465884,0.4553278416443638,Open,Open,Open,Closed,Closed
1157,38.56918079096045,0.4769548497556565,Open,Open,Open,Closed,Closed
1158,38.602516297262056,0.5172802162558362,Open,Open,Open,Closed,Closed
1159,38.63585180356367,0.625249358440265,Open,Open,Open,Open,Open
1160,38.66918730986527,0.6275604506921427,Open,Open,Open,Open,Open
1161,38.70252281616688,0.6335953725344599,Open,Open,Open,Open,Open
1162,38.73585832246849,0.650346012510372,Open,Open,Open,Open,Open
1163,38.7691938287701,0.6447551949618135,Open,Open,Open,Open,Open
1164,38.8025293350717,0.6152590517343807,Open,Open,Open,Open,Open
1165,38.835864841373315,0.5299579696790915,Open,Open,Open,Open,Closed
1166,38.86920034767492,0.4649503447923089,Open,Open,Open,Closed,Closed
1167,38.90253585397653,0.4685200524148672,Open,Open,Open,Closed,Closed
1168,38.935871360278135,0.5042905167051774,Open,Open,Open,Closed,Closed
1169,38.969206866579746,0.4597369381147693,Open,Open,Open,Closed,Closed
1170,39.00254237288136,0.4697199638346839,Open,Open,Open,Closed,Closed
1171,39.03587787918296,0.490466902471198,Open,Open,Open,Closed,Closed
1172,39.069213385484574,0.4779339090673684,Open,Open,Open,Closed,Closed
1173,39.10254889178618,0.4499067763243296,Open,Open,Open,Closed,Closed
1174,39.13588439808779,0.4476583875603367,Open,Open,Open,Closed,Closed
1175,39.169219904389394,0.420749597017366,Open,Open,Closed,Closed,Closed
1176,39.202555410691005,0.4424872953772822,Open,Open,Closed,Closed,Closed
1177,39.23589091699261,0.4132186255882859,Open,Open,Closed,Closed,Closed
1178,39.26922642329422,0.3792455147972448,Open,Open,Closed,Closed,Closed
1179,39.302561929595825,0.3694898561426263,Open,Open,Closed,Closed,Closed
1180,39.33589743589744,0.401765317997957,Open,Open,Closed,Closed,Closed
1181,39.36923294219904,0.5058307357383742,Open,Open,Open,Closed,Closed
1182,39.40256844850065,0.5673627392866407,Open,Open,Open,Open,Closed
1183,39.43590395480226,0.573385733209244,Open,Open,Open,Open,Closed
1184,39.46923946110387,0.6169696052265363,Open,Open,Open,Open,Open
1185,39.50257496740547,0.5737422456691569,Open,Open,Open,Open,Closed
1186,39.53591047370709,0.6165766251504997,Open,Open,Open,Open,Open
1187,39.56924598000869,0.6036720049022999,Open,Open,Open,Open,Closed
1188,39.6025814863103,0.5497788044318144,Open,Open,Open,Open,Closed
1189,39.635916992611904,0.4741032881514054,Open,Open,Open,Closed,Closed
1190,39.669252498913515,0.4494698903120818,Open,Open,Open,Closed,Closed
1191,39.70258800521512,0.462668060756197,Open,Open,Open,Closed,Closed
1192,39.73592351151673,0.4856100329987286,Open,Open,Open,Closed,Closed
1193,39.769259017818335,0.4735699065352854,Open,Open,Open,Closed,Closed
1194,39.80259452411995,0.437950068857272,Open,Open,Closed,Closed,Closed
1195,39.83593003042155,0.4293855950658312,Open,Open,Closed,Closed,Closed
1196,39.86926553672316,0.4448109367720554,Open,Open,Open,Closed,Closed
1197,39.902601043024774,0.4453095194954297,Open,Open,Open,Closed,Closed
1198,39.93593654932638,0.4321999708419556,Open,Open,Closed,Closed,Closed
1199,39.96927205562799,0.4258516502906386,Open,Open,Closed,Closed,Closed
1200,40.002607561929594,0.3925863598244852,Open,Open,Closed,Closed,Closed
1201,40.035943068231205,0.3762374437897063,Open,Open,Closed,Closed,Closed
1202,40.06927857453281,0.3895280498457436,Open,Open,Closed,Closed,Closed
1203,40.10261408083442,0.3934507509838832,Open,Open,Closed,Closed,Closed
1204,40.135949587136025,0.4628244130249591,Open,Open,Open,Closed,Closed
1205,40.16928509343764,0.426731701195649,Open,Open,Closed,Closed,Closed
1206,40.20262059973924,0.411267217760066,Open,Open,Closed,Closed,Closed
1207,40.23595610604085,0.4034544710423737,Open,Open,Closed,Closed,Closed
1208,40.26929161234246,0.3874640443369404,Open,Open,Closed,Closed,Closed
1209,40.30262711864407,0.4291230608125326,Open,Open,Closed,Closed,Closed
1210,40.33596262494567,0.4023622252596451,Open,Open,Closed,Closed,Closed
1211,40.36929813124728,0.4084323556928114,Open,Open,Closed,Closed,Closed
1212,40.40263363754889,0.3928051719807775,Open,Open,Closed,Closed,Closed
1213,40.4359691438505,0.4015013107603805,Open,Open,Closed,Closed,Closed
1214,40.469304650152104,0.3900733810503197,Open,Open,Closed,Closed,Closed
1215,40.502640156453715,0.4130250387140871,Open,Open,Closed,Closed,Closed
1216,40.53597566275532,0.3846718406378666,Open,Open,Closed,Closed,Closed
1217,40.56931116905693,0.4131004031560661,Open,Open,Closed,Closed,Closed
1218,40.602646675358535,0.4481437749003549,Open,Open,Open,Closed,Closed
1219,40.63598218166015,0.4350613655092392,Open,Open,Closed,Closed,Closed
1220,40.66931768796175,0.4971371278644332,Open,Open,Open,Closed,Closed
1221,40.70265319426336,0.4744760805566579,Open,Open,Open,Closed,Closed
1222,40.73598870056497,0.4530043673542296,Open,Open,Open,Closed,Closed
1223,40.76932420686658,0.4939286970845126,Open,Open,Open,Closed,Closed
1224,40.80265971316819,0.5089567949388678,Open,Open,Open,Closed,Closed
1225,40.835995219469794,0.4895879005494571,Open,Open,Open,Closed,Closed
1226,40.869330725771405,0.4671213699058572,Open,Open,Open,Closed,Closed
1227,40.90266623207301,0.4264301665423088,Open,Open,Closed,Closed,Closed
1228,40.93600173837462,0.4452328140689454,Open,Open,Open,Closed,Closed
1229,40.969337244676225,0.4234974935120722,Open,Open,Closed,Closed,Closed
1230,41.00267275097784,0.3704854809528105,Open,Open,Closed,Closed,Closed
1231,41.03600825727944,0.3782210652549561,Open,Open,Closed,Closed,Closed
1232,41.06934376358105,0.3638235390509629,Open,Open,Closed,Closed,Closed
1233,41.10267926988266,0.3831678394254093,Open,Open,Closed,Closed,Closed
1234,41.13601477618427,0.3744255459569418,Open,Open,Closed,Closed,Closed
1235,41.16935028248587,0.3781383570845082,Open,Open,Closed,Closed,Closed
1236,41.20268578878749,0.392379802284134,Open,Open,Closed,Closed,Closed
1237,41.23602129508909,0.4058869543702117,Open,Open,Closed,Closed,Closed
1238,41.2693568013907,0.4113911743969142,Open,Open,Closed,Closed,Closed
1239,41.302692307692304,0.4526846734391829,Open,Open,Open,Closed,Closed
1240,41.336027813993915,0.4418262666789188,Open,Open,Closed,Closed,Closed
1241,41.36936332029552,0.4397178647201141,Open,Open,Closed,Closed,Closed
1242,41.40269882659713,0.4123676109053482,Open,Open,Closed,Closed,Closed
1243,41.436034332898735,0.4430879090719946,Open,Open,Closed,Closed,Closed
1244,41.46936983920035,0.4250063205328089,Open,Open,Closed,Closed,Closed
1245,41.50270534550195,0.4504341605417124,Open,Open,Open,Closed,Closed
1246,41.53604085180356,0.4351658232615636,Open,Open,Closed,Closed,Closed
1247,41.56937635810517,0.443406421745928,Open,Open,Closed,Closed,Closed
1248,41.60271186440678,0.5030441882134208,Open,Open,Open,Closed,Closed
1249,41.63604737070838,0.5417053971346502,Open,Open,Open,Open,Closed
1250,41.669382877009994,0.5386178648802643,Open,Open,Open,Open,Closed
1251,41.702718383311606,0.4730269515503907,Open,Open,Open,Closed,Closed
1252,41.73605388961321,0.5316429371701987,Open,Open,Open,Open,Closed
1253,41.76938939591482,0.5379804989066986,Open,Open,Open,Open,Closed
1254,41.802724902216426,0.6137390351095148,Open,Open,Open,Open,Open
1255,41.83606040851804,0.6080045713614182,Open,Open,Open,Open,Closed
1256,41.86939591481964,0.6373576850518091,Open,Open,Open,Open,Open
1257,41.90273142112125,0.640705844190484,Open,Open,Open,Open,Open
1258,41.93606692742286,0.5708761380943089,Open,Open,Open,Open,Closed
1259,41.96940243372447,0.5852931223573838,Open,Open,Open,Open,Closed
1260,42.00273794002607,0.5315629770241763,Open,Open,Open,Open,Closed
1261,42.03607344632768,0.5587832644653378,Open,Open,Open,Open,Closed
1262,42.06940895262929,0.5417473148737025,Open,Open,Open,Open,Closed
1263,42.1027444589309,0.5253576253222343,Open,Open,Open,Closed,Closed
1264,42.136079965232504,0.478027118325999,Open,Open,Open,Closed,Closed
1265,42.16941547153411,0.4901150973730122,Open,Open,Open,Closed,Closed
1266,42.20275097783572,0.470837645319676,Open,Open,Open,Closed,Closed
1267,42.23608648413733,0.4456985191797312,Open,Open,Open,Closed,Closed
1268,42.269421990438936,0.4051139916457598,Open,Open,Closed,Closed,Closed
1269,42.30275749674055,0.3724450106201065,Open,Open,Closed,Closed,Closed
1270,42.33609300304215,0.3844979665845518,Open,Open,Closed,Closed,Closed
1271,42.36942850934376,0.3826705342783502,Open,Open,Closed,Closed,Closed
1272,42.40276401564537,0.4037639072355814,Open,Open,Closed,Closed,Closed
1273,42.43609952194698,0.3810284870101504,Open,Open,Closed,Closed,Closed
1274,42.46943502824858,0.4168304852022383,Open,Open,Closed,Closed,Closed
1275,42.502770534550194,0.4204287283541304,Open,Open,Closed,Closed,Closed
1276,42.5361060408518,0.3874608942646765,Open,Open,Closed,Closed,Closed
1277,42.56944154715341,0.4103060277439405,Open,Open,Closed,Closed,Closed
1278,42.60277705345502,0.4098122354205206,Open,Open,Closed,Closed,Closed
1279,42.636112559756626,0.4173446551477406,Open,Open,Closed,Closed,Closed
1280,42.66944806605824,0.4126160774714763,Open,Open,Closed,Closed,Closed
1281,42.70278357235984,0.4184864584635917,Open,Open,Closed,Closed,Closed
1282,42.73611907866145,0.4433684148257691,Open,Open,Closed,Closed,Closed
1283,42.76945458496306,0.4252857407256192,Open,Open,Closed,Closed,Closed
1284,42.80279009126467,0.3707834277925905,Open,Open,Closed,Closed,Closed
1285,42.83612559756627,0.4060762972443397,Open,Open,Closed,Closed,Closed
1286,42.86946110386789,0.3959857746533462,Open,Open,Closed,Closed,Closed
1287,42.90279661016949,0.3915900972360053,Open,Open,Closed,Closed,Closed
1288,42.9361321164711,0.3922278912911965,Open,Open,Closed,Closed,Closed
1289,42.969467622772704,0.4006478587711788,Open,Open,Closed,Closed,Closed
1290,43.00280312907432,0.3853499772188507,Open,Open,Closed,Closed,Closed
1291,43.03613863537592,0.3470910345819851,Open,Closed,Closed,Closed,Closed
1292,43.06947414167753,0.4157696643264512,Open,Open,Closed,Closed,Closed
1293,43.102809647979136,0.4131775210712833,Open,Open,Closed,Closed,Closed
1294,43.13614515428075,0.4196753983521677,Open,Open,Closed,Closed,Closed
1295,43.16948066058235,0.451429641055466,Open,Open,Open,Closed,Closed
1296,43.20281616688396,0.4665020637172402,Open,Open,Open,Closed,Closed
1297,43.23615167318557,0.4371548100145901,Open,Open,Closed,Closed,Closed
1298,43.26948717948718,0.4293564727161823,Open,Open,Closed,Closed,Closed
1299,43.30282268578878,0.4428317834429518,Open,Open,Closed,Closed,Closed
1300,43.336158192090394,0.4321346219544468,Open,Open,Closed,Closed,Closed
1301,43.369493698392,0.4963040675954972,Open,Open,Open,Closed,Closed
1302,43.40282920469361,0.5399608973058511,Open,Open,Open,Open,Closed
1303,43.436164710995214,0.4984299026653659,Open,Open,Open,Closed,Closed
1304,43.469500217296826,0.5041895754256213,Open,Open,Open,Closed,Closed
1305,43.50283572359844,0.4650356865443414,Open,Open,Open,Closed,Closed
1306,43.53617122990004,0.4483163372088101,Open,Open,Open,Closed,Closed
1307,43.56950673620165,0.4411180713124638,Open,Open,Closed,Closed,Closed
1308,43.60284224250326,0.4613092389077127,Open,Open,Open,Closed,Closed
1309,43.63617774880487,0.4621593281450663,Open,Open,Open,Closed,Closed
1310,43.66951325510647,0.402824395185983,Open,Open,Closed,Closed,Closed
1311,43.70284876140808,0.4346356469280784,Open,Open,Closed,Closed,Closed
1312,43.73618426770969,0.4299974473103464,Open,Open,Closed,Closed,Closed
1313,43.7695197740113,0.4007113446278121,Open,Open,Closed,Closed,Closed
1314,43.802855280312905,0.4103145940133204,Open,Open,Closed,Closed,Closed
1315,43.83619078661451,0.3851381367331543,Open,Open,Closed,Closed,Closed
1316,43.86952629291612,0.3829700414915657,Open,Open,Closed,Closed,Closed
1317,43.90286179921773,0.3957106026535544,Open,Open,Closed,Closed,Closed
1318,43.936197305519336,0.3958172464975482,Open,Open,Closed,Closed,Closed
1319,43.96953281182095,0.4171984798214661,Open,Open,Closed,Closed,Closed
1320,44.00286831812255,0.4172983717131936,Open,Open,Closed,Closed,Closed
1321,44.03620382442416,0.4340541067548892,Open,Open,Closed,Closed,Closed
1322,44.06953933072577,0.4410155271129862,Open,Open,Closed,Closed,Closed
1323,44.10287483702738,0.4186351533262036,Open,Open,Closed,Closed,Closed
1324,44.13621034332898,0.3530061222337396,Open,Closed,Closed,Closed,Closed
1325,44.169545849630595,0.4409555795740626,Open,Open,Closed,Closed,Closed
1326,44.2028813559322,0.352420412090846,Open,Closed,Closed,Closed,Closed
1327,44.23621686223381,0.3918935141907312,Open,Open,Closed,Closed,Closed
1328,44.269552368535415,0.4364483887932731,Open,Open,Closed,Closed,Closed
1329,44.302887874837026,0.528838227112503,Open,Open,Open,Open,Closed
1330,44.33622338113863,0.516045674543447,Open,Open,Open,Closed,Closed
1331,44.36955888744024,0.5733392704221199,Open,Open,Open,Open,Closed
1332,44.402894393741846,0.5848864516382233,Open,Open,Open,Open,Closed
1333,44.43622990004346,0.5991129408630811,Open,Open,Open,Open,Closed
1334,44.46956540634507,0.584451541179428,Open,Open,Open,Open,Closed
1335,44.50290091264667,0.5728749872827048,Open,Open,Open,Open,Closed
1336,44.536236418948285,0.5477370711333602,Open,Open,Open,Open,Closed
1337,44.56957192524989,0.523996701082865,Open,Open,Open,Closed,Closed
1338,44.6029074315515,0.4908058790997762,Open,Open,Open,Closed,Closed
1339,44.636242937853105,0.36312875620977,Open,Open,Closed,Closed,Closed
1340,44.66957844415472,0.3826718672321337,Open,Open,Closed,Closed,Closed
1341,44.70291395045632,0.3420922624659643,Open,Closed,Closed,Closed,Closed
1342,44.73624945675793,0.3206914655384849,Open,Closed,Closed,Closed,Closed
1343,44.769584963059536,0.3281595501219387,Open,Closed,Closed,Closed,Closed
1344,44.80292046936115,0.3054256574691513,Open,Closed,Closed,Closed,Closed
1345,44.83625597566275,0.3251434205409692,Open,Closed,Closed,Closed,Closed
1346,44.86959148196436,0.3052947082594504,Open,Closed,Closed,Closed,Closed
1347,44.90292698826597,0.3095050075503269,Open,Closed,Closed,Closed,Closed
1348,44.93626249456758,0.317416037995043,Open,Closed,Closed,Closed,Closed
1349,44.96959800086918,0.3297040857051797,Open,Closed,Closed,Closed,Closed
1350,45.002933507170795,0.357174901193467,Open,Closed,Closed,Closed,Closed
1351,45.0362690134724,0.3538309575216236,Open,Closed,Closed,Closed,Closed
1352,45.06960451977401,0.2618222285477116,Closed,Closed,Closed,Closed,Closed
1353,45.102940026075615,0.4041585820941391,Open,Open,Closed,Closed,Closed
1354,45.136275532377226,0.4570360737487632,Open,Open,Open,Closed,Closed
1355,45.16961103867883,0.3653206377668709,Open,Open,Closed,Closed,Closed
1356,45.20294654498044,0.3821528531146566,Open,Open,Closed,Closed,Closed
1357,45.236282051282046,0.4568839015344635,Open,Open,Open,Closed,Closed
1358,45.26961755758366,0.2777155134201168,Open,Closed,Closed,Closed,Closed
1359,45.30295306388526,0.3261029044286327,Open,Closed,Closed,Closed,Closed
1360,45.33628857018687,0.3304730028784556,Open,Closed,Closed,Closed,Closed
1361,45.369624076488485,0.2658741434651926,Closed,Closed,Closed,Closed,Closed
1362,45.40295958279009,0.2977533032740894,Open,Closed,Closed,Closed,Closed
1363,45.4362950890917,0.3972776537791543,Open,Open,Closed,Closed,Closed
1364,45.469630595393305,0.4082881681968484,Open,Open,Closed,Closed,Closed
1365,45.50296610169491,0.2509732572309875,Closed,Closed,Closed,Closed,Closed
1366,45.53630160799652,0.2355315544086863,Closed,Closed,Closed,Closed,Closed
1367,45.56963711429813,0.4423451967894051,Open,Open,Closed,Closed,Closed
1368,45.602972620599736,0.451709393296511,Open,Open,Open,Closed,Closed
1369,45.63630812690135,0.4530267727802362,Open,Open,Open,Closed,Closed
1370,45.66964363320295,0.451327772953498,Open,Open,Open,Closed,Closed
1371,45.70297913950456,0.4646339578766994,Open,Open,Open,Closed,Closed
1372,45.73631464580617,0.4594233156192089,Open,Open,Open,Closed,Closed
1373,45.76965015210778,0.4311173344012123,Open,Open,Closed,Closed,Closed
1374,45.80298565840938,0.414252648002668,Open,Open,Closed,Closed,Closed
1375,45.836321164710995,0.4463337821204712,Open,Open,Open,Closed,Closed
1376,45.8696566710126,0.4648239321540355,Open,Open,Open,Closed,Closed
1377,45.90299217731421,0.3778089342008374,Open,Open,Closed,Closed,Closed
1378,45.936327683615815,0.4550266584370377,Open,Open,Open,Closed,Closed
1379,45.969663189917426,0.3717718482208943,Open,Open,Closed,Closed,Closed
1380,46.00299869621903,0.4327195524101407,Open,Open,Closed,Closed,Closed
1381,46.03633420252064,0.4451637133766825,Open,Open,Open,Closed,Closed
1382,46.069669708822246,0.4138263523939915,Open,Open,Closed,Closed,Closed
1383,46.10300521512386,0.4210106887004177,Open,Open,Closed,Closed,Closed
1384,46.13634072142546,0.3794865632776834,Open,Open,Closed,Closed,Closed
1385,46.169676227727074,0.408297676333573,Open,Open,Closed,Closed,Closed
1386,46.20301173402868,0.3986429480837987,Open,Open,Closed,Closed,Closed
1387,46.23634724033029,0.4827889940275548,Open,Open,Open,Closed,Closed
1388,46.2696827466319,0.439811916287447,Open,Open,Closed,Closed,Closed
1389,46.303018252933505,0.4713915564050498,Open,Open,Open,Closed,Closed
1390,46.33635375923512,0.4572419304982106,Open,Open,Open,Closed,Closed
1391,46.36968926553672,0.506544373187116,Open,Open,Open,Closed,Closed
1392,46.40302477183833,0.398498366875441,Open,Open,Closed,Closed,Closed
1393,46.43636027813994,0.3653765909421002,Open,Open,Closed,Closed,Closed
1394,46.46969578444155,0.4573448288738224,Open,Open,Open,Closed,Closed
1395,46.50303129074315,0.4705070760919099,Open,Open,Open,Closed,Closed
1396,46.53636679704477,0.4763227620005413,Open,Open,Open,Closed,Closed
1397,46.56970230334637,0.4825343496185303,Open,Open,Open,Closed,Closed
1398,46.60303780964798,0.3706093989957225,Open,Open,Closed,Closed,Closed
1399,46.636373315949584,0.4401377106414832,Open,Open,Closed,Closed,Closed
1400,46.669708822251195,0.4110892189222155,Open,Open,Closed,Closed,Closed
1401,46.7030443285528,0.3889018435932314,Open,Open,Closed,Closed,Closed
1402,46.73637983485441,0.3928599792649991,Open,Open,Closed,Closed,Closed
1403,46.769715341156015,0.3835323532287774,Open,Open,Closed,Closed,Closed
1404,46.80305084745763,0.3582957702043929,Open,Closed,Closed,Closed,Closed
1405,46.83638635375923,0.4223284252307667,Open,Open,Closed,Closed,Closed
1406,46.86972186006084,0.3910925310916173,Open,Open,Closed,Closed,Closed
1407,46.90305736636245,0.3502705904762306,Open,Closed,Closed,Closed,Closed
1408,46.93639287266406,0.4138762637851426,Open,Open,Closed,Closed,Closed
1409,46.96972837896566,0.4028025432386,Open,Open,Closed,Closed,Closed
1410,47.003063885267274,0.2347062376431282,Closed,Closed,Closed,Closed,Closed
1411,47.03639939156888,0.3674188956891202,Open,Open,Closed,Closed,Closed
1412,47.06973489787049,0.3926516953866966,Open,Open,Closed,Closed,Closed
1413,47.103070404172094,0.4231842373366381,Open,Open,Closed,Closed,Closed
1414,47.136405910473705,0.4616030456986513,Open,Open,Open,Closed,Closed
1415,47.16974141677532,0.5292579739705395,Open,Open,Open,Open,Closed
1416,47.20307692307692,0.502202624783091,Open,Open,Open,Closed,Closed
1417,47.23641242937853,0.5026102348736056,Open,Open,Open,Closed,Closed
1418,47.26974793568014,0.5030037444919421,Open,Open,Open,Closed,Closed
1419,47.30308344198175,0.48960072027167,Open,Open,Open,Closed,Closed
1420,47.33641894828335,0.5133862241088817,Open,Open,Open,Closed,Closed
1421,47.36975445458496,0.4440777745769914,Open,Open,Closed,Closed,Closed
1422,47.40308996088657,0.5023603593033282,Open,Open,Open,Closed,Closed
1423,47.43642546718818,0.5049042365323897,Open,Open,Open,Closed,Closed
1424,47.469760973489784,0.5064537213290756,Open,Open,Open,Closed,Closed
1425,47.503096479791395,0.5864107357649655,Open,Open,Open,Open,Closed
1426,47.536431986093,0.5742063703753852,Open,Open,Open,Open,Closed
1427,47.56976749239461,0.4646488418600445,Open,Open,Open,Closed,Closed
1428,47.603102998696215,0.4711726216620874,Open,Open,Open,Closed,Closed
1429,47.63643850499783,0.4269783007531875,Open,Open,Closed,Closed,Closed
1430,47.66977401129943,0.3953112940921439,Open,Open,Closed,Closed,Closed
1431,47.70310951760104,0.4854572996762096,Open,Open,Open,Closed,Closed
1432,47.73644502390265,0.4564249110444842,Open,Open,Open,Closed,Closed
1433,47.76978053020426,0.4284230946046062,Open,Open,Closed,Closed,Closed
1434,47.80311603650586,0.4049949360444421,Open,Open,Closed,Closed,Closed
1435,47.836451542807474,0.4243901662215481,Open,Open,Closed,Closed,Closed
1436,47.86978704910908,0.4242615582959338,Open,Open,Closed,Closed,Closed
1437,47.90312255541069,0.4028179327989763,Open,Open,Closed,Closed,Closed
1438,47.936458061712294,0.3963620855778152,Open,Open,Closed,Closed,Closed
1439,47.969793568013905,0.4426578203826811,Open,Open,Closed,Closed,Closed
1440,48.00312907431551,0.3932532108913062,Open,Open,Closed,Closed,Closed
1441,48.03646458061712,0.4604888706581299,Open,Open,Open,Closed,Closed
1442,48.06980008691873,0.4480946683485275,Open,Open,Open,Closed,Closed
1443,48.10313559322034,0.4215931507745634,Open,Open,Closed,Closed,Closed
1444,48.13647109952195,0.4153952922869235,Open,Open,Closed,Closed,Closed
1445,48.16980660582355,0.4302358232888827,Open,Open,Closed,Closed,Closed
1446,48.20314211212517,0.4112780769424428,Open,Open,Closed,Closed,Closed
1447,48.23647761842677,0.3851236102801219,Open,Open,Closed,Closed,Closed
1448,48.26981312472838,0.4194403446499169,Open,Open,Closed,Closed,Closed
1449,48.303148631029984,0.4279555521635217,Open,Open,Closed,Closed,Closed
1450,48.336484137331595,0.438040078902119,Open,Open,Closed,Closed,Closed
1451,48.3698196436332,0.4426117626247556,Open,Open,Closed,Closed,Closed
1452,48.40315514993481,0.4557810764882782,Open,Open,Open,Closed,Closed
1453,48.436490656236415,0.4678861553756394,Open,Open,Open,Closed,Closed
1454,48.46982616253803,0.4483706830626326,Open,Open,Open,Closed,Closed
1455,48.50316166883963,0.4581282722794215,Open,Open,Open,Closed,Closed
1456,48.53649717514124,0.4409675586264118,Open,Open,Closed,Closed,Closed
1457,48.56983268144285,0.4705697707490271,Open,Open,Open,Closed,Closed
1458,48.60316818774446,0.4724213636484165,Open,Open,Open,Closed,Closed
1459,48.63650369404606,0.3935677602495664,Open,Open,Closed,Closed,Closed
1460,48.669839200347674,0.3833944754655709,Open,Open,Closed,Closed,Closed
1461,48.70317470664928,0.3946327349751932,Open,Open,Closed,Closed,Closed
1462,48.73651021295089,0.4392269959625671,Open,Open,Closed,Closed,Closed
1463,48.769845719252494,0.4705949487810865,Open,Open,Open,Closed,Closed
1464,48.803181225554106,0.4569296186000958,Open,Open,Open,Closed,Closed
1465,48.83651673185571,0.4721100245502338,Open,Open,Open,Closed,Closed
1466,48.86985223815732,0.456859740852809,Open,Open,Open,Closed,Closed
1467,48.903187744458926,0.4619520104632456,Open,Open,Open,Closed,Closed
1468,48.93652325076054,0.4895269581790493,Open,Open,Open,Closed,Closed
1469,48.96985875706215,0.4821993127354998,Open,Open,Open,Closed,Closed
1470,49.00319426336375,0.4642569913809291,Open,Open,Open,Closed,Closed
1471,49.03652976966536,0.4693936331221198,Open,Open,Open,Closed,Closed
1472,49.06986527596697,0.4797580526319233,Open,Open,Open,Closed,Closed
1473,49.10320078226858,0.4630741818074734,Open,Open,Open,Closed,Closed
1474,49.136536288570184,0.4764638365199932,Open,Open,Open,Closed,Closed
1475,49.16987179487179,0.4526476533498408,Open,Open,Open,Closed,Closed
1476,49.2032073011734,0.4179977875856125,Open,Open,Closed,Closed,Closed
1477,49.23654280747501,0.3729238531186519,Open,Open,Closed,Closed,Closed
1478,49.269878313776616,0.4245660953750974,Open,Open,Closed,Closed,Closed
1479,49.30321382007823,0.3548271175223806,Open,Closed,Closed,Closed,Closed
1480,49.33654932637983,0.3924308521489888,Open,Open,Closed,Closed,Closed
1481,49.36988483268144,0.3720870201773316,Open,Open,Closed,Closed,Closed
1482,49.40322033898305,0.316915409017291,Open,Closed,Closed,Closed,Closed
1483,49.43655584528466,0.2923526731023431,Open,Closed,Closed,Closed,Closed
1484,49.46989135158626,0.3667312199276228,Open,Open,Closed,Closed,Closed
1485,49.503226857887874,0.4392159177076866,Open,Open,Closed,Closed,Closed
1486,49.53656236418948,0.4499786698364021,Open,Open,Open,Closed,Closed
1487,49.56989787049109,0.3975049660463912,Open,Open,Closed,Closed,Closed
1488,49.603233376792694,0.402540804432126,Open,Open,Closed,Closed,Closed
1489,49.636568883094306,0.4354874744457562,Open,Open,Closed,Closed,Closed
1490,49.66990438939591,0.4195180374282373,Open,Open,Closed,Closed,Closed
1491,49.70323989569752,0.2737849295040481,Closed,Closed,Closed,Closed,Closed
1492,49.736575401999126,0.2752119853148295,Closed,Closed,Closed,Closed,Closed
1493,49.76991090830074,0.3494214830295733,Open,Closed,Closed,Closed,Closed
1494,49.80324641460234,0.3502535168817911,Open,Closed,Closed,Closed,Closed
1495,49.83658192090395,0.4003940240653291,Open,Open,Closed,Closed,Closed
1496,49.86991742720557,0.4178860787557577,Open,Open,Closed,Closed,Closed
1497,49.90325293350717,0.3880164853109352,Open,Open,Closed,Closed,Closed
1498,49.93658843980878,0.3871556570197973,Open,Open,Closed,Closed,Closed
1499,49.969923946110384,0.3326548155839939,Open,Closed,Closed,Closed,Closed
1500,50.003259452412,0.3909188128603881,Open,Open,Closed,Closed,Closed
1501,50.0365949587136,0.3808765073511838,Open,Open,Closed,Closed,Closed
1502,50.06993046501521,0.3693065466678267,Open,Open,Closed,Closed,Closed
1503,50.103265971316816,0.3762685343165421,Open,Open,Closed,Closed,Closed
1504,50.13660147761843,0.4114975016668536,Open,Open,Closed,Closed,Closed
1505,50.16993698392003,0.383873544707604,Open,Open,Closed,Closed,Closed
1506,50.20327249022164,0.3367591010168447,Open,Closed,Closed,Closed,Closed
1507,50.23660799652325,0.3703462639604072,Open,Open,Closed,Closed,Closed
1508,50.26994350282486,0.3629606369145607,Open,Open,Closed,Closed,Closed
1509,50.30327900912646,0.3237527822624276,Open,Closed,Closed,Closed,Closed
1510,50.336614515428074,0.3208636904869656,Open,Closed,Closed,Closed,Closed
1511,50.36995002172968,0.3920474403101522,Open,Open,Closed,Closed,Closed
