frame,timestamp,anchor_to_top_lip_bottom_center,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
1154,38.469174272055625,81.58292906531587,Open,Open,Closed,Closed,Closed
1155,38.50250977835723,81.38245909127639,Open,Open,Closed,Closed,Closed
1156,38.53584528465884,80.92199890687625,Open,Open,Closed,Closed,Closed
1157,38.56918079096045,78.75529954919358,Open,Closed,Closed,Closed,Closed
1158,38.602516297262056,77.04443685705169,Open,Closed,Closed,Closed,Closed
1159,38.63585180356367,73.76536937504892,Closed,Closed,Closed,Closed,Closed
1160,38.66918730986527,75.6458694121376,Open,Closed,Closed,Closed,Closed
1161,38.70252281616688,76.12035737458439,Open,Closed,Closed,Closed,Closed
1162,38.73585832246849,72.61291714522304,Closed,Closed,Closed,Closed,Closed
1163,38.7691938287701,72.43993639432743,Closed,Closed,Closed,Closed,Closed
1164,38.8025293350717,76.5546799527462,Open,Closed,Closed,Closed,Closed
1165,38.835864841373315,88.9411901214303,Open,Open,Open,Closed,Closed
1166,38.86920034767492,90.50691246283311,Open,Open,Open,Closed,Closed
1167,38.90253585397653,96.66222913731934,Open,Open,Open,Open,Closed
1168,38.935871360278135,99.7163696819976,Open,Open,Open,Open,Open
1169,38.969206866579746,99.62994848402676,Open,Open,Open,Open,Open
1170,39.00254237288136,104.1394301441103,Open,Open,Open,Open,Open
1171,39.03587787918296,100.42553227992806,Open,Open,Open,Open,Open
1172,39.069213385484574,96.11993274254948,Open,Open,Open,Open,Closed
1173,39.10254889178618,98.96886254025684,Open,Open,Open,Open,Open
1174,39.13588439808779,96.55538586240029,Open,Open,Open,Open,Closed
1175,39.169219904389394,95.26871565308473,Open,Open,Open,Open,Closed
1176,39.202555410691005,92.59596085459285,Open,Open,Open,Open,Closed
1177,39.23589091699261,91.06793455816502,Open,Open,Open,Closed,Closed
1178,39.26922642329422,88.85274795974993,Open,Open,Open,Closed,Closed
1179,39.302561929595825,85.85770574777217,Open,Open,Closed,Closed,Closed
1180,39.33589743589744,84.17172591623326,Open,Open,Closed,Closed,Closed
1181,39.36923294219904,78.78268191815332,Open,Closed,Closed,Closed,Closed
1182,39.40256844850065,77.10876381205667,Open,Closed,Closed,Closed,Closed
1183,39.43590395480226,75.76866323343567,Open,Closed,Closed,Closed,Closed
1184,39.46923946110387,73.30518463160246,Closed,Closed,Closed,Closed,Closed
1185,39.50257496740547,70.863430083597,Closed,Closed,Closed,Closed,Closed
1186,39.53591047370709,74.88470965295043,Open,Closed,Closed,Closed,Closed
1187,39.56924598000869,72.01278273040785,Closed,Closed,Closed,Closed,Closed
1188,39.6025814863103,76.55070907084823,Open,Closed,Closed,Closed,Closed
1189,39.635916992611904,82.73380142855405,Open,Open,Closed,Closed,Closed
1190,39.669252498913515,91.21552396537663,Open,Open,Open,Closed,Closed
1191,39.70258800521512,94.88751980343903,Open,Open,Open,Open,Closed
1192,39.73592351151673,98.84110797254822,Open,Open,Open,Open,Open
1193,39.769259017818335,100.20381410639555,Open,Open,Open,Open,Open
1194,39.80259452411995,99.24300986511597,Open,Open,Open,Open,Open
1195,39.83593003042155,99.93293127795776,Open,Open,Open,Open,Open
1196,39.86926553672316,97.04669792182116,Open,Open,Open,Open,Closed
1197,39.902601043024774,95.9819225908696,Open,Open,Open,Open,Closed
1198,39.93593654932638,96.92063764155462,Open,Open,Open,Open,Closed
1199,39.96927205562799,92.69707881816772,Open,Open,Open,Open,Closed
1200,40.002607561929594,88.97884322285479,Open,Open,Open,Closed,Closed
1201,40.035943068231205,86.66539721196935,Open,Open,Open,Closed,Closed
1202,40.06927857453281,79.61913850453627,Open,Closed,Closed,Closed,Closed
1203,40.10261408083442,82.21200093016796,Open,Open,Closed,Closed,Closed
1204,40.135949587136025,79.94551587591252,Open,Closed,Closed,Closed,Closed
1205,40.16928509343764,80.38266129690516,Open,Open,Closed,Closed,Closed
1206,40.20262059973924,82.92448889801238,Open,Open,Closed,Closed,Closed
1207,40.23595610604085,80.3353568407198,Open,Open,Closed,Closed,Closed
1208,40.26929161234246,88.67020706637595,Open,Open,Open,Closed,Closed
1209,40.30262711864407,81.754441424099,Open,Open,Closed,Closed,Closed
1210,40.33596262494567,79.86122121839915,Open,Closed,Closed,Closed,Closed
1211,40.36929813124728,80.60034997286581,Open,Open,Closed,Closed,Closed
1212,40.40263363754889,81.38172796287938,Open,Open,Closed,Closed,Closed
1213,40.4359691438505,82.71465830364771,Open,Open,Closed,Closed,Closed
1214,40.469304650152104,83.19033216570898,Open,Open,Closed,Closed,Closed
1215,40.502640156453715,84.97394543605282,Open,Open,Closed,Closed,Closed
1216,40.53597566275532,85.58273356688754,Open,Open,Closed,Closed,Closed
1217,40.56931116905693,86.89085995721663,Open,Open,Open,Closed,Closed
1218,40.602646675358535,86.40953233364183,Open,Open,Open,Closed,Closed
1219,40.63598218166015,85.42444016934962,Open,Open,Closed,Closed,Closed
1220,40.66931768796175,82.7466559124648,Open,Open,Closed,Closed,Closed
1221,40.70265319426336,87.66720368885782,Open,Open,Open,Closed,Closed
1222,40.73598870056497,86.54936238779712,Open,Open,Open,Closed,Closed
1223,40.76932420686658,86.06261965390408,Open,Open,Closed,Closed,Closed
1224,40.80265971316819,88.21734310225516,Open,Open,Open,Closed,Closed
1225,40.835995219469794,90.28511385894248,Open,Open,Open,Closed,Closed
1226,40.869330725771405,95.66406206077544,Open,Open,Open,Open,Closed
1227,40.90266623207301,98.15237354933664,Open,Open,Open,Open,Open
1228,40.93600173837462,97.78710674525816,Open,Open,Open,Open,Closed
1229,40.969337244676225,97.02527372178636,Open,Open,Open,Open,Closed
1230,41.00267275097784,97.17522694517189,Open,Open,Open,Open,Closed
1231,41.03600825727944,95.32340244921248,Open,Open,Open,Open,Closed
1232,41.06934376358105,95.8416803836696,Open,Open,Open,Open,Closed
1233,41.10267926988266,93.8226804243606,Open,Open,Open,Open,Closed
1234,41.13601477618427,93.83206588788624,Open,Open,Open,Open,Closed
1235,41.16935028248587,94.73135855019576,Open,Open,Open,Open,Closed
1236,41.20268578878749,90.19705149024928,Open,Open,Open,Closed,Closed
1237,41.23602129508909,95.32340244921248,Open,Open,Open,Open,Closed
1238,41.2693568013907,91.6823657476202,Open,Open,Open,Closed,Closed
1239,41.302692307692304,92.45598837794446,Open,Open,Open,Open,Closed
1240,41.336027813993915,92.98696353144962,Open,Open,Open,Open,Closed
1241,41.36936332029552,92.21486563080272,Open,Open,Open,Open,Closed
1242,41.40269882659713,92.10871596281476,Open,Open,Open,Closed,Closed
1243,41.436034332898735,95.88861342406489,Open,Open,Open,Open,Closed
1244,41.46936983920035,94.62627946777508,Open,Open,Open,Open,Closed
1245,41.50270534550195,90.38814224744802,Open,Open,Open,Closed,Closed
1246,41.53604085180356,90.6548076905568,Open,Open,Open,Closed,Closed
1247,41.56937635810517,87.77109331303222,Open,Open,Open,Closed,Closed
1248,41.60271186440678,86.8336914124972,Open,Open,Open,Closed,Closed
1249,41.63604737070838,85.78697390477345,Open,Open,Closed,Closed,Closed
1250,41.669382877009994,89.47055718576638,Open,Open,Open,Closed,Closed
1251,41.702718383311606,92.99391639281376,Open,Open,Open,Open,Closed
1252,41.73605388961321,91.80774113115272,Open,Open,Open,Closed,Closed
1253,41.76938939591482,95.0015573052586,Open,Open,Open,Open,Closed
1254,41.802724902216426,98.1073921905701,Open,Open,Open,Open,Closed
1255,41.83606040851804,95.31415690213154,Open,Open,Open,Open,Closed
1256,41.86939591481964,94.5944035304814,Open,Open,Open,Open,Closed
1257,41.90273142112125,94.82665135202244,Open,Open,Open,Open,Closed
1258,41.93606692742286,94.99014253149308,Open,Open,Open,Open,Closed
1259,41.96940243372447,94.14667237503308,Open,Open,Open,Open,Closed
1260,42.00273794002607,91.30152658851289,Open,Open,Open,Closed,Closed
1261,42.03607344632768,93.55882217603327,Open,Open,Open,Open,Closed
1262,42.06940895262929,91.7766045257874,Open,Open,Open,Closed,Closed
1263,42.1027444589309,91.73229931147516,Open,Open,Open,Closed,Closed
1264,42.136079965232504,95.30025990876094,Open,Open,Open,Open,Closed
1265,42.16941547153411,91.968175495351,Open,Open,Open,Closed,Closed
1266,42.20275097783572,92.22042531499324,Open,Open,Open,Open,Closed
1267,42.23608648413733,90.11645901821724,Open,Open,Open,Closed,Closed
1268,42.269421990438936,91.19858965343788,Open,Open,Open,Closed,Closed
1269,42.30275749674055,91.95346318982904,Open,Open,Open,Closed,Closed
1270,42.33609300304215,90.6400781808599,Open,Open,Open,Closed,Closed
1271,42.36942850934376,92.15669125408016,Open,Open,Open,Open,Closed
1272,42.40276401564537,90.10048661512415,Open,Open,Open,Closed,Closed
1273,42.43609952194698,92.74891232045285,Open,Open,Open,Open,Closed
1274,42.46943502824858,91.38486333062023,Open,Open,Open,Closed,Closed
1275,42.502770534550194,93.67166446223167,Open,Open,Open,Open,Closed
1276,42.5361060408518,92.09622002323788,Open,Open,Open,Closed,Closed
1277,42.56944154715341,94.5175064257994,Open,Open,Open,Open,Closed
1278,42.60277705345502,93.20217112198848,Open,Open,Open,Open,Closed
1279,42.636112559756626,95.40127560203618,Open,Open,Open,Open,Closed
1280,42.66944806605824,94.77705607795748,Open,Open,Open,Open,Closed
1281,42.70278357235984,95.43927589872244,Open,Open,Open,Open,Closed
1282,42.73611907866145,96.86144759383052,Open,Open,Open,Open,Closed
1283,42.76945458496306,98.10778211482273,Open,Open,Open,Open,Closed
1284,42.80279009126467,96.10975772792484,Open,Open,Open,Open,Closed
1285,42.83612559756627,97.04882317583336,Open,Open,Open,Open,Closed
1286,42.86946110386789,92.71031521675982,Open,Open,Open,Open,Closed
1287,42.90279661016949,92.50970782289492,Open,Open,Open,Open,Closed
1288,42.9361321164711,92.76373901284678,Open,Open,Open,Open,Closed
1289,42.969467622772704,90.72940910436016,Open,Open,Open,Closed,Closed
1290,43.00280312907432,93.94043959128892,Open,Open,Open,Open,Closed
1291,43.03613863537592,94.09942142863568,Open,Open,Open,Open,Closed
1292,43.06947414167753,90.4021136814441,Open,Open,Open,Closed,Closed
1293,43.102809647979136,92.0072331482738,Open,Open,Open,Closed,Closed
1294,43.13614515428075,89.18366399290298,Open,Open,Open,Closed,Closed
1295,43.16948066058235,90.18782277104212,Open,Open,Open,Closed,Closed
1296,43.20281616688396,92.35521353160313,Open,Open,Open,Open,Closed
1297,43.23615167318557,93.08715620909652,Open,Open,Open,Open,Closed
1298,43.26948717948718,92.80121432708592,Open,Open,Open,Open,Closed
1299,43.30282268578878,91.85443547026918,Open,Open,Open,Closed,Closed
1300,43.336158192090394,93.72298116337556,Open,Open,Open,Open,Closed
1301,43.369493698392,92.04355426943522,Open,Open,Open,Closed,Closed
1302,43.40282920469361,89.04618953546805,Open,Open,Open,Closed,Closed
1303,43.436164710995214,91.73278479247207,Open,Open,Open,Closed,Closed
1304,43.469500217296826,94.19754720374628,Open,Open,Open,Open,Closed
1305,43.50283572359844,95.58855742061968,Open,Open,Open,Open,Closed
1306,43.53617122990004,97.6315796365568,Open,Open,Open,Open,Closed
1307,43.56950673620165,96.78774899555964,Open,Open,Open,Open,Closed
1308,43.60284224250326,95.80982068956828,Open,Open,Open,Open,Closed
1309,43.63617774880487,95.41899048277897,Open,Open,Open,Open,Closed
1310,43.66951325510647,96.30564217986068,Open,Open,Open,Open,Closed
1311,43.70284876140808,93.9857982194141,Open,Open,Open,Open,Closed
1312,43.73618426770969,94.2855877530368,Open,Open,Open,Open,Closed
1313,43.7695197740113,94.03691633164158,Open,Open,Open,Open,Closed
1314,43.802855280312905,93.79508425585126,Open,Open,Open,Open,Closed
1315,43.83619078661451,90.73925757460708,Open,Open,Open,Closed,Closed
1316,43.86952629291612,91.34892918337698,Open,Open,Open,Closed,Closed
1317,43.90286179921773,89.31055571011099,Open,Open,Open,Closed,Closed
1318,43.936197305519336,89.71242084171548,Open,Open,Open,Closed,Closed
1319,43.96953281182095,90.4316719671814,Open,Open,Open,Closed,Closed
1320,44.00286831812255,90.83336084973637,Open,Open,Open,Closed,Closed
1321,44.03620382442416,90.31399738549644,Open,Open,Open,Closed,Closed
1322,44.06953933072577,89.6872934140682,Open,Open,Open,Closed,Closed
1323,44.10287483702738,91.17901962854182,Open,Open,Open,Closed,Closed
1324,44.13621034332898,94.44693529660388,Open,Open,Open,Open,Closed
1325,44.169545849630595,86.8399813375033,Open,Open,Open,Closed,Closed
1326,44.2028813559322,84.25656921415796,Open,Open,Closed,Closed,Closed
1327,44.23621686223381,92.5396592908332,Open,Open,Open,Open,Closed
1328,44.269552368535415,82.41314933560707,Open,Open,Closed,Closed,Closed
1329,44.302887874837026,80.14401899119693,Open,Open,Closed,Closed,Closed
1330,44.33622338113863,82.11026865727314,Open,Open,Closed,Closed,Closed
1331,44.36955888744024,78.38302502479848,Open,Closed,Closed,Closed,Closed
1332,44.402894393741846,80.48001523837681,Open,Open,Closed,Closed,Closed
1333,44.43622990004346,75.59286554439024,Open,Closed,Closed,Closed,Closed
1334,44.46956540634507,73.29412496098689,Closed,Closed,Closed,Closed,Closed
1335,44.50290091264667,81.93731836238632,Open,Open,Closed,Closed,Closed
1336,44.536236418948285,80.98264454858084,Open,Open,Closed,Closed,Closed
1337,44.56957192524989,81.43005951191171,Open,Open,Closed,Closed,Closed
1338,44.6029074315515,81.48878422311698,Open,Open,Closed,Closed,Closed
1339,44.636242937853105,75.15055225776881,Open,Closed,Closed,Closed,Closed
1340,44.66957844415472,68.05992316996728,Closed,Closed,Closed,Closed,Closed
1341,44.70291395045632,72.28969764411585,Closed,Closed,Closed,Closed,Closed
1342,44.73624945675793,68.37150963775599,Closed,Closed,Closed,Closed,Closed
1343,44.769584963059536,74.195490457077,Open,Closed,Closed,Closed,Closed
1344,44.80292046936115,70.12884677786347,Closed,Closed,Closed,Closed,Closed
1345,44.83625597566275,70.4017546382475,Closed,Closed,Closed,Closed,Closed
1346,44.86959148196436,71.39196894844125,Closed,Closed,Closed,Closed,Closed
1347,44.90292698826597,72.48015091825299,Closed,Closed,Closed,Closed,Closed
1348,44.93626249456758,71.09032411114198,Closed,Closed,Closed,Closed,Closed
1349,44.96959800086918,77.51879492996918,Open,Closed,Closed,Closed,Closed
1350,45.002933507170795,74.40437969161847,Open,Closed,Closed,Closed,Closed
1351,45.0362690134724,77.58167729255784,Open,Closed,Closed,Closed,Closed
1352,45.06960451977401,87.0151951322924,Open,Open,Open,Closed,Closed
1353,45.102940026075615,92.09357420064336,Open,Open,Open,Closed,Closed
1354,45.136275532377226,92.48510563790296,Open,Open,Open,Open,Closed
1355,45.16961103867883,89.42664740957568,Open,Open,Open,Closed,Closed
1356,45.20294654498044,93.05135393388124,Open,Open,Open,Open,Closed
1357,45.236282051282046,96.0628690998292,Open,Open,Open,Open,Closed
1358,45.26961755758366,94.54919056799984,Open,Open,Open,Open,Closed
1359,45.30295306388526,99.67220927814506,Open,Open,Open,Open,Open
1360,45.33628857018687,92.75655834565146,Open,Open,Open,Open,Closed
1361,45.369624076488485,92.55782694329504,Open,Open,Open,Open,Closed
1362,45.40295958279009,95.52597847150636,Open,Open,Open,Open,Closed
1363,45.4362950890917,91.61706452826142,Open,Open,Open,Closed,Closed
1364,45.469630595393305,87.50210942061202,Open,Open,Open,Closed,Closed
1365,45.50296610169491,90.47841207180268,Open,Open,Open,Closed,Closed
1366,45.53630160799652,93.49586365832288,Open,Open,Open,Open,Closed
1367,45.56963711429813,95.5567002631456,Open,Open,Open,Open,Closed
1368,45.602972620599736,96.93503815977732,Open,Open,Open,Open,Closed
1369,45.63630812690135,96.71154508716904,Open,Open,Open,Open,Closed
1370,45.66964363320295,97.71119252952045,Open,Open,Open,Open,Closed
1371,45.70297913950456,98.420016940558,Open,Open,Open,Open,Open
1372,45.73631464580617,96.6983241619453,Open,Open,Open,Open,Closed
1373,45.76965015210778,99.3185644782539,Open,Open,Open,Open,Open
1374,45.80298565840938,95.91102314577124,Open,Open,Open,Open,Closed
1375,45.836321164710995,96.08594208556912,Open,Open,Open,Open,Closed
1376,45.8696566710126,92.34421681954512,Open,Open,Open,Open,Closed
1377,45.90299217731421,85.45346318982905,Open,Open,Closed,Closed,Closed
1378,45.936327683615815,89.59963838823856,Open,Open,Open,Closed,Closed
1379,45.969663189917426,87.08822571902596,Open,Open,Open,Closed,Closed
1380,46.00299869621903,89.47462588329604,Open,Open,Open,Closed,Closed
1381,46.03633420252064,90.54561851600336,Open,Open,Open,Closed,Closed
1382,46.069669708822246,86.37024783574378,Open,Open,Open,Closed,Closed
1383,46.10300521512386,86.93021590193683,Open,Open,Open,Closed,Closed
1384,46.13634072142546,86.72201300324039,Open,Open,Open,Closed,Closed
1385,46.169676227727074,81.30904881827828,Open,Open,Closed,Closed,Closed
1386,46.20301173402868,82.90493896544673,Open,Open,Closed,Closed,Closed
1387,46.23634724033029,75.60108584311529,Open,Closed,Closed,Closed,Closed
1388,46.2696827466319,86.32268042436061,Open,Open,Open,Closed,Closed
1389,46.303018252933505,88.61719876437678,Open,Open,Open,Closed,Closed
1390,46.33635375923512,93.91163499993986,Open,Open,Open,Open,Closed
1391,46.36968926553672,83.7269493705976,Open,Open,Closed,Closed,Closed
1392,46.40302477183833,85.66960445957281,Open,Open,Closed,Closed,Closed
1393,46.43636027813994,84.26437388310985,Open,Open,Closed,Closed,Closed
1394,46.46969578444155,92.869504223536,Open,Open,Open,Open,Closed
1395,46.50303129074315,96.50142081610932,Open,Open,Open,Open,Closed
1396,46.53636679704477,99.94023324382354,Open,Open,Open,Open,Open
1397,46.56970230334637,99.71110179982983,Open,Open,Open,Open,Open
1398,46.60303780964798,94.79005641611032,Open,Open,Open,Open,Closed
1399,46.636373315949584,97.75146440122693,Open,Open,Open,Open,Closed
1400,46.669708822251195,96.10060660035204,Open,Open,Open,Open,Closed
1401,46.7030443285528,95.33736510770078,Open,Open,Open,Open,Closed
1402,46.73637983485441,91.35766914384646,Open,Open,Open,Closed,Closed
1403,46.769715341156015,90.88300752041184,Open,Open,Open,Closed,Closed
1404,46.80305084745763,87.47399995741927,Open,Open,Open,Closed,Closed
1405,46.83638635375923,89.66310073051014,Open,Open,Open,Closed,Closed
1406,46.86972186006084,87.26833407032512,Open,Open,Open,Closed,Closed
1407,46.90305736636245,81.14345177466495,Open,Open,Closed,Closed,Closed
1408,46.93639287266406,84.28932881946659,Open,Open,Closed,Closed,Closed
1409,46.96972837896566,82.39008338010794,Open,Open,Closed,Closed,Closed
1410,47.003063885267274,91.77604352438414,Open,Open,Open,Closed,Closed
1411,47.03639939156888,81.97867429780962,Open,Open,Closed,Closed,Closed
1412,47.06973489787049,79.06983820308828,Open,Closed,Closed,Closed,Closed
1413,47.103070404172094,83.82023675814092,Open,Open,Closed,Closed,Closed
1414,47.136405910473705,84.42967129311702,Open,Open,Closed,Closed,Closed
1415,47.16974141677532,83.4900013610244,Open,Open,Closed,Closed,Closed
1416,47.20307692307692,83.97598641982091,Open,Open,Closed,Closed,Closed
1417,47.23641242937853,88.43524007925393,Open,Open,Open,Closed,Closed
1418,47.26974793568014,91.19959058047284,Open,Open,Open,Closed,Closed
1419,47.30308344198175,91.64140298524634,Open,Open,Open,Closed,Closed
1420,47.33641894828335,95.89997482910292,Open,Open,Open,Open,Closed
1421,47.36975445458496,90.07557309557632,Open,Open,Open,Closed,Closed
1422,47.40308996088657,95.05753341245936,Open,Open,Open,Open,Closed
1423,47.43642546718818,94.0469958570961,Open,Open,Open,Open,Closed
1424,47.469760973489784,95.08647778431094,Open,Open,Open,Open,Closed
1425,47.503096479791395,91.15350445950985,Open,Open,Open,Closed,Closed
1426,47.536431986093,86.16497693989572,Open,Open,Open,Closed,Closed
1427,47.56976749239461,87.33020036221728,Open,Open,Open,Closed,Closed
1428,47.603102998696215,83.54542730758895,Open,Open,Closed,Closed,Closed
1429,47.63643850499783,74.67545535498886,Open,Closed,Closed,Closed,Closed
1430,47.66977401129943,88.58847034826417,Open,Open,Open,Closed,Closed
1431,47.70310951760104,82.39576720540722,Open,Open,Closed,Closed,Closed
1432,47.73644502390265,85.07346591481601,Open,Open,Closed,Closed,Closed
1433,47.76978053020426,87.58781558862786,Open,Open,Open,Closed,Closed
1434,47.80311603650586,85.57160925916554,Open,Open,Closed,Closed,Closed
1435,47.836451542807474,87.68226437844956,Open,Open,Open,Closed,Closed
1436,47.86978704910908,90.61874128675906,Open,Open,Open,Closed,Closed
1437,47.90312255541069,93.12513137206604,Open,Open,Open,Open,Closed
1438,47.936458061712294,93.86416888072024,Open,Open,Open,Open,Closed
1439,47.969793568013905,92.63168744320166,Open,Open,Open,Open,Closed
1440,48.00312907431551,90.5055582457328,Open,Open,Open,Closed,Closed
1441,48.03646458061712,91.87432817559178,Open,Open,Open,Closed,Closed
1442,48.06980008691873,93.65758008898932,Open,Open,Open,Open,Closed
1443,48.10313559322034,92.24043270836918,Open,Open,Open,Open,Closed
1444,48.13647109952195,92.08418858495176,Open,Open,Open,Closed,Closed
1445,48.16980660582355,92.99549933389063,Open,Open,Open,Open,Closed
1446,48.20314211212517,92.3178095657091,Open,Open,Open,Open,Closed
1447,48.23647761842677,91.47618372363073,Open,Open,Open,Closed,Closed
1448,48.26981312472838,91.58954073145892,Open,Open,Open,Closed,Closed
1449,48.303148631029984,91.72461774967591,Open,Open,Open,Closed,Closed
1450,48.336484137331595,92.94501590860702,Open,Open,Open,Open,Closed
1451,48.3698196436332,91.74896438344852,Open,Open,Open,Closed,Closed
1452,48.40315514993481,92.78660637735403,Open,Open,Open,Open,Closed
1453,48.436490656236415,93.2496635978114,Open,Open,Open,Open,Closed
1454,48.46982616253803,91.95601414383552,Open,Open,Open,Closed,Closed
1455,48.50316166883963,94.43127768508248,Open,Open,Open,Open,Closed
1456,48.53649717514124,93.55882217603327,Open,Open,Open,Open,Closed
1457,48.56983268144285,89.7298416864812,Open,Open,Open,Closed,Closed
1458,48.60316818774446,93.95182248672816,Open,Open,Open,Open,Closed
1459,48.63650369404606,90.8780613985325,Open,Open,Open,Closed,Closed
1460,48.669839200347674,87.97348916549706,Open,Open,Open,Closed,Closed
1461,48.70317470664928,90.92009376612154,Open,Open,Open,Closed,Closed
1462,48.73651021295089,89.61851145401486,Open,Open,Open,Closed,Closed
1463,48.769845719252494,91.65215967102506,Open,Open,Open,Closed,Closed
1464,48.803181225554106,88.97064184589165,Open,Open,Open,Closed,Closed
1465,48.83651673185571,91.57501203105882,Open,Open,Open,Closed,Closed
1466,48.86985223815732,94.37162736392136,Open,Open,Open,Open,Closed
1467,48.903187744458926,94.77065268300002,Open,Open,Open,Open,Closed
1468,48.93652325076054,89.54410198643617,Open,Open,Open,Closed,Closed
1469,48.96985875706215,89.58126527248666,Open,Open,Open,Closed,Closed
1470,49.00319426336375,89.78132738209541,Open,Open,Open,Closed,Closed
1471,49.03652976966536,92.5528831347694,Open,Open,Open,Open,Closed
1472,49.06986527596697,94.57071106248512,Open,Open,Open,Open,Closed
1473,49.10320078226858,92.27783871052142,Open,Open,Open,Open,Closed
1474,49.136536288570184,94.8226804243606,Open,Open,Open,Open,Closed
1475,49.16987179487179,95.12085644461698,Open,Open,Open,Open,Closed
1476,49.2032073011734,93.84414105240452,Open,Open,Open,Open,Closed
1477,49.23654280747501,94.58773470803834,Open,Open,Open,Open,Closed
1478,49.269878313776616,95.15669125408016,Open,Open,Open,Open,Closed
1479,49.30321382007823,95.0199243707568,Open,Open,Open,Open,Closed
1480,49.33654932637983,93.73785545725808,Open,Open,Open,Open,Closed
1481,49.36988483268144,91.35148772213164,Open,Open,Open,Closed,Closed
1482,49.40322033898305,95.88221107192562,Open,Open,Open,Open,Closed
1483,49.43655584528466,99.16639008624033,Open,Open,Open,Open,Open
1484,49.46989135158626,94.92536494386152,Open,Open,Open,Open,Closed
1485,49.503226857887874,92.7278042897702,Open,Open,Open,Open,Closed
1486,49.53656236418948,92.96521277814917,Open,Open,Open,Open,Closed
1487,49.56989787049109,90.01983787227232,Open,Open,Open,Closed,Closed
1488,49.603233376792694,90.4335410252722,Open,Open,Open,Closed,Closed
1489,49.636568883094306,86.0975831923687,Open,Open,Closed,Closed,Closed
1490,49.66990438939591,93.05134836394876,Open,Open,Open,Open,Closed
1491,49.70323989569752,97.78550860634952,Open,Open,Open,Open,Closed
1492,49.736575401999126,95.34750617214024,Open,Open,Open,Open,Closed
1493,49.76991090830074,93.13330132802726,Open,Open,Open,Open,Closed
1494,49.80324641460234,92.3532971826052,Open,Open,Open,Open,Closed
1495,49.83658192090395,91.81136607604918,Open,Open,Open,Closed,Closed
1496,49.86991742720557,85.46057128856194,Open,Open,Closed,Closed,Closed
1497,49.90325293350717,88.27520526100221,Open,Open,Open,Closed,Closed
1498,49.93658843980878,84.67988764912661,Open,Open,Closed,Closed,Closed
1499,49.969923946110384,92.63055485968724,Open,Open,Open,Open,Closed
1500,50.003259452412,93.63047040226265,Open,Open,Open,Open,Closed
1501,50.0365949587136,91.81396408800632,Open,Open,Open,Closed,Closed
1502,50.06993046501521,92.40532090389692,Open,Open,Open,Open,Closed
1503,50.103265971316816,93.35986055652351,Open,Open,Open,Open,Closed
1504,50.13660147761843,93.97550780679391,Open,Open,Open,Open,Closed
1505,50.16993698392003,90.74575551477233,Open,Open,Open,Closed,Closed
1506,50.20327249022164,92.37211097346768,Open,Open,Open,Open,Closed
1507,50.23660799652325,92.59462200332436,Open,Open,Open,Open,Closed
1508,50.26994350282486,91.36595194623536,Open,Open,Open,Closed,Closed
1509,50.30327900912646,92.41460861118212,Open,Open,Open,Open,Closed
1510,50.336614515428074,97.2680818340568,Open,Open,Open,Open,Closed
1511,50.36995002172968,88.8895002751114,Open,Open,Open,Closed,Closed
1512,50.40328552803129,91.13580153424424,Open,Open,Open,Closed,Closed
1513,50.436621034332894,83.55767587383016,Open,Open,Closed,Closed,Closed
1514,50.469956540634506,94.03772852047628,Open,Open,Open,Open,Closed
1515,50.50329204693611,94.91433027063812,Open,Open,Open,Open,Closed
1516,50.53662755323772,86.13518682861923,Open,Open,Open,Closed,Closed
1517,50.569963059539326,91.7474520966028,Open,Open,Open,Closed,Closed
1518,50.60329856584094,90.30038975098684,Open,Open,Open,Closed,Closed
1519,50.63663407214254,90.13281473603348,Open,Open,Open,Closed,Closed
1520,50.66996957844415,92.26081368597958,Open,Open,Open,Open,Closed
1521,50.70330508474576,95.3751796009445,Open,Open,Open,Open,Closed
1522,50.73664059104737,85.10837020366799,Open,Open,Closed,Closed,Closed
1523,50.76997609734898,90.84218981070616,Open,Open,Open,Closed,Closed
1524,50.803311603650585,94.02056620567808,Open,Open,Open,Open,Closed
1525,50.83664710995219,93.18663741800091,Open,Open,Open,Open,Closed
1526,50.8699826162538,92.95200012700867,Open,Open,Open,Open,Closed
1527,50.90331812255541,92.35822900738272,Open,Open,Open,Open,Closed
1528,50.936653628857016,90.55393606195088,Open,Open,Open,Closed,Closed
1529,50.96998913515863,94.11928210692255,Open,Open,Open,Open,Closed
1530,51.00332464146023,87.87923660596323,Open,Open,Open,Closed,Closed
1531,51.03666014776184,88.64790963986397,Open,Open,Open,Closed,Closed
1532,51.06999565406345,88.20020998674885,Open,Open,Open,Closed,Closed
1533,51.10333116036506,84.65717468643979,Open,Open,Closed,Closed,Closed
