frame,timestamp,anchor_to_top_lip_top,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
753,25.10163624511082,74.37219273989909,Open,Open,Closed,Closed,Closed
754,25.13497175141243,73.9409805133195,Open,Open,Closed,Closed,Closed
755,25.168307257714037,74.69887424301855,Open,Open,Closed,Closed,Closed
756,25.201642764015645,74.30327065022422,Open,Open,Closed,Closed,Closed
757,25.234978270317253,74.73048685197368,Open,Open,Closed,Closed,Closed
758,25.26831377661886,73.66520015980956,Open,Open,Closed,Closed,Closed
759,25.30164928292047,74.54469836837842,Open,Open,Closed,Closed,Closed
760,25.334984789222077,71.6540816282712,Open,Closed,Closed,Closed,Closed
761,25.368320295523684,71.30302882393799,Open,Closed,Closed,Closed,Closed
762,25.401655801825292,71.3895689551594,Open,Closed,Closed,Closed,Closed
763,25.4349913081269,68.2757557802548,Open,Closed,Closed,Closed,Closed
764,25.468326814428508,70.19713845815521,Open,Closed,Closed,Closed,Closed
765,25.501662320730116,71.9113261727475,Open,Closed,Closed,Closed,Closed
766,25.534997827031724,67.2285315391579,Open,Closed,Closed,Closed,Closed
767,25.56833333333333,67.1920087916931,Open,Closed,Closed,Closed,Closed
768,25.60166883963494,68.49602332184708,Open,Closed,Closed,Closed,Closed
769,25.635004345936547,71.29368849657263,Open,Closed,Closed,Closed,Closed
770,25.668339852238155,73.30696734776431,Open,Open,Closed,Closed,Closed
771,25.701675358539763,74.21734310225516,Open,Open,Closed,Closed,Closed
772,25.73501086484137,78.74353138534445,Open,Open,Closed,Closed,Closed
773,25.76834637114298,75.52458067622025,Open,Open,Closed,Closed,Closed
774,25.801681877444587,73.58644909129953,Open,Open,Closed,Closed,Closed
775,25.8350173837462,72.39642625465491,Open,Closed,Closed,Closed,Closed
776,25.86835289004781,75.081773331361,Open,Open,Closed,Closed,Closed
777,25.901688396349417,73.99460034441529,Open,Open,Closed,Closed,Closed
778,25.93502390265102,74.13755906011097,Open,Open,Closed,Closed,Closed
779,25.96835940895263,72.68016608291146,Open,Closed,Closed,Closed,Closed
780,26.001694915254237,73.26888119615714,Open,Open,Closed,Closed,Closed
781,26.035030421555845,70.96702401588965,Open,Closed,Closed,Closed,Closed
782,26.068365927857453,72.65577963156917,Open,Closed,Closed,Closed,Closed
783,26.10170143415906,72.00942525563974,Open,Closed,Closed,Closed,Closed
784,26.13503694046067,72.81498941984917,Open,Closed,Closed,Closed,Closed
785,26.168372446762277,71.89588718885133,Open,Closed,Closed,Closed,Closed
786,26.201707953063885,68.07403923882951,Open,Closed,Closed,Closed,Closed
787,26.235043459365492,68.46899644165451,Open,Closed,Closed,Closed,Closed
788,26.2683789656671,67.80461802394096,Open,Closed,Closed,Closed,Closed
789,26.301714471968708,72.6850041984375,Open,Closed,Closed,Closed,Closed
790,26.335049978270316,73.99733600169374,Open,Open,Closed,Closed,Closed
791,26.368385484571924,77.60989320557317,Open,Open,Closed,Closed,Closed
792,26.40172099087353,79.75486919345417,Open,Open,Closed,Closed,Closed
793,26.43505649717514,80.06530481577212,Open,Open,Closed,Closed,Closed
794,26.468392003476747,76.78753606006755,Open,Open,Closed,Closed,Closed
795,26.501727509778355,76.88999854842751,Open,Open,Closed,Closed,Closed
796,26.535063016079963,72.32259050426998,Open,Closed,Closed,Closed,Closed
797,26.56839852238157,70.20399282313616,Open,Closed,Closed,Closed,Closed
798,26.60173402868318,71.69667360442266,Open,Closed,Closed,Closed,Closed
799,26.635069534984787,74.76284661421722,Open,Open,Closed,Closed,Closed
800,26.668405041286395,75.18921684517065,Open,Open,Closed,Closed,Closed
801,26.701740547588003,69.8393540574825,Open,Closed,Closed,Closed,Closed
802,26.735076053889617,74.86959585184835,Open,Open,Closed,Closed,Closed
803,26.768411560191225,75.54671985900143,Open,Open,Closed,Closed,Closed
804,26.80174706649283,70.76368058379168,Open,Closed,Closed,Closed,Closed
805,26.83508257279444,69.52237900026347,Open,Closed,Closed,Closed,Closed
806,26.868418079096045,72.52857062150402,Open,Closed,Closed,Closed,Closed
807,26.901753585397653,75.28933592017,Open,Open,Closed,Closed,Closed
808,26.93508909169926,79.03416316590226,Open,Open,Closed,Closed,Closed
809,26.96842459800087,77.94012320708927,Open,Open,Closed,Closed,Closed
810,27.001760104302477,77.47524945949675,Open,Open,Closed,Closed,Closed
811,27.035095610604085,76.00304866714181,Open,Open,Closed,Closed,Closed
812,27.068431116905693,79.90633654412991,Open,Open,Closed,Closed,Closed
813,27.1017666232073,80.77162462783019,Open,Open,Open,Closed,Closed
814,27.13510212950891,78.61283065568082,Open,Open,Closed,Closed,Closed
815,27.168437635810516,76.9709764318873,Open,Open,Closed,Closed,Closed
816,27.201773142112124,74.44765298999741,Open,Open,Closed,Closed,Closed
817,27.235108648413732,73.00881375527467,Open,Closed,Closed,Closed,Closed
818,27.26844415471534,70.69635404041,Open,Closed,Closed,Closed,Closed
819,27.301779661016948,74.51351104664349,Open,Open,Closed,Closed,Closed
820,27.335115167318556,73.12568036884866,Open,Closed,Closed,Closed,Closed
821,27.368450673620163,75.86755963816321,Open,Open,Closed,Closed,Closed
822,27.40178617992177,69.40515532054118,Open,Closed,Closed,Closed,Closed
823,27.43512168622338,68.97259244967377,Open,Closed,Closed,Closed,Closed
824,27.468457192524987,72.92568341844283,Open,Closed,Closed,Closed,Closed
825,27.501792698826595,77.0564212545321,Open,Open,Closed,Closed,Closed
826,27.535128205128203,79.40404616749493,Open,Open,Closed,Closed,Closed
827,27.56846371142981,85.11466804439615,Open,Open,Open,Closed,Closed
828,27.60179921773142,79.82553752785847,Open,Open,Closed,Closed,Closed
829,27.635134724033023,78.74942369515975,Open,Open,Closed,Closed,Closed
830,27.66847023033464,78.45424275945045,Open,Open,Closed,Closed,Closed
831,27.70180573663625,77.88955013476038,Open,Open,Closed,Closed,Closed
832,27.735141242937853,74.72629620402344,Open,Open,Closed,Closed,Closed
833,27.76847674923946,75.86496789426516,Open,Open,Closed,Closed,Closed
834,27.80181225554107,70.30791065263652,Open,Closed,Closed,Closed,Closed
835,27.835147761842677,69.96415834158668,Open,Closed,Closed,Closed,Closed
836,27.868483268144285,70.16747319140876,Open,Closed,Closed,Closed,Closed
837,27.901818774445893,73.11706033415241,Open,Closed,Closed,Closed,Closed
838,27.9351542807475,71.83854700658895,Open,Closed,Closed,Closed,Closed
839,27.96848978704911,75.21740363058504,Open,Open,Closed,Closed,Closed
840,28.001825293350716,77.74916970974837,Open,Open,Closed,Closed,Closed
841,28.035160799652324,71.72526783115933,Open,Closed,Closed,Closed,Closed
842,28.068496305953932,70.70241693670201,Open,Closed,Closed,Closed,Closed
843,28.10183181225554,73.86786873194578,Open,Open,Closed,Closed,Closed
844,28.135167318557148,78.67711549166208,Open,Open,Closed,Closed,Closed
845,28.168502824858756,78.36311485455462,Open,Open,Closed,Closed,Closed
846,28.201838331160364,78.45638188168273,Open,Open,Closed,Closed,Closed
847,28.23517383746197,80.52213506945925,Open,Open,Closed,Closed,Closed
848,28.26850934376358,75.0741626038645,Open,Open,Closed,Closed,Closed
849,28.301844850065187,75.95027170271194,Open,Open,Closed,Closed,Closed
850,28.335180356366795,76.0125872161266,Open,Open,Closed,Closed,Closed
851,28.368515862668403,76.58282225178127,Open,Open,Closed,Closed,Closed
852,28.40185136897001,73.72036262432275,Open,Open,Closed,Closed,Closed
853,28.43518687527162,74.17941954168893,Open,Open,Closed,Closed,Closed
854,28.468522381573223,74.17553016786022,Open,Open,Closed,Closed,Closed
855,28.50185788787483,73.19006659210282,Open,Closed,Closed,Closed,Closed
856,28.53519339417644,77.42737564162033,Open,Open,Closed,Closed,Closed
857,28.568528900478057,78.12849202091304,Open,Open,Closed,Closed,Closed
858,28.60186440677966,72.98552900937335,Open,Closed,Closed,Closed,Closed
859,28.63519991308127,72.85491071986476,Open,Closed,Closed,Closed,Closed
860,28.668535419382877,73.29561538148363,Open,Open,Closed,Closed,Closed
861,28.701870925684485,74.40127116361785,Open,Open,Closed,Closed,Closed
862,28.735206431986093,69.89512756640255,Open,Closed,Closed,Closed,Closed
863,28.7685419382877,73.25596066774943,Open,Open,Closed,Closed,Closed
864,28.80187744458931,75.047330556263,Open,Open,Closed,Closed,Closed
865,28.835212950890917,69.28827038960226,Open,Closed,Closed,Closed,Closed
866,28.868548457192524,71.60378855071315,Open,Closed,Closed,Closed,Closed
867,28.901883963494132,71.436180075147,Open,Closed,Closed,Closed,Closed
868,28.93521946979574,62.907914828357335,Closed,Closed,Closed,Closed,Closed
869,28.968554976097348,74.62315919209766,Open,Open,Closed,Closed,Closed
870,29.001890482398956,71.02255848241289,Open,Closed,Closed,Closed,Closed
871,29.035225988700564,69.12308015445998,Open,Closed,Closed,Closed,Closed
872,29.06856149500217,65.64790225793958,Closed,Closed,Closed,Closed,Closed
873,29.10189700130378,68.82483047088712,Open,Closed,Closed,Closed,Closed
874,29.135232507605387,73.9118330541602,Open,Open,Closed,Closed,Closed
875,29.168568013906995,78.59281964125098,Open,Open,Closed,Closed,Closed
876,29.201903520208603,77.58483073148352,Open,Open,Closed,Closed,Closed
877,29.23523902651021,77.54237823471522,Open,Open,Closed,Closed,Closed
878,29.26857453281182,76.21530869215496,Open,Open,Closed,Closed,Closed
879,29.301910039113427,78.59281964125098,Open,Open,Closed,Closed,Closed
880,29.33524554541503,77.62555923568615,Open,Open,Closed,Closed,Closed
881,29.36858105171664,76.53153961613883,Open,Open,Closed,Closed,Closed
882,29.40191655801825,72.87885467231958,Open,Closed,Closed,Closed,Closed
883,29.435252064319855,78.24691914289832,Open,Open,Closed,Closed,Closed
884,29.46858757062147,71.4919256439054,Open,Closed,Closed,Closed,Closed
885,29.501923076923077,75.42091031445864,Open,Open,Closed,Closed,Closed
886,29.535258583224685,72.45094928025543,Open,Closed,Closed,Closed,Closed
887,29.568594089526293,73.10346795254527,Open,Closed,Closed,Closed,Closed
888,29.6019295958279,75.04416179489502,Open,Open,Closed,Closed,Closed
889,29.63526510212951,68.66038519129822,Open,Closed,Closed,Closed,Closed
890,29.668600608431117,66.8180455087938,Open,Closed,Closed,Closed,Closed
891,29.701936114732725,67.90795547322854,Open,Closed,Closed,Closed,Closed
892,29.735271621034332,74.0125740600985,Open,Open,Closed,Closed,Closed
893,29.76860712733594,72.06937341501443,Open,Closed,Closed,Closed,Closed
894,29.801942633637548,70.9994178096965,Open,Closed,Closed,Closed,Closed
895,29.835278139939156,75.09609543911685,Open,Open,Closed,Closed,Closed
896,29.868613646240764,70.02615731441735,Open,Closed,Closed,Closed,Closed
897,29.90194915254237,68.67374812125854,Open,Closed,Closed,Closed,Closed
898,29.93528465884398,75.2993599889785,Open,Open,Closed,Closed,Closed
899,29.968620165145587,74.78718235023379,Open,Open,Closed,Closed,Closed
900,30.001955671447195,74.03855411270084,Open,Open,Closed,Closed,Closed
901,30.035291177748803,73.52246436242771,Open,Open,Closed,Closed,Closed
902,30.06862668405041,73.00613294348328,Open,Closed,Closed,Closed,Closed
903,30.10196219035202,73.0967181191058,Open,Closed,Closed,Closed,Closed
904,30.135297696653627,72.16956856630611,Open,Closed,Closed,Closed,Closed
905,30.168633202955235,72.54197004341663,Open,Closed,Closed,Closed,Closed
906,30.201968709256843,75.46208594478107,Open,Open,Closed,Closed,Closed
907,30.23530421555845,74.73147817904243,Open,Open,Closed,Closed,Closed
908,30.26863972186006,73.3617040365688,Open,Open,Closed,Closed,Closed
909,30.301975228161663,69.48894503226771,Open,Closed,Closed,Closed,Closed
910,30.33531073446327,67.01604409756423,Open,Closed,Closed,Closed,Closed
911,30.368646240764885,70.26970273495928,Open,Closed,Closed,Closed,Closed
912,30.401981747066493,73.9497274927703,Open,Open,Closed,Closed,Closed
913,30.4353172533681,71.64483660440752,Open,Closed,Closed,Closed,Closed
914,30.46865275966971,72.2430538818364,Open,Closed,Closed,Closed,Closed
915,30.501988265971317,73.33270681367412,Open,Open,Closed,Closed,Closed
916,30.535323772272925,67.84840800431404,Open,Closed,Closed,Closed,Closed
917,30.568659278574533,73.61815554054498,Open,Open,Closed,Closed,Closed
918,30.60199478487614,69.34933309526048,Open,Closed,Closed,Closed,Closed
919,30.63533029117775,76.65530922488554,Open,Open,Closed,Closed,Closed
920,30.668665797479356,69.49941765416516,Open,Closed,Closed,Closed,Closed
921,30.702001303780964,71.3949814472283,Open,Closed,Closed,Closed,Closed
922,30.735336810082572,68.56180230160493,Open,Closed,Closed,Closed,Closed
923,30.76867231638418,69.58701192266372,Open,Closed,Closed,Closed,Closed
924,30.802007822685788,73.82255024950081,Open,Open,Closed,Closed,Closed
925,30.835343328987395,73.55719462980494,Open,Open,Closed,Closed,Closed
926,30.868678835289003,78.46218819643084,Open,Open,Closed,Closed,Closed
927,30.90201434159061,71.57031321057282,Open,Closed,Closed,Closed,Closed
928,30.93534984789222,74.70694911930511,Open,Open,Closed,Closed,Closed
929,30.968685354193827,71.76657930629952,Open,Closed,Closed,Closed,Closed
930,31.002020860495435,75.1420287646169,Open,Open,Closed,Closed,Closed
931,31.035356366797043,70.1826663458645,Open,Closed,Closed,Closed,Closed
932,31.06869187309865,76.64127095875706,Open,Open,Closed,Closed,Closed
933,31.10202737940026,78.31725686799278,Open,Open,Closed,Closed,Closed
934,31.135362885701863,77.12945956280586,Open,Open,Closed,Closed,Closed
935,31.16869839200347,78.6740199271854,Open,Open,Closed,Closed,Closed
936,31.20203389830508,75.66101834669558,Open,Open,Closed,Closed,Closed
937,31.23536940460669,76.70809957963299,Open,Open,Closed,Closed,Closed
938,31.2687049109083,77.23026559472743,Open,Open,Closed,Closed,Closed
939,31.30204041720991,73.47146339470248,Open,Open,Closed,Closed,Closed
940,31.335375923511517,75.02924178066942,Open,Open,Closed,Closed,Closed
941,31.368711429813125,72.3803533525199,Open,Closed,Closed,Closed,Closed
942,31.402046936114733,72.7719668880892,Open,Closed,Closed,Closed,Closed
943,31.43538244241634,73.34006917009631,Open,Open,Closed,Closed,Closed
944,31.46871794871795,75.94587087731202,Open,Open,Closed,Closed,Closed
945,31.502053455019556,72.30300217384456,Open,Closed,Closed,Closed,Closed
946,31.535388961321164,71.45529663448312,Open,Closed,Closed,Closed,Closed
947,31.568724467622772,76.04615477569521,Open,Open,Closed,Closed,Closed
948,31.60205997392438,73.14921268514661,Open,Closed,Closed,Closed,Closed
949,31.635395480225988,71.58240017947236,Open,Closed,Closed,Closed,Closed
950,31.668730986527596,70.04342623612976,Open,Closed,Closed,Closed,Closed
951,31.702066492829204,72.4032955441269,Open,Closed,Closed,Closed,Closed
952,31.73540199913081,78.22303450840542,Open,Open,Closed,Closed,Closed
953,31.76873750543242,79.58978118755667,Open,Open,Closed,Closed,Closed
954,31.802073011734027,82.5947704063934,Open,Open,Open,Closed,Closed
955,31.835408518035635,82.39501965246762,Open,Open,Open,Closed,Closed
956,31.868744024337243,78.16263655849897,Open,Open,Closed,Closed,Closed
957,31.90207953063885,75.89818462625101,Open,Open,Closed,Closed,Closed
958,31.93541503694046,76.37067811267244,Open,Open,Closed,Closed,Closed
959,31.968750543242063,76.64483107883538,Open,Open,Closed,Closed,Closed
960,32.00208604954368,79.51430213766147,Open,Open,Closed,Closed,Closed
961,32.03542155584528,83.51136880204231,Open,Open,Open,Closed,Closed
962,32.068757062146894,76.86208230319215,Open,Open,Closed,Closed,Closed
963,32.1020925684485,76.42627342681692,Open,Open,Closed,Closed,Closed
964,32.13542807475011,78.26022929050697,Open,Open,Closed,Closed,Closed
965,32.168763581051714,74.76098780550974,Open,Open,Closed,Closed,Closed
966,32.202099087353325,72.39264256099739,Open,Closed,Closed,Closed,Closed
967,32.23543459365493,69.2960798912014,Open,Closed,Closed,Closed,Closed
968,32.26877009995654,67.46051197101676,Open,Closed,Closed,Closed,Closed
969,32.302105606258145,70.21395872616783,Open,Closed,Closed,Closed,Closed
970,32.33544111255976,76.96183980579733,Open,Open,Closed,Closed,Closed
971,32.36877661886136,81.54482269064914,Open,Open,Open,Closed,Closed
972,32.40211212516297,81.656119388895,Open,Open,Open,Closed,Closed
973,32.43544763146458,82.72536498035507,Open,Open,Open,Closed,Closed
974,32.46878313776619,82.85054919947706,Open,Open,Open,Closed,Closed
975,32.50211864406779,80.01276620908787,Open,Open,Closed,Closed,Closed
976,32.535454150369404,76.26123374058915,Open,Open,Closed,Closed,Closed
977,32.56878965667101,72.47187003913113,Open,Closed,Closed,Closed,Closed
978,32.60212516297262,71.18873135262913,Open,Closed,Closed,Closed,Closed
979,32.63546066927423,73.53016062753782,Open,Open,Closed,Closed,Closed
980,32.668796175575835,71.90096918702054,Open,Closed,Closed,Closed,Closed
981,32.70213168187745,73.54431996185914,Open,Open,Closed,Closed,Closed
982,32.73546718817905,76.14919199198579,Open,Open,Closed,Closed,Closed
983,32.76880269448066,74.68419889015925,Open,Open,Closed,Closed,Closed
984,32.80213820078227,74.00301193889428,Open,Open,Closed,Closed,Closed
985,32.83547370708388,74.47900784515872,Open,Open,Closed,Closed,Closed
986,32.86880921338548,77.3530971693446,Open,Open,Closed,Closed,Closed
987,32.902144719687094,71.97072714712141,Open,Closed,Closed,Closed,Closed
988,32.9354802259887,70.8375598591255,Open,Closed,Closed,Closed,Closed
989,32.96881573229031,71.64945850352692,Open,Closed,Closed,Closed,Closed
990,33.002151238591914,66.8160356007495,Open,Closed,Closed,Closed,Closed
991,33.035486744893525,67.75256128594957,Open,Closed,Closed,Closed,Closed
992,33.06882225119513,64.70844881619533,Closed,Closed,Closed,Closed,Closed
993,33.10215775749674,68.56336378404663,Open,Closed,Closed,Closed,Closed
994,33.135493263798345,67.98636020701613,Open,Closed,Closed,Closed,Closed
995,33.16882877009996,75.09241452234201,Open,Open,Closed,Closed,Closed
996,33.20216427640156,77.19851720955924,Open,Open,Closed,Closed,Closed
997,33.23549978270317,79.90335982660656,Open,Open,Closed,Closed,Closed
998,33.26883528900478,79.1340829582476,Open,Open,Closed,Closed,Closed
999,33.30217079530639,77.61387249861673,Open,Open,Closed,Closed,Closed
1000,33.33550630160799,74.56070841891488,Open,Open,Closed,Closed,Closed
1001,33.368841807909604,76.78388119116651,Open,Open,Closed,Closed,Closed
1002,33.40217731421121,74.5689864078352,Open,Open,Closed,Closed,Closed
1003,33.43551282051282,71.67946076214243,Open,Closed,Closed,Closed,Closed
1004,33.468848326814424,71.69137857402679,Open,Closed,Closed,Closed,Closed
1005,33.502183833116035,70.6330824444212,Open,Closed,Closed,Closed,Closed
1006,33.53551933941765,71.55579779924234,Open,Closed,Closed,Closed,Closed
1007,33.56885484571925,74.11743394595598,Open,Open,Closed,Closed,Closed
1008,33.60219035202086,74.21658770380347,Open,Open,Closed,Closed,Closed
1009,33.63552585832247,74.03635084763096,Open,Open,Closed,Closed,Closed
1010,33.66886136462408,69.61247459118147,Open,Closed,Closed,Closed,Closed
1011,33.70219687092568,68.51733829567596,Open,Closed,Closed,Closed,Closed
1012,33.735532377227294,66.62725912338354,Open,Closed,Closed,Closed,Closed
1013,33.7688678835289,72.86450020763539,Open,Closed,Closed,Closed,Closed
1014,33.80220338983051,69.24784688252075,Open,Closed,Closed,Closed,Closed
1015,33.835538896132114,71.89182100830882,Open,Closed,Closed,Closed,Closed
1016,33.868874402433725,75.74174190032872,Open,Open,Closed,Closed,Closed
1017,33.90220990873533,80.43758122929032,Open,Open,Closed,Closed,Closed
1018,33.93554541503694,81.69188161323648,Open,Open,Open,Closed,Closed
1019,33.968880921338545,80.4895299131652,Open,Open,Closed,Closed,Closed
1020,34.00221642764016,77.79787523214476,Open,Open,Closed,Closed,Closed
1021,34.03555193394176,77.71974372339615,Open,Open,Closed,Closed,Closed
1022,34.06888744024337,78.70516241437082,Open,Open,Closed,Closed,Closed
1023,34.10222294654498,75.8677645424768,Open,Open,Closed,Closed,Closed
1024,34.13555845284659,75.69100226971648,Open,Open,Closed,Closed,Closed
1025,34.16889395914819,75.66849261903947,Open,Open,Closed,Closed,Closed
1026,34.202229465449804,73.4132057655211,Open,Open,Closed,Closed,Closed
1027,34.23556497175141,72.48009715419472,Open,Closed,Closed,Closed,Closed
1028,34.26890047805302,71.36998464591069,Open,Closed,Closed,Closed,Closed
1029,34.302235984354624,72.6523973618944,Open,Closed,Closed,Closed,Closed
1030,34.335571490656235,74.9222027046356,Open,Open,Closed,Closed,Closed
1031,34.36890699695784,67.72782990761706,Open,Closed,Closed,Closed,Closed
1032,34.40224250325945,71.85190964009331,Open,Closed,Closed,Closed,Closed
1033,34.43557800956106,73.96292755141141,Open,Open,Closed,Closed,Closed
1034,34.46891351586267,68.94597174115525,Open,Closed,Closed,Closed,Closed
1035,34.50224902216428,69.37934225176534,Open,Closed,Closed,Closed,Closed
1036,34.53558452846588,67.31571126089534,Open,Closed,Closed,Closed,Closed
1037,34.568920034767494,74.36336836379013,Open,Open,Closed,Closed,Closed
1038,34.6022555410691,77.8507032597897,Open,Open,Closed,Closed,Closed
1039,34.63559104737071,81.3866087307077,Open,Open,Open,Closed,Closed
1040,34.668926553672314,81.33206588788623,Open,Open,Open,Closed,Closed
1041,34.702262059973926,77.37924020083418,Open,Open,Closed,Closed,Closed
1042,34.73559756627553,78.23381848531596,Open,Open,Closed,Closed,Closed
1043,34.76893307257714,77.6314936915291,Open,Open,Closed,Closed,Closed
1044,34.802268578878746,77.66679282285571,Open,Open,Closed,Closed,Closed
1045,34.83560408518036,76.81208173448056,Open,Open,Closed,Closed,Closed
1046,34.86893959148196,74.61802129927881,Open,Open,Closed,Closed,Closed
1047,34.90227509778357,76.54096558399758,Open,Open,Closed,Closed,Closed
1048,34.93561060408518,76.13181768279475,Open,Open,Closed,Closed,Closed
1049,34.96894611038679,74.60898762952971,Open,Open,Closed,Closed,Closed
1050,35.00228161668839,78.69039551156479,Open,Open,Closed,Closed,Closed
1051,35.035617122990004,77.10421086529303,Open,Open,Closed,Closed,Closed
1052,35.06895262929161,74.78180793327056,Open,Open,Closed,Closed,Closed
1053,35.10228813559322,72.57969434201786,Open,Closed,Closed,Closed,Closed
1054,35.135623641894824,73.69865191584628,Open,Open,Closed,Closed,Closed
1055,35.168959148196436,75.60130925317087,Open,Open,Closed,Closed,Closed
1056,35.20229465449804,75.65909154964369,Open,Open,Closed,Closed,Closed
1057,35.23563016079965,76.32178874684607,Open,Open,Closed,Closed,Closed
1058,35.268965667101256,77.31893511407128,Open,Open,Closed,Closed,Closed
1059,35.30230117340287,77.09516238972475,Open,Open,Closed,Closed,Closed
1060,35.33563667970447,76.792855345757,Open,Open,Closed,Closed,Closed
1061,35.36897218600608,78.28174718351156,Open,Open,Closed,Closed,Closed
1062,35.402307692307694,75.0817771923879,Open,Open,Closed,Closed,Closed
1063,35.4356431986093,74.16501085191302,Open,Open,Closed,Closed,Closed
1064,35.46897870491091,77.0779002550843,Open,Open,Closed,Closed,Closed
1065,35.502314211212514,72.18452045964838,Open,Closed,Closed,Closed,Closed
1066,35.535649717514126,74.88727084762616,Open,Open,Closed,Closed,Closed
1067,35.56898522381573,70.33509581653513,Open,Closed,Closed,Closed,Closed
1068,35.60232073011734,71.43397425025691,Open,Closed,Closed,Closed,Closed
1069,35.635656236418946,65.74005569033875,Closed,Closed,Closed,Closed,Closed
1070,35.66899174272056,68.42125360893063,Open,Closed,Closed,Closed,Closed
1071,35.70232724902216,67.36072244367344,Open,Closed,Closed,Closed,Closed
1072,35.73566275532377,68.36586400112836,Open,Closed,Closed,Closed,Closed
1073,35.76899826162538,71.47413061602634,Open,Closed,Closed,Closed,Closed
1074,35.80233376792699,74.14715826212677,Open,Open,Closed,Closed,Closed
1075,35.83566927422859,78.75528088936511,Open,Open,Closed,Closed,Closed
1076,35.869004780530204,79.24788793824105,Open,Open,Closed,Closed,Closed
1077,35.90234028683181,78.93515622858524,Open,Open,Closed,Closed,Closed
1078,35.93567579313342,78.73267889836278,Open,Open,Closed,Closed,Closed
1079,35.969011299435024,76.486610868109,Open,Open,Closed,Closed,Closed
1080,36.002346805736636,75.21918680442658,Open,Open,Closed,Closed,Closed
1081,36.03568231203824,74.07854958785555,Open,Open,Closed,Closed,Closed
1082,36.06901781833985,73.2088378662838,Open,Closed,Closed,Closed,Closed
1083,36.102353324641456,75.34328827468549,Open,Open,Closed,Closed,Closed
1084,36.13568883094307,72.01514803843835,Open,Closed,Closed,Closed,Closed
1085,36.16902433724467,68.95338597606386,Open,Closed,Closed,Closed,Closed
1086,36.20235984354628,71.00054112847798,Open,Closed,Closed,Closed,Closed
1087,36.23569534984789,73.7542688685262,Open,Open,Closed,Closed,Closed
1088,36.2690308561495,74.72784635230528,Open,Open,Closed,Closed,Closed
1089,36.30236636245111,72.02595837799757,Open,Closed,Closed,Closed,Closed
1090,36.335701868752714,73.23209892349666,Open,Closed,Closed,Closed,Closed
1091,36.369037375054326,67.80015353479133,Open,Closed,Closed,Closed,Closed
1092,36.40237288135593,65.33157317532768,Closed,Closed,Closed,Closed,Closed
1093,36.43570838765754,65.74359543527211,Closed,Closed,Closed,Closed,Closed
1094,36.469043893959146,73.49068671288659,Open,Open,Closed,Closed,Closed
1095,36.50237940026076,78.64972337899601,Open,Open,Closed,Closed,Closed
1096,36.53571490656236,83.30125948692438,Open,Open,Open,Closed,Closed
1097,36.56905041286397,85.47625158475941,Open,Open,Open,Closed,Closed
1098,36.60238591916558,82.30107761288002,Open,Open,Open,Closed,Closed
1099,36.63572142546719,80.6839396514238,Open,Open,Open,Closed,Closed
1100,36.66905693176879,82.56300632427453,Open,Open,Open,Closed,Closed
1101,36.702392438070405,79.3166603210629,Open,Open,Closed,Closed,Closed
1102,36.73572794437201,79.36246303887647,Open,Open,Closed,Closed,Closed
1103,36.76906345067362,81.60248646489418,Open,Open,Open,Closed,Closed
1104,36.802398956975225,77.75410032937418,Open,Open,Closed,Closed,Closed
1105,36.83573446327683,79.70551034457128,Open,Open,Closed,Closed,Closed
1106,36.86906996957844,73.27192932362988,Open,Open,Closed,Closed,Closed
1107,36.90240547588005,72.94355533939995,Open,Closed,Closed,Closed,Closed
1108,36.935740982181656,73.80350688511204,Open,Open,Closed,Closed,Closed
1109,36.96907648848327,72.67862573426443,Open,Closed,Closed,Closed,Closed
1110,37.00241199478487,73.34167633818323,Open,Open,Closed,Closed,Closed
1111,37.03574750108648,68.23893065124417,Open,Closed,Closed,Closed,Closed
1112,37.06908300738809,69.60932475033539,Open,Closed,Closed,Closed,Closed
1113,37.1024185136897,67.39948395020082,Open,Closed,Closed,Closed,Closed
1114,37.1357540199913,65.81411369506499,Closed,Closed,Closed,Closed,Closed
1115,37.169089526292915,70.21370926127693,Open,Closed,Closed,Closed,Closed
1116,37.202425032594526,70.92321118157659,Open,Closed,Closed,Closed,Closed
1117,37.23576053889613,76.73770499919385,Open,Open,Closed,Closed,Closed
1118,37.26909604519774,80.85465050632351,Open,Open,Open,Closed,Closed
1119,37.302431551499346,81.77275088899678,Open,Open,Open,Closed,Closed
1120,37.33576705780096,79.05045729589757,Open,Open,Closed,Closed,Closed
1121,37.36910256410256,76.71527180581701,Open,Open,Closed,Closed,Closed
1122,37.40243807040417,77.07726548459479,Open,Open,Closed,Closed,Closed
1123,37.43577357670578,79.39017621354975,Open,Open,Closed,Closed,Closed
1124,37.46910908300739,75.57235720001265,Open,Open,Closed,Closed,Closed
1125,37.50244458930899,79.18487073928702,Open,Open,Closed,Closed,Closed
1126,37.535780095610605,78.25216158892019,Open,Open,Closed,Closed,Closed
1127,37.56911560191221,74.17950811947975,Open,Open,Closed,Closed,Closed
1128,37.60245110821382,77.68053977149475,Open,Open,Closed,Closed,Closed
1129,37.635786614515425,76.20817528083624,Open,Open,Closed,Closed,Closed
1130,37.66912212081704,76.33443874533462,Open,Open,Closed,Closed,Closed
1131,37.70245762711864,71.74327667449032,Open,Closed,Closed,Closed,Closed
1132,37.73579313342025,73.21342242721988,Open,Closed,Closed,Closed,Closed
