frame,timestamp,aspect_ratio_between_lips_to_mouth_width,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
718,23.93489352455454,0.0989591034618381,Closed,Closed,Closed,Closed,Closed
719,23.968229030856147,0.074922459942215,Closed,Closed,Closed,Closed,Closed
720,24.001564537157755,0.1524701029318889,Open,Closed,Closed,Closed,Closed
721,24.034900043459366,0.2347959216440097,Open,Open,Closed,Closed,Closed
722,24.068235549760978,0.3402571468205887,Open,Open,Open,Closed,Closed
723,24.101571056062586,0.4266271768751775,Open,Open,Open,Open,Closed
724,24.13490656236419,0.561411462199261,Open,Open,Open,Open,Open
725,24.1682420686658,0.5610708198935953,Open,Open,Open,Open,Open
726,24.20157757496741,0.233846212232869,Open,Open,Closed,Closed,Closed
727,24.234913081269013,0.3628423419567214,Open,Open,Open,Closed,Closed
728,24.26824858757062,0.323633000943945,Open,Open,Open,Closed,Closed
729,24.30158409387223,0.2791956039165419,Open,Open,Closed,Closed,Closed
730,24.334919600173837,0.2260903991031617,Open,Open,Closed,Closed,Closed
731,24.368255106475445,0.1579320875398852,Open,Closed,Closed,Closed,Closed
732,24.401590612777053,0.1572585255940484,Open,Closed,Closed,Closed,Closed
733,24.43492611907866,0.0826136980033311,Closed,Closed,Closed,Closed,Closed
734,24.46826162538027,0.0677932696104499,Closed,Closed,Closed,Closed,Closed
735,24.501597131681876,0.0911816196380347,Closed,Closed,Closed,Closed,Closed
736,24.534932637983484,0.0850022604085597,Closed,Closed,Closed,Closed,Closed
737,24.568268144285092,0.1263133821944915,Open,Closed,Closed,Closed,Closed
738,24.6016036505867,0.1118033988749894,Open,Closed,Closed,Closed,Closed
739,24.634939156888308,0.0688401648987999,Closed,Closed,Closed,Closed,Closed
740,24.668274663189916,0.1284349377389675,Open,Closed,Closed,Closed,Closed
741,24.701610169491524,0.1328466528756954,Open,Closed,Closed,Closed,Closed
742,24.73494567579313,0.159240026302607,Open,Closed,Closed,Closed,Closed
743,24.76828118209474,0.1388269319298259,Open,Closed,Closed,Closed,Closed
744,24.801616688396347,0.081040133784142,Closed,Closed,Closed,Closed,Closed
745,24.834952194697955,0.178044339782903,Open,Closed,Closed,Closed,Closed
746,24.868287700999563,0.1773193346776685,Open,Closed,Closed,Closed,Closed
747,24.90162320730117,0.1621646992505858,Open,Closed,Closed,Closed,Closed
748,24.934958713602786,0.1296228890881857,Open,Closed,Closed,Closed,Closed
749,24.96829421990439,0.1035700521209641,Closed,Closed,Closed,Closed,Closed
750,25.001629726206,0.1189605157837622,Open,Closed,Closed,Closed,Closed
751,25.03496523250761,0.0493419882415433,Closed,Closed,Closed,Closed,Closed
752,25.068300738809217,0.0460010007095771,Closed,Closed,Closed,Closed,Closed
753,25.10163624511082,0.0390434404721515,Closed,Closed,Closed,Closed,Closed
754,25.13497175141243,0.0891586962720984,Closed,Closed,Closed,Closed,Closed
755,25.168307257714037,0.1137502590487364,Open,Closed,Closed,Closed,Closed
756,25.201642764015645,0.0826975397577038,Closed,Closed,Closed,Closed,Closed
757,25.234978270317253,0.0844980682971593,Closed,Closed,Closed,Closed,Closed
758,25.26831377661886,0.028767645476024,Closed,Closed,Closed,Closed,Closed
759,25.30164928292047,0.0746185548674875,Closed,Closed,Closed,Closed,Closed
760,25.334984789222077,0.0452460110303283,Closed,Closed,Closed,Closed,Closed
761,25.368320295523684,0.1281433986206132,Open,Closed,Closed,Closed,Closed
762,25.401655801825292,0.1827310076690909,Open,Closed,Closed,Closed,Closed
763,25.4349913081269,0.2194767305626712,Open,Open,Closed,Closed,Closed
764,25.468326814428508,0.2002797737744651,Open,Open,Closed,Closed,Closed
765,25.501662320730116,0.2437454833006151,Open,Open,Closed,Closed,Closed
766,25.534997827031724,0.2154181491455031,Open,Open,Closed,Closed,Closed
767,25.56833333333333,0.2136378628363678,Open,Open,Closed,Closed,Closed
768,25.60166883963494,0.1774096834674252,Open,Closed,Closed,Closed,Closed
769,25.635004345936547,0.131189578265747,Open,Closed,Closed,Closed,Closed
770,25.668339852238155,0.0772340977468413,Closed,Closed,Closed,Closed,Closed
771,25.701675358539763,0.0325107829375445,Closed,Closed,Closed,Closed,Closed
772,25.73501086484137,0.0844446978591126,Closed,Closed,Closed,Closed,Closed
773,25.76834637114298,0.0655150280711537,Closed,Closed,Closed,Closed,Closed
774,25.801681877444587,0.0519719196506427,Closed,Closed,Closed,Closed,Closed
775,25.8350173837462,0.0451117030079559,Closed,Closed,Closed,Closed,Closed
776,25.86835289004781,0.0444102115872521,Closed,Closed,Closed,Closed,Closed
777,25.901688396349417,0.0303549783931116,Closed,Closed,Closed,Closed,Closed
778,25.93502390265102,0.0360252192757635,Closed,Closed,Closed,Closed,Closed
779,25.96835940895263,0.0208832444724167,Closed,Closed,Closed,Closed,Closed
780,26.001694915254237,0.0581795990404516,Closed,Closed,Closed,Closed,Closed
781,26.035030421555845,0.0659897116861683,Closed,Closed,Closed,Closed,Closed
782,26.068365927857453,0.0353434007375082,Closed,Closed,Closed,Closed,Closed
783,26.10170143415906,0.0551788472462493,Closed,Closed,Closed,Closed,Closed
784,26.13503694046067,0.1879753663450087,Open,Closed,Closed,Closed,Closed
785,26.168372446762277,0.1490949632524001,Open,Closed,Closed,Closed,Closed
786,26.201707953063885,0.1702919453032677,Open,Closed,Closed,Closed,Closed
787,26.235043459365492,0.159083123845629,Open,Closed,Closed,Closed,Closed
788,26.2683789656671,0.1662370263368402,Open,Closed,Closed,Closed,Closed
789,26.301714471968708,0.2110783073900396,Open,Open,Closed,Closed,Closed
790,26.335049978270316,0.1079326943210947,Open,Closed,Closed,Closed,Closed
791,26.368385484571924,0.131446184459896,Open,Closed,Closed,Closed,Closed
792,26.40172099087353,0.1064616694159604,Open,Closed,Closed,Closed,Closed
793,26.43505649717514,0.1160792295281099,Open,Closed,Closed,Closed,Closed
794,26.468392003476747,0.0980551931039216,Closed,Closed,Closed,Closed,Closed
795,26.501727509778355,0.1180274277409263,Open,Closed,Closed,Closed,Closed
796,26.535063016079963,0.0416176181897865,Closed,Closed,Closed,Closed,Closed
797,26.56839852238157,0.1248056288670205,Open,Closed,Closed,Closed,Closed
798,26.60173402868318,0.0436537768863668,Closed,Closed,Closed,Closed,Closed
799,26.635069534984787,0.0677658587277616,Closed,Closed,Closed,Closed,Closed
800,26.668405041286395,0.1020355043290087,Closed,Closed,Closed,Closed,Closed
801,26.701740547588003,0.1096791224046421,Open,Closed,Closed,Closed,Closed
802,26.735076053889617,0.2183941424981771,Open,Open,Closed,Closed,Closed
803,26.768411560191225,0.245748509117154,Open,Open,Closed,Closed,Closed
804,26.80174706649283,0.2377623942808288,Open,Open,Closed,Closed,Closed
805,26.83508257279444,0.1979368706357377,Open,Closed,Closed,Closed,Closed
806,26.868418079096045,0.0863125525837601,Closed,Closed,Closed,Closed,Closed
807,26.901753585397653,0.1660705649527646,Open,Closed,Closed,Closed,Closed
808,26.93508909169926,0.0946088288951456,Closed,Closed,Closed,Closed,Closed
809,26.96842459800087,0.064847624983015,Closed,Closed,Closed,Closed,Closed
810,27.001760104302477,0.127310114164348,Open,Closed,Closed,Closed,Closed
811,27.035095610604085,0.110074443984047,Open,Closed,Closed,Closed,Closed
812,27.068431116905693,0.037635496474749,Closed,Closed,Closed,Closed,Closed
813,27.1017666232073,0.0495363897947457,Closed,Closed,Closed,Closed,Closed
814,27.13510212950891,0.0190503440431612,Closed,Closed,Closed,Closed,Closed
815,27.168437635810516,0.0497934741712482,Closed,Closed,Closed,Closed,Closed
816,27.201773142112124,0.0361757709803116,Closed,Closed,Closed,Closed,Closed
817,27.235108648413732,0.0384040605991898,Closed,Closed,Closed,Closed,Closed
818,27.26844415471534,0.086942021332414,Closed,Closed,Closed,Closed,Closed
819,27.301779661016948,0.1120954674808755,Open,Closed,Closed,Closed,Closed
820,27.335115167318556,0.1894123095068529,Open,Closed,Closed,Closed,Closed
821,27.368450673620163,0.1769774440710174,Open,Closed,Closed,Closed,Closed
822,27.40178617992177,0.2286705286415679,Open,Open,Closed,Closed,Closed
823,27.43512168622338,0.1884865228681589,Open,Closed,Closed,Closed,Closed
824,27.468457192524987,0.1582447934287296,Open,Closed,Closed,Closed,Closed
825,27.501792698826595,0.1270217982002831,Open,Closed,Closed,Closed,Closed
826,27.535128205128203,0.067876095031734,Closed,Closed,Closed,Closed,Closed
827,27.56846371142981,0.0953579743830939,Closed,Closed,Closed,Closed,Closed
828,27.60179921773142,0.0969249168554024,Closed,Closed,Closed,Closed,Closed
829,27.635134724033023,0.162855550927648,Open,Closed,Closed,Closed,Closed
830,27.66847023033464,0.0827194579925839,Closed,Closed,Closed,Closed,Closed
831,27.70180573663625,0.0489871006392173,Closed,Closed,Closed,Closed,Closed
832,27.735141242937853,0.0764868993399142,Closed,Closed,Closed,Closed,Closed
833,27.76847674923946,0.0377911806044154,Closed,Closed,Closed,Closed,Closed
834,27.80181225554107,0.0450649902802084,Closed,Closed,Closed,Closed,Closed
835,27.835147761842677,0.0378497607721779,Closed,Closed,Closed,Closed,Closed
836,27.868483268144285,0.0689914873554043,Closed,Closed,Closed,Closed,Closed
837,27.901818774445893,0.0464153419478018,Closed,Closed,Closed,Closed,Closed
838,27.9351542807475,0.0713830610248249,Closed,Closed,Closed,Closed,Closed
839,27.96848978704911,0.1713521928109713,Open,Closed,Closed,Closed,Closed
840,28.001825293350716,0.1824432479256,Open,Closed,Closed,Closed,Closed
841,28.035160799652324,0.2019649216858232,Open,Open,Closed,Closed,Closed
842,28.068496305953932,0.1140468391253199,Open,Closed,Closed,Closed,Closed
843,28.10183181225554,0.130291276677502,Open,Closed,Closed,Closed,Closed
844,28.135167318557148,0.1287694042459198,Open,Closed,Closed,Closed,Closed
845,28.168502824858756,0.0617906119931538,Closed,Closed,Closed,Closed,Closed
846,28.201838331160364,0.0565233418944221,Closed,Closed,Closed,Closed,Closed
847,28.23517383746197,0.0566970074146672,Closed,Closed,Closed,Closed,Closed
848,28.26850934376358,0.0554845167457824,Closed,Closed,Closed,Closed,Closed
849,28.301844850065187,0.0712502602062146,Closed,Closed,Closed,Closed,Closed
850,28.335180356366795,0.0702706680783193,Closed,Closed,Closed,Closed,Closed
851,28.368515862668403,0.0473753877405397,Closed,Closed,Closed,Closed,Closed
852,28.40185136897001,0.0807421397817839,Closed,Closed,Closed,Closed,Closed
853,28.43518687527162,0.0406995316935328,Closed,Closed,Closed,Closed,Closed
854,28.468522381573223,0.0663352145191532,Closed,Closed,Closed,Closed,Closed
855,28.50185788787483,0.0912583679521313,Closed,Closed,Closed,Closed,Closed
856,28.53519339417644,0.1655637081081535,Open,Closed,Closed,Closed,Closed
857,28.568528900478057,0.104887342044344,Closed,Closed,Closed,Closed,Closed
858,28.60186440677966,0.1265627982289429,Open,Closed,Closed,Closed,Closed
859,28.63519991308127,0.0987441946312678,Closed,Closed,Closed,Closed,Closed
860,28.668535419382877,0.1155180763202831,Open,Closed,Closed,Closed,Closed
861,28.701870925684485,0.0696584519250366,Closed,Closed,Closed,Closed,Closed
862,28.735206431986093,0.0359902047991991,Closed,Closed,Closed,Closed,Closed
863,28.7685419382877,0.0819399429773896,Closed,Closed,Closed,Closed,Closed
864,28.80187744458931,0.087154303881721,Closed,Closed,Closed,Closed,Closed
865,28.835212950890917,0.0992973588316327,Closed,Closed,Closed,Closed,Closed
866,28.868548457192524,0.1331781704810517,Open,Closed,Closed,Closed,Closed
867,28.901883963494132,0.1907537320771729,Open,Closed,Closed,Closed,Closed
868,28.93521946979574,0.0898687841405024,Closed,Closed,Closed,Closed,Closed
869,28.968554976097348,0.2434403178396896,Open,Open,Closed,Closed,Closed
870,29.001890482398956,0.239332369951037,Open,Open,Closed,Closed,Closed
871,29.035225988700564,0.2027019558404763,Open,Open,Closed,Closed,Closed
872,29.06856149500217,0.1135738361674678,Open,Closed,Closed,Closed,Closed
873,29.10189700130378,0.1333025077604285,Open,Closed,Closed,Closed,Closed
874,29.135232507605387,0.1198045601308772,Open,Closed,Closed,Closed,Closed
875,29.168568013906995,0.1520465484769641,Open,Closed,Closed,Closed,Closed
876,29.201903520208603,0.1274659613854379,Open,Closed,Closed,Closed,Closed
877,29.23523902651021,0.0956275366919802,Closed,Closed,Closed,Closed,Closed
878,29.26857453281182,0.0821748202336468,Closed,Closed,Closed,Closed,Closed
879,29.301910039113427,0.1249686880663468,Open,Closed,Closed,Closed,Closed
880,29.33524554541503,0.1284507504569188,Open,Closed,Closed,Closed,Closed
881,29.36858105171664,0.1198045601308772,Open,Closed,Closed,Closed,Closed
882,29.40191655801825,0.0534243335498477,Closed,Closed,Closed,Closed,Closed
883,29.435252064319855,0.0728397055478525,Closed,Closed,Closed,Closed,Closed
884,29.46858757062147,0.0685574525548313,Closed,Closed,Closed,Closed,Closed
885,29.501923076923077,0.0683024418122286,Closed,Closed,Closed,Closed,Closed
886,29.535258583224685,0.0832898809374891,Closed,Closed,Closed,Closed,Closed
887,29.568594089526293,0.1427622396397583,Open,Closed,Closed,Closed,Closed
888,29.6019295958279,0.2278142559908589,Open,Open,Closed,Closed,Closed
889,29.63526510212951,0.1852104189829636,Open,Closed,Closed,Closed,Closed
890,29.668600608431117,0.199547105141257,Open,Open,Closed,Closed,Closed
891,29.701936114732725,0.1606035120005899,Open,Closed,Closed,Closed,Closed
892,29.735271621034332,0.1217719216211178,Open,Closed,Closed,Closed,Closed
893,29.76860712733594,0.1263565358556631,Open,Closed,Closed,Closed,Closed
894,29.801942633637548,0.1463278989366384,Open,Closed,Closed,Closed,Closed
895,29.835278139939156,0.1187562245896776,Open,Closed,Closed,Closed,Closed
896,29.868613646240764,0.1218000371188186,Open,Closed,Closed,Closed,Closed
897,29.90194915254237,0.121279918517483,Open,Closed,Closed,Closed,Closed
898,29.93528465884398,0.0624353094098626,Closed,Closed,Closed,Closed,Closed
899,29.968620165145587,0.0558624349619797,Closed,Closed,Closed,Closed,Closed
900,30.001955671447195,0.1044162223620835,Closed,Closed,Closed,Closed,Closed
901,30.035291177748803,0.0827677833686836,Closed,Closed,Closed,Closed,Closed
902,30.06862668405041,0.0848005926564529,Closed,Closed,Closed,Closed,Closed
903,30.10196219035202,0.0625726434711123,Closed,Closed,Closed,Closed,Closed
904,30.135297696653627,0.1086615701838484,Open,Closed,Closed,Closed,Closed
905,30.168633202955235,0.1714687903915643,Open,Closed,Closed,Closed,Closed
906,30.201968709256843,0.1239186070566854,Open,Closed,Closed,Closed,Closed
907,30.23530421555845,0.1994370650045606,Open,Open,Closed,Closed,Closed
908,30.26863972186006,0.1454414186387248,Open,Closed,Closed,Closed,Closed
909,30.301975228161663,0.1847123255865433,Open,Closed,Closed,Closed,Closed
910,30.33531073446327,0.1729570080673662,Open,Closed,Closed,Closed,Closed
911,30.368646240764885,0.1496089883607685,Open,Closed,Closed,Closed,Closed
912,30.401981747066493,0.1539338080930916,Open,Closed,Closed,Closed,Closed
913,30.4353172533681,0.1508936687332561,Open,Closed,Closed,Closed,Closed
914,30.46865275966971,0.1457044181716574,Open,Closed,Closed,Closed,Closed
915,30.501988265971317,0.140526520095046,Open,Closed,Closed,Closed,Closed
916,30.535323772272925,0.0921398535016365,Closed,Closed,Closed,Closed,Closed
917,30.568659278574533,0.1052827356799933,Closed,Closed,Closed,Closed,Closed
918,30.60199478487614,0.1304335090292747,Open,Closed,Closed,Closed,Closed
919,30.63533029117775,0.1714180560679069,Open,Closed,Closed,Closed,Closed
920,30.668665797479356,0.1369455484506876,Open,Closed,Closed,Closed,Closed
921,30.702001303780964,0.1370939817254116,Open,Closed,Closed,Closed,Closed
922,30.735336810082572,0.1597411699572478,Open,Closed,Closed,Closed,Closed
923,30.76867231638418,0.1320971779771627,Open,Closed,Closed,Closed,Closed
924,30.802007822685788,0.1360969232885741,Open,Closed,Closed,Closed,Closed
925,30.835343328987395,0.1539235045051911,Open,Closed,Closed,Closed,Closed
926,30.868678835289003,0.1604085109261172,Open,Closed,Closed,Closed,Closed
927,30.90201434159061,0.0915236486921829,Closed,Closed,Closed,Closed,Closed
928,30.93534984789222,0.1276105319732477,Open,Closed,Closed,Closed,Closed
929,30.968685354193827,0.1236150860313011,Open,Closed,Closed,Closed,Closed
930,31.002020860495435,0.1877079909476449,Open,Closed,Closed,Closed,Closed
931,31.035356366797043,0.0328892106649336,Closed,Closed,Closed,Closed,Closed
932,31.06869187309865,0.1487602066697557,Open,Closed,Closed,Closed,Closed
933,31.10202737940026,0.0841780325374368,Closed,Closed,Closed,Closed,Closed
934,31.135362885701863,0.0893860231900021,Closed,Closed,Closed,Closed,Closed
935,31.16869839200347,0.1165472369530556,Open,Closed,Closed,Closed,Closed
936,31.20203389830508,0.0557611333659902,Closed,Closed,Closed,Closed,Closed
937,31.23536940460669,0.0636859040064282,Closed,Closed,Closed,Closed,Closed
938,31.2687049109083,0.0812705604452815,Closed,Closed,Closed,Closed,Closed
939,31.30204041720991,0.1191602328794772,Open,Closed,Closed,Closed,Closed
940,31.335375923511517,0.1179272420183928,Open,Closed,Closed,Closed,Closed
941,31.368711429813125,0.0640521655815636,Closed,Closed,Closed,Closed,Closed
942,31.402046936114733,0.0740142314975007,Closed,Closed,Closed,Closed,Closed
943,31.43538244241634,0.086166794015499,Closed,Closed,Closed,Closed,Closed
944,31.46871794871795,0.0813614154191424,Closed,Closed,Closed,Closed,Closed
945,31.502053455019556,0.1261723272233544,Open,Closed,Closed,Closed,Closed
946,31.535388961321164,0.1375630872693043,Open,Closed,Closed,Closed,Closed
947,31.568724467622772,0.1784701907172714,Open,Closed,Closed,Closed,Closed
948,31.60205997392438,0.1981895879055178,Open,Closed,Closed,Closed,Closed
949,31.635395480225988,0.1696624818193605,Open,Closed,Closed,Closed,Closed
950,31.668730986527596,0.1689251956477798,Open,Closed,Closed,Closed,Closed
951,31.702066492829204,0.1098401857215613,Open,Closed,Closed,Closed,Closed
952,31.73540199913081,0.1512084069177779,Open,Closed,Closed,Closed,Closed
953,31.76873750543242,0.081549814881259,Closed,Closed,Closed,Closed,Closed
954,31.802073011734027,0.1107732013756808,Open,Closed,Closed,Closed,Closed
955,31.835408518035635,0.1201026202212732,Open,Closed,Closed,Closed,Closed
956,31.868744024337243,0.0950241755742455,Closed,Closed,Closed,Closed,Closed
957,31.90207953063885,0.0845141355844108,Closed,Closed,Closed,Closed,Closed
958,31.93541503694046,0.1001696379985613,Closed,Closed,Closed,Closed,Closed
959,31.968750543242063,0.0642161299067935,Closed,Closed,Closed,Closed,Closed
960,32.00208604954368,0.0995688702725765,Closed,Closed,Closed,Closed,Closed
961,32.03542155584528,0.0646517313179158,Closed,Closed,Closed,Closed,Closed
962,32.068757062146894,0.0858149296866501,Closed,Closed,Closed,Closed,Closed
963,32.1020925684485,0.1081206297064021,Open,Closed,Closed,Closed,Closed
964,32.13542807475011,0.1559712860728151,Open,Closed,Closed,Closed,Closed
965,32.168763581051714,0.2785341796234039,Open,Open,Closed,Closed,Closed
966,32.202099087353325,0.2548296349797532,Open,Open,Closed,Closed,Closed
967,32.23543459365493,0.2131953565236353,Open,Open,Closed,Closed,Closed
968,32.26877009995654,0.2192953646948222,Open,Open,Closed,Closed,Closed
969,32.302105606258145,0.1319098355252203,Open,Closed,Closed,Closed,Closed
970,32.33544111255976,0.0873659793454471,Closed,Closed,Closed,Closed,Closed
971,32.36877661886136,0.1252634924416779,Open,Closed,Closed,Closed,Closed
972,32.40211212516297,0.1088790794903379,Open,Closed,Closed,Closed,Closed
973,32.43544763146458,0.129033047887879,Open,Closed,Closed,Closed,Closed
974,32.46878313776619,0.1749799346442039,Open,Closed,Closed,Closed,Closed
975,32.50211864406779,0.139112430068883,Open,Closed,Closed,Closed,Closed
976,32.535454150369404,0.1002945057914889,Closed,Closed,Closed,Closed,Closed
977,32.56878965667101,0.0477106174357605,Closed,Closed,Closed,Closed,Closed
978,32.60212516297262,0.0789131018006151,Closed,Closed,Closed,Closed,Closed
979,32.63546066927423,0.0538762922560251,Closed,Closed,Closed,Closed,Closed
980,32.668796175575835,0.0576559455417738,Closed,Closed,Closed,Closed,Closed
981,32.70213168187745,0.1564285395448273,Open,Closed,Closed,Closed,Closed
982,32.73546718817905,0.1609556949949126,Open,Closed,Closed,Closed,Closed
983,32.76880269448066,0.1791360462016301,Open,Closed,Closed,Closed,Closed
984,32.80213820078227,0.2657578427903671,Open,Open,Closed,Closed,Closed
985,32.83547370708388,0.2190790341339298,Open,Open,Closed,Closed,Closed
986,32.86880921338548,0.2571342989044805,Open,Open,Closed,Closed,Closed
987,32.902144719687094,0.2488570963076692,Open,Open,Closed,Closed,Closed
988,32.9354802259887,0.2199765274094622,Open,Open,Closed,Closed,Closed
989,32.96881573229031,0.2506291396468336,Open,Open,Closed,Closed,Closed
990,33.002151238591914,0.2145027617408362,Open,Open,Closed,Closed,Closed
991,33.035486744893525,0.1498281020636038,Open,Closed,Closed,Closed,Closed
992,33.06882225119513,0.2106890709219193,Open,Open,Closed,Closed,Closed
993,33.10215775749674,0.1533022206346794,Open,Closed,Closed,Closed,Closed
994,33.135493263798345,0.1693527806963652,Open,Closed,Closed,Closed,Closed
995,33.16882877009996,0.1656514728868174,Open,Closed,Closed,Closed,Closed
996,33.20216427640156,0.0878241722653486,Closed,Closed,Closed,Closed,Closed
997,33.23549978270317,0.1044300224520666,Closed,Closed,Closed,Closed,Closed
998,33.26883528900478,0.0755389574600498,Closed,Closed,Closed,Closed,Closed
999,33.30217079530639,0.0693442696578877,Closed,Closed,Closed,Closed,Closed
1000,33.33550630160799,0.1568408849384048,Open,Closed,Closed,Closed,Closed
1001,33.368841807909604,0.060680939677604,Closed,Closed,Closed,Closed,Closed
1002,33.40217731421121,0.0682322721323771,Closed,Closed,Closed,Closed,Closed
1003,33.43551282051282,0.0659609942855803,Closed,Closed,Closed,Closed,Closed
1004,33.468848326814424,0.0661200507570491,Closed,Closed,Closed,Closed,Closed
1005,33.502183833116035,0.0309943589439704,Closed,Closed,Closed,Closed,Closed
1006,33.53551933941765,0.031806809832974,Closed,Closed,Closed,Closed,Closed
1007,33.56885484571925,0.0643271786644848,Closed,Closed,Closed,Closed,Closed
1008,33.60219035202086,0.1577554444253782,Open,Closed,Closed,Closed,Closed
1009,33.63552585832247,0.2394646351887485,Open,Open,Closed,Closed,Closed
1010,33.66886136462408,0.2218315184120047,Open,Open,Closed,Closed,Closed
1011,33.70219687092568,0.1519328337389634,Open,Closed,Closed,Closed,Closed
1012,33.735532377227294,0.1717795002941604,Open,Closed,Closed,Closed,Closed
1013,33.7688678835289,0.185053217412487,Open,Closed,Closed,Closed,Closed
1014,33.80220338983051,0.1348781252373012,Open,Closed,Closed,Closed,Closed
1015,33.835538896132114,0.1478178595583526,Open,Closed,Closed,Closed,Closed
1016,33.868874402433725,0.1350662328257383,Open,Closed,Closed,Closed,Closed
1017,33.90220990873533,0.0933383387147048,Closed,Closed,Closed,Closed,Closed
1018,33.93554541503694,0.0830564960347068,Closed,Closed,Closed,Closed,Closed
1019,33.968880921338545,0.1044712107176695,Closed,Closed,Closed,Closed,Closed
1020,34.00221642764016,0.0537887416843605,Closed,Closed,Closed,Closed,Closed
1021,34.03555193394176,0.0712773819027822,Closed,Closed,Closed,Closed,Closed
1022,34.06888744024337,0.0394170704251414,Closed,Closed,Closed,Closed,Closed
1023,34.10222294654498,0.0576749800728472,Closed,Closed,Closed,Closed,Closed
1024,34.13555845284659,0.0568953050325955,Closed,Closed,Closed,Closed,Closed
1025,34.16889395914819,0.0636929755298481,Closed,Closed,Closed,Closed,Closed
1026,34.202229465449804,0.0803969230409222,Closed,Closed,Closed,Closed,Closed
1027,34.23556497175141,0.1459705081233142,Open,Closed,Closed,Closed,Closed
1028,34.26890047805302,0.1672437239207212,Open,Closed,Closed,Closed,Closed
1029,34.302235984354624,0.1966287638852281,Open,Closed,Closed,Closed,Closed
1030,34.335571490656235,0.2212873406666279,Open,Open,Closed,Closed,Closed
1031,34.36890699695784,0.2944840695329241,Open,Open,Open,Closed,Closed
1032,34.40224250325945,0.2580655025988925,Open,Open,Closed,Closed,Closed
1033,34.43557800956106,0.2323024102621954,Open,Open,Closed,Closed,Closed
1034,34.46891351586267,0.2057822453593391,Open,Open,Closed,Closed,Closed
1035,34.50224902216428,0.1862068965517241,Open,Closed,Closed,Closed,Closed
1036,34.53558452846588,0.1485510416679872,Open,Closed,Closed,Closed,Closed
1037,34.568920034767494,0.103502799224499,Closed,Closed,Closed,Closed,Closed
1038,34.6022555410691,0.1460098231628908,Open,Closed,Closed,Closed,Closed
1039,34.63559104737071,0.0633058315892229,Closed,Closed,Closed,Closed,Closed
1040,34.668926553672314,0.0724431870119679,Closed,Closed,Closed,Closed,Closed
1041,34.702262059973926,0.081796977056747,Closed,Closed,Closed,Closed,Closed
1042,34.73559756627553,0.0316905125184441,Closed,Closed,Closed,Closed,Closed
1043,34.76893307257714,0.0805914378996068,Closed,Closed,Closed,Closed,Closed
1044,34.802268578878746,0.0409728577607738,Closed,Closed,Closed,Closed,Closed
1045,34.83560408518036,0.024189615691743,Closed,Closed,Closed,Closed,Closed
1046,34.86893959148196,0.0732235005067873,Closed,Closed,Closed,Closed,Closed
1047,34.90227509778357,0.1100922981893395,Open,Closed,Closed,Closed,Closed
1048,34.93561060408518,0.0395693210317393,Closed,Closed,Closed,Closed,Closed
1049,34.96894611038679,0.0752334281156741,Closed,Closed,Closed,Closed,Closed
1050,35.00228161668839,0.0671512011778542,Closed,Closed,Closed,Closed,Closed
1051,35.035617122990004,0.1058791419188014,Open,Closed,Closed,Closed,Closed
1052,35.06895262929161,0.1410208803686863,Open,Closed,Closed,Closed,Closed
1053,35.10228813559322,0.1659322803578121,Open,Closed,Closed,Closed,Closed
1054,35.135623641894824,0.1625928359979258,Open,Closed,Closed,Closed,Closed
1055,35.168959148196436,0.13506692313426,Open,Closed,Closed,Closed,Closed
1056,35.20229465449804,0.1411922555396198,Open,Closed,Closed,Closed,Closed
1057,35.23563016079965,0.1219823456008962,Open,Closed,Closed,Closed,Closed
1058,35.268965667101256,0.1359494185641715,Open,Closed,Closed,Closed,Closed
1059,35.30230117340287,0.1387641704839626,Open,Closed,Closed,Closed,Closed
1060,35.33563667970447,0.1122138411310248,Open,Closed,Closed,Closed,Closed
1061,35.36897218600608,0.1066576988287605,Open,Closed,Closed,Closed,Closed
1062,35.402307692307694,0.0439814164695024,Closed,Closed,Closed,Closed,Closed
1063,35.4356431986093,0.0538762922560251,Closed,Closed,Closed,Closed,Closed
1064,35.46897870491091,0.0595167530091527,Closed,Closed,Closed,Closed,Closed
1065,35.502314211212514,0.1170089954122967,Open,Closed,Closed,Closed,Closed
1066,35.535649717514126,0.2166682520499208,Open,Open,Closed,Closed,Closed
1067,35.56898522381573,0.233452350598575,Open,Open,Closed,Closed,Closed
1068,35.60232073011734,0.2331064260332415,Open,Open,Closed,Closed,Closed
1069,35.635656236418946,0.2226491625240247,Open,Open,Closed,Closed,Closed
1070,35.66899174272056,0.2454143607168602,Open,Open,Closed,Closed,Closed
1071,35.70232724902216,0.2100677042454943,Open,Open,Closed,Closed,Closed
1072,35.73566275532377,0.1631420424880276,Open,Closed,Closed,Closed,Closed
1073,35.76899826162538,0.1758654241555726,Open,Closed,Closed,Closed,Closed
1074,35.80233376792699,0.148680516829219,Open,Closed,Closed,Closed,Closed
1075,35.83566927422859,0.1127404048832723,Open,Closed,Closed,Closed,Closed
1076,35.869004780530204,0.0589173826972427,Closed,Closed,Closed,Closed,Closed
1077,35.90234028683181,0.0317215242267093,Closed,Closed,Closed,Closed,Closed
1078,35.93567579313342,0.0586613691324433,Closed,Closed,Closed,Closed,Closed
1079,35.969011299435024,0.0161763267682069,Closed,Closed,Closed,Closed,Closed
1080,36.002346805736636,0.0888964904894454,Closed,Closed,Closed,Closed,Closed
