frame,timestamp,anchor_to_nose,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
776,25.86835289004781,126.44194685726671,Open,Open,Closed,Closed,Closed
777,25.901688396349417,123.322943303904,Open,Open,Closed,Closed,Closed
778,25.93502390265102,122.68359017350522,Open,Open,Closed,Closed,Closed
779,25.96835940895263,123.46350739863746,Open,Open,Closed,Closed,Closed
780,26.001694915254237,125.29246937376692,Open,Open,Closed,Closed,Closed
781,26.035030421555845,122.71091399008134,Open,Open,Closed,Closed,Closed
782,26.068365927857453,121.8710423360184,Open,Open,Closed,Closed,Closed
783,26.10170143415906,126.38460421082596,Open,Open,Closed,Closed,Closed
784,26.13503694046067,130.69226058250868,Open,Open,Open,Closed,Closed
785,26.168372446762277,134.35317095897506,Open,Open,Open,Closed,Closed
786,26.201707953063885,132.93053846592784,Open,Open,Open,Closed,Closed
787,26.235043459365492,130.1586774253933,Open,Open,Open,Closed,Closed
788,26.2683789656671,130.8429081426243,Open,Open,Open,Closed,Closed
789,26.301714471968708,135.33501604883054,Open,Open,Open,Closed,Closed
790,26.335049978270316,133.36814420755633,Open,Open,Open,Closed,Closed
791,26.368385484571924,126.72421222332426,Open,Open,Closed,Closed,Closed
792,26.40172099087353,124.90072374232976,Open,Open,Closed,Closed,Closed
793,26.43505649717514,123.31089013604957,Open,Open,Closed,Closed,Closed
794,26.468392003476747,120.85688619436954,Open,Open,Closed,Closed,Closed
795,26.501727509778355,122.0696129878098,Open,Open,Closed,Closed,Closed
796,26.535063016079963,124.20280367709807,Open,Open,Closed,Closed,Closed
797,26.56839852238157,118.61860452943506,Open,Closed,Closed,Closed,Closed
798,26.60173402868318,118.3160896467394,Open,Closed,Closed,Closed,Closed
799,26.635069534984787,118.41936938140736,Open,Closed,Closed,Closed,Closed
800,26.668405041286395,115.07410372238768,Open,Closed,Closed,Closed,Closed
801,26.701740547588003,108.21773243726936,Closed,Closed,Closed,Closed,Closed
802,26.735076053889617,126.88559172883592,Open,Open,Closed,Closed,Closed
803,26.768411560191225,136.917139654552,Open,Open,Open,Closed,Closed
804,26.80174706649283,141.91287591676812,Open,Open,Open,Open,Closed
805,26.83508257279444,142.32418266482944,Open,Open,Open,Open,Closed
806,26.868418079096045,113.08004246076564,Open,Closed,Closed,Closed,Closed
807,26.901753585397653,139.74501289822166,Open,Open,Open,Open,Closed
808,26.93508909169926,138.89711110500275,Open,Open,Open,Open,Closed
809,26.96842459800087,135.39788557719487,Open,Open,Open,Closed,Closed
810,27.001760104302477,120.41672117244876,Open,Open,Closed,Closed,Closed
811,27.035095610604085,120.84365472423664,Open,Open,Closed,Closed,Closed
812,27.068431116905693,132.89695818755968,Open,Open,Open,Closed,Closed
813,27.1017666232073,130.57535176279242,Open,Open,Open,Closed,Closed
814,27.13510212950891,133.0964981137331,Open,Open,Open,Closed,Closed
815,27.168437635810516,128.62781945741287,Open,Open,Open,Closed,Closed
816,27.201773142112124,123.45555350301676,Open,Open,Closed,Closed,Closed
817,27.235108648413732,122.75657213265734,Open,Open,Closed,Closed,Closed
818,27.26844415471534,123.93097613965728,Open,Open,Closed,Closed,Closed
819,27.301779661016948,137.89530538822268,Open,Open,Open,Open,Closed
820,27.335115167318556,137.1176560821781,Open,Open,Open,Closed,Closed
821,27.368450673620163,141.64325426776378,Open,Open,Open,Open,Closed
822,27.40178617992177,141.01560166643873,Open,Open,Open,Open,Closed
823,27.43512168622338,140.46049824923932,Open,Open,Open,Open,Closed
824,27.468457192524987,138.6396109447299,Open,Open,Open,Open,Closed
825,27.501792698826595,136.66322814601975,Open,Open,Open,Closed,Closed
826,27.535128205128203,134.65889982812536,Open,Open,Open,Closed,Closed
827,27.56846371142981,133.20555513487994,Open,Open,Open,Closed,Closed
828,27.60179921773142,133.02401327594262,Open,Open,Open,Closed,Closed
829,27.635134724033023,125.49039256127897,Open,Open,Closed,Closed,Closed
830,27.66847023033464,126.90950339126108,Open,Open,Closed,Closed,Closed
831,27.70180573663625,125.2012496435915,Open,Open,Closed,Closed,Closed
832,27.735141242937853,123.72792187952577,Open,Open,Closed,Closed,Closed
833,27.76847674923946,121.4106828964048,Open,Open,Closed,Closed,Closed
834,27.80181225554107,116.85877431638022,Open,Closed,Closed,Closed,Closed
835,27.835147761842677,119.8715522170364,Open,Open,Closed,Closed,Closed
836,27.868483268144285,118.6721476476445,Open,Closed,Closed,Closed,Closed
837,27.901818774445893,124.87482597193994,Open,Open,Closed,Closed,Closed
838,27.9351542807475,132.29434074479104,Open,Open,Open,Closed,Closed
839,27.96848978704911,142.21597951257394,Open,Open,Open,Open,Closed
840,28.001825293350716,144.259761855813,Open,Open,Open,Open,Closed
841,28.035160799652324,140.24660155760893,Open,Open,Open,Open,Closed
842,28.068496305953932,135.72347254053875,Open,Open,Open,Closed,Closed
843,28.10183181225554,134.18623858235202,Open,Open,Open,Closed,Closed
844,28.135167318557148,134.32226444653622,Open,Open,Open,Closed,Closed
845,28.168502824858756,131.62633818115748,Open,Open,Open,Closed,Closed
846,28.201838331160364,130.9798206999034,Open,Open,Open,Closed,Closed
847,28.23517383746197,130.45586803212802,Open,Open,Open,Closed,Closed
848,28.26850934376358,127.6875794087412,Open,Open,Closed,Closed,Closed
849,28.301844850065187,127.53232856361652,Open,Open,Closed,Closed,Closed
850,28.335180356366795,128.55593268390703,Open,Open,Open,Closed,Closed
851,28.368515862668403,128.75205207318584,Open,Open,Open,Closed,Closed
852,28.40185136897001,124.33415180619455,Open,Open,Closed,Closed,Closed
853,28.43518687527162,124.08783440050206,Open,Open,Closed,Closed,Closed
854,28.468522381573223,127.07788405652344,Open,Open,Closed,Closed,Closed
855,28.50185788787483,128.03229999201687,Open,Open,Open,Closed,Closed
856,28.53519339417644,127.65158392984422,Open,Open,Closed,Closed,Closed
857,28.568528900478057,127.2346669994686,Open,Open,Closed,Closed,Closed
858,28.60186440677966,128.89228391900372,Open,Open,Open,Closed,Closed
859,28.63519991308127,128.36046249056773,Open,Open,Open,Closed,Closed
860,28.668535419382877,124.27186319667554,Open,Open,Closed,Closed,Closed
861,28.701870925684485,125.58140715646049,Open,Open,Closed,Closed,Closed
862,28.735206431986093,124.32323016721276,Open,Open,Closed,Closed,Closed
863,28.7685419382877,125.56866629724902,Open,Open,Closed,Closed,Closed
864,28.80187744458931,124.02646571216962,Open,Open,Closed,Closed,Closed
865,28.835212950890917,123.34054977959964,Open,Open,Closed,Closed,Closed
866,28.868548457192524,119.02976616620158,Open,Open,Closed,Closed,Closed
867,28.901883963494132,118.43148229122328,Open,Closed,Closed,Closed,Closed
868,28.93521946979574,108.2370630297083,Closed,Closed,Closed,Closed,Closed
869,28.968554976097348,136.8942140870915,Open,Open,Open,Closed,Closed
870,29.001890482398956,138.47032273802125,Open,Open,Open,Open,Closed
871,29.035225988700564,140.05715741908034,Open,Open,Open,Open,Closed
872,29.06856149500217,137.06471806886017,Open,Open,Open,Closed,Closed
873,29.10189700130378,136.55069110664527,Open,Open,Open,Closed,Closed
874,29.135232507605387,134.46027495695256,Open,Open,Open,Closed,Closed
875,29.168568013906995,137.04316745057633,Open,Open,Open,Closed,Closed
876,29.201903520208603,130.31094326657265,Open,Open,Open,Closed,Closed
877,29.23523902651021,129.93865736061204,Open,Open,Open,Closed,Closed
878,29.26857453281182,126.5322181892331,Open,Open,Closed,Closed,Closed
879,29.301910039113427,129.63982004570812,Open,Open,Open,Closed,Closed
880,29.33524554541503,130.00066020508143,Open,Open,Open,Closed,Closed
881,29.36858105171664,127.44623646457812,Open,Open,Closed,Closed,Closed
882,29.40191655801825,124.40749055277963,Open,Open,Closed,Closed,Closed
883,29.435252064319855,124.72102734676022,Open,Open,Closed,Closed,Closed
884,29.46858757062147,121.7804496739512,Open,Open,Closed,Closed,Closed
885,29.501923076923077,121.2437159465734,Open,Open,Closed,Closed,Closed
886,29.535258583224685,121.15341714623696,Open,Open,Closed,Closed,Closed
887,29.568594089526293,126.45973793715896,Open,Open,Closed,Closed,Closed
888,29.6019295958279,138.83420503593507,Open,Open,Open,Open,Closed
889,29.63526510212951,138.362476640924,Open,Open,Open,Open,Closed
890,29.668600608431117,137.45203472867863,Open,Open,Open,Open,Closed
891,29.701936114732725,136.87282658732894,Open,Open,Open,Closed,Closed
892,29.735271621034332,119.62925318167537,Open,Open,Closed,Closed,Closed
893,29.76860712733594,115.875611800924,Open,Closed,Closed,Closed,Closed
894,29.801942633637548,119.72383812779717,Open,Open,Closed,Closed,Closed
895,29.835278139939156,126.64205317760896,Open,Open,Closed,Closed,Closed
896,29.868613646240764,121.43775812005352,Open,Open,Closed,Closed,Closed
897,29.90194915254237,118.953061544021,Open,Open,Closed,Closed,Closed
898,29.93528465884398,125.68978497243174,Open,Open,Closed,Closed,Closed
899,29.968620165145587,126.60669220174653,Open,Open,Closed,Closed,Closed
900,30.001955671447195,124.2583435012232,Open,Open,Closed,Closed,Closed
901,30.035291177748803,123.59187139831504,Open,Open,Closed,Closed,Closed
902,30.06862668405041,122.52602766801895,Open,Open,Closed,Closed,Closed
903,30.10196219035202,119.54342681786144,Open,Open,Closed,Closed,Closed
904,30.135297696653627,117.80216116092669,Open,Closed,Closed,Closed,Closed
905,30.168633202955235,123.6384555324515,Open,Open,Closed,Closed,Closed
906,30.201968709256843,134.28875128376586,Open,Open,Open,Closed,Closed
907,30.23530421555845,138.09956840810798,Open,Open,Open,Open,Closed
908,30.26863972186006,121.83463291148892,Open,Open,Closed,Closed,Closed
909,30.301975228161663,139.56451869762697,Open,Open,Open,Open,Closed
910,30.33531073446327,138.08243569339487,Open,Open,Open,Open,Closed
911,30.368646240764885,136.75728290832006,Open,Open,Open,Closed,Closed
912,30.401981747066493,129.29873227595778,Open,Open,Open,Closed,Closed
913,30.4353172533681,118.45708017179317,Open,Closed,Closed,Closed,Closed
914,30.46865275966971,115.97381653630713,Open,Closed,Closed,Closed,Closed
915,30.501988265971317,114.36535571227554,Open,Closed,Closed,Closed,Closed
916,30.535323772272925,117.63034906886584,Open,Closed,Closed,Closed,Closed
917,30.568659278574533,124.28032291372898,Open,Open,Closed,Closed,Closed
918,30.60199478487614,119.50471424416568,Open,Open,Closed,Closed,Closed
919,30.63533029117775,131.5949678916782,Open,Open,Open,Closed,Closed
920,30.668665797479356,121.22000806618418,Open,Open,Closed,Closed,Closed
921,30.702001303780964,122.32553128332144,Open,Open,Closed,Closed,Closed
922,30.735336810082572,112.5502632542091,Open,Closed,Closed,Closed,Closed
923,30.76867231638418,114.62466283448616,Open,Closed,Closed,Closed,Closed
924,30.802007822685788,122.15263185641368,Open,Open,Closed,Closed,Closed
925,30.835343328987395,133.56641954160858,Open,Open,Open,Closed,Closed
926,30.868678835289003,131.02700870002172,Open,Open,Open,Closed,Closed
927,30.90201434159061,118.49682997293417,Open,Closed,Closed,Closed,Closed
928,30.93534984789222,123.49864434012328,Open,Open,Closed,Closed,Closed
929,30.968685354193827,114.175705383858,Open,Closed,Closed,Closed,Closed
930,31.002020860495435,115.04007690877133,Open,Closed,Closed,Closed,Closed
931,31.035356366797043,105.77602470041514,Closed,Closed,Closed,Closed,Closed
932,31.06869187309865,113.157625207758,Open,Closed,Closed,Closed,Closed
933,31.10202737940026,130.54868984148834,Open,Open,Open,Closed,Closed
934,31.135362885701863,130.24750991075263,Open,Open,Open,Closed,Closed
935,31.16869839200347,122.4904009739282,Open,Open,Closed,Closed,Closed
936,31.20203389830508,126.68480108435132,Open,Open,Closed,Closed,Closed
937,31.23536940460669,128.77063172467265,Open,Open,Open,Closed,Closed
938,31.2687049109083,122.74972917679482,Open,Open,Closed,Closed,Closed
939,31.30204041720991,122.89487872865452,Open,Open,Closed,Closed,Closed
940,31.335375923511517,122.36775447472893,Open,Open,Closed,Closed,Closed
941,31.368711429813125,120.35770699686296,Open,Open,Closed,Closed,Closed
942,31.402046936114733,121.42991821320685,Open,Open,Closed,Closed,Closed
943,31.43538244241634,121.14416579540608,Open,Open,Closed,Closed,Closed
944,31.46871794871795,119.30452228276948,Open,Open,Closed,Closed,Closed
945,31.502053455019556,120.84820395524012,Open,Open,Closed,Closed,Closed
946,31.535388961321164,125.03920567738469,Open,Open,Closed,Closed,Closed
947,31.568724467622772,139.03270096586277,Open,Open,Open,Open,Closed
948,31.60205997392438,142.2703821848379,Open,Open,Open,Open,Closed
949,31.635395480225988,138.8470755081174,Open,Open,Open,Open,Closed
950,31.668730986527596,135.59531741154177,Open,Open,Open,Closed,Closed
951,31.702066492829204,135.0184143662554,Open,Open,Open,Closed,Closed
952,31.73540199913081,136.9049163885013,Open,Open,Open,Closed,Closed
953,31.76873750543242,134.3947129754086,Open,Open,Open,Closed,Closed
954,31.802073011734027,133.5649061138771,Open,Open,Open,Closed,Closed
955,31.835408518035635,133.18736542199866,Open,Open,Open,Closed,Closed
956,31.868744024337243,122.46289648413055,Open,Open,Closed,Closed,Closed
957,31.90207953063885,118.51120285196367,Open,Closed,Closed,Closed,Closed
958,31.93541503694046,117.06141893240232,Open,Closed,Closed,Closed,Closed
959,31.968750543242063,129.12811610089767,Open,Open,Open,Closed,Closed
960,32.00208604954368,132.5579388796474,Open,Open,Open,Closed,Closed
961,32.03542155584528,129.6787436004703,Open,Open,Open,Closed,Closed
962,32.068757062146894,127.65858316143532,Open,Open,Closed,Closed,Closed
963,32.1020925684485,129.1836154495422,Open,Open,Open,Closed,Closed
964,32.13542807475011,137.15500195777184,Open,Open,Open,Closed,Closed
965,32.168763581051714,139.7256115727464,Open,Open,Open,Open,Closed
966,32.202099087353325,140.74972766466357,Open,Open,Open,Open,Closed
967,32.23543459365493,139.56159849066762,Open,Open,Open,Open,Closed
968,32.26877009995654,130.12653516739266,Open,Open,Open,Closed,Closed
969,32.302105606258145,133.8073077919287,Open,Open,Open,Closed,Closed
970,32.33544111255976,135.3938677481591,Open,Open,Open,Closed,Closed
971,32.36877661886136,139.08997337407473,Open,Open,Open,Open,Closed
972,32.40211212516297,135.34049751521297,Open,Open,Open,Closed,Closed
973,32.43544763146458,126.03260513086944,Open,Open,Closed,Closed,Closed
974,32.46878313776619,129.17381023052013,Open,Open,Open,Closed,Closed
975,32.50211864406779,130.61287997949472,Open,Open,Open,Closed,Closed
976,32.535454150369404,125.11221895314998,Open,Open,Closed,Closed,Closed
977,32.56878965667101,122.92194462341617,Open,Open,Closed,Closed,Closed
978,32.60212516297262,122.69403369011737,Open,Open,Closed,Closed,Closed
979,32.63546066927423,119.20213505649936,Open,Open,Closed,Closed,Closed
980,32.668796175575835,118.62804810451658,Open,Closed,Closed,Closed,Closed
981,32.70213168187745,115.86815861840964,Open,Closed,Closed,Closed,Closed
982,32.73546718817905,120.96167281921171,Open,Open,Closed,Closed,Closed
983,32.76880269448066,127.66004532728206,Open,Open,Closed,Closed,Closed
984,32.80213820078227,132.8251063915868,Open,Open,Open,Closed,Closed
985,32.83547370708388,138.06758921787332,Open,Open,Open,Open,Closed
986,32.86880921338548,142.20074397890104,Open,Open,Open,Open,Closed
987,32.902144719687094,142.51242199720812,Open,Open,Open,Open,Closed
988,32.9354802259887,144.72854309165265,Open,Open,Open,Open,Closed
989,32.96881573229031,145.3140242583728,Open,Open,Open,Open,Closed
990,33.002151238591914,138.4584369799315,Open,Open,Open,Open,Closed
991,33.035486744893525,140.5779710674655,Open,Open,Open,Open,Closed
992,33.06882225119513,130.56059026927247,Open,Open,Open,Closed,Closed
993,33.10215775749674,134.4866553596279,Open,Open,Open,Closed,Closed
994,33.135493263798345,132.4539987353395,Open,Open,Open,Closed,Closed
995,33.16882877009996,137.23466367878996,Open,Open,Open,Open,Closed
996,33.20216427640156,120.13702546171098,Open,Open,Closed,Closed,Closed
997,33.23549978270317,134.11318117204917,Open,Open,Open,Closed,Closed
998,33.26883528900478,131.19534068169247,Open,Open,Open,Closed,Closed
999,33.30217079530639,127.3988250124222,Open,Open,Closed,Closed,Closed
1000,33.33550630160799,118.25734313031732,Open,Closed,Closed,Closed,Closed
1001,33.368841807909604,124.5725505861602,Open,Open,Closed,Closed,Closed
1002,33.40217731421121,120.56652660349394,Open,Open,Closed,Closed,Closed
1003,33.43551282051282,118.23830442123848,Open,Closed,Closed,Closed,Closed
1004,33.468848326814424,117.60633978692432,Open,Closed,Closed,Closed,Closed
1005,33.502183833116035,113.4227742279881,Open,Closed,Closed,Closed,Closed
1006,33.53551933941765,111.53544602466984,Open,Closed,Closed,Closed,Closed
1007,33.56885484571925,121.32355802743952,Open,Open,Closed,Closed,Closed
1008,33.60219035202086,128.78908426224166,Open,Open,Open,Closed,Closed
1009,33.63552585832247,136.92755101435625,Open,Open,Open,Closed,Closed
1010,33.66886136462408,136.63303109237847,Open,Open,Open,Closed,Closed
1011,33.70219687092568,135.71882736021382,Open,Open,Open,Closed,Closed
1012,33.735532377227294,135.96797448270496,Open,Open,Open,Closed,Closed
1013,33.7688678835289,131.1475244802922,Open,Open,Open,Closed,Closed
1014,33.80220338983051,132.11992041084557,Open,Open,Open,Closed,Closed
1015,33.835538896132114,132.92672344041716,Open,Open,Open,Closed,Closed
1016,33.868874402433725,133.69558370750445,Open,Open,Open,Closed,Closed
1017,33.90220990873533,136.2462057438142,Open,Open,Open,Closed,Closed
1018,33.93554541503694,136.7138184919566,Open,Open,Open,Closed,Closed
1019,33.968880921338545,131.00906557007573,Open,Open,Open,Closed,Closed
1020,34.00221642764016,130.38266014334147,Open,Open,Open,Closed,Closed
1021,34.03555193394176,131.8302532941196,Open,Open,Open,Closed,Closed
1022,34.06888744024337,132.2162356662566,Open,Open,Open,Closed,Closed
1023,34.10222294654498,129.48762815621006,Open,Open,Open,Closed,Closed
1024,34.13555845284659,124.71279455348449,Open,Open,Closed,Closed,Closed
1025,34.16889395914819,128.15894227756928,Open,Open,Open,Closed,Closed
1026,34.202229465449804,125.03998910964116,Open,Open,Closed,Closed,Closed
1027,34.23556497175141,123.60637797091498,Open,Open,Closed,Closed,Closed
1028,34.26890047805302,125.3567112693934,Open,Open,Closed,Closed,Closed
1029,34.302235984354624,130.44254316899355,Open,Open,Open,Closed,Closed
1030,34.335571490656235,139.53370251829648,Open,Open,Open,Open,Closed
1031,34.36890699695784,136.8217539614705,Open,Open,Open,Closed,Closed
1032,34.40224250325945,144.47337948031878,Open,Open,Open,Open,Closed
1033,34.43557800956106,147.4844654695418,Open,Open,Open,Open,Open
1034,34.46891351586267,139.4766394146665,Open,Open,Open,Open,Closed
1035,34.50224902216428,139.4325804607334,Open,Open,Open,Open,Closed
1036,34.53558452846588,134.6081611678335,Open,Open,Open,Closed,Closed
1037,34.568920034767494,137.7646503918181,Open,Open,Open,Open,Closed
1038,34.6022555410691,138.9672973655601,Open,Open,Open,Open,Closed
1039,34.63559104737071,138.01366962853336,Open,Open,Open,Open,Closed
1040,34.668926553672314,134.9157234992849,Open,Open,Open,Closed,Closed
1041,34.702262059973926,129.50885539783377,Open,Open,Open,Closed,Closed
1042,34.73559756627553,130.0282778377847,Open,Open,Open,Closed,Closed
1043,34.76893307257714,129.24698581211368,Open,Open,Open,Closed,Closed
1044,34.802268578878746,130.40336001452778,Open,Open,Open,Closed,Closed
1045,34.83560408518036,128.5184990930569,Open,Open,Open,Closed,Closed
1046,34.86893959148196,129.324399130928,Open,Open,Open,Closed,Closed
1047,34.90227509778357,130.81781597800932,Open,Open,Open,Closed,Closed
1048,34.93561060408518,129.30191509909912,Open,Open,Open,Closed,Closed
1049,34.96894611038679,125.83439873120864,Open,Open,Closed,Closed,Closed
1050,35.00228161668839,131.24937608082445,Open,Open,Open,Closed,Closed
1051,35.035617122990004,132.79669999272645,Open,Open,Open,Closed,Closed
1052,35.06895262929161,136.06319897943638,Open,Open,Open,Closed,Closed
1053,35.10228813559322,135.32084027836288,Open,Open,Open,Closed,Closed
1054,35.135623641894824,136.21808477452473,Open,Open,Open,Closed,Closed
1055,35.168959148196436,137.71400610488092,Open,Open,Open,Open,Closed
1056,35.20229465449804,136.19611765153988,Open,Open,Open,Closed,Closed
1057,35.23563016079965,135.5816637051824,Open,Open,Open,Closed,Closed
1058,35.268965667101256,137.55337955990672,Open,Open,Open,Open,Closed
1059,35.30230117340287,137.06961017520806,Open,Open,Open,Closed,Closed
1060,35.33563667970447,135.9556837201265,Open,Open,Open,Closed,Closed
1061,35.36897218600608,133.9890701616051,Open,Open,Open,Closed,Closed
1062,35.402307692307694,130.9402061903457,Open,Open,Open,Closed,Closed
1063,35.4356431986093,127.21279425212816,Open,Open,Closed,Closed,Closed
1064,35.46897870491091,128.85299891782495,Open,Open,Open,Closed,Closed
1065,35.502314211212514,126.23790396642724,Open,Open,Closed,Closed,Closed
1066,35.535649717514126,135.50129545165976,Open,Open,Open,Closed,Closed
1067,35.56898522381573,136.75111219699204,Open,Open,Open,Closed,Closed
1068,35.60232073011734,141.6106395990202,Open,Open,Open,Open,Closed
1069,35.635656236418946,139.9401388224494,Open,Open,Open,Open,Closed
1070,35.66899174272056,140.28667212160565,Open,Open,Open,Open,Closed
1071,35.70232724902216,137.47170900130442,Open,Open,Open,Open,Closed
1072,35.73566275532377,138.3019045119736,Open,Open,Open,Open,Closed
1073,35.76899826162538,136.13679486835713,Open,Open,Open,Closed,Closed
1074,35.80233376792699,136.6422282133067,Open,Open,Open,Closed,Closed
1075,35.83566927422859,137.17246367248018,Open,Open,Open,Closed,Closed
1076,35.869004780530204,132.11425917829513,Open,Open,Open,Closed,Closed
1077,35.90234028683181,132.14205841316306,Open,Open,Open,Closed,Closed
1078,35.93567579313342,131.14408358489584,Open,Open,Open,Closed,Closed
1079,35.969011299435024,128.17439657589307,Open,Open,Open,Closed,Closed
1080,36.002346805736636,124.88598784353984,Open,Open,Closed,Closed,Closed
1081,36.03568231203824,121.92499475587742,Open,Open,Closed,Closed,Closed
1082,36.06901781833985,120.05976508650994,Open,Open,Closed,Closed,Closed
1083,36.102353324641456,121.59279616124894,Open,Open,Closed,Closed,Closed
1084,36.13568883094307,118.0303809734272,Open,Closed,Closed,Closed,Closed
1085,36.16902433724467,116.117602967118,Open,Closed,Closed,Closed,Closed
1086,36.20235984354628,116.73563926549296,Open,Closed,Closed,Closed,Closed
1087,36.23569534984789,126.48696052715688,Open,Open,Closed,Closed,Closed
1088,36.2690308561495,129.39345569792255,Open,Open,Open,Closed,Closed
1089,36.30236636245111,139.08521543025302,Open,Open,Open,Open,Closed
1090,36.335701868752714,138.71043396359698,Open,Open,Open,Open,Closed
1091,36.369037375054326,137.076904841035,Open,Open,Open,Closed,Closed
1092,36.40237288135593,134.95857764798276,Open,Open,Open,Closed,Closed
1093,36.43570838765754,134.5028206341031,Open,Open,Open,Closed,Closed
1094,36.469043893959146,136.33086251114534,Open,Open,Open,Closed,Closed
1095,36.50237940026076,135.2789768293744,Open,Open,Open,Closed,Closed
1096,36.53571490656236,139.34983048798165,Open,Open,Open,Open,Closed
1097,36.56905041286397,139.6623874209339,Open,Open,Open,Open,Closed
1098,36.60238591916558,134.21418222822436,Open,Open,Open,Closed,Closed
1099,36.63572142546719,131.33586113183205,Open,Open,Open,Closed,Closed
1100,36.66905693176879,136.63172989062664,Open,Open,Open,Closed,Closed
1101,36.702392438070405,131.93315001234365,Open,Open,Open,Closed,Closed
1102,36.73572794437201,134.09165213353018,Open,Open,Open,Closed,Closed
1103,36.76906345067362,136.47650402980494,Open,Open,Open,Closed,Closed
1104,36.802398956975225,131.77483098547447,Open,Open,Open,Closed,Closed
1105,36.83573446327683,132.87180705119425,Open,Open,Open,Closed,Closed
1106,36.86906996957844,126.64637696493472,Open,Open,Closed,Closed,Closed
1107,36.90240547588005,130.13693301772742,Open,Open,Open,Closed,Closed
1108,36.935740982181656,132.11124129669702,Open,Open,Open,Closed,Closed
1109,36.96907648848327,133.3394168316498,Open,Open,Open,Closed,Closed
1110,37.00241199478487,137.87037805129432,Open,Open,Open,Open,Closed
1111,37.03574750108648,134.96701946245005,Open,Open,Open,Closed,Closed
1112,37.06908300738809,136.56476235150325,Open,Open,Open,Closed,Closed
1113,37.1024185136897,137.3036872419068,Open,Open,Open,Open,Closed
1114,37.1357540199913,136.8451526926969,Open,Open,Open,Closed,Closed
1115,37.169089526292915,142.0013283589052,Open,Open,Open,Open,Closed
1116,37.202425032594526,136.83804039611005,Open,Open,Open,Closed,Closed
1117,37.23576053889613,140.3789764815486,Open,Open,Open,Open,Closed
1118,37.26909604519774,139.57847022300956,Open,Open,Open,Open,Closed
1119,37.302431551499346,135.87161437812208,Open,Open,Open,Closed,Closed
1120,37.33576705780096,134.20145095915385,Open,Open,Open,Closed,Closed
1121,37.36910256410256,131.03435755802832,Open,Open,Open,Closed,Closed
1122,37.40243807040417,128.13430157653602,Open,Open,Open,Closed,Closed
1123,37.43577357670578,132.53910855725763,Open,Open,Open,Closed,Closed
1124,37.46910908300739,125.09033972989022,Open,Open,Closed,Closed,Closed
1125,37.50244458930899,131.3656930508766,Open,Open,Open,Closed,Closed
1126,37.535780095610605,129.1611444734462,Open,Open,Open,Closed,Closed
1127,37.56911560191221,127.73024077109685,Open,Open,Closed,Closed,Closed
1128,37.60245110821382,128.4969283911742,Open,Open,Open,Closed,Closed
1129,37.635786614515425,130.44009737036217,Open,Open,Open,Closed,Closed
1130,37.66912212081704,128.70319419836608,Open,Open,Open,Closed,Closed
1131,37.70245762711864,125.87670110459388,Open,Open,Closed,Closed,Closed
1132,37.73579313342025,129.66564121683348,Open,Open,Open,Closed,Closed
1133,37.769128639721856,134.6435784177817,Open,Open,Open,Closed,Closed
1134,37.80246414602347,134.6505888977553,Open,Open,Open,Closed,Closed
1135,37.83579965232507,137.31965580728024,Open,Open,Open,Open,Closed
1136,37.86913515862668,138.62456574807484,Open,Open,Open,Open,Closed
1137,37.90247066492829,138.72447646498824,Open,Open,Open,Open,Closed
1138,37.9358061712299,136.56913420067704,Open,Open,Open,Closed,Closed
1139,37.9691416775315,135.09919059962857,Open,Open,Open,Closed,Closed
1140,38.002477183833115,134.72923733063698,Open,Open,Open,Closed,Closed
1141,38.03581269013472,134.1473272360567,Open,Open,Open,Closed,Closed
1142,38.06914819643633,139.03007390871252,Open,Open,Open,Open,Closed
1143,38.10248370273794,138.74634573114884,Open,Open,Open,Open,Closed
1144,38.135819209039546,138.0708142887633,Open,Open,Open,Open,Closed
1145,38.16915471534116,135.00059457612673,Open,Open,Open,Closed,Closed
1146,38.20249022164276,135.256691650697,Open,Open,Open,Closed,Closed
1147,38.23582572794437,135.26518507372424,Open,Open,Open,Closed,Closed
1148,38.26916123424598,131.34505069373384,Open,Open,Open,Closed,Closed
1149,38.30249674054759,129.72067835226113,Open,Open,Open,Closed,Closed
1150,38.33583224684919,131.6367978174849,Open,Open,Open,Closed,Closed
1151,38.369167753150805,129.65839485872186,Open,Open,Open,Closed,Closed
1152,38.40250325945241,127.30453981932725,Open,Open,Closed,Closed,Closed
1153,38.43583876575402,125.43168075950992,Open,Open,Closed,Closed,Closed
1154,38.469174272055625,123.27317923015644,Open,Open,Closed,Closed,Closed
1155,38.50250977835723,126.9919835971561,Open,Open,Closed,Closed,Closed
1156,38.53584528465884,129.3863556399632,Open,Open,Open,Closed,Closed
1157,38.56918079096045,131.1792958811859,Open,Open,Open,Closed,Closed
1158,38.602516297262056,131.11961382166996,Open,Open,Open,Closed,Closed
1159,38.63585180356367,134.1337053712083,Open,Open,Open,Closed,Closed
1160,38.66918730986527,138.1399158920458,Open,Open,Open,Open,Closed
1161,38.70252281616688,138.03926923753656,Open,Open,Open,Open,Closed
1162,38.73585832246849,132.2998594091452,Open,Open,Open,Closed,Closed
1163,38.7691938287701,135.62760733605592,Open,Open,Open,Closed,Closed
1164,38.8025293350717,132.08063502628386,Open,Open,Open,Closed,Closed
1165,38.835864841373315,134.4602410632013,Open,Open,Open,Closed,Closed
