frame,timestamp,aspect_ratio__mouth_width__inside_lips,thresh_1,thresh_2,thresh_3,thresh_4,thresh_5
726,24.20157757496741,4.2763147217632875,Closed,Closed,Closed,Closed,Closed
727,24.234913081269013,2.7560179294600538,Closed,Closed,Closed,Closed,Closed
728,24.26824858757062,3.0899197457715553,Closed,Closed,Closed,Closed,Closed
729,24.30158409387223,3.581718286291224,Closed,Closed,Closed,Closed,Closed
730,24.334919600173837,4.42300957478391,Closed,Closed,Closed,Closed,Closed
731,24.368255106475445,6.331835509661414,Closed,Closed,Closed,Closed,Closed
732,24.401590612777053,6.358955714626425,Closed,Closed,Closed,Closed,Closed
733,24.43492611907866,12.104530170767548,Closed,Closed,Closed,Closed,Closed
734,24.46826162538027,14.750726816189072,Closed,Closed,Closed,Closed,Closed
735,24.501597131681876,10.9671225842414,Closed,Closed,Closed,Closed,Closed
736,24.534932637983484,11.764393031356375,Closed,Closed,Closed,Closed,Closed
737,24.568268144285092,7.916817542421956,Closed,Closed,Closed,Closed,Closed
738,24.6016036505867,8.94427190999916,Closed,Closed,Closed,Closed,Closed
739,24.634939156888308,14.52640332094022,Closed,Closed,Closed,Closed,Closed
740,24.668274663189916,7.786043405357586,Closed,Closed,Closed,Closed,Closed
741,24.701610169491524,7.527476066225771,Closed,Closed,Closed,Closed,Closed
742,24.73494567579313,6.279828151369929,Closed,Closed,Closed,Closed,Closed
743,24.76828118209474,7.203213282171204,Closed,Closed,Closed,Closed,Closed
744,24.801616688396347,12.33956501927296,Closed,Closed,Closed,Closed,Closed
745,24.834952194697955,5.616578438940222,Closed,Closed,Closed,Closed,Closed
746,24.868287700999563,5.63954292868176,Closed,Closed,Closed,Closed,Closed
747,24.90162320730117,6.16657018834133,Closed,Closed,Closed,Closed,Closed
748,24.934958713602786,7.714686866141941,Closed,Closed,Closed,Closed,Closed
749,24.96829421990439,9.655300731451357,Closed,Closed,Closed,Closed,Closed
750,25.001629726206,8.406150506422883,Closed,Closed,Closed,Closed,Closed
751,25.03496523250761,20.266714731978578,Open,Closed,Closed,Closed,Closed
752,25.068300738809217,21.7386575199397,Open,Closed,Closed,Closed,Closed
753,25.10163624511082,25.61249694973139,Open,Closed,Closed,Closed,Closed
754,25.13497175141243,11.215955838431686,Closed,Closed,Closed,Closed,Closed
755,25.168307257714037,8.791188770581599,Closed,Closed,Closed,Closed,Closed
756,25.201642764015645,12.092258160640666,Closed,Closed,Closed,Closed,Closed
757,25.234978270317253,11.83459006995569,Closed,Closed,Closed,Closed,Closed
758,25.26831377661886,34.76127376616331,Open,Open,Closed,Closed,Closed
759,25.30164928292047,13.401492454200762,Closed,Closed,Closed,Closed,Closed
760,25.334984789222077,22.10139584083339,Open,Closed,Closed,Closed,Closed
761,25.368320295523684,7.803757437093128,Closed,Closed,Closed,Closed,Closed
762,25.401655801825292,5.472524957619171,Closed,Closed,Closed,Closed,Closed
763,25.4349913081269,4.55629167354692,Closed,Closed,Closed,Closed,Closed
764,25.468326814428508,4.993015426141328,Closed,Closed,Closed,Closed,Closed
765,25.501662320730116,4.102640124685651,Closed,Closed,Closed,Closed,Closed
766,25.534997827031724,4.642134397527271,Closed,Closed,Closed,Closed,Closed
767,25.56833333333333,4.680818216038477,Closed,Closed,Closed,Closed,Closed
768,25.60166883963494,5.6366708989907695,Closed,Closed,Closed,Closed,Closed
769,25.635004345936547,7.622556709301469,Closed,Closed,Closed,Closed,Closed
770,25.668339852238155,12.94764914944446,Closed,Closed,Closed,Closed,Closed
771,25.701675358539763,30.75902545690977,Open,Open,Closed,Closed,Closed
772,25.73501086484137,11.842069725542718,Closed,Closed,Closed,Closed,Closed
773,25.76834637114298,15.263673533253051,Closed,Closed,Closed,Closed,Closed
774,25.801681877444587,19.241159586215748,Open,Closed,Closed,Closed,Closed
775,25.8350173837462,22.16719683190943,Open,Closed,Closed,Closed,Closed
776,25.86835289004781,22.517343742785677,Open,Closed,Closed,Closed,Closed
777,25.901688396349417,32.94352534366906,Open,Open,Closed,Closed,Closed
778,25.93502390265102,27.75833208245769,Open,Closed,Closed,Closed,Closed
779,25.96835940895263,47.88527957525152,Open,Open,Open,Closed,Closed
780,26.001694915254237,17.188155581902684,Open,Closed,Closed,Closed,Closed
781,26.035030421555845,15.153877391611694,Closed,Closed,Closed,Closed,Closed
782,26.068365927857453,28.29382513094581,Open,Closed,Closed,Closed,Closed
783,26.10170143415906,18.12288675653644,Open,Closed,Closed,Closed,Closed
784,26.13503694046067,5.319845996015279,Closed,Closed,Closed,Closed,Closed
785,26.168372446762277,6.70713468909824,Closed,Closed,Closed,Closed,Closed
786,26.201707953063885,5.872268346098991,Closed,Closed,Closed,Closed,Closed
787,26.235043459365492,6.28602189739736,Closed,Closed,Closed,Closed,Closed
788,26.2683789656671,6.01550702653773,Closed,Closed,Closed,Closed,Closed
789,26.301714471968708,4.737578258822005,Closed,Closed,Closed,Closed,Closed
790,26.335049978270316,9.26503323474022,Closed,Closed,Closed,Closed,Closed
791,26.368385484571924,7.607676130797834,Closed,Closed,Closed,Closed,Closed
792,26.40172099087353,9.39305202976728,Closed,Closed,Closed,Closed,Closed
793,26.43505649717514,8.614805629441552,Closed,Closed,Closed,Closed,Closed
794,26.468392003476747,10.198337980326777,Closed,Closed,Closed,Closed,Closed
795,26.501727509778355,8.47260691129378,Closed,Closed,Closed,Closed,Closed
796,26.535063016079963,24.028285219008826,Open,Closed,Closed,Closed,Closed
797,26.56839852238157,8.012459126066279,Closed,Closed,Closed,Closed,Closed
798,26.60173402868318,22.90752533516294,Open,Closed,Closed,Closed,Closed
799,26.635069534984787,14.756693396557376,Closed,Closed,Closed,Closed,Closed
800,26.668405041286395,9.800510190801294,Closed,Closed,Closed,Closed,Closed
801,26.701740547588003,9.11750548395777,Closed,Closed,Closed,Closed,Closed
802,26.735076053889617,4.578877384535836,Closed,Closed,Closed,Closed,Closed
803,26.768411560191225,4.069200678337693,Closed,Closed,Closed,Closed,Closed
804,26.80174706649283,4.2058795842157775,Closed,Closed,Closed,Closed,Closed
805,26.83508257279444,5.052115842733994,Closed,Closed,Closed,Closed,Closed
806,26.868418079096045,11.58580032758934,Closed,Closed,Closed,Closed,Closed
807,26.901753585397653,6.0215366900475695,Closed,Closed,Closed,Closed,Closed
808,26.93508909169926,10.569838055053973,Closed,Closed,Closed,Closed,Closed
809,26.96842459800087,15.420765220960988,Closed,Closed,Closed,Closed,Closed
810,27.001760104302477,7.85483546663915,Closed,Closed,Closed,Closed,Closed
811,27.035095610604085,9.084760856433928,Closed,Closed,Closed,Closed,Closed
812,27.068431116905693,26.570660511172843,Open,Closed,Closed,Closed,Closed
813,27.1017666232073,20.187179650021005,Open,Closed,Closed,Closed,Closed
814,27.13510212950891,52.49249030539072,Open,Open,Open,Closed,Closed
815,27.168437635810516,20.08295297011871,Open,Closed,Closed,Closed,Closed
816,27.201773142112124,27.642811000330628,Open,Closed,Closed,Closed,Closed
817,27.235108648413732,26.03891318776573,Open,Closed,Closed,Closed,Closed
818,27.26844415471534,11.50191799862348,Closed,Closed,Closed,Closed,Closed
819,27.301779661016948,8.92096730111419,Closed,Closed,Closed,Closed,Closed
820,27.335115167318556,5.279487920312909,Closed,Closed,Closed,Closed,Closed
821,27.368450673620163,5.650437575529233,Closed,Closed,Closed,Closed,Closed
822,27.40178617992177,4.373103984761678,Closed,Closed,Closed,Closed,Closed
823,27.43512168622338,5.305419107866253,Closed,Closed,Closed,Closed,Closed
824,27.468457192524987,6.319323235430052,Closed,Closed,Closed,Closed,Closed
825,27.501792698826595,7.87266448884024,Closed,Closed,Closed,Closed,Closed
826,27.535128205128203,14.732727325172004,Closed,Closed,Closed,Closed,Closed
827,27.56846371142981,10.486799939589435,Closed,Closed,Closed,Closed,Closed
828,27.60179921773142,10.31726446040548,Closed,Closed,Closed,Closed,Closed
829,27.635134724033023,6.140410899744342,Closed,Closed,Closed,Closed,Closed
830,27.66847023033464,12.089054066210789,Closed,Closed,Closed,Closed,Closed
831,27.70180573663625,20.41353717511985,Open,Closed,Closed,Closed,Closed
832,27.735141242937853,13.074134376344832,Closed,Closed,Closed,Closed,Closed
833,27.76847674923946,26.461200311989245,Open,Closed,Closed,Closed,Closed
834,27.80181225554107,22.190174540860337,Open,Closed,Closed,Closed,Closed
835,27.835147761842677,26.420246247238232,Open,Closed,Closed,Closed,Closed
836,27.868483268144285,14.4945418388877,Closed,Closed,Closed,Closed,Closed
837,27.901818774445893,21.54460051429951,Open,Closed,Closed,Closed,Closed
838,27.9351542807475,14.008925726121902,Closed,Closed,Closed,Closed,Closed
839,27.96848978704911,5.835933486437252,Closed,Closed,Closed,Closed,Closed
840,28.001825293350716,5.481156531524795,Closed,Closed,Closed,Closed,Closed
841,28.035160799652324,4.951354877138518,Closed,Closed,Closed,Closed,Closed
842,28.068496305953932,8.768327186176144,Closed,Closed,Closed,Closed,Closed
843,28.10183181225554,7.675110916866733,Closed,Closed,Closed,Closed,Closed
844,28.135167318557148,7.765819884436456,Closed,Closed,Closed,Closed,Closed
845,28.168502824858756,16.18368822938339,Open,Closed,Closed,Closed,Closed
846,28.201838331160364,17.69180601295413,Open,Closed,Closed,Closed,Closed
847,28.23517383746197,17.63761520403113,Open,Closed,Closed,Closed,Closed
848,28.26850934376358,18.023046043309247,Open,Closed,Closed,Closed,Closed
849,28.301844850065187,14.035036463105826,Closed,Closed,Closed,Closed,Closed
850,28.335180356366795,14.230688669210636,Closed,Closed,Closed,Closed,Closed
851,28.368515862668403,21.108006661110363,Open,Closed,Closed,Closed,Closed
852,28.40185136897001,12.385106497086024,Closed,Closed,Closed,Closed,Closed
853,28.43518687527162,24.570307283385773,Open,Closed,Closed,Closed,Closed
854,28.468522381573223,15.074949365110845,Closed,Closed,Closed,Closed,Closed
855,28.50185788787483,10.95789923094548,Closed,Closed,Closed,Closed,Closed
856,28.53519339417644,6.039971026420573,Closed,Closed,Closed,Closed,Closed
857,28.568528900478057,9.53403890792868,Closed,Closed,Closed,Closed,Closed
858,28.60186440677966,7.901215949659019,Closed,Closed,Closed,Closed,Closed
859,28.63519991308127,10.127177640510576,Closed,Closed,Closed,Closed,Closed
860,28.668535419382877,8.656653848938927,Closed,Closed,Closed,Closed,Closed
861,28.701870925684485,14.355759744361766,Closed,Closed,Closed,Closed,Closed
862,28.735206431986093,27.785337860101684,Open,Closed,Closed,Closed,Closed
863,28.7685419382877,12.204060238068978,Closed,Closed,Closed,Closed,Closed
864,28.80187744458931,11.473902669879855,Closed,Closed,Closed,Closed,Closed
865,28.835212950890917,10.070761314966958,Closed,Closed,Closed,Closed,Closed
866,28.868548457192524,7.508738079130448,Closed,Closed,Closed,Closed,Closed
867,28.901883963494132,5.242361389791481,Closed,Closed,Closed,Closed,Closed
868,28.93521946979574,11.127334252531806,Closed,Closed,Closed,Closed,Closed
869,28.968554976097348,4.107783003547179,Closed,Closed,Closed,Closed,Closed
870,29.001890482398956,4.178289799263599,Closed,Closed,Closed,Closed,Closed
871,29.035225988700564,4.933351510367204,Closed,Closed,Closed,Closed,Closed
872,29.06856149500217,8.804844792998555,Closed,Closed,Closed,Closed,Closed
873,29.10189700130378,7.501734339440948,Closed,Closed,Closed,Closed,Closed
874,29.135232507605387,8.346927687122907,Closed,Closed,Closed,Closed,Closed
875,29.168568013906995,6.576933248514387,Closed,Closed,Closed,Closed,Closed
876,29.201903520208603,7.845231692688139,Closed,Closed,Closed,Closed,Closed
877,29.23523902651021,10.457238935486089,Closed,Closed,Closed,Closed,Closed
878,29.26857453281182,12.169177823044944,Closed,Closed,Closed,Closed,Closed
879,29.301910039113427,8.00200446586342,Closed,Closed,Closed,Closed,Closed
880,29.33524554541503,7.785084917315374,Closed,Closed,Closed,Closed,Closed
881,29.36858105171664,8.346927687122907,Closed,Closed,Closed,Closed,Closed
882,29.40191655801825,18.7180622303308,Open,Closed,Closed,Closed,Closed
883,29.435252064319855,13.728775981158275,Closed,Closed,Closed,Closed,Closed
884,29.46858757062147,14.586306269186604,Closed,Closed,Closed,Closed,Closed
885,29.501923076923077,14.640765007334831,Closed,Closed,Closed,Closed,Closed
886,29.535258583224685,12.006260409358989,Closed,Closed,Closed,Closed,Closed
887,29.568594089526293,7.004653348976367,Closed,Closed,Closed,Closed,Closed
888,29.6019295958279,4.389540925130363,Closed,Closed,Closed,Closed,Closed
889,29.63526510212951,5.399264282707464,Closed,Closed,Closed,Closed,Closed
890,29.668600608431117,5.011348068878834,Closed,Closed,Closed,Closed,Closed
891,29.701936114732725,6.226513900868659,Closed,Closed,Closed,Closed,Closed
892,29.735271621034332,8.212073741526456,Closed,Closed,Closed,Closed,Closed
893,29.76860712733594,7.914113767271196,Closed,Closed,Closed,Closed,Closed
894,29.801942633637548,6.8339667778118685,Closed,Closed,Closed,Closed,Closed
895,29.835278139939156,8.420611243369898,Closed,Closed,Closed,Closed,Closed
896,29.868613646240764,8.210178121903835,Closed,Closed,Closed,Closed,Closed
897,29.90194915254237,8.245388125453314,Closed,Closed,Closed,Closed,Closed
898,29.93528465884398,16.016577950073145,Open,Closed,Closed,Closed,Closed
899,29.968620165145587,17.90111728356641,Open,Closed,Closed,Closed,Closed
900,30.001955671447195,9.577055915050304,Closed,Closed,Closed,Closed,Closed
901,30.035291177748803,12.081995666666169,Closed,Closed,Closed,Closed,Closed
902,30.06862668405041,11.792370414806344,Closed,Closed,Closed,Closed,Closed
903,30.10196219035202,15.981424861196182,Open,Closed,Closed,Closed,Closed
904,30.135297696653627,9.202885604432767,Closed,Closed,Closed,Closed,Closed
905,30.168633202955235,5.831965092402008,Closed,Closed,Closed,Closed,Closed
906,30.201968709256843,8.069813111622206,Closed,Closed,Closed,Closed,Closed
907,30.23530421555845,5.014113098671667,Closed,Closed,Closed,Closed,Closed
908,30.26863972186006,6.875620503152481,Closed,Closed,Closed,Closed,Closed
909,30.301975228161663,5.413823884381066,Closed,Closed,Closed,Closed,Closed
910,30.33531073446327,5.78178364192391,Closed,Closed,Closed,Closed,Closed
911,30.368646240764885,6.684090380910741,Closed,Closed,Closed,Closed,Closed
912,30.401981747066493,6.496298716882576,Closed,Closed,Closed,Closed,Closed
913,30.4353172533681,6.627183290027631,Closed,Closed,Closed,Closed,Closed
914,30.46865275966971,6.863209863834596,Closed,Closed,Closed,Closed,Closed
915,30.501988265971317,7.1160945231095445,Closed,Closed,Closed,Closed,Closed
916,30.535323772272925,10.85306696284511,Closed,Closed,Closed,Closed,Closed
917,30.568659278574533,9.498233433442474,Closed,Closed,Closed,Closed,Closed
918,30.60199478487614,7.66674152556578,Closed,Closed,Closed,Closed,Closed
919,30.63533029117775,5.833691169638815,Closed,Closed,Closed,Closed,Closed
920,30.668665797479356,7.302172369334718,Closed,Closed,Closed,Closed,Closed
921,30.702001303780964,7.294266220984961,Closed,Closed,Closed,Closed,Closed
922,30.735336810082572,6.260126930757011,Closed,Closed,Closed,Closed,Closed
923,30.76867231638418,7.57018443022971,Closed,Closed,Closed,Closed,Closed
924,30.802007822685788,7.347704678669646,Closed,Closed,Closed,Closed,Closed
925,30.835343328987395,6.49673357694552,Closed,Closed,Closed,Closed,Closed
926,30.868678835289003,6.234083180664842,Closed,Closed,Closed,Closed,Closed
927,30.90201434159061,10.926137826555092,Closed,Closed,Closed,Closed,Closed
928,30.93534984789222,7.836343791824644,Closed,Closed,Closed,Closed,Closed
929,30.968685354193827,8.089627505066701,Closed,Closed,Closed,Closed,Closed
930,31.002020860495435,5.327423701843985,Closed,Closed,Closed,Closed,Closed
931,31.035356366797043,30.405107930005677,Open,Open,Closed,Closed,Closed
932,31.06869187309865,6.7222278214494375,Closed,Closed,Closed,Closed,Closed
933,31.10202737940026,11.879583899222943,Closed,Closed,Closed,Closed,Closed
934,31.135362885701863,11.187431371394204,Closed,Closed,Closed,Closed,Closed
935,31.16869839200347,8.580211990806717,Closed,Closed,Closed,Closed,Closed
936,31.20203389830508,17.9336383540927,Open,Closed,Closed,Closed,Closed
937,31.23536940460669,15.702061792183452,Closed,Closed,Closed,Closed,Closed
938,31.2687049109083,12.304578613965482,Closed,Closed,Closed,Closed,Closed
939,31.30204041720991,8.392061477518547,Closed,Closed,Closed,Closed,Closed
940,31.335375923511517,8.479804860051184,Closed,Closed,Closed,Closed,Closed
941,31.368711429813125,15.612274634596172,Closed,Closed,Closed,Closed,Closed
942,31.402046936114733,13.510915127636872,Closed,Closed,Closed,Closed,Closed
943,31.43538244241634,11.605398708696622,Closed,Closed,Closed,Closed,Closed
944,31.46871794871795,12.290838290464688,Closed,Closed,Closed,Closed,Closed
945,31.502053455019556,7.925668187365417,Closed,Closed,Closed,Closed,Closed
946,31.535388961321164,7.2693919557237106,Closed,Closed,Closed,Closed,Closed
947,31.568724467622772,5.603176620033864,Closed,Closed,Closed,Closed,Closed
948,31.60205997392438,5.045673743853417,Closed,Closed,Closed,Closed,Closed
949,31.635395480225988,5.8940550042448345,Closed,Closed,Closed,Closed,Closed
950,31.668730986527596,5.919780031423292,Closed,Closed,Closed,Closed,Closed
951,31.702066492829204,9.104136099468583,Closed,Closed,Closed,Closed,Closed
952,31.73540199913081,6.6133889006830575,Closed,Closed,Closed,Closed,Closed
953,31.76873750543242,12.262443531675135,Closed,Closed,Closed,Closed,Closed
954,31.802073011734027,9.027454181887892,Closed,Closed,Closed,Closed,Closed
955,31.835408518035635,8.326213018147577,Closed,Closed,Closed,Closed,Closed
956,31.868744024337243,10.52363773699533,Closed,Closed,Closed,Closed,Closed
957,31.90207953063885,11.832340153337103,Closed,Closed,Closed,Closed,Closed
958,31.93541503694046,9.98306492846028,Closed,Closed,Closed,Closed,Closed
959,31.968750543242063,15.572411502397436,Closed,Closed,Closed,Closed,Closed
960,32.00208604954368,10.043299650407125,Closed,Closed,Closed,Closed,Closed
961,32.03542155584528,15.467489881788936,Closed,Closed,Closed,Closed,Closed
962,32.068757062146894,11.652983969706217,Closed,Closed,Closed,Closed,Closed
963,32.1020925684485,9.248928744823868,Closed,Closed,Closed,Closed,Closed
964,32.13542807475011,6.41143652257346,Closed,Closed,Closed,Closed,Closed
965,32.168763581051714,3.590223653528139,Closed,Closed,Closed,Closed,Closed
966,32.202099087353325,3.924190371655369,Closed,Closed,Closed,Closed,Closed
967,32.23543459365493,4.690533679091353,Closed,Closed,Closed,Closed,Closed
968,32.26877009995654,4.560059905468722,Closed,Closed,Closed,Closed,Closed
969,32.302105606258145,7.58093584165531,Closed,Closed,Closed,Closed,Closed
970,32.33544111255976,11.446103019643116,Closed,Closed,Closed,Closed,Closed
971,32.36877661886136,7.983171956231346,Closed,Closed,Closed,Closed,Closed
972,32.40211212516297,9.184500867209673,Closed,Closed,Closed,Closed,Closed
973,32.43544763146458,7.74995256152464,Closed,Closed,Closed,Closed,Closed
974,32.46878313776619,5.714940984709781,Closed,Closed,Closed,Closed,Closed
975,32.50211864406779,7.188430246706488,Closed,Closed,Closed,Closed,Closed
976,32.535454150369404,9.97063589982673,Closed,Closed,Closed,Closed,Closed
977,32.56878965667101,20.9596952155658,Open,Closed,Closed,Closed,Closed
978,32.60212516297262,12.672166942906877,Closed,Closed,Closed,Closed,Closed
979,32.63546066927423,18.561039710155015,Open,Closed,Closed,Closed,Closed
980,32.668796175575835,17.344265029448916,Open,Closed,Closed,Closed,Closed
981,32.70213168187745,6.392695366905424,Closed,Closed,Closed,Closed,Closed
982,32.73546718817905,6.212889826803626,Closed,Closed,Closed,Closed,Closed
983,32.76880269448066,5.582349399821128,Closed,Closed,Closed,Closed,Closed
984,32.80213820078227,3.762824041241227,Closed,Closed,Closed,Closed,Closed
985,32.83547370708388,4.564562756784243,Closed,Closed,Closed,Closed,Closed
986,32.86880921338548,3.8890183233450193,Closed,Closed,Closed,Closed,Closed
987,32.902144719687094,4.018370441659703,Closed,Closed,Closed,Closed,Closed
988,32.9354802259887,4.545939568082232,Closed,Closed,Closed,Closed,Closed
989,32.96881573229031,3.989959034329047,Closed,Closed,Closed,Closed,Closed
990,33.002151238591914,4.661944638308233,Closed,Closed,Closed,Closed,Closed
991,33.035486744893525,6.674315340225615,Closed,Closed,Closed,Closed,Closed
992,33.06882225119513,4.746330674031956,Closed,Closed,Closed,Closed,Closed
993,33.10215775749674,6.52306271794333,Closed,Closed,Closed,Closed,Closed
994,33.135493263798345,5.9048336607647,Closed,Closed,Closed,Closed,Closed
995,33.16882877009996,6.036770953936869,Closed,Closed,Closed,Closed,Closed
996,33.20216427640156,11.386386847787614,Closed,Closed,Closed,Closed,Closed
997,33.23549978270317,9.575790338061068,Closed,Closed,Closed,Closed,Closed
998,33.26883528900478,13.238202294873728,Closed,Closed,Closed,Closed,Closed
999,33.30217079530639,14.420802251340056,Closed,Closed,Closed,Closed,Closed
1000,33.33550630160799,6.375888534374975,Closed,Closed,Closed,Closed,Closed
1001,33.368841807909604,16.47963932847725,Open,Closed,Closed,Closed,Closed
1002,33.40217731421121,14.655821486640589,Closed,Closed,Closed,Closed,Closed
1003,33.43551282051282,15.16047492659778,Closed,Closed,Closed,Closed,Closed
1004,33.468848326814424,15.124005328949163,Closed,Closed,Closed,Closed,Closed
1005,33.502183833116035,32.263935569944636,Open,Open,Closed,Closed,Closed
1006,33.53551933941765,31.4398081810551,Open,Open,Closed,Closed,Closed
1007,33.56885484571925,15.545528667062488,Closed,Closed,Closed,Closed,Closed
1008,33.60219035202086,6.338925440212123,Closed,Closed,Closed,Closed,Closed
1009,33.63552585832247,4.175981974172467,Closed,Closed,Closed,Closed,Closed
1010,33.66886136462408,4.507925686839114,Closed,Closed,Closed,Closed,Closed
1011,33.70219687092568,6.581855780549089,Closed,Closed,Closed,Closed,Closed
1012,33.735532377227294,5.82141639885766,Closed,Closed,Closed,Closed,Closed
1013,33.7688678835289,5.40385092452071,Closed,Closed,Closed,Closed,Closed
1014,33.80220338983051,7.41410067971085,Closed,Closed,Closed,Closed,Closed
1015,33.835538896132114,6.7650823992972215,Closed,Closed,Closed,Closed,Closed
1016,33.868874402433725,7.403775015256359,Closed,Closed,Closed,Closed,Closed
1017,33.90220990873533,10.713711147747874,Closed,Closed,Closed,Closed,Closed
1018,33.93554541503694,12.039997444415778,Closed,Closed,Closed,Closed,Closed
1019,33.968880921338545,9.572015037735817,Closed,Closed,Closed,Closed,Closed
1020,34.00221642764016,18.591251044096403,Open,Closed,Closed,Closed,Closed
1021,34.03555193394176,14.029696003199662,Closed,Closed,Closed,Closed,Closed
1022,34.06888744024337,25.369718987592947,Open,Closed,Closed,Closed,Closed
1023,34.10222294654498,17.338540884399706,Open,Closed,Closed,Closed,Closed
1024,34.13555845284659,17.57614269625756,Open,Closed,Closed,Closed,Closed
1025,34.16889395914819,15.700318468107584,Closed,Closed,Closed,Closed,Closed
1026,34.202229465449804,12.438286966417827,Closed,Closed,Closed,Closed,Closed
1027,34.23556497175141,6.85069890388551,Closed,Closed,Closed,Closed,Closed
1028,34.26890047805302,5.979297617613628,Closed,Closed,Closed,Closed,Closed
1029,34.302235984354624,5.085725914361636,Closed,Closed,Closed,Closed,Closed
1030,34.335571490656235,4.519011331545225,Closed,Closed,Closed,Closed,Closed
1031,34.36890699695784,3.395769426801531,Closed,Closed,Closed,Closed,Closed
1032,34.40224250325945,3.874985187595126,Closed,Closed,Closed,Closed,Closed
1033,34.43557800956106,4.304733639531844,Closed,Closed,Closed,Closed,Closed
1034,34.46891351586267,4.85950572778419,Closed,Closed,Closed,Closed,Closed
1035,34.50224902216428,5.37037037037037,Closed,Closed,Closed,Closed,Closed
1036,34.53558452846588,6.731692950595446,Closed,Closed,Closed,Closed,Closed
1037,34.568920034767494,9.661574445257132,Closed,Closed,Closed,Closed,Closed
1038,34.6022555410691,6.84885426430785,Closed,Closed,Closed,Closed,Closed
1039,34.63559104737071,15.796333053308114,Open,Closed,Closed,Closed,Closed
1040,34.668926553672314,13.803920578960664,Closed,Closed,Closed,Closed,Closed
1041,34.702262059973926,12.225390668242484,Closed,Closed,Closed,Closed,Closed
1042,34.73559756627553,31.555185464987044,Open,Open,Closed,Closed,Closed
1043,34.76893307257714,12.40826601512812,Closed,Closed,Closed,Closed,Closed
1044,34.802268578878746,24.40640108236164,Open,Closed,Closed,Closed,Closed
1045,34.83560408518036,41.34005321718876,Open,Open,Closed,Closed,Closed
1046,34.86893959148196,13.656817730358387,Closed,Closed,Closed,Closed,Closed
1047,34.90227509778357,9.083287536428518,Closed,Closed,Closed,Closed,Closed
1048,34.93561060408518,25.272104092912773,Open,Closed,Closed,Closed,Closed
1049,34.96894611038679,13.29196375928082,Closed,Closed,Closed,Closed,Closed
1050,35.00228161668839,14.891766378853548,Closed,Closed,Closed,Closed,Closed
1051,35.035617122990004,9.444730868398027,Closed,Closed,Closed,Closed,Closed
1052,35.06895262929161,7.091148469542883,Closed,Closed,Closed,Closed,Closed
1053,35.10228813559322,6.02655491652152,Closed,Closed,Closed,Closed,Closed
1054,35.135623641894824,6.150332478441773,Closed,Closed,Closed,Closed,Closed
1055,35.168959148196436,7.403737175577579,Closed,Closed,Closed,Closed,Closed
1056,35.20229465449804,7.082541433863494,Closed,Closed,Closed,Closed,Closed
1057,35.23563016079965,8.197907615843164,Closed,Closed,Closed,Closed,Closed
1058,35.268965667101256,7.355676916911381,Closed,Closed,Closed,Closed,Closed
1059,35.30230117340287,7.206471213082867,Closed,Closed,Closed,Closed,Closed
1060,35.33563667970447,8.911556630811388,Closed,Closed,Closed,Closed,Closed
1061,35.36897218600608,9.375788255149825,Closed,Closed,Closed,Closed,Closed
1062,35.402307692307694,22.73687571416485,Open,Closed,Closed,Closed,Closed
1063,35.4356431986093,18.561039710155015,Open,Closed,Closed,Closed,Closed
1064,35.46897870491091,16.801991866831425,Open,Closed,Closed,Closed,Closed
1065,35.502314211212514,8.546351470469146,Closed,Closed,Closed,Closed,Closed
1066,35.535649717514126,4.61535084415412,Closed,Closed,Closed,Closed,Closed
1067,35.56898522381573,4.283529368781194,Closed,Closed,Closed,Closed,Closed
1068,35.60232073011734,4.289886027669599,Closed,Closed,Closed,Closed,Closed
1069,35.635656236418946,4.491371037122567,Closed,Closed,Closed,Closed,Closed
1070,35.66899174272056,4.074741172761774,Closed,Closed,Closed,Closed,Closed
1071,35.70232724902216,4.760370013047584,Closed,Closed,Closed,Closed,Closed
1072,35.73566275532377,6.129627806231408,Closed,Closed,Closed,Closed,Closed
1073,35.76899826162538,5.6861660261052105,Closed,Closed,Closed,Closed,Closed
1074,35.80233376792699,6.725830803700015,Closed,Closed,Closed,Closed,Closed
1075,35.83566927422859,8.869934439523849,Closed,Closed,Closed,Closed,Closed
1076,35.869004780530204,16.9729196074217,Open,Closed,Closed,Closed,Closed
1077,35.90234028683181,31.524336373408143,Open,Open,Closed,Closed,Closed
1078,35.93567579313342,17.04699386988803,Open,Closed,Closed,Closed,Closed
1079,35.969011299435024,61.818731429523496,Open,Open,Open,Open,Closed
1080,36.002346805736636,11.249038004697486,Closed,Closed,Closed,Closed,Closed
1081,36.03568231203824,17.927911200137064,Open,Closed,Closed,Closed,Closed
1082,36.06901781833985,22.035482749420307,Open,Closed,Closed,Closed,Closed
1083,36.102353324641456,17.342216560968346,Open,Closed,Closed,Closed,Closed
1084,36.13568883094307,17.123667831396403,Open,Closed,Closed,Closed,Closed
1085,36.16902433724467,56.396414385628766,Open,Open,Open,Closed,Closed
1086,36.20235984354628,13.092883987537318,Closed,Closed,Closed,Closed,Closed
1087,36.23569534984789,13.208409024765896,Closed,Closed,Closed,Closed,Closed
1088,36.2690308561495,5.267405635621535,Closed,Closed,Closed,Closed,Closed
1089,36.30236636245111,4.236235316312399,Closed,Closed,Closed,Closed,Closed
1090,36.335701868752714,5.299681519093544,Closed,Closed,Closed,Closed,Closed
1091,36.369037375054326,5.083988471221213,Closed,Closed,Closed,Closed,Closed
