frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose
694,23.13484137331595,0.4417730781908406,0.06848105703341469,0.11639541537494731,0.14989140385689761,0.6913787057018941,0.6913787057018941,14.602578338007538,77.80680219357512,70.35906449817692,68.58263144606047,66.30076020842405,97.05098536590712,91.46078106687919,90.337962781815,93.71023613689495,186.85980970751203,132.7019344139487
695,23.16817687961756,0.43274940454452254,0.11498358694139803,0.09826469883381612,0.13637759063716914,0.6703801308512973,0.6703801308512973,8.69689341409792,79.98009524930055,70.90674848353467,70.45872796323198,67.20428720380315,99.01316151244956,93.71834089978034,91.75171666059995,95.64305819925482,195.7727937975331,136.1867978020893
696,23.20151238591917,0.4237783127058691,0.06317852233103094,0.11689011701824253,0.15002021213368288,0.6712701827226989,0.6712701827226989,15.828163798456508,79.26891972121557,68.53028820962668,68.84345322031757,66.83562262423503,97.69383054831901,91.68702861527602,90.37317956076964,92.91025729969348,191.51630128903267,134.59387692564164
697,23.234847892220778,0.46552019563113156,0.05560756344242292,0.12008480734470292,0.15850594321672964,0.703951089405065,0.703951089405065,17.98316520441357,80.12071649688326,70.92009392743267,69.79577374859272,67.83355824309277,98.74581283093599,92.8475650929208,91.8033099409306,94.96583279878314,184.77080595234418,135.69304332522762
698,23.268183398522385,0.42817629627128007,0.08431840424253813,0.11157755074048532,0.1505449069740773,0.6700607437424816,0.6700607437424816,11.859806989747394,79.06110312990077,70.97945534515766,69.38531029935677,66.76091618232371,97.17374618809046,91.37219192973652,89.75905009444428,93.16990847751008,191.19188924264446,133.6782145627822
699,23.30151890482399,0.4529278154237083,0.08619744211191932,0.12015909335343139,0.1542157124529142,0.6754212795531913,0.6754212795531913,11.601272328958364,78.04263530887457,68.65126918782128,67.76390785254365,65.19574887531851,95.33356752098678,89.2214340730406,87.78286099543794,91.68152701711202,183.3206683384012,132.03776751936945
700,23.3348544111256,0.4519679570736547,0.0773142018962212,0.11580766327806909,0.14364172778091722,0.6949066118545411,0.6949066118545411,12.934234273572395,79.05475345286848,69.67572330035594,68.29997643810734,66.24070070774647,98.03603150589271,92.15967091685647,90.78853291599114,93.99781384034274,185.78716609991875,134.65376430769174
701,23.368189917427205,0.4163225133505385,0.06741067030477167,0.12240740719665796,0.15603943947601426,0.6745146990777716,0.6745146990777716,14.834446764568293,78.21071101890462,70.24493697190184,67.88300564305612,66.20690345923396,96.94628998882982,91.2025692668162,90.24086990165408,94.22831904063048,193.7253773048337,131.67444157592234
702,23.401525423728813,0.45669704832184765,0.06775690312907486,0.1226573449502657,0.16745838775497052,0.6819902353566242,0.6819902353566242,14.75864382548639,75.97626061606309,69.47165235251038,66.05702700057056,64.70924629228168,96.25508536539942,90.66301290081604,89.77476384925015,94.53829994520174,188.89941239247992,132.32730337863742
703,23.43486093003042,0.4607101359007234,0.06264405117925652,0.12377551448640763,0.16846475101758174,0.6842522159997674,0.6842522159997674,15.963207697702869,77.10393538813216,70.7720080700714,67.22132884318472,65.66125544081481,95.30311970320793,89.9445952657614,89.23708377769948,94.17560004431743,187.52999748192227,130.99864913925495
704,23.46819643633203,0.4421315201839602,0.040339984101330384,0.12203057487957991,0.16107425910294215,0.6815466469719157,0.6815466469719157,24.789300796155263,77.90351154986575,71.95721232894422,68.50653313806473,67.77069527669511,95.82199997118983,90.80528496259356,90.2844825268526,93.94481533853096,191.58117800093908,131.4878740128619
705,23.501531942633637,0.4420727598225067,0.0755662146131871,0.11948067616738546,0.1589940144319164,0.681918253770363,0.681918253770363,13.233427201810496,75.9455248141043,68.9891499410068,66.12347811204837,64.73422273821681,94.69027115738925,89.23196442961974,88.27842914432239,92.76341040777173,186.5718875074441,129.38597395098662
706,23.534867448935245,0.4600932772327686,0.0421637021355784,0.1274567013850953,0.17725017495357462,0.7023546310605167,0.7023546310605167,23.71708245126284,77.08185557452299,71.05703125327761,67.49247713774666,66.86141646732892,96.29874352240401,90.90315246138462,90.36450986340606,94.85830128258314,185.42383602344682,130.94825634059399
707,23.568202955236853,0.4483939165099661,0.05437049232084474,0.13194105294334407,0.16659822320492185,0.6639853841497959,0.6639853841497959,18.392329318979087,76.52848693469707,67.56207454448607,65.24522329349895,64.28884513663209,94.13773067432919,88.10234669329074,87.29486307051377,91.07162047127204,186.1724819686191,131.03529279000412
708,23.60153846153846,0.40423266832932736,0.08025502896704005,0.12344292237133002,0.15734698805903619,0.6690798322838729,0.6690798322838729,12.460278351038788,77.64612354157995,69.16593854407834,66.7043075285031,64.6961401533722,96.19818361558879,90.27590194608817,89.2028898213672,93.67287909719929,193.59925679598166,129.86675608829665
709,23.63487396784007,0.45947484877785855,0.06291534067931186,0.11975337775498704,0.16557889948356064,0.6769825093795575,0.6769825093795575,15.894374713746487,76.19247904063208,65.69044685960385,65.04254201201141,61.900631318077046,94.9026662886719,89.04756057884094,87.86411707656525,91.38311907860964,182.99559549585655,132.03776751936945
710,23.668209474141676,0.41926749802402863,0.044687200041256904,0.13050966786173354,0.1629344439700632,0.7205789236050681,0.7205789236050681,22.377772585365886,78.6868879515659,72.40262240925806,68.47658765338325,67.69957645766335,98.24876837959124,92.76511565306384,92.27739659791268,96.61818435369945,188.8440000825216,129.6322755979716
711,23.701544980443284,0.43401111848606955,0.07369667274062408,0.12377551448640763,0.16287453306606697,0.6945263999015326,0.6945263999015326,13.569133623162426,78.29455265819088,69.96788579265004,67.99765722193197,65.76519679082554,96.77712672651057,90.53310381870725,89.26144173660158,93.2581803469434,184.09812119622018,130.99864913925495
712,23.734880486744892,0.451938453788867,0.06294015323317584,0.12397772384336124,0.16926103985666996,0.6919944736069424,0.6919944736069424,15.888108760957047,77.86465845698417,71.33313859043439,68.3387024708889,66.32470474607688,95.60236331016142,89.80989952467174,88.84289174726257,93.13662771465447,183.86059607555828,130.51127686432932
713,23.7682159930465,0.4748516691741702,0.0640762396942007,0.12089880725764518,0.17231624652335462,0.6746502199228895,0.6746502199228895,15.606408939919524,76.30938378700571,67.07758940144079,65.56871119464252,63.78779219961537,94.60415623986647,88.58697168877033,87.34263828342137,91.04320336910479,181.19800730541957,132.62267905590042
714,23.801551499348108,0.4347197821370555,0.06020393411871408,0.1269937922500265,0.16732763338301002,0.6657342859277132,0.6657342859277132,16.610210190386134,73.97530779666276,67.40696036304311,64.41021098389564,62.71623249366701,93.05505763107193,87.49220808229367,86.7199888333279,91.00804847644352,187.46883848585617,128.0367469711682
715,23.834887005649716,0.44109607205696744,0.07873039549695483,0.11189691619395052,0.15123615108876762,0.6971010135305934,0.6971010135305934,12.701574705523718,76.27722718629465,71.29743736781128,67.65935866922167,66.74076619433414,95.43378053904894,90.62744062040693,89.83677190917984,94.44999673606105,188.05938893369137,128.7777950170883
716,23.868222511951323,0.4717949926009656,0.052838620870316926,0.10904262456827478,0.14945018850378453,0.6699969127069005,0.6699969127069005,18.925550734079977,74.87723290283196,67.90301897441233,66.42692164509532,65.27347224536186,92.6766521952903,88.09005226724003,87.29486307051377,90.25570985170046,184.8282868157956,130.6814469104453
717,23.90155801825293,0.46815029102866884,0.06172640804248663,0.12049059402493155,0.1551650830212666,0.6619835117220801,0.6619835117220801,16.200521490116426,76.84986809283924,67.81013023218794,66.16744813510039,64.77587953393395,93.69152441740624,88.2209886871928,87.28719776168711,90.56467233382526,185.53227877421804,132.33770485653994
718,23.93489352455454,0.4507368663055878,0.0989591034618381,0.11953245461334673,0.15906291647740614,0.6624191137581326,0.6624191137581326,10.105184515799833,76.81107867479467,70.31514483893854,66.43098245714125,64.71267564940698,95.43490919873102,89.53641954413949,88.26539932827677,93.27884169447434,189.639380321564,132.16660298100294
719,23.968229030856147,0.5127315355744433,0.07492245994221507,0.1378203443259789,0.19350123618126455,0.6827798590627481,0.6827798590627481,13.347132499003145,79.12665768520091,74.15632406331487,67.3438978254583,66.25663491095818,97.6634676723339,91.42626175675869,90.80260624518345,98.26780444621289,187.79556396537515,135.93176673426433
720,24.001564537157755,0.5089111280740504,0.15247010293188895,0.12289081183062416,0.1872360922439466,0.6372406361223805,0.6372406361223805,6.558662851081811,76.91949782033524,73.23158757257096,65.63773865552238,63.25753254412302,93.82428060302433,87.43178044943232,86.37470724656409,95.5575696052896,188.3801990003426,133.19882266378528
721,24.034900043459366,0.5243652988840917,0.23479592164400975,0.12633789041218793,0.19313913629411347,0.6116280488899718,0.6116280488899718,4.2590177589037035,78.79952718411874,75.51891065035943,65.97487033083155,62.791352883191664,94.52196693907933,86.64236442446145,85.05010006360708,96.58656946955556,186.41141531111822,135.06649897147253
722,24.068235549760978,0.5577519076860687,0.3402571468205887,0.12630366579043803,0.20822191821722616,0.5712613456756477,0.5712613456756477,2.938953698237179,78.21898357580899,78.91984276971822,62.45159526112674,60.10765737450535,92.94311492580782,84.3167409837453,83.89357835365394,99.60781342472922,187.40190580042653,135.1680886059242
723,24.101571056062586,0.5034451155294072,0.4266271768751775,0.11965640738000531,0.213772821667594,0.5571474723747425,0.5571474723747425,2.3439669439825206,81.55788496045267,84.6430773844266,66.49584101990598,64.13784265883514,96.23254711771067,87.02798419198363,86.59321070261387,104.78001396647875,194.84430612119712,135.09851808203075
724,24.13490656236419,0.613075907996324,0.561411462199261,0.11417778232976172,0.21518284457124884,0.5143538878631337,0.5143538878631337,1.781224765313166,85.56806052247535,97.22487972452339,70.22043094525259,73.18373574748678,98.40417031107609,88.86678950598446,93.49990295490603,115.31340653294342,203.13481908944564,145.38172725421063
725,24.1682420686658,0.6073657977515906,0.5610708198935953,0.15611021449645077,0.2683050534461951,0.5133870194229294,0.5133870194229294,1.7823061983327628,92.60770498268533,102.31643359232963,71.21064857379615,71.51108980930945,105.22073201290783,91.09804788195886,93.31704597210297,121.28415240433074,203.74258710550822,149.7049230814372
726,24.20157757496741,0.26416016472228115,0.23384621223286903,0.09613295871623741,0.1736878413336802,0.7063755624682508,0.7063755624682508,4.2763147217632875,80.89934151790555,76.95885758369643,69.48006673840962,64.6239236493748,101.82571421461927,95.65111331215036,93.70569755554382,104.3743518960204,204.04972289821205,120.78628650821685
727,24.234913081269013,0.47584531678936426,0.3628423419567214,0.13386782000701727,0.2289829338510981,0.6298446683156796,0.6298446683156796,2.7560179294600538,93.36163729463803,86.80703031266167,74.63031557556644,65.74738549287267,110.9590031142815,98.80146540489933,93.21328702365233,111.35899775561383,192.79708226390815,145.91637959681944
728,24.26824858757062,0.5988494716163423,0.323633000943945,0.13838856556837578,0.22476667776911247,0.5859061783079752,0.5859061783079752,3.0899197457715553,89.19769504113265,83.8358012858746,71.59711974130266,64.69465482439955,105.10040982166944,93.71023613689495,89.62027173227133,105.97531173025274,192.32085852358324,152.77561897474746
729,24.30158409387223,0.5005938334791737,0.27919560391654197,0.1277641806281512,0.21275838668085678,0.5605590031257037,0.5605590031257037,3.581718286291224,83.86903216330754,74.77053041064991,67.59255013076819,61.11861886206263,97.69242375286504,88.15388660815898,83.9934494548223,96.68502878906868,196.22107446676986,143.05383923930128
730,24.334919600173837,0.46847303793903017,0.22609039910316178,0.13609229209234847,0.18381009066237813,0.5638121731525272,0.5638121731525272,4.42300957478391,86.5510134362915,68.40227883658771,68.85716437652471,60.1483281468942,102.00637273665274,91.0877343094657,84.61975860339894,91.69829970730189,195.6858317348987,149.7154249056932
731,24.368255106475445,0.46462307080585974,0.1579320875398852,0.12803038878147016,0.17450368020715265,0.5795454849533191,0.5795454849533191,6.331835509661414,90.64731039794384,63.74989021147511,72.54671815909714,62.57362727647228,105.23700808122952,94.22647375557852,86.73048217139731,88.07917604430743,187.8859029328379,155.65931555142606
732,24.401590612777053,0.46855968550898447,0.1572585255940484,0.12844152161400652,0.16194800551331254,0.6040620533324332,0.6040620533324332,6.358955714626425,90.89832751571754,68.78525478746266,73.61085766890713,66.2689639556325,105.55360546266168,95.38344194013246,89.65774438254883,92.7953978892001,193.47836404571012,153.5592115240464
733,24.43492611907866,0.5156143517862878,0.0826136980033311,0.13113608930753812,0.18569533817705186,0.6498122285721276,0.6498122285721276,12.104530170767548,88.81297395503003,69.41556987713967,72.79657654895647,68.62418568093561,104.6213451415613,95.3418967372196,92.2879710631817,94.3745056601837,184.51134699122508,152.14318917138246
734,24.46826162538027,0.5168496060431691,0.06779326961044997,0.12176919392695587,0.20280167216457687,0.6185395875554734,0.6185395875554734,14.750726816189072,81.3848530641668,64.29129474954306,67.44931251604342,63.305679699619716,98.00727226844265,89.97785102260201,87.45289124996887,88.85506754721904,182.26211282159352,146.37241494516633
735,24.501597131681876,0.5015270797920148,0.09118161963803474,0.1253171496275036,0.2027524230056007,0.5800614637945484,0.5800614637945484,10.9671225842414,81.8604730396258,64.26681416111438,67.52903247148132,62.33551064834563,96.43780885840803,87.97442693539173,84.61847578025605,87.0151951322924,188.65503321749634,146.820588192507
736,24.534932637983484,0.47933904437300384,0.08500226040855974,0.11690544264208376,0.22775602290865246,0.6038554322238657,0.6038554322238657,11.764393031356375,77.68140648835515,69.79581757934343,66.12094058182367,63.365749586185544,94.10907313824328,87.69802859343596,85.76475438585268,92.40383727562184,196.6220889951802,137.12127183868668
737,24.568268144285092,0.4700018447879181,0.12631338219449156,0.10747777006200897,0.2034390644211233,0.6030069370198363,0.6030069370198363,7.916817542421956,82.70957094842794,73.6665092932353,70.87970850524124,66.54087870784082,97.71965703433023,91.23609077747369,88.51318935101884,95.77897738884633,204.16150765982613,141.9045747236243
738,24.6016036505867,0.3851744237852034,0.11180339887498947,0.10526671402243484,0.16285045369992146,0.5743289490763719,0.5743289490763719,8.94427190999916,81.22344027552931,67.0854690751993,69.18105427435256,64.24346377305271,96.16477199844809,89.48955972276532,86.18812567567102,89.02719282980613,210.43219340836094,138.41136239805985
739,24.634939156888308,0.39982916195831186,0.06884016489879996,0.13103071814967338,0.17450987923047986,0.5377469476706961,0.5377469476706961,14.526403320940219,75.08342384491752,62.8289786850286,63.536717314742916,61.42364285072139,89.53792836874447,82.3759963713574,80.58494026506429,82.79740204026697,207.10264669888448,134.33250474617518
740,24.668274663189916,0.4628730613339847,0.1284349377389675,0.12192011407398483,0.15841544015992143,0.5688603648851729,0.5688603648851729,7.786043405357586,76.68090321472368,64.73744409624426,64.1997982689879,60.67643604026513,91.892061783119,84.79886814429747,82.12340557059767,86.20222767267191,195.63116112631224,138.3888160660942
741,24.701610169491524,0.47859992557748016,0.1328466528756954,0.12022471805292109,0.177041186036482,0.5504477859683936,0.5504477859683936,7.527476066225771,74.07216086859651,63.28714264284615,62.292388565295006,58.63952079706858,88.7799332522031,81.90806923833074,79.12806178475682,83.99751110291594,193.42750651158894,136.47502590467218
742,24.73494567579313,0.468296916418407,0.15924002630260709,0.11899282346174589,0.18421359727602923,0.612260327110856,0.612260327110856,6.279828151369929,86.0950281174356,66.24031015570486,71.34883615865272,62.57583957027224,100.1199596178832,91.24676337153379,85.79477344547718,90.096263181539,184.84746006938622,142.79734108830664
743,24.76828118209474,0.2835435768800809,0.13882693192982595,0.12315784700610428,0.24318865130848352,0.6847354095462059,0.6847354095462059,7.203213282171204,77.65697491171413,74.06856581481625,65.84253336389025,61.91382324778133,94.58591640725842,87.24753664810449,84.84428567796269,96.32084557857863,190.8963060950585,115.37934231950632
744,24.801616688396347,0.1929396928954163,0.08104013378414206,0.1098635792016764,0.20682727428644584,0.7150453344129128,0.7150453344129128,12.339565019272959,69.81744616984126,64.48660393831307,60.4073969843636,57.85715485828919,89.80880212695438,84.99581859803871,83.91825906806523,90.93132925416167,194.5313214962954,102.49970430218985
745,24.834952194697955,0.5849015400931918,0.17804433978290307,0.09325656297212784,0.15881020420107103,0.5533984501999463,0.5533984501999463,5.616578438940222,69.79442374549826,61.74181897424812,60.89455424118621,56.26985529212283,84.34689541910411,79.16781245687164,75.94132892093063,80.98841247147604,177.18841129585854,136.73958339370938
746,24.868287700999563,0.3827797246571376,0.17731933467766853,0.07774239038103747,0.16644526005490715,0.6182721976664001,0.6182721976664001,5.63954292868176,73.43316956491286,66.66668593892052,66.45585369269929,60.5900844471623,92.9730870027177,88.3306060326412,84.70663173251191,90.6577348233389,197.38609631682016,126.55485358604957
747,24.90162320730117,0.4860062324684006,0.1621646992505858,0.11235791386437916,0.1621646992505858,0.5583788679463628,0.5583788679463628,6.16657018834133,72.8648196045667,66.49995421866868,63.19245993892771,59.82426908327553,88.50142126370052,82.52265640551607,80.50328933131973,86.65131035009219,196.18918833208915,134.83588121378205
748,24.934958713602786,0.46807478971597805,0.12962288908818573,0.10043974377298714,0.15886337080197055,0.6160639408336174,0.6160639408336174,7.714686866141941,72.89916234268632,70.03434925226313,65.18527967017118,63.309778977428,91.28549998069474,86.62337438566215,85.46510520733295,91.63929357564388,196.48025109952522,131.20911747324146
749,24.96829421990439,0.462815736661789,0.10357005212096411,0.10865831965786155,0.17440318715345784,0.6090959666297743,0.6090959666297743,9.655300731451357,72.16849938212712,67.62631536947637,63.32824976280769,61.25364506278697,89.49543264319303,84.57693173069308,83.38746035107854,89.28642665382874,193.7444043803019,129.27820006115172
750,25.001629726206,0.44481000785574465,0.11896051578376222,0.10718871827523128,0.18385515556803875,0.6147757343357192,0.6147757343357192,8.406150506422883,72.46272802322792,69.84656749581852,64.7964068915846,62.07322193610318,91.05182611490491,85.94743997680699,84.59243852647607,91.63582870786809,196.69299370419265,128.82203381980156
751,25.03496523250761,0.44465352822326903,0.049341988241543344,0.12182466361929828,0.17411538881806438,0.6516307627181306,0.6516307627181306,20.266714731978574,72.50564620138829,68.38100561683414,63.71663707799043,62.96395113710362,91.78573629612828,87.075188579448,86.5844156950609,91.41791339911444,192.327803909338,127.75283246495357
752,25.068300738809217,0.4355199981365736,0.04600100070957712,0.10333501884205157,0.15500252826307734,0.6745032165132402,0.6745032165132402,21.7386575199397,71.72371731491037,67.53273967731991,64.30635970943632,63.492284640832665,91.95736656828475,88.16506830069738,87.64562523467058,91.32754267314056,190.6782182455249,126.10240597867937
753,25.10163624511082,0.42755873587334425,0.03904344047215152,0.11647777972957635,0.16050605945555832,0.6994591918156556,0.6994591918156556,25.612496949731394,74.37219273989909,72.15988545533088,67.3602167991548,66.86748942049266,94.57710118639028,90.75951247650123,90.55936190603325,95.46224405361106,193.84126745218515,126.14116241437142
754,25.13497175141243,0.4763664957213017,0.08915869627209845,0.0896775679442243,0.1510863844853784,0.7038593706104075,0.7038593706104075,11.215955838431686,73.9409805133195,71.43580031222349,67.39511666516998,65.87575579084961,94.07869041247721,90.6363451317437,90.02061455666649,95.39446409364018,187.6258391085674,128.00826389841308
755,25.168307257714037,0.4564710071825642,0.11375025904873648,0.09170839073866428,0.1488564592321529,0.6825890109098229,0.6825890109098229,8.791188770581599,74.69887424301855,71.38548148976736,67.1491020053362,65.4769667035165,92.805264190038,88.94693921942675,88.15201296558254,93.84269213391485,188.4977487377884,126.52238518519943
756,25.201642764015645,0.42812177920758526,0.08269753975770383,0.09897186867946836,0.15997984045014993,0.7239214057400651,0.7239214057400651,12.092258160640666,74.30327065022422,73.06163847457526,67.37796394802145,66.5132372213966,95.56690590645748,91.97868366113383,91.67554352759134,97.988339784589,191.44477883149887,124.50984451486713
757,25.234978270317253,0.4257440314878493,0.08449806829715938,0.10132911314159848,0.15897819237048058,0.7040533979891138,0.7040533979891138,11.83459006995569,74.73048685197368,69.33504332433046,66.01690570050539,64.35698368468505,94.12358310319803,89.86240882369042,88.98705730029522,94.08629167422643,187.21428877017786,125.02725910666544
758,25.26831377661886,0.38598588250070887,0.028767645476024003,0.12988397720571296,0.16962968641173368,0.6972652484473749,0.6972652484473749,34.76127376616331,73.66520015980956,67.63781142587543,64.12043955712207,63.61631166025594,93.69636578713204,88.93480205904194,88.65471394420771,92.88790015708794,191.25287705155228,122.84171896092045
759,25.30164928292047,0.3463547491865372,0.07461855486748756,0.11503051275836616,0.15620700639990936,0.6857870439558403,0.6857870439558403,13.401492454200762,74.54469836837842,66.60431934117332,64.55235741840008,62.77009172705673,93.58102719404457,88.3910461996688,87.36781119930305,91.41343853978708,191.95709496353078,120.70953729054222
760,25.334984789222077,0.36968917991220973,0.04524601103032832,0.14348482314362002,0.1935656228606515,0.6037674668999827,0.6037674668999827,22.10139584083339,71.6540816282712,62.65432144105198,60.10964501040845,59.058459470956436,87.8630162529579,81.37093332597325,80.60619726697973,84.6035744937488,193.41391219627266,121.22033559870677
761,25.368320295523684,0.4542779820511897,0.12814339862061327,0.14149132430413583,0.19635420980034107,0.5530059128781731,0.5530059128781731,7.803757437093128,71.30302882393799,60.86763455719948,58.589107163689235,54.88625817905424,84.46217143209248,76.83442857283816,74.54703641029207,80.28505537874071,183.17721667804386,126.52776839962394
762,25.401655801825292,0.5149832906031824,0.1827310076690909,0.1347903046270702,0.19036450492045934,0.498411065426205,0.498411065426205,5.472524957619171,71.3895689551594,58.093553505609606,58.03125818289037,52.53812380470967,83.727094256909,75.46397070298596,71.3674950748348,76.88478746294398,184.24707291931935,136.59581777411034
763,25.4349913081269,0.5526530500943432,0.21947673056267128,0.10089730017940554,0.17743824932517635,0.5117656923354869,0.5117656923354869,4.55629167354692,68.2757557802548,59.34761900651861,57.607133033443574,52.51388704610112,81.2212863964155,75.28256290493603,71.2185748886679,77.61409973215888,179.11090499997482,133.5446062034273
764,25.468326814428508,0.5717026502886714,0.20027977377446515,0.11614403779750107,0.19473863422014703,0.4963511515107331,0.4963511515107331,4.993015426141328,70.19713845815521,57.2608229288776,58.093594900358774,51.41322695635479,82.34884544063901,75.07943776756855,70.08981131297693,75.66695708692191,177.08482530696662,138.8805711787656
765,25.501662320730116,0.5643091048573443,0.24374548330061516,0.1115691789305255,0.18074393445675893,0.48020333518049346,0.48020333518049346,4.102640124685651,71.9113261727475,54.08398148029838,60.10815282433573,49.65112793578932,82.6145624755735,75.01065095223693,67.82327720818402,72.40727297553238,173.31621160444092,140.304144120925
766,25.534997827031724,0.586406017494346,0.21541814914550314,0.12028064941449947,0.20806997785572745,0.4682760976157817,0.4682760976157817,4.642134397527271,67.2285315391579,57.08671246993502,56.687474834271704,50.50792157872418,79.41409211342899,72.23436266115867,67.78261042141118,74.90886991538927,180.94631058739415,138.77075712375947
767,25.56833333333333,0.5850646600231885,0.2136378628363678,0.10393572938670191,0.19235131338978195,0.4766288174979422,0.4766288174979422,4.680818216038477,67.1920087916931,56.767430686007,57.11252450419611,50.3851393966563,78.99583255514406,72.83199846221439,68.10097974619745,74.05566355138481,178.97011542559432,137.8765100067708
768,25.60166883963494,0.5336665625650533,0.17740968346742528,0.10295337919385388,0.18482088503846444,0.5347840010112321,0.5347840010112321,5.6366708989907695,68.49602332184708,60.670779085835406,58.223350489348455,54.392020754394764,82.3799584742364,76.73614210696209,73.60276840196423,79.85167665102,181.45783210283656,131.5505916812982
769,25.635004345936547,0.5071260064834768,0.131189578265747,0.10645183217895983,0.18131293717801503,0.5802632192671917,0.5802632192671917,7.6225567093014694,71.29368849657263,65.66348944566448,62.37822834519491,58.857276144087045,87.65681697843857,82.33791305696778,80.47060131948263,86.76553654015066,189.55003153629667,132.71822416204373
770,25.668339852238155,0.48390749575758396,0.0772340977468413,0.1121843970529856,0.16535701335618702,0.6228393597842514,0.6228393597842514,12.94764914944446,73.30696734776431,67.65748209513829,64.6736790258386,62.45206884639714,91.08733243839694,86.1711647621184,85.14988818438346,89.6796252932802,191.57360648826307,132.72707525141755
771,25.701675358539763,0.42214940096074693,0.03251078293754453,0.12872164300445643,0.1681008508180722,0.6660966487562995,0.6660966487562995,30.75902545690977,74.21734310225516,69.48505260038816,65.45765255365379,64.9658117660806,94.5410343783204,89.9368883129497,89.68948450990243,94.15531215475175,197.86604606298363,128.71752194861978
772,25.73501086484137,0.4512220871712947,0.08444469785911266,0.09484678930654264,0.13656523881437993,0.7057129302171673,0.7057129302171673,11.842069725542718,78.74353138534445,76.72807767551718,72.25234715645146,71.07431250640849,99.5509916934218,96.00274716981383,95.66701607453476,100.7521456783117,201.1480259024594,133.71541196754572
773,25.76834637114298,0.4230371654362536,0.06551502807115374,0.10824323325952007,0.15626658434071714,0.6950381910791013,0.6950381910791013,15.263673533253051,75.52458067622025,73.9005134172563,67.92667041628923,67.38183279644949,96.88579570270369,93.15169471057024,92.9591892759974,98.75275190378258,201.02096248376392,128.5633931478289
774,25.801681877444587,0.43654294702497426,0.05197191965064278,0.10970329951997904,0.16471445698825704,0.6899760468165819,0.6899760468165819,19.241159586215748,73.58644909129953,71.9363559809714,66.21017267050118,65.74153090281754,95.3200420370367,91.57261310856354,91.28589957694771,96.66634015761674,196.91360645586,128.06591690883812
775,25.8350173837462,0.41522543033520964,0.045111703007955944,0.10646009009350685,0.1570708712966652,0.6855834031447738,0.6855834031447738,22.16719683190943,72.39642625465491,68.65594132337803,64.48460685660595,63.800904450813015,93.54081200951782,89.77319714841084,89.36044895372629,93.52293340721644,194.68466317446956,125.42236711328687
776,25.86835289004781,0.4086313099550081,0.04441021158725214,0.105238002497412,0.14964228974456098,0.7126351712425357,0.7126351712425357,22.517343742785677,75.081773331361,68.48272787885574,66.68588351280869,65.3609473923966,95.54756123025608,91.3945502957462,90.80699699039667,94.05411557700863,189.74950065758276,126.44194685726671
777,25.901688396349417,0.3864391707223351,0.030354978393111638,0.11329783516687256,0.15793040805873146,0.6965203440188396,0.6965203440188396,32.94352534366906,73.99460034441529,67.9444043492779,66.06499756509596,64.27357429138063,93.50538199375887,89.20400940155265,88.80732341034359,91.82637233410338,190.52667241309337,123.322943303904
778,25.93502390265102,0.3673701478485814,0.03602521927576353,0.1258306813586237,0.14853578426001038,0.6957747093347038,0.6957747093347038,27.75833208245769,74.13755906011097,66.35270074381543,65.21155405348324,64.5,93.61720676097124,88.39601549590114,87.88330682767614,90.45194721780108,188.19502777927335,122.68359017350522
779,25.96835940895263,0.38928437452172654,0.02088324447241671,0.1159841069276914,0.1449150406827013,0.6740735155617351,0.6740735155617351,47.885279575251516,72.68016608291146,63.70391543176798,64.33100582878205,62.893418289985675,91.435453190782,86.91495914690424,86.68033109273486,88.022408612732,187.4302879871343,123.46350739863746
780,26.001694915254237,0.4123922720903322,0.058179599040451696,0.09715229251755095,0.13691949729243108,0.6821065877839664,0.6821065877839664,17.188155581902684,73.26888119615714,66.91425696447456,65.50812644971093,63.706901555025894,92.45497396523723,88.51250237020906,87.67177886979078,90.30160591000808,188.83987821870704,125.29246937376693
781,26.035030421555845,0.390264986056046,0.06598971168616831,0.1005125343046468,0.14767547995014435,0.6597985146838057,0.6597985146838057,15.153877391611694,70.96702401588965,63.81766313870358,62.66343920665584,60.86314775126448,90.4148556880223,85.95109172885839,84.78049582317934,87.44245085593545,188.24601237273447,122.71091399008134
782,26.068365927857453,0.35922350014893006,0.03534340073750827,0.11055076652105572,0.14537664416892312,0.6560747939328926,0.6560747939328926,28.29382513094581,72.65577963156917,64.85422558189363,63.815101047006124,62.33143160353826,91.1926491116769,86.77069667847692,86.20355996977807,88.31803368051422,195.91247538009762,121.8710423360184
783,26.10170143415906,0.4052976443211231,0.055178847246249364,0.152458928688608,0.18290605913051858,0.6027973076105888,0.6027973076105888,18.12288675653644,72.00942525563974,63.106221794487986,60.21899958037733,59.18177660157649,89.72751831115325,82.82080224147236,82.08395691603326,86.66255710159174,194.18930557928152,126.38460421082596
