frame,timestamp,behind_hand,p49_p51,p49_p59,p49_p62,p49_p68,p49_p52,p49_p63,p49_p67,p49_p58,p49_p9,p49_p34,p55_p53,p55_p57,p55_p64,p55_p66,p55_p52,p55_p63,p55_p67,p55_p58,p55_p9,p55_p34,p49_p55,p34_p52,p52_p63,p63_p67,p67_p58,p58_p9
853,28.43435980746089,False,73.35529974037323,61.61168720299745,65.30696746902278,63.788713735268246,89.1852005660132,84.5931439302264,84.17244204607586,83.54639429682169,162.1141573089778,123.1665539016173,65.19202405202648,58.69412236331676,57.48912940721924,60.440052945046304,80.99382692526635,77.78174593052023,79.42921376924235,80.4114419718985,161.74362429474616,120.61509026651682,161.00310556011024,64.03124237432849,17.029386365926403,4.123105625617661,30.01666203960727,125.01599897613104
854,28.467694344163657,False,75.16648189186454,61.032778078668514,64.28841264178172,61.18823416311342,89.69392398596462,83.54639429682169,80.62257748298549,81.49233092751734,161.47445618425226,123.1665539016173,62.00806399170998,54.78138369920935,50.96076922496363,51.78802950489621,76.55716818169282,72.18032973047436,73.33484846919642,77.4919350642375,165.5294535724685,112.44554237496477,153.0294089382822,57.0,18.027756377319946,6.324555320336759,30.01666203960727,123.06502346320826
855,28.501028880866425,False,64.35060217278468,49.193495504995376,51.0,46.09772228646444,72.94518489934754,64.8459713474939,62.51399843235114,66.12866246946176,142.6639407839276,109.29318368498559,62.93647591023825,47.885279575251516,48.75448697299562,43.56604182158393,74.09453421137081,66.40783086353596,62.39390995922599,66.48308055437865,142.6954799564443,111.83022847155415,124.00403219250575,52.03844732503075,18.0,14.035668847618199,31.0,105.00476179678711
856,28.534363417569196,False,71.84010022264724,41.7612260356422,52.69724850502159,45.69463863518345,79.81227975693966,67.62396025078685,63.06346010171025,61.61168720299745,153.8440769090575,123.664869708418,63.00793600809346,41.78516483155236,45.48626166217664,42.37924020083418,74.02702209328699,63.694583757176716,61.39218191268331,63.324560795950255,150.63200191194434,119.57006314291216,121.03718436910205,58.008620049092706,22.02271554554524,11.045361017187261,30.01666203960727,124.25779653607253
857,28.567697954271964,False,77.00649323271382,46.238512086787566,59.033888572581766,48.08326112068523,84.38601779915912,72.069410986909,64.32728814430156,64.28841264178172,139.5564401953561,135.95955280891445,63.60031446463138,44.94441010848846,47.43416490252569,39.319206502675,71.84010022264724,62.24146527838174,57.07889277132134,63.97655820689325,148.64723340849636,125.23977004130916,120.41594578792295,66.03029607687671,20.024984394500787,22.0,30.01666203960727,109.01834707974616
858,28.60103249097473,False,70.83784299369935,50.53711507397311,54.20332093147061,47.07440918375928,76.21679604916491,65.0,60.67124524847005,64.25729530566937,137.80058055030102,134.16407864998737,64.81512169239521,45.27692569068709,47.16990566028302,41.97618372363071,71.84010022264724,60.53924347066124,56.43580423808985,61.326992425847855,139.61733416735902,130.61393493804556,116.01724009818541,73.0,22.0,16.0,32.0,102.0196059588548
859,28.6343670276775,False,69.42621983083913,54.91812087098393,55.54277630799526,49.0,74.62573282722254,66.09841147864296,61.00819617067857,67.53517601961218,143.26548781894402,132.9699214108213,62.369864518050704,51.31276644267,47.01063709417264,43.04648650006177,70.0,60.166435825965294,58.008620049092706,65.7419196555744,142.6954799564443,129.76902558006668,119.01680553602503,76.02631123499285,20.0,21.095023109728988,30.01666203960727,100.0199980003999
860,28.667701564380266,False,64.40496875241847,55.94640292279746,54.70831746635972,50.039984012787215,73.348483283569,67.68308503607086,65.12296062065974,70.77428911688199,155.64061166674975,132.74034804836094,62.96824596572466,50.99019513592785,50.566787519082126,47.042533945356304,72.20110802473879,65.14598989960932,63.00793600809346,67.06713054842886,147.73286702694156,133.27040181525678,128.09761902549164,82.02438661763951,17.0,19.026297590440446,24.0,112.04017136723775
861,28.701036101083034,False,68.60029154456998,54.12947441089743,55.362442142665635,52.03844732503075,76.02631123499285,68.65857557508748,66.0,68.35202996254024,143.26548781894402,133.98880550254935,68.59300255857006,54.120236510939236,54.56189146281496,51.97114584074513,77.93587107359485,70.22819946431775,67.60177512462228,70.61161377563892,143.20963654726592,136.40014662748717,133.30416347586447,79.1012010022604,19.026297590440446,15.033296378372908,24.08318915758459,107.16809226630845
862,28.7343706377858,False,71.11258679024411,63.97655820689325,63.788713735268246,61.07372593840988,82.56512580987206,78.31347265956222,76.16429609731846,79.12016177940993,157.41982086128797,132.7742444904131,64.20280367709809,57.245087125446844,54.405882034941776,53.23532661682466,74.68600939935136,69.85699678629192,70.11419257183242,74.46475676452586,152.31546211727817,126.65701717630967,146.27713423498562,78.23042886243178,17.029386365926403,12.165525060596439,23.08679276123039,113.07077429645558
863,28.76770517448857,False,79.47955712005447,66.73080248281148,71.11258679024411,68.26419266350405,93.39164844888434,90.00555538409837,87.14355971613737,86.40023148117139,164.84234892769516,137.90213921473443,67.42403132415029,61.98386886924694,57.723478758647246,61.68468205316454,81.43709228600933,76.2954782408499,80.049984384758,82.73451516749222,154.23683088030563,127.4244874425634,165.51132891738862,75.4254598925323,20.024984394500787,5.0,29.274562336608895,119.00420160649792
864,28.801039711191336,False,83.00602387778854,72.49827584156743,75.1065909225016,71.02816342831905,98.48857801796105,94.00531899844816,90.0222194794152,92.11405973031478,181.59570479501986,138.77319625922004,74.88658090739622,73.24616030891995,65.73431371817918,69.2314957226839,92.19544457292888,87.66413177577246,91.0823802938856,95.524865872714,173.89939620366712,133.4541119636259,180.7097119692243,71.34423592694787,21.095023109728988,5.0,31.25699921617557,128.01562404644207
865,28.834374247894104,False,80.4114419718985,75.66372975210778,73.10950690573696,71.06335201775947,98.48857801796105,95.00526301210897,92.19544457292888,97.57561170702442,183.412104289766,133.30416347586447,74.43117626371358,74.46475676452586,66.2872536767062,67.1863081289633,91.54780172128658,86.97700845625813,89.20201791439474,96.16652224137046,185.27007313648906,127.283148923964,181.39735389470266,65.19202405202648,21.02379604162864,7.615773105863909,34.132096331752024,126.4792473095883
866,28.86770878459687,False,79.12016177940993,72.44998274671983,73.55270219373317,70.0,99.46356116689167,96.18731725128839,94.04786015641186,96.16652224137046,177.15812146215595,131.71180660821565,73.348483283569,73.37574531137656,67.08203932499369,69.02897942168927,91.76055797563569,89.56003573022959,91.00549433962765,96.04686356149273,175.32826355154492,126.62148316932637,185.04323819042943,66.007575322837,16.0312195418814,9.219544457292887,25.079872407968907,124.00403219250575
867,28.90104332129964,False,77.62087348130012,73.00684899377592,71.34423592694787,69.00724599634447,97.74456506629922,94.08506789071261,93.08598175880189,96.13532129243653,174.64249196572982,128.8875478857442,73.824115301167,75.02666192761077,67.60177512462228,69.0,92.44457799135652,90.19977827023745,91.02197536858887,97.41663102366043,179.17589123540031,124.45079348883236,184.0108692441835,63.00793600809346,19.026297590440446,8.06225774829855,27.073972741361768,121.10326172320876
868,28.934377858002406,False,78.92401408950256,70.00714249274856,71.449282711585,69.00724599634447,97.74456506629922,94.19129471453293,91.0494371207203,93.00537618869137,175.31685600648902,130.23056476879765,69.31810730249349,69.8927750200262,63.788713735268246,65.03076195155643,88.60022573334675,86.37129152675674,89.00561780022652,94.37160589923221,183.61917111238685,123.10970717209915,180.01111076819674,65.00769185258002,17.029386365926403,9.486832980505138,24.08318915758459,129.31357237351384
869,28.967712394705174,False,76.15773105863909,71.17583859709698,69.72087205421343,68.0294054067798,94.11163583744573,90.35485598461214,90.08884503644167,93.30058949438637,171.35343591536179,124.52309022827855,68.87670143089025,69.85699678629192,62.80127387243033,63.00793600809346,87.64131445842195,85.47514258543241,85.05292469985967,92.02716990106781,177.0197729068705,120.21647141718975,175.0028571195339,61.0,16.0312195418814,12.0,27.073972741361768,120.20399327809372
870,29.00104693140794,False,75.58438992278762,68.15423684555495,67.08203932499369,66.06814663663572,91.76055797563569,87.5728268357257,87.00574693662483,90.13878188659973,163.47782724271815,127.31064370271639,66.64833081180653,66.70832032063167,60.01666435249463,60.03332407921454,85.72630868059116,83.48652585896721,83.0,88.54377448471462,168.4339633209407,122.494897852931,170.00294115102832,66.0,16.0312195418814,9.0,28.0178514522438,115.10864433221339
871,29.03438146811071,False,75.15317691222374,66.30987860040162,66.75327707311455,64.03124237432849,92.44457799135652,88.36288813749809,86.0,88.54377448471462,166.48123017325406,124.45079348883236,67.23094525588644,65.92419889539804,60.01666435249463,61.1310068623117,85.07055894961546,82.49242389456137,84.00595217006948,90.13878188659973,170.66048165876012,121.01652779682617,170.00294115102832,63.00793600809346,17.029386365926403,8.246211251235321,28.071337695236398,118.06777714516353
872,29.067716004813477,False,72.47068372797375,59.464274989274024,63.56099432828282,60.40695324215582,88.23264701911646,83.72574275573791,80.22468448052632,81.04319835741924,160.5801980320114,119.55333537798099,66.57326790837296,62.6418390534633,57.97413216254298,59.841457201508724,82.63776376451628,79.2464510246358,81.49846624323675,85.14693182963201,169.19810873647495,119.75391434103521,161.02794788483146,60.03332407921454,16.0312195418814,5.830951894845301,28.071337695236398,123.3288287465668
873,29.101050541516248,False,69.9714227381436,62.24146527838174,61.1310068623117,59.07622195096772,85.44003745317531,80.23091673413684,79.00632886041473,83.48652585896721,164.13713778423212,121.91800523302537,66.57326790837296,60.92618484691127,57.28001396647874,56.22277118748239,83.00602387778854,79.42921376924235,78.02563681252464,82.21921916437786,166.58031096140985,120.7393887677091,157.00318468107582,62.0,16.0312195418814,13.0,28.0,119.06720791217035
874,29.134385078219015,False,70.60453243241541,57.245087125446844,59.80802621722272,55.90169943749474,82.73451516749222,76.6550715869472,73.55270219373317,75.69015788066504,155.64061166674975,124.4025723206719,63.00793600809346,55.46169849544819,52.49761899362675,50.35871324805669,77.47257579298626,72.3671196055225,72.06247289678588,76.55063683601855,165.0605949341029,117.80067911519016,145.1240848377691,63.0,17.0,11.045361017187261,29.0,120.10412149464314
875,29.167719614921783,False,70.76722405181653,51.54609587543949,57.697486947006624,51.66236541235796,80.77747210701756,72.73238618387272,69.05070600652827,69.12307863514182,151.6377261765686,129.5414991421668,64.38167441127949,49.39635614091387,50.99019513592785,49.24428900898052,76.15773105863909,68.6804193347711,67.47592163134935,71.16881339463234,157.41982086128797,123.4908903522847,135.05924625881784,67.00746227100382,19.0,11.045361017187261,29.017236257093817,120.01666550941998
876,29.20105415162455,False,71.449282711585,51.894122981316485,57.245087125446844,49.25444142409901,78.23042886243178,70.57619995437555,64.07027391856539,68.35202996254024,142.35167719419397,136.19104228986575,65.79513659838392,50.53711507397311,51.97114584074513,46.2709412050371,74.06078584514209,65.92419889539804,63.071388124885914,67.4166151627327,147.1767644704829,131.9280106724876,127.0,76.02631123499285,17.0,22.090722034374522,27.0,106.16967551989597
877,29.234388688327318,False,68.6804193347711,50.21951811795888,52.354560450833695,44.04543109109048,75.0,63.694583757176716,58.077534382926416,64.41273166075166,136.6235704408284,130.17680284904833,68.24954212300622,51.478150704935004,51.31276644267,45.0111097397076,76.69419795525604,66.2117814289874,61.00819617067857,67.23094525588644,145.2618325645109,132.38202294873727,119.06720791217035,70.00714249274856,21.02379604162864,27.018512172212592,27.018512172212592,99.72462083156798
878,29.267723225030085,False,70.09279563550022,48.373546489791295,53.71219600798314,44.10215414239989,76.21679604916491,65.0,57.0350769263968,60.92618484691127,131.89768762188365,132.41223508422476,69.52697318307479,52.80151512977634,52.478567053607705,47.265209192385896,75.92759709091287,63.97655820689325,61.1310068623117,65.7875368135941,147.02720836634285,131.51805959639154,118.01694793545543,70.02856560004639,22.0,23.194827009486403,26.019223662515376,103.40696301506973
879,29.301057761732853,False,71.449282711585,51.42956348249516,54.120236510939236,47.16990566028302,77.80102827083971,66.85057965343307,61.1310068623117,63.90618123468183,141.39660533407442,133.843191832831,70.03570517957252,53.71219600798314,53.665631459994955,49.16299421312742,78.00640999302557,67.4166151627327,64.07027391856539,68.9492567037528,154.5477272560163,130.59862173851607,125.00399993600205,70.06425622241343,22.0,21.02379604162864,26.019223662515376,111.64676439557037
880,29.33439229843562,False,62.42595614005443,51.07837115648854,53.75872022286245,49.01020301937138,70.26378868236469,65.96969000988257,63.0,65.7875368135941,151.53877391611692,128.2809416865966,64.40496875241847,55.02726596879042,54.78138369920935,53.23532661682466,74.68600939935136,69.92138442565336,68.11754546370561,71.30918594402827,154.35349040433132,131.2288078129189,131.06105447462264,81.02468759581859,13.0,16.0312195418814,22.02271554554524,118.06777714516353
881,29.367726835138388,False,72.47068372797375,58.82176467941097,59.80802621722272,57.0701322935211,82.365041127896,75.0,72.99315036357864,74.95331880577403,150.7348665704123,135.67977004697494,61.61980201201558,48.75448697299562,48.104053883222775,45.5411901469428,72.00694410957877,65.5133574166368,64.19501538281614,67.4166151627327,159.65587994182988,125.53883861180172,136.1800279042415,75.0,19.0,9.0,29.017236257093817,119.26860441876563
882,29.401061371841156,False,76.66159403508382,66.09841147864296,67.26812023536856,69.3757882838098,92.47702417357513,87.82368700982668,88.64536084872124,86.83317338436964,160.37767924496225,132.90974381135493,67.23094525588644,58.240879114244144,58.54912467321779,58.463663928973865,80.99382692526635,75.23961722390672,75.8023746329889,78.10249675906654,166.58031096140985,124.47088012864695,162.11107303327555,69.02897942168927,22.02271554554524,5.0,29.017236257093817,127.1416532848303
883,29.434395908543923,False,81.39410298049853,72.11102550927978,72.44308110509934,71.449282711585,97.71898484941399,92.26592003551474,92.19544457292888,93.68030742904295,177.0197729068705,133.6600164596728,71.19691004531025,68.15423684555495,62.39390995922599,63.387695966961914,87.92041856133307,84.2140130857092,84.1486779456457,90.13878188659973,171.82840277439584,126.15070352558483,176.00284088616297,66.0,23.021728866442675,1.0,32.0624390837628,124.06449935416659
884,29.46773044524669,False,78.54934754662193,74.46475676452586,73.43704787094863,70.00714249274856,96.54014708917737,93.1933474020544,91.08786966440702,94.86832980505137,179.56892826989863,133.12400234367956,68.8839603971781,68.70953354520753,62.96824596572466,64.03124237432849,86.02325267042627,83.60023923410746,85.0,89.8443097808648,170.07351351694948,120.7393887677091,176.0454486773231,67.1863081289633,16.0312195418814,10.198039027185569,26.019223662515376,123.06502346320826
885,29.501064981949458,False,79.71198153351854,73.92563831310488,73.06161783043132,71.02816342831905,99.04039579888602,96.02083107326243,94.13288479590966,96.13532129243653,176.00568172647155,130.728726758888,71.55417527999327,73.38937252763509,65.62011886609167,68.06614430096654,89.8443097808648,87.36704184073076,89.00561780022652,95.33624704172071,175.57049866079439,121.01652779682617,183.09833423600554,63.12685640834652,18.027756377319946,7.280109889280518,26.1725046566048,122.06555615733703
886,29.534399518652226,False,83.81527307120105,78.54934754662193,78.10249675906654,76.0,103.16006979447037,101.01980003939822,99.04544411531506,100.88111815399351,174.64249196572982,131.65485179058157,69.31810730249349,70.9365914038728,63.50590523722971,65.06919393998976,88.88756943465155,85.28774824088158,87.02298546935747,93.68030742904295,177.78920102188434,120.24142381059865,186.06719216455113,61.032778078668514,19.0,5.385164807134504,28.160255680657446,121.41251994749142
887,29.567734055354993,False,80.77747210701756,72.80109889280519,73.24616030891995,71.00704190430693,98.71676655968832,95.04735661763561,93.00537618869137,95.2102935611481,174.06320691059327,131.13733259449805,71.11961754677819,69.8927750200262,64.77653896280658,65.19202405202648,90.44335243676011,87.36704184073076,89.08984229416954,93.86160024205851,178.05897899291685,123.1665539016173,182.0686683644388,63.071388124885914,20.024984394500787,4.47213595499958,27.073972741361768,125.25573839150046
888,29.60106859205776,False,76.69419795525604,67.4166151627327,69.72087205421343,68.0,94.59386872308374,90.27181176868004,89.02246907382428,89.8443097808648,168.71573726241425,125.25573839150046,68.96375859826666,66.76076692189807,62.81719509815764,62.289646009589745,86.03487664894976,84.17244204607586,84.1486779456457,89.05054744357274,168.35973390332975,122.57650672131263,173.1415605797753,63.0,15.132745950421556,9.055385138137417,24.186773244895647,122.10241602851272
889,29.63440312876053,False,76.96752561957543,67.4166151627327,69.05070600652827,66.03029607687671,93.40770846134703,90.35485598461214,88.0056816347672,88.88756943465155,168.81350656863924,125.1758762701504,69.46221994724903,66.40783086353596,61.84658438426491,62.20128616033595,88.25531145489205,84.01190391843289,85.09406559801923,90.47098982546837,168.11900546934007,123.90722335683259,173.07223925286226,62.0,17.0,9.219544457292887,25.179356624028344,121.01652779682617
890,29.6677376654633,False,74.24284477308234,61.68468205316454,66.49060083951716,63.12685640834652,91.09335870413386,86.83317338436964,84.02380615040002,84.40379138403677,164.17673403987544,124.45079348883236,67.4166151627327,62.81719509815764,60.440052945046304,60.530983801686226,87.09190547921202,83.74365647617735,84.29116205154607,87.29833904490967,166.97604618627187,122.67436570041843,168.07438829280326,61.00819617067857,15.033296378372908,10.198039027185569,22.090722034374522,125.09996003196804
891,29.701072202166067,False,75.59100475585703,63.56886030125127,66.70832032063167,63.198101237299845,91.39474820797966,86.70063436907483,84.02380615040002,84.48076704197234,163.29421300217592,125.89678312014172,67.67569726275453,63.245553203367585,59.481089431852205,58.42088667591412,84.69356528095862,80.60397012554654,81.30190649671138,86.12200647918046,164.51443705644803,123.69316876852982,165.07574019219177,63.0,17.029386365926403,9.219544457292887,26.1725046566048,120.06664815842908
892,29.734406738868834,False,78.29431652425353,66.73080248281148,68.65857557508748,66.27216610312357,96.13532129243653,89.80534505250787,88.05112151472007,90.24965373894794,164.13713778423212,128.7245120402482,66.61080993352356,59.464274989274024,56.61271941887264,56.568542494923804,83.2586331859946,79.42921376924235,79.22752047110903,82.71033792700887,170.03823099526764,123.69316876852982,167.0269439342048,62.03224967708329,19.1049731745428,9.055385138137417,27.018512172212592,122.58874336577564
893,29.767741275571602,False,78.77182237323191,64.5600495662759,69.05070600652827,66.09841147864296,96.46242791885346,89.56003573022959,86.57944328765345,87.32124598286491,167.94344286098223,129.41792766073794,68.81860213634101,61.1310068623117,57.723478758647246,61.84658438426491,85.492689745966,81.04936767180853,84.01190391843289,85.70297544426332,166.86821147240718,124.32618388738553,169.0266251216062,61.00819617067857,22.090722034374522,3.0,30.01666203960727,126.01587201618692
894,29.80107581227437,False,78.39005038906404,66.73080248281148,68.8839603971781,66.48308055437865,95.85927185202274,90.09439494219383,88.20430828479978,90.24965373894794,169.19810873647495,128.00390619039717,67.80117993073571,58.872744118140105,57.56735185849702,55.731499172371095,84.581321815162,79.62411694957753,79.40403012442127,82.96987405076617,168.94081803992782,122.14745187681976,167.01197561851666,59.00847396772772,19.026297590440446,8.06225774829855,30.01666203960727,124.10076550932311
895,29.834410348977137,False,78.89233169326408,62.5859409132754,67.68308503607086,67.1863081289633,96.79876032264049,89.94442728707543,89.44271909999159,86.49277426467485,165.0272704737008,129.4488315899375,64.40496875241847,57.723478758647246,55.54277630799526,57.56735185849702,81.02468759581859,77.10382610480494,78.64477096412705,81.58431221748455,172.3629890666787,120.88010589009261,165.0,61.032778078668514,20.09975124224178,3.1622776601683795,32.14031735997639,131.38112497615478
896,29.867744885679905,False,72.11102550927978,59.61543424315552,61.68468205316454,58.309518948453004,86.53900854527974,80.60397012554654,78.10249675906654,80.95677859203639,166.43617395265971,128.84486796143648,63.89053137985315,55.154328932550705,52.92447448959697,50.635955604688654,78.71467461661771,73.49829930005184,72.3394774656273,76.24303246854758,168.23792675850473,125.36347155371855,150.02999700059985,68.0,17.029386365926403,12.041594578792296,29.017236257093817,126.19429464123962
897,29.901079422382672,False,71.50524456289902,48.662100242385755,55.94640292279746,55.54277630799526,82.365041127896,74.04052944165107,72.80109889280519,69.87131027825369,149.81655449248592,130.08458786497346,65.76473218982953,49.03060268852505,52.32590180780452,51.894122981316485,78.23042886243178,70.83784299369935,71.47027354082255,69.58448102845921,149.88328792764054,129.65338406690356,138.01449199268893,69.00724599634447,19.026297590440446,1.4142135623730951,31.016124838541646,123.01625908797584
898,29.93441395908544,False,69.52697318307479,44.384682042344295,51.86520991955976,44.384682042344295,76.21679604916491,64.88451279003334,59.53990258641679,60.728905802755904,147.85127662620977,129.25169244539896,65.11528238439882,48.33218389437829,50.60632371551998,45.5411901469428,74.63243262818116,66.12866246946176,62.12889826803627,66.73080248281148,153.52198539622916,127.1416532848303,121.06609764917675,68.00735254367721,20.024984394500787,19.0,26.019223662515376,118.0
899,29.967748495788207,False,68.62215385719105,47.01063709417264,53.85164807134504,45.39823785126467,75.21303078589507,65.39113089708727,60.29925372672534,62.297672508690084,149.96666296213968,131.06105447462264,60.8276253029822,48.373546489791295,47.41307836451879,43.104524124504614,69.33974329343886,62.297672508690084,59.0,65.39113089708727,154.31461369552787,124.35433245367851,119.15116449284078,72.0,18.027756377319946,20.0,26.019223662515376,117.01709276853532
900,30.001083032490975,False,63.0317380372777,45.60701700396552,48.54894437575342,39.11521443121589,67.00746227100382,58.180752831155424,52.23983154643591,57.30619512757761,148.4082207965583,131.04579352272242,61.07372593840988,48.02082881417188,48.25971404805462,41.012193308819754,69.81403870282824,60.83584469702052,56.08029957123981,63.56099432828282,148.00337833982033,130.3878828726044,108.01851693112621,77.10382610480494,17.0,29.017236257093817,23.08679276123039,111.01801655587259
901,30.034417569193742,False,71.56116265125938,41.182520563948,51.73973328110612,38.63935817272331,74.33034373659252,61.85466837676846,50.48762224545735,53.48831648126533,134.65882815471105,140.57738082636197,66.85057965343307,44.654227123532216,47.20169488482379,38.118237105091836,70.76722405181653,58.180752831155424,52.0,58.137767414994535,136.6235704408284,134.07833531186162,102.23991392797629,76.00657866263946,20.024984394500787,28.0178514522438,26.0,103.23759005323593
902,30.06775210589651,False,66.06814663663572,54.70831746635972,53.85164807134504,49.01020301937138,71.8679344353238,62.93647591023825,60.03332407921454,65.30696746902278,145.49914089093448,132.9699214108213,62.96824596572466,49.24428900898052,48.76474136094644,44.10215414239989,69.20260110718382,60.53924347066124,56.0357029044876,61.84658438426491,141.0319112825179,130.3878828726044,116.06894502837527,78.10249675906654,19.026297590440446,21.0,26.019223662515376,105.0
903,30.101086642599277,False,66.70832032063167,53.53503525729669,53.85164807134504,48.16637831516918,73.06161783043132,64.8459713474939,60.29925372672534,66.64833081180653,145.8389522727039,134.6291201783626,62.96824596572466,53.33854141237835,49.64876634922564,46.010868281309364,70.21395872616783,62.39390995922599,60.03332407921454,66.70832032063167,150.29637387508723,129.07749610214788,120.06664815842908,78.31347265956222,18.027756377319946,25.079872407968907,25.019992006393608,106.38138934982942
904,30.134421179302045,False,70.76722405181653,53.71219600798314,55.54277630799526,49.0,78.23042886243178,68.30812543175226,63.00793600809346,67.62396025078685,148.5563866011825,137.90576492663388,67.20863039818622,55.47071299343465,51.894122981316485,50.00999900019995,76.02631123499285,67.06713054842886,65.00769185258002,70.57619995437555,148.47558721890948,131.0953851209111,128.01562404644207,75.32595834106593,21.02379604162864,22.090722034374522,26.019223662515376,108.0
905,30.167755716004812,False,74.51845409024533,55.08175741568164,59.80802621722272,54.91812087098393,83.35466393669883,74.33034373659252,70.57619995437555,69.63476143421474,149.83324063771698,142.56226709757388,65.76473218982953,52.81098370604357,52.0,50.635955604688654,76.00657866263946,68.30812543175226,66.48308055437865,69.85699678629192,153.4177303964571,129.71121771072848,136.0036764208968,76.4198926981712,20.024984394500787,13.038404810405298,24.08318915758459,120.03749414245534
906,30.201090252707584,False,69.35416353759881,60.440052945046304,61.0,59.30430001273095,79.71198153351854,75.66372975210778,74.16872656315464,75.18643494673756,150.29637387508723,130.80137613954986,61.40032573203501,52.88667128870941,50.96076922496363,51.78802950489621,72.91776189653656,67.468511173732,67.60177512462228,69.42621983083913,147.24808997063425,125.89678312014172,141.05672617780408,78.05767098754612,17.0,5.0990195135927845,23.021728866442675,115.03912377969506
907,30.23442478941035,False,76.66159403508382,61.84658438426491,65.73431371817918,63.34824385884742,88.02272433866155,82.03657720797473,79.90619500389191,79.42921376924235,150.23315213360866,133.68619973654722,66.61080993352356,58.463663928973865,57.56735185849702,59.90826320300064,81.43709228600933,76.48529270389177,78.26237921249263,79.07591289387686,149.56603892595405,128.14054783713078,156.01281998605114,72.02777242147643,19.026297590440446,2.23606797749979,27.018512172212592,114.00438588054409
908,30.26775932611312,False,82.15229759416349,67.91170738539859,70.61161377563892,70.21395872616783,99.16148445843275,92.22797840135064,90.6697303403953,90.80198235721508,170.88300090997933,138.77319625922004,72.20110802473879,62.0966987850401,60.440052945046304,60.63827174318213,88.56635930193812,82.56512580987206,82.87339742040264,84.72307831990054,175.96590578859303,130.60245020672468,172.00290695217916,66.007575322837,22.02271554554524,4.123105625617661,29.017236257093817,133.30416347586447
909,30.301093862815886,False,80.52949770115296,64.5600495662759,69.87131027825369,66.75327707311455,97.73944955850733,90.55385138137417,88.45903006477066,87.32124598286491,173.5194513592064,137.93114224133723,69.8927750200262,65.25335240430181,60.41522986797286,63.34824385884742,87.32124598286491,82.87339742040264,84.71717653463199,88.84255736976509,179.56892826989863,127.80062597655773,172.01162751395617,67.06713054842886,23.08679276123039,2.23606797749979,29.154759474226502,135.18135966175217
910,30.334428399518654,False,81.02468759581859,71.5122367151245,73.824115301167,69.02897942168927,100.68763578513501,96.42095207992918,93.0,93.96275858019496,175.35392781457733,139.31618714277246,73.06161783043132,71.16881339463234,65.73431371817918,67.36467917239716,90.82400563727631,87.13208364316786,89.1403387922662,94.59386872308374,180.27756377319946,130.87398519186308,182.0686683644388,70.06425622241343,18.027756377319946,9.486832980505138,27.16615541441225,128.2497563350512
911,30.36776293622142,False,77.62087348130012,68.9492567037528,71.25307010929424,68.11754546370561,97.51410154434076,95.08417323613851,92.00543462209176,92.44457799135652,176.38594048279472,138.03260484392808,72.00694410957877,71.56814934033156,64.93843238021688,68.59300255857006,90.44335243676011,86.57944328765345,89.27485648266257,93.94147114027967,175.86642658563346,126.65701717630967,181.0994202089007,71.34423592694787,18.0,4.242640687119285,26.1725046566048,129.0348790056394
912,30.40109747292419,False,81.27115109311545,73.53910524340094,75.0,72.00694410957877,101.78899744078434,99.04544411531506,97.02061636580135,98.97979591815695,177.867928531256,131.36590120727678,75.23961722390672,78.10889834071403,70.178344238091,72.17340230306452,96.30160954002794,94.04786015641186,96.08329719571451,102.1077861869505,180.88670487352022,128.70120434556935,193.0932417253385,65.00769185258002,22.02271554554524,2.23606797749979,29.154759474226502,123.10158406779338
913,30.434432009626956,False,79.37883848986453,75.61084578286372,74.06078584514209,73.00684899377592,98.2700361249552,96.00520819205592,94.00531899844816,97.12363255150623,174.4849563716024,131.89389675038038,74.09453421137081,75.27283706623525,69.18092222571191,71.06335201775947,93.86160024205851,91.0494371207203,93.00537618869137,97.52948272189288,172.2614292289484,123.7457069962429,187.0106948813356,65.12296062065974,20.0,2.8284271247461903,27.018512172212592,119.00420160649792
914,30.467766546329724,False,81.59656855530139,76.05918747922567,74.00675644831355,73.00684899377592,101.9803902718557,98.08159868191383,96.08329719571451,99.36800289831733,179.78876494375282,129.46814279968643,71.11258679024411,75.02666192761077,66.12110101926616,68.18357573492314,93.00537618869137,91.0494371207203,93.04837451562494,100.0,186.70297265978385,124.45079348883236,189.12958520548815,61.00819617067857,24.08318915758459,2.0,31.144823004794873,125.4830665866913
915,30.50110108303249,False,78.92401408950256,75.23961722390672,72.3394774656273,71.00704190430693,98.95453501482385,95.13148795220224,94.04786015641186,97.73944955850733,177.17787672280082,127.47548783981962,74.24957912338628,74.46475676452586,67.7421582177598,69.02897942168927,93.00537618869137,90.35485598461214,91.0,97.71898484941399,183.3303030052588,125.8729518204765,185.02432272541898,61.00819617067857,19.026297590440446,8.06225774829855,30.066592756745816,123.25988804148737
916,30.53443561973526,False,81.15417426109393,73.92563831310488,74.33034373659252,71.00704190430693,99.92497185388645,97.082439194738,94.08506789071261,97.082439194738,175.6359872008012,128.22246293064254,71.58910531638176,72.80109889280519,64.93843238021688,67.06713054842886,92.65527507918802,88.45903006477066,91.00549433962765,96.56603957913983,176.11927776367924,126.57408897558773,185.06755523321746,61.00819617067857,20.0,8.54400374531753,27.073972741361768,121.06609764917675
