Frames,T095258,T495558,T636709,T094955,T051358,L4955,L5258,L0958,L0952
2579,139.5,420.0,153.0,7227.5,5277.0,122.24974437601087,41.48493702538308,111.40017953306898,152.82997088267732
2580,10.5,561.5,75.0,6863.0,4744.5,117.47765745025733,42.95346318982906,107.28000745712129,150.23315213360866
2581,1.0,361.0,104.5,6434.5,3442.0,116.55899793666725,37.36308338453881,104.80935072788114,142.1724305201258
2582,29.5,333.5,80.0,6554.0,5299.5,113.78049041905207,42.44997055358225,109.38464243210744,151.83214415926557
2583,22.0,453.0,58.5,7307.0,5951.5,121.27654348636426,45.12205669071391,113.03096920755833,158.15182578775372
2584,51.0,652.5,50.0,6719.5,5331.0,114.72575996697516,52.630789467763066,105.77334257741882,158.39823231336896
2585,33.5,705.0,167.5,6727.5,4560.0,109.20164833920778,55.54277630799526,110.35397591387454,165.89454481688057
2586,196.5,1061.0,74.0,5962.5,2226.0,106.04244433244644,63.34824385884742,92.44457799135652,155.7080601638849
2587,217.0,1123.0,80.0,5688.0,1017.5,101.65136496870073,64.53681120105021,89.8443097808648,154.27572718998928
2588,101.5,861.0,61.0,5218.5,1009.5,96.04686356149273,59.90826320300064,90.80198235721508,150.68510211696443
2589,0.0,846.0,45.0,5280.0,1479.5,101.53324578678651,58.240879114244144,87.36131867136622,145.60219778561037
2590,37.5,666.0,12.5,5597.0,2041.0,102.35721762533407,47.43416490252569,96.46242791885346,143.8923208513922
2591,188.0,755.0,5.0,6214.5,3182.0,110.86027241532469,46.8187996428785,98.49365461794989,145.2067491544384
2592,187.5,606.0,184.0,7401.0,4000.0,124.45481107614924,42.720018726587654,109.20164833920778,151.82226450688975
2593,4.5,950.0,74.5,7995.5,4225.0,130.64838307457157,50.28916384272063,107.8563859954523,158.14550262337528
2594,181.5,686.5,240.0,8221.5,5541.0,136.6821129482567,48.38388161361178,110.35397591387454,158.66001386612822
2595,161.0,727.5,190.0,8370.0,5191.0,138.2931668593933,44.27188724235731,110.60289327137876,154.80633061990713
2596,154.5,810.5,227.0,8339.0,5080.0,139.83204210766573,45.880278987817846,107.70793842609746,153.52524222420234
2597,71.5,640.5,199.5,7467.0,4848.0,131.21356637177422,46.84015371452148,104.29285689825551,151.11915828246265
2598,95.0,699.0,99.0,7526.5,4654.0,131.68523075880606,49.03060268852505,104.04806581575652,153.05554547287727
2599,48.0,499.0,194.0,7354.0,5056.5,131.03434664239754,48.507731342539614,104.78549517943789,153.28731193415845
2600,62.5,712.5,15.5,7875.0,5630.5,136.4734406395618,49.24428900898052,105.11898020814318,154.35349040433132
2601,25.0,612.0,46.0,7442.0,5594.5,133.5065541462291,51.19570294468082,102.61091559868278,153.80507143784303
2602,146.0,320.0,242.5,7112.0,5391.0,130.23056476879765,48.76474136094644,104.34557968596465,153.05554547287727
2603,62.0,513.0,128.0,7101.0,4804.5,128.2653499585917,50.695167422546305,102.83968105745953,153.52524222420234
2604,95.0,415.5,119.0,7180.0,5437.5,127.09838708654017,47.53945729601885,106.51291001564083,154.02921800749363
2605,130.0,378.0,181.5,6818.0,4997.0,126.30122723077555,48.507731342539614,101.9803902718557,150.44268011438774
2606,12.5,391.0,191.0,7494.0,5873.0,125.15989773086265,47.29693436154187,114.00438588054409,161.3009609394811
2607,52.0,470.0,112.0,6784.5,5265.0,114.27160627207444,53.600373133029585,110.85576214162258,164.4506004853737
2608,39.0,613.5,113.5,6265.5,3955.5,108.04628637764465,55.54277630799526,105.26157893552613,160.80111939908875
2609,59.0,800.5,14.0,6137.5,2870.0,106.21205204683694,59.43904440685432,100.89598604503551,160.3277892319357
2610,2.0,951.5,6.5,5943.0,2219.0,102.18121158021175,59.665735560705194,97.74456506629922,157.4102919125684
2611,10.5,976.5,22.5,5715.0,787.5,102.61578825892242,60.63827174318213,92.41753080449618,153.05554547287727
2612,41.0,937.5,6.5,5650.5,1039.0,99.72462083156798,60.876925020897694,94.59386872308374,155.46703830716015
2613,43.5,1058.5,3.0,5693.5,749.0,102.7861858422619,59.90826320300064,90.24965373894794,150.1532550429727
2614,47.0,667.0,67.5,5696.0,2681.0,101.39033484509261,51.92301994298868,99.20181449953424,151.11915828246265
2615,76.5,685.5,6.0,6430.0,3347.5,109.4440496326776,52.172789842982326,105.01904589168576,157.17824276915684
2616,245.0,864.0,49.5,7258.5,3825.5,118.37651794169315,55.90169943749474,108.66922287382016,164.4506004853737
2617,66.0,399.5,41.0,7269.5,5602.5,123.17873193047572,48.05205510693585,112.05802068571441,160.099968769516
2618,103.5,540.5,142.0,7634.0,5237.0,127.09838708654017,48.05205510693585,111.6288493177279,159.65587994182988
2619,196.0,518.5,168.5,7592.5,5475.0,131.24404748406687,45.60701700396552,107.8702924812944,153.37535656030275
2620,178.5,765.0,104.0,8127.0,5586.0,135.36617007214173,42.44997055358225,108.85311203635843,151.21177202850313
2621,189.0,640.0,54.0,8075.0,5398.5,133.41664064126334,39.293765408777,111.6288493177279,150.81445554057476
2622,120.0,768.0,156.0,8124.0,5646.0,133.88054376943649,41.23105625617661,110.02272492535349,151.21177202850313
2623,135.5,802.0,118.5,8181.0,5708.0,132.9812016790343,40.26164427839479,111.00450441310929,151.21177202850313
2624,118.0,726.0,80.5,8196.0,6354.0,131.79529581893277,39.293765408777,113.35784048754634,152.6106156202772
