frame,t_rel,t_abs,mar,delta_mar,mar_bp,nose_lip_dist,delta_nose_lip_dist,chin_lip_dist,delta_chin_lip_dist,valid
1184,39.468287,,0.106851,-0.009843,0.045230,128.570602,3.810829,168.536407,3.191422,1
1185,39.501622,,0.149584,0.042732,0.036961,134.436996,5.866394,169.155930,0.619522,1
1186,39.534956,,0.080205,-0.069379,0.023181,124.620140,-9.816856,170.707581,1.551651,1
1187,39.568291,,0.052790,-0.027415,0.007209,120.344116,-4.276024,169.435196,-1.272385,1
1188,39.601626,,0.045230,-0.007560,-0.007422,119.532135,-0.811981,166.630219,-2.804977,1
1189,39.634960,,0.048235,0.003005,-0.017850,121.303764,1.771629,162.926666,-3.703552,1
1190,39.668295,,0.039030,-0.009205,-0.022796,119.485092,-1.818672,166.232178,3.305511,1
1191,39.701630,,0.051486,0.012456,-0.022500,119.165382,-0.319710,167.861526,1.629349,1
1192,39.734964,,0.046668,-0.004818,-0.018694,119.772896,0.607513,169.148880,1.287354,1
1193,39.768299,,0.058718,0.012050,-0.013867,120.021049,0.248154,172.472229,3.323349,1
1194,39.801634,,0.054016,-0.004702,-0.010465,116.022163,-3.998886,173.122833,0.650604,1
1195,39.834969,,0.044385,-0.009631,-0.010278,115.604019,-0.418144,174.026550,0.903717,1
1196,39.868303,,0.034353,-0.010032,-0.013876,113.633476,-1.970543,170.773529,-3.253021,1
1197,39.901638,,0.049224,0.014872,-0.020635,112.240150,-1.393326,171.555374,0.781845,1
1198,39.934973,,0.042206,-0.007018,-0.028667,110.643608,-1.596542,170.388092,-1.167282,1
1199,39.968307,,0.030215,-0.011991,-0.035315,111.116150,0.472542,168.466492,-1.921600,1
1200,40.001642,,0.034259,0.004043,-0.037684,113.285141,2.168991,166.738968,-1.727524,1
1201,40.034977,,0.014834,-0.019425,-0.033412,107.810860,-5.474281,163.844498,-2.894470,1
1202,40.068311,,0.043308,0.028474,-0.021532,112.166603,4.355743,158.409973,-5.434525,1
1203,40.101646,,0.046065,0.002757,-0.002571,116.695526,4.528923,161.244736,2.834763,1
1204,40.134981,,0.080782,0.034717,0.021036,118.812950,2.117424,161.027679,-0.217056,1
1205,40.168316,,0.116658,0.035876,0.045527,118.567139,-0.245811,160.789703,-0.237976,1
1206,40.201650,,0.137883,0.021226,0.066657,122.738304,4.171165,163.087158,2.297455,1
1207,40.234985,,0.162173,0.024290,0.080609,126.354172,3.615868,169.732300,6.645142,1
1208,40.268320,,0.123962,-0.038211,0.085108,130.183472,3.829300,174.628281,4.895981,1
1209,40.301654,,0.186709,0.062747,0.079462,137.659912,7.476440,175.776398,1.148117,1
1210,40.334989,,0.098030,-0.088679,0.065038,131.674347,-5.985565,182.381943,6.605545,1
1211,40.368324,,0.115372,0.017342,0.044773,134.290344,2.615997,186.918457,4.536514,1
1212,40.401658,,0.098833,-0.016539,0.022181,130.070663,-4.219681,182.692047,-4.226410,1
1213,40.434993,,0.068503,-0.030330,0.000817,123.030991,-7.039673,174.531677,-8.160370,1
1214,40.468328,,0.044711,-0.023791,-0.016699,118.295204,-4.735786,171.575989,-2.955688,1
1215,40.501663,,0.047346,0.002635,-0.028960,118.727531,0.432327,169.836517,-1.739471,1
1216,40.534997,,0.038581,-0.008765,-0.036089,117.570282,-1.157249,172.559998,2.723480,1
1217,40.568332,,0.020720,-0.017861,-0.039481,113.275269,-4.295013,172.892929,0.332932,1
1218,40.601667,,0.020576,-0.000145,-0.041067,114.251907,0.976639,174.422348,1.529419,1
1219,40.635001,,0.040463,0.019887,-0.042758,112.905762,-1.346146,175.749466,1.327118,1
1220,40.668336,,0.038468,-0.001995,-0.045601,112.097420,-0.808342,175.840286,0.090820,1
1221,40.701671,,0.036245,-0.002223,-0.049365,113.555351,1.457932,176.137283,0.296997,1
1222,40.735005,,0.035160,-0.001085,-0.052443,115.147903,1.592552,174.614212,-1.523071,1
1223,40.768340,,0.013636,-0.021524,-0.052442,114.478508,-0.669395,170.837265,-3.776947,1
1224,40.801675,,0.025410,0.011775,-0.046913,115.304733,0.826225,171.000641,0.163376,1
1225,40.835010,,0.031836,0.006426,-0.034473,118.121178,2.816444,169.661514,-1.339127,1
1226,40.868344,,0.059924,0.028088,-0.015615,121.853767,3.732590,170.117020,0.455505,1
1227,40.901679,,0.091342,0.031417,0.007396,123.682800,1.829033,169.275818,-0.841202,1
1228,40.935014,,0.115714,0.024373,0.030627,128.066666,4.383865,167.819458,-1.456360,1
1229,40.968348,,0.129553,0.013839,0.049667,127.830063,-0.236603,169.306625,1.487167,1
1230,41.001683,,0.148118,0.018565,0.060571,132.496552,4.666489,171.089462,1.782837,1
1231,41.035018,,0.165281,0.017163,0.061097,129.607544,-2.889008,168.643417,-2.446045,1
1232,41.068352,,0.151520,-0.013762,0.051457,129.681808,0.074265,172.225357,3.581940,1
1233,41.101687,,0.096229,-0.055291,0.033834,133.867432,4.185623,177.916473,5.691116,1
1234,41.135022,,0.098311,0.002083,0.012236,128.127472,-5.739960,182.016296,4.099823,1
1235,41.168357,,0.064811,-0.033500,-0.008822,125.432770,-2.694702,179.904633,-2.111664,1
1236,41.201691,,0.073658,0.008847,-0.025395,123.925247,-1.507523,172.318146,-7.586487,1
1237,41.235026,,0.050996,-0.022661,-0.035008,119.922241,-4.003006,167.798477,-4.519669,1
1238,41.268361,,0.044317,-0.006679,-0.037240,119.615707,-0.306534,170.953308,3.154831,1
1239,41.301695,,0.057510,0.013193,-0.033302,120.774063,1.158356,174.097488,3.144180,1
1240,41.335030,,0.064426,0.006916,-0.025844,119.452789,-1.321274,176.079422,1.981934,1
1241,41.368365,,0.068577,0.004151,-0.017938,120.423096,0.970306,174.880280,-1.199142,1
1242,41.401700,,0.084951,0.016375,-0.012146,121.978073,1.554977,175.312790,0.432510,1
1243,41.435034,,0.078130,-0.006821,-0.009793,121.564972,-0.413101,176.587555,1.274765,1
1244,41.468369,,0.084436,0.006305,-0.010516,121.199921,-0.365051,176.372177,-0.215378,1
1245,41.501704,,0.077831,-0.006605,-0.012523,121.237953,0.038033,178.192886,1.820709,1
1246,41.535038,,0.078692,0.000861,-0.013031,120.566170,-0.671783,178.564850,0.371964,1
1247,41.568373,,0.085869,0.007177,-0.009338,122.886063,2.319893,179.153900,0.589050,1
1248,41.601708,,0.078527,-0.007342,0.000408,119.248802,-3.637260,179.739410,0.585510,1
1249,41.635042,,0.090445,0.011918,0.016240,122.033440,2.784637,175.891144,-3.848267,1
1250,41.668377,,0.130851,0.040407,0.036101,124.970558,2.937119,174.388199,-1.502945,1
1251,41.701712,,0.150112,0.019261,0.056329,132.079285,7.108727,176.578964,2.190765,1
1252,41.735047,,0.149094,-0.001018,0.072329,135.763763,3.684479,175.459503,-1.119461,1
1253,41.768381,,0.157721,0.008627,0.080061,138.950348,3.186584,180.607346,5.147842,1
1254,41.801716,,0.210353,0.052632,0.076803,143.054611,4.104263,179.064484,-1.542862,1
1255,41.835051,,0.169249,-0.041104,0.062366,139.491547,-3.563065,179.492218,0.427734,1
1256,41.868385,,0.106841,-0.062408,0.039210,137.056320,-2.435226,175.947708,-3.544510,1
1257,41.901720,,0.088334,-0.018507,0.011444,137.724030,0.667709,175.311783,-0.635925,1
1258,41.935055,,0.065398,-0.022935,-0.015919,135.082108,-2.641922,175.657059,0.345276,1
1259,41.968389,,0.043341,-0.022058,-0.038606,129.993271,-5.088837,175.268585,-0.388474,1
1260,42.001724,,0.030947,-0.012394,-0.053837,126.255409,-3.737862,172.355576,-2.913010,1
1261,42.035059,,0.023394,-0.007553,-0.061006,123.267708,-2.987701,168.132797,-4.222778,1
1262,42.068394,,0.028700,0.005305,-0.061504,126.120514,2.852806,172.427551,4.294754,1
1263,42.101728,,0.028003,-0.000696,-0.057693,122.666763,-3.453751,172.562057,0.134506,1
1264,42.135063,,0.050913,0.022910,-0.052225,125.661263,2.994499,174.048248,1.486191,1
1265,42.168398,,0.023257,-0.027656,-0.046932,119.400887,-6.260376,172.700439,-1.347809,1
1266,42.201732,,0.052489,0.029232,-0.042256,124.280540,4.879654,176.299149,3.598709,1
1267,42.235067,,0.052474,-0.000015,-0.037161,120.122696,-4.157845,174.011703,-2.287445,1
1268,42.268402,,0.063621,0.011147,-0.029645,122.205772,2.083076,178.070755,4.059052,1
1269,42.301736,,0.075499,0.011878,-0.017493,122.935944,0.730171,177.515457,-0.555298,1
1270,42.335071,,0.080794,0.005295,0.000571,122.416779,-0.519165,180.113953,2.598495,1
1271,42.368406,,0.088728,0.007934,0.023967,124.413849,1.997070,180.467621,0.353668,1
1272,42.401741,,0.140165,0.051437,0.050126,129.689850,5.276001,174.297150,-6.170471,1
1273,42.435075,,0.151654,0.011489,0.074554,131.448639,1.758789,175.175171,0.878021,1
1274,42.468410,,0.167978,0.016324,0.092172,137.924332,6.475693,174.564636,-0.610535,1
1275,42.501745,,0.224561,0.056582,0.098434,141.330780,3.406448,175.477997,0.913361,1
1276,42.535079,,0.216722,-0.007839,0.091096,139.172775,-2.158005,177.225632,1.747635,1
1277,42.568414,,0.186790,-0.029932,0.071153,137.158707,-2.014069,179.275558,2.049927,1
1278,42.601749,,0.114996,-0.071795,0.042185,134.020401,-3.138306,182.445953,3.170395,1
1279,42.635083,,0.073610,-0.041386,0.009925,128.131958,-5.888443,182.203491,-0.242462,1
1280,42.668418,,0.068956,-0.004654,-0.019763,126.586731,-1.545227,175.353226,-6.850266,1
1281,42.701753,,0.055955,-0.013001,-0.042265,123.523796,-3.062935,171.840408,-3.512817,1
1282,42.735088,,0.025317,-0.030639,-0.055346,121.385643,-2.138153,173.258881,1.418472,1
1283,42.768422,,0.064924,0.039608,-0.059431,123.741219,2.355576,173.895294,0.636414,1
1284,42.801757,,0.054210,-0.010715,-0.056609,121.936951,-1.804268,175.485809,1.590515,1
1285,42.835092,,0.062601,0.008391,-0.050051,120.981857,-0.955093,175.140976,-0.344833,1
1286,42.868426,,0.066224,0.003624,-0.042725,122.039268,1.057411,174.155334,-0.985641,1
1287,42.901761,,0.066679,0.000455,-0.036667,122.456276,0.417007,175.814072,1.658737,1
1288,42.935096,,0.072230,0.005551,-0.032747,123.170143,0.713867,177.234116,1.420044,1
1289,42.968430,,0.081063,0.008833,-0.030823,123.058640,-0.111504,177.615143,0.381027,1
1290,43.001765,,0.082810,0.001747,-0.030330,122.666420,-0.392220,177.716003,0.100861,1
1291,43.035100,,0.086418,0.003608,-0.030752,122.232071,-0.434349,176.027420,-1.688583,1
1292,43.068435,,0.082653,-0.003765,-0.032038,122.592346,0.360275,174.531891,-1.495529,1
1293,43.101769,,0.068024,-0.014629,-0.034716,120.677856,-1.914490,174.863632,0.331741,1
1294,43.135104,,0.069883,0.001859,-0.039515,122.336685,1.658829,174.843994,-0.019638,1
1295,43.168439,,0.069348,-0.000535,-0.046693,125.770859,3.434174,175.951920,1.107925,1
1296,43.201773,,0.071935,0.002587,-0.055358,127.894630,2.123772,176.254822,0.302902,1
1297,43.235108,,0.053421,-0.018514,-0.062758,125.894119,-2.000511,172.337723,-3.917099,1
1298,43.268443,,0.074058,0.020637,-0.064472,125.015442,-0.878677,171.373718,-0.964005,1
1299,43.301778,,0.104022,0.029964,-0.054908,130.170029,5.154587,171.664597,0.290878,1
1300,43.335112,,0.165304,0.061282,-0.029216,137.379196,7.209167,172.708572,1.043976,1
1301,43.368447,,0.125216,-0.040087,0.014375,135.467621,-1.911575,173.716568,1.007996,1
1302,43.401782,,0.094217,-0.031000,0.073353,129.529785,-5.937836,172.851379,-0.865189,1
1303,43.435116,,0.175291,0.081074,0.139065,139.950272,10.420486,172.190491,-0.660889,1
1304,43.468451,,0.280161,0.104870,0.198378,145.699051,5.748779,167.634995,-4.555496,1
1305,43.501786,,0.390309,0.110149,0.236452,147.544815,1.845764,165.030579,-2.604416,1
1306,43.535120,,0.527588,0.137279,0.241704,151.037247,3.492432,162.422760,-2.607819,1
1307,43.568455,,0.475464,-0.052124,0.210584,150.689819,-0.347427,169.802139,7.379379,1
1308,43.601790,,0.251189,-0.224275,0.147881,137.046692,-13.643127,171.294327,1.492188,1
1309,43.635125,,0.084319,-0.166870,0.067199,128.398010,-8.648682,170.367462,-0.926865,1
1310,43.668459,,0.022885,-0.061434,-0.014299,121.320992,-7.077019,173.050278,2.682816,1
1311,43.701794,,0.005438,-0.017447,-0.080961,118.870552,-2.450439,169.110001,-3.940277,1
1312,43.735129,,0.008457,0.003020,-0.122927,117.162300,-1.708252,169.076202,-0.033798,1
1313,43.768463,,0.007131,-0.001326,-0.138467,117.596062,0.433762,172.007523,2.931320,1
1314,43.801798,,0.012302,0.005171,-0.131950,116.107727,-1.488335,171.310928,-0.696594,1
1315,43.835133,,0.015548,0.003247,-0.112444,118.537888,2.430161,172.191483,0.880554,1
1316,43.868467,,0.043370,0.027822,-0.089556,121.130981,2.593094,174.086502,1.895020,1
1317,43.901802,,0.062979,0.019609,-0.070441,126.836182,5.705200,172.289459,-1.797043,1
1318,43.935137,,0.037422,-0.025557,-0.058207,124.944305,-1.891876,171.467911,-0.821548,1
1319,43.968472,,0.044114,0.006692,-0.051691,128.431290,3.486984,164.962921,-6.504990,1
1320,44.001806,,0.031741,-0.012373,-0.047058,126.404900,-2.026390,164.626297,-0.336624,1
1321,44.035141,,0.068201,0.036460,-0.039612,127.669022,1.264122,163.278641,-1.347656,1
1322,44.068476,,0.072566,0.004364,-0.026114,130.189041,2.520020,167.154114,3.875473,1
1323,44.101810,,0.085605,0.013039,-0.005822,130.637497,0.448456,171.072586,3.918472,1
1324,44.135145,,0.105953,0.020348,0.018870,133.886124,3.248627,169.873505,-1.199081,1
1325,44.168480,,0.131954,0.026001,0.043360,135.864807,1.978683,172.501465,2.627960,1
1326,44.201814,,0.185428,0.053474,0.062264,138.209244,2.344437,172.657364,0.155899,1
1327,44.235149,,0.179928,-0.005500,0.071183,135.128281,-3.080963,170.162521,-2.494843,1
1328,44.268484,,0.161862,-0.018066,0.068285,135.220505,0.092224,173.785202,3.622681,1
1329,44.301819,,0.133892,-0.027970,0.054314,135.940689,0.720184,179.642838,5.857635,1
1330,44.335153,,0.098696,-0.035196,0.032793,132.271072,-3.669617,182.698715,3.055878,1
1331,44.368488,,0.065753,-0.032943,0.008600,127.401161,-4.869911,177.590714,-5.108002,1
1332,44.401823,,0.053392,-0.012361,-0.013458,124.367096,-3.034065,171.239517,-6.351196,1
1333,44.435157,,0.045456,-0.007936,-0.029720,123.507553,-0.859543,171.841278,0.601761,1
1334,44.468492,,0.040180,-0.005276,-0.038509,120.663361,-2.844193,169.266129,-2.575150,1
1335,44.501827,,0.046083,0.005903,-0.039804,119.857841,-0.805519,170.874207,1.608078,1
1336,44.535161,,0.039335,-0.006747,-0.035198,118.862404,-0.995438,170.374893,-0.499313,1
1337,44.568496,,0.021025,-0.018310,-0.027084,116.501007,-2.361397,171.132828,0.757935,1
1338,44.601831,,0.037793,0.016767,-0.017900,118.283783,1.782776,171.855698,0.722870,1
1339,44.635166,,0.049683,0.011890,-0.009761,118.627098,0.343315,173.287552,1.431854,1
1340,44.668500,,0.063281,0.013598,-0.003962,121.140709,2.513611,173.990616,0.703064,1
1341,44.701835,,0.060967,-0.002314,-0.000958,120.935516,-0.205193,174.567978,0.577362,1
1342,44.735170,,0.051825,-0.009142,-0.000305,121.466988,0.531471,176.402222,1.834244,1
1343,44.768504,,0.053239,0.001414,-0.000993,120.996788,-0.470200,174.767227,-1.634995,1
1344,44.801839,,0.039557,-0.013682,-0.001879,118.704353,-2.292435,174.295929,-0.471298,1
1345,44.835174,,0.045329,0.005772,-0.002012,121.428574,2.724220,173.851715,-0.444214,1
1346,44.868508,,0.051592,0.006263,-0.000932,121.605179,0.176605,173.738113,-0.113602,1
1347,44.901843,,0.056020,0.004428,0.001343,121.359894,-0.245285,172.932953,-0.805161,1
1348,44.935178,,0.057818,0.001798,0.004375,121.776100,0.416206,170.718109,-2.214844,1
1349,44.968513,,0.049567,-0.008251,0.007555,118.766022,-3.010078,170.862473,0.144363,1
1350,45.001847,,0.057837,0.008270,0.010304,122.415138,3.649117,171.231018,0.368546,1
1351,45.035182,,0.043965,-0.013872,0.012224,119.860878,-2.554260,169.723587,-1.507431,1
1352,45.068517,,0.075824,0.031860,0.013186,124.885010,5.024132,173.543427,3.819839,1
1353,45.101851,,0.051092,-0.024733,0.013300,120.872627,-4.012383,171.079697,-2.463730,1
1354,45.135186,,0.058863,0.007771,0.012908,125.521355,4.648727,173.755630,2.675934,1
1355,45.168521,,0.049133,-0.009730,0.012437,122.194885,-3.326469,170.029800,-3.725830,1
1356,45.201856,,0.064765,0.015632,0.012272,125.680420,3.485535,173.164886,3.135086,1
1357,45.235190,,0.057519,-0.007246,0.012640,123.600250,-2.080170,169.365982,-3.798904,1
1358,45.268525,,0.054221,-0.003298,0.013538,125.239449,1.639198,171.933807,2.567825,1
1359,45.301860,,0.057978,0.003757,0.014740,123.464714,-1.774734,171.111328,-0.822479,1
1360,45.335194,,0.059776,0.001798,0.015833,125.677353,2.212639,171.090210,-0.021118,1
1361,45.368529,,0.064410,0.004635,0.016350,126.499001,0.821648,171.369858,0.279648,1
1362,45.401864,,0.063291,-0.001119,0.015886,126.824516,0.325516,171.355881,-0.013977,1
1363,45.435198,,0.064370,0.001078,0.014257,123.903351,-2.921165,170.783600,-0.572281,1
1364,45.468533,,0.061918,-0.002452,0.011556,123.622482,-0.280869,171.456787,0.673187,1
1365,45.501868,,0.045868,-0.016050,0.008087,120.823318,-2.799164,170.470612,-0.986176,1
1366,45.535203,,0.060760,0.014892,0.004308,124.580750,3.757431,171.902298,1.431686,1
1367,45.568537,,0.051907,-0.008854,0.000661,123.490074,-1.090675,171.692749,-0.209549,1
1368,45.601872,,0.043813,-0.008093,-0.002548,119.011635,-4.478439,169.564880,-2.127869,1
1369,45.635207,,0.049618,0.005805,-0.005229,123.685135,4.673500,170.435333,0.870453,1
1370,45.668541,,0.041317,-0.008301,-0.007524,122.907349,-0.777786,170.692703,0.257370,1
1371,45.701876,,0.047506,0.006190,-0.009715,123.602654,0.695305,170.304581,-0.388123,1
1372,45.735211,,0.047685,0.000179,-0.012113,122.990891,-0.611763,170.971863,0.667282,1
1373,45.768545,,0.041529,-0.006156,-0.014900,122.973083,-0.017807,170.791046,-0.180817,1
1374,45.801880,,0.044076,0.002547,-0.018049,122.280327,-0.692757,170.872192,0.081146,1
1375,45.835215,,0.030300,-0.013775,-0.021275,119.137878,-3.142448,169.097992,-1.774200,1
1376,45.868550,,0.044176,0.013876,-0.024123,121.957993,2.820114,170.536591,1.438599,1
1377,45.901884,,0.034726,-0.009450,-0.026071,120.411362,-1.546631,170.095795,-0.440796,1
1378,45.935219,,0.041505,0.006779,-0.026702,121.604454,1.193092,170.794708,0.698914,1
1379,45.968554,,0.033464,-0.008041,-0.025858,118.341431,-3.263023,170.189774,-0.604935,1
1380,46.001888,,0.041101,0.007637,-0.023652,119.373772,1.032341,170.337646,0.147873,1
1381,46.035223,,0.058696,0.017594,-0.020538,120.386086,1.012314,169.708359,-0.629288,1
1382,46.068558,,0.046946,-0.011750,-0.017153,118.004005,-2.382080,168.963181,-0.745178,1
1383,46.101892,,0.052667,0.005721,-0.014127,118.950294,0.946289,169.025345,0.062164,1
1384,46.135227,,0.066589,0.013922,-0.011869,120.627975,1.677681,169.272964,0.247620,1
1385,46.168562,,0.063720,-0.002870,-0.010360,120.845924,0.217949,172.649277,3.376312,1
1386,46.201897,,0.061044,-0.002676,-0.009075,121.317329,0.471405,174.474167,1.824890,1
1387,46.235231,,0.071487,0.010443,-0.006989,122.057510,0.740181,176.203629,1.729462,1
1388,46.268566,,0.087525,0.016038,-0.002854,123.115761,1.058250,178.865707,2.662079,1
1389,46.301901,,0.096739,0.009214,0.004538,122.030624,-1.085136,181.161469,2.295761,1
1390,46.335235,,0.098145,0.001407,0.015755,123.449051,1.418427,184.222717,3.061249,1
1391,46.368570,,0.096722,-0.001423,0.030282,121.412285,-2.036766,183.645126,-0.577591,1
1392,46.401905,,0.099949,0.003226,0.046382,121.560783,0.148499,184.717987,1.072861,1
1393,46.435239,,0.139098,0.039149,0.061060,127.875122,6.314339,189.550522,4.832535,1
1394,46.468574,,0.180891,0.041794,0.070879,127.719131,-0.155991,193.518707,3.968185,1
1395,46.501909,,0.188945,0.008054,0.072650,131.555450,3.836319,199.531235,6.012527,1
1396,46.535244,,0.146407,-0.042539,0.064702,128.205292,-3.350159,194.432373,-5.098862,1
1397,46.568578,,0.133865,-0.012541,0.047459,142.507385,14.302094,201.747711,7.315338,1
1398,46.601913,,0.108849,-0.025016,0.023081,nan,nan,nan,nan,0
1399,46.635248,,0.083833,-0.025016,-0.004597,nan,nan,nan,nan,0
1400,46.668582,,0.058817,-0.025016,-0.031276,nan,nan,nan,nan,0
1401,46.701917,,0.033801,-0.025016,-0.053007,nan,nan,nan,nan,0
1402,46.735252,,0.008785,-0.025016,-0.067078,43.426605,nan,76.319817,nan,1
1403,46.768586,,0.020097,0.011312,-0.072506,nan,nan,nan,nan,0
1404,46.801921,,0.031410,0.011312,-0.069619,nan,nan,nan,nan,0
1405,46.835256,,0.042722,0.011312,-0.060098,nan,nan,nan,nan,0
1406,46.868591,,0.054034,0.011312,-0.046180,nan,nan,nan,nan,0
1407,46.901925,,0.065346,0.011312,-0.030006,nan,nan,nan,nan,0
1408,46.935260,,0.076658,0.011312,-0.013497,nan,nan,nan,nan,0
1409,46.968595,,0.087970,0.011312,0.001890,nan,nan,nan,nan,0
1410,47.001929,,0.099283,0.011312,0.015018,nan,nan,nan,nan,0
1411,47.035264,,0.110595,0.011312,0.025093,nan,nan,nan,nan,0
1412,47.068599,,0.121907,0.011312,0.031716,nan,nan,nan,nan,0
1413,47.101933,,0.133219,0.011312,0.034869,nan,nan,nan,nan,0
1414,47.135268,,0.144531,0.011312,0.035243,nan,nan,nan,nan,0
1415,47.168603,,0.155844,0.011312,0.034122,nan,nan,nan,nan,0
1416,47.201938,,0.167156,0.011312,0.033036,67.589737,nan,111.075844,nan,1
1417,47.235272,,0.060876,-0.106280,0.033212,63.422394,-4.167343,103.807304,-7.268539,1
1418,47.268607,,0.085484,0.024608,0.034835,nan,nan,nan,nan,0
1419,47.301942,,0.110093,0.024608,0.036758,nan,nan,nan,nan,0
1420,47.335276,,0.134701,0.024608,0.036747,nan,nan,nan,nan,0
1421,47.368611,,0.159309,0.024608,0.032592,nan,nan,nan,nan,0
1422,47.401946,,0.183918,0.024608,0.023080,91.763908,nan,136.127167,nan,1
1423,47.435281,,0.137330,-0.046587,0.009024,94.628418,2.864510,144.954147,8.826981,1
1424,47.468615,,0.025836,-0.111494,-0.007013,84.357857,-10.270561,140.665146,-4.289001,1
1425,47.501950,,0.016237,-0.009599,-0.021776,82.514229,-1.843628,144.290497,3.625351,1
1426,47.535285,,0.033030,0.016793,-0.032639,90.485619,7.971390,156.876068,12.585571,1
1427,47.568619,,0.063651,0.030621,-0.038720,99.189133,8.703514,163.814499,6.938431,1
1428,47.601954,,0.084195,0.020543,-0.040784,97.808647,-1.380486,162.256409,-1.558090,1
1429,47.635289,,0.073494,-0.010700,-0.040816,102.245552,4.436905,164.026901,1.770493,1
1430,47.668623,,0.051488,-0.022006,-0.040800,106.386055,4.140503,166.110535,2.083633,1
1431,47.701958,,0.053718,0.002229,-0.041853,108.640038,2.253983,166.143661,0.033127,1
1432,47.735293,,0.028070,-0.025648,-0.043759,103.853729,-4.786308,163.055878,-3.087784,1
1433,47.768628,,0.049417,0.021347,-0.045129,103.702660,-0.151070,162.109344,-0.946533,1
1434,47.801962,,0.062270,0.012853,-0.043896,104.081978,0.379318,159.475433,-2.633911,1
1435,47.835297,,0.047732,-0.014538,-0.038124,100.415359,-3.666618,158.344559,-1.130875,1
1436,47.868632,,0.049263,0.001531,-0.026787,100.286415,-0.128944,155.801224,-2.543335,1
1437,47.901966,,0.083343,0.034081,-0.009995,107.714439,7.428024,153.178619,-2.622604,1
1438,47.935301,,0.115415,0.032072,0.010614,114.342308,6.627869,150.515533,-2.663086,1
1439,47.968636,,0.128330,0.012915,0.032392,114.173050,-0.169258,149.945694,-0.569839,1
1440,48.001970,,0.176817,0.048487,0.052257,114.367615,0.194565,149.449417,-0.496277,1
1441,48.035305,,0.165192,-0.011625,0.067334,116.437248,2.069633,150.316299,0.866882,1
1442,48.068640,,0.172239,0.007047,0.075597,119.429756,2.992508,154.859772,4.543472,1
1443,48.101975,,0.118354,-0.053885,0.075824,119.290634,-0.139122,161.323914,6.464142,1
1444,48.135309,,0.187499,0.069145,0.068065,124.772034,5.481400,159.738312,-1.585602,1
1445,48.168644,,0.181741,-0.005758,0.053477,122.903877,-1.868156,160.966904,1.228592,1
1446,48.201979,,0.165907,-0.015834,0.033982,122.283569,-0.620308,163.819611,2.852707,1
1447,48.235313,,0.103437,-0.062470,0.012310,118.800972,-3.482597,165.545105,1.725494,1
1448,48.268648,,0.058368,-0.045069,-0.008773,112.380974,-6.419998,164.272583,-1.272522,1
1449,48.301983,,0.077589,0.019221,-0.026987,115.466293,3.085320,167.713364,3.440781,1
1450,48.335317,,0.069814,-0.007775,-0.041081,111.667908,-3.798386,165.069504,-2.643860,1
1451,48.368652,,0.054162,-0.015652,-0.050957,112.362610,0.694702,164.965683,-0.103821,1
1452,48.401987,,0.047273,-0.006888,-0.057219,110.988365,-1.374245,163.273209,-1.692474,1
1453,48.435322,,0.059773,0.012499,-0.060900,111.442116,0.453751,162.772278,-0.500931,1
1454,48.468656,,0.048339,-0.011434,-0.062821,110.037697,-1.404419,162.852493,0.080215,1
1455,48.501991,,0.041384,-0.006955,-0.063176,107.035217,-3.002480,162.450226,-0.402267,1
1456,48.535326,,0.044160,0.002776,-0.061541,106.737144,-0.298073,161.133636,-1.316589,1
1457,48.568660,,0.062185,0.018025,-0.057068,107.066658,0.329514,159.744553,-1.389084,1
1458,48.601995,,0.050743,-0.011442,-0.048752,104.609756,-2.456902,156.299973,-3.444580,1
1459,48.635330,,0.061628,0.010885,-0.036037,105.933281,1.323524,156.213730,-0.086243,1
1460,48.668664,,0.089153,0.027525,-0.019090,109.502441,3.569160,157.227249,1.013519,1
1461,48.701999,,0.114324,0.025170,0.001266,110.772667,1.270226,156.929214,-0.298035,1
1462,48.735334,,0.130168,0.015844,0.023493,112.364311,1.591644,153.941620,-2.987595,1
1463,48.768669,,0.185261,0.055093,0.045812,116.118378,3.754066,149.990433,-3.951187,1
1464,48.802003,,0.182973,-0.002288,0.066470,116.184418,0.066040,151.325363,1.334930,1
1465,48.835338,,0.186288,0.003315,0.083947,120.722672,4.538254,151.371170,0.045807,1
1466,48.868673,,0.205661,0.019373,0.097010,123.775398,3.052727,158.005936,6.634766,1
1467,48.902007,,0.197949,-0.007712,0.104396,130.770874,6.995476,161.266312,3.260376,1
1468,48.935342,,0.193539,-0.004409,0.105046,129.308075,-1.462799,165.758087,4.491776,1
1469,48.968677,,0.203628,0.010089,0.098227,128.315582,-0.992493,167.708649,1.950562,1
1470,49.002011,,0.250811,0.047183,0.083596,124.641907,-3.673676,168.019012,0.310364,1
1471,49.035346,,0.164099,-0.086713,0.062013,122.471672,-2.170235,173.977386,5.958374,1
1472,49.068681,,0.144561,-0.019537,0.035494,121.131989,-1.339684,176.874130,2.896744,1
1473,49.102016,,0.109613,-0.034949,0.006829,117.306938,-3.825050,177.733093,0.858963,1
1474,49.135350,,0.075712,-0.033901,-0.020804,113.854210,-3.452728,175.892944,-1.840149,1
1475,49.168685,,0.050161,-0.025551,-0.044769,111.021912,-2.832298,173.213562,-2.679382,1
1476,49.202020,,0.038847,-0.011314,-0.063304,109.890457,-1.131454,169.679932,-3.533630,1
1477,49.235354,,0.019632,-0.019215,-0.075946,108.482544,-1.407913,167.316406,-2.363525,1
