frame,timestamp,feat_nose_to_lips_lips_to_chin,feat_between_lips_to_mouth_width,feat_top_lip_height_to_mouth_width,feat_bottom_lip_height_to_mouth_width,feat_mouth_width_nose_to_chin,feat_mouth_width_outside_lips,feat_mouth_width_inside_lips,status,mouth,action,bite_count,chew_count,chews_per_bite,behind_hand,mouth_open_ratio,p49_p51,p49_p59,p49_p62,p49_p68,p49_p52,p49_p63,p49_p67,p49_p58,p49_p9,p49_p34,p55_p53,p55_p57,p55_p64,p55_p66,p55_p52,p55_p63,p55_p67,p55_p58,p55_p9,p55_p34,p49_p55,p34_p52,p52_p63,p63_p67,p67_p58,p58_p9,label
80,2.6668607472100923,0.4821806905086881,0.0739625548409434,0.1324735223947314,0.1984623604966867,0.5783067153456769,0.5783067153456769,13.520355024924458,,Open,Chew,1,1,1.0,False,0.0739625548409434,59.81638571495272,52.478567053607705,49.24428900898052,45.09988913511872,72.01388754955533,66.91038783328041,64.0,70.68238818828917,178.4628812946827,118.2243629714282,77.93587107359485,70.83784299369935,67.1863081289633,67.60177512462228,94.02127418834527,86.88498144098322,87.28115489611719,89.98888820293314,178.4740877550576,131.65485179058155,151.16216457830973,65.12296062065974,20.024984394500787,11.180339887498947,30.0,135.05924625881784,chew
81,2.7001965065502183,0.4393939393939394,0.0610351746539011,0.1456442721878365,0.2184664082817547,0.5941831544219974,0.5941831544219974,16.3839950597419,,Open,Chew,1,1,1.0,False,0.0610351746539011,60.60528029800704,54.08326913195984,48.05205510693585,46.09772228646444,72.91776189653656,66.61080993352356,64.0,72.00694410957877,176.9773996870787,110.80162453682708,76.32168761236873,71.69379331573968,67.26812023536856,68.18357573492314,91.92388155425118,85.98837130682264,87.09190547921202,91.706052144883,183.0027322200409,125.99206324209474,151.0529708413575,58.0,22.0,9.219544457292889,33.0,132.0,chew
82,2.7335322658903443,0.4658363447139483,0.0814884385095108,0.0939562672994053,0.1874963379979098,0.6320096075205175,0.6320096075205175,12.271679495776398,,Open,Chew,1,1,1.0,False,0.0814884385095108,60.4648658313239,54.589376255824725,52.20153254455275,50.08991914547278,74.84650960465692,71.386273190299,69.00724599634447,74.84650960465692,178.10109488714548,114.20157617125956,76.02631123499285,73.53910524340094,69.42621983083913,69.06518659932803,95.2102935611481,90.93404203047392,91.0,95.81753492967766,184.29595763336752,127.98828071350908,160.00312496948305,62.0,15.033296378372908,13.038404810405298,30.0,133.09395177843356,chew
83,2.7668680252304707,0.3983196412246901,0.0500606872327484,0.1057399566281769,0.1743023481062307,0.6934764133640543,0.6934764133640543,19.975754534704546,,Closed,Chew,1,1,1.0,False,0.0500606872327484,63.50590523722971,62.16912416947821,57.55866572463264,56.0,76.84399781375251,74.33034373659252,73.00684899377592,80.4114419718985,175.75551200460256,103.96634070698074,72.11102550927978,72.01388754955533,68.11754546370561,68.0294054067798,90.24411338142782,87.05170877128145,88.14193099768123,92.11405973031478,180.6792738528689,113.85077953180644,161.0496817755316,51.0098029794274,17.029386365926403,8.06225774829855,28.0713376952364,128.06248474865697,chew
84,2.8002037845705967,0.4528912236661054,0.0445953244674003,0.1043158718781737,0.1593843690914958,0.6544075717867909,0.6544075717867909,22.423875416155106,,Closed,Chew,1,1,1.0,False,0.0445953244674003,64.1404708432983,62.96824596572466,57.87054518492115,59.21148537234985,80.4114419718985,76.94153624668537,78.16009211867653,81.74350127074322,178.4740877550576,116.03878661895772,72.2357252334328,69.35416353759881,66.18912297349165,65.0,90.24411338142782,87.05170877128145,85.09406559801923,89.19641248391103,185.17289218457435,122.494897852931,163.24827717314508,62.07253821135398,17.029386365926403,7.280109889280518,26.019223662515376,137.05838172107534,not-chew
85,2.8335395439107227,0.3733316113935719,0.2886988460519636,0.1407965479909982,0.1998027612932417,0.542851467971779,0.542851467971779,3.4638171010216214,,Closed,Chew,1,1,1.0,False,0.2886988460519636,42.5440947723653,39.81205847478876,39.20459156782532,51.0881590977792,59.43904440685432,59.30430001273095,66.73080248281148,58.30951894845301,131.36970731489052,76.48529270389177,57.48912940721924,57.14017850864661,56.88585061331157,66.18912297349165,77.31752712031083,76.94153624668537,81.59656855530139,77.0,137.05838172107534,98.2700361249552,135.1332675546625,44.553338819890925,19.026297590440446,39.01281840626232,27.0,119.33985084622825,not-chew
86,2.866875303250849,0.4470773499578903,0.0449395968361021,0.1073963389086725,0.181373946288943,0.6111151006246524,0.6111151006246524,22.252091037822836,,Closed,Chew,1,1,1.0,False,0.0449395968361021,56.859475903318,54.78138369920935,49.24428900898052,50.48762224545735,69.85699678629192,66.09841147864296,68.26419266350405,73.08214556237385,174.42763542512407,107.07474025184464,72.80109889280519,68.0294054067798,66.18912297349165,64.0,87.0976463516667,84.0535543567314,81.05553651663777,84.50443775329198,177.9241411388573,118.25819210524064,149.27156460625713,60.07495318350236,16.0312195418814,6.708203932499369,27.073972741361768,134.3726162579266,not-chew
87,2.900211062590975,0.4283903343923621,0.0627877989127481,0.0973198532990769,0.2084743112748869,0.5923438196037761,0.5923438196037761,15.926661187623912,,Closed,Chew,1,1,1.0,False,0.0627877989127481,54.67174773134658,49.24428900898052,45.880278987817846,44.91102314577124,68.42514157822401,64.28841264178172,63.50590523722971,68.62215385719105,171.3300907604966,105.39449701004318,70.68238818828917,66.2117814289874,63.953107821277925,62.12889826803627,86.1278120005379,82.49242389456137,81.0,84.50443775329198,177.79201331893398,117.4563748802082,144.22205101855957,57.07889277132134,14.0356688476182,9.055385138137416,30.066592756745816,133.24038426843418,not-chew
88,2.933546821931101,0.3377616219769894,0.0824074175417839,0.1055118862537742,0.2089028767443167,0.5591308805084948,0.5591308805084948,12.134829968345487,,Closed,Chew,1,1,1.0,False,0.0824074175417839,52.40229002629561,44.72135954999579,43.46262762420146,40.79215610874227,64.00781202322104,60.440052945046304,57.3149195236284,61.09828148156051,174.77127910500627,94.30270409696638,69.46221994724903,62.76941930590086,60.876925020897694,59.30430001273095,82.87339742040264,77.27871634544663,77.05841939723393,80.95677859203639,176.7823520603796,110.3902169578446,134.03357788255897,47.095647357266465,14.142135623730953,11.04536101718726,28.0,139.43457247038842,chew
89,2.966882581271227,0.44004804087592,0.1227489332311633,0.1400748859804935,0.1829833059136427,0.4985785927785355,0.4985785927785355,8.146710310848723,,Open,Chew,1,2,2.0,False,0.1227489332311633,40.70626487409524,26.92582403567252,27.80287754891569,38.01315561749642,47.50789408087881,40.496913462633174,47.80167361086848,42.579337712087536,138.19189556555045,91.21403400793103,73.824115301167,62.00806399170998,65.62011886609167,70.57619995437555,89.28605714219886,84.29116205154607,86.83317338436964,80.0,144.5060552364502,127.1416532848303,122.20065466273084,58.249463516842795,17.11724276862369,15.0,22.360679774997894,132.3706916201619,chew
90,3.0002183406113536,0.4573838227397788,0.1111111111111111,0.1119539381910841,0.151241442087147,0.4918428574230242,0.4918428574230242,9.0,,Open,Chew,1,2,2.0,False,0.1111111111111111,41.340053217188775,29.546573405388315,30.0,41.400483088968905,49.04079934095691,43.46262762420146,51.40038910358559,44.64302857109943,143.26548781894402,100.0,73.53910524340094,63.198101237299845,66.75327707311455,70.57619995437555,90.70832376358854,86.37129152675674,87.80091115700337,83.05419917138447,155.64061166674975,131.04579352272242,126.3210196285638,65.76473218982953,14.142135623730953,14.0356688476182,19.1049731745428,143.78456106272327,chew
91,3.0335540999514796,0.435669255622757,0.1434483686515312,0.1452031540037359,0.177925803329476,0.4465935867228165,0.4465935867228165,6.97114933686857,,Open,Chew,1,2,2.0,False,0.1434483686515312,46.238512086787566,30.23243291566195,29.732137494637012,45.65084884205331,50.60632371551998,40.496913462633174,53.150729063673246,42.95346318982906,147.85127662620977,109.23827168167756,83.773504164503,68.46897107449476,73.824115301167,78.54934754662193,97.8008179924892,91.44397191723463,93.96275858019496,86.14522621712709,163.37074401495514,139.44532978913278,125.67418191498204,67.60177512462228,18.24828759089466,18.027756377319943,22.360679774997894,155.16765126791086,chew
92,3.0668898592916056,0.3963287704301468,0.0470120474767529,0.2312319357106313,0.2588127103546935,0.4602244306008028,0.4602244306008028,21.27114332755855,,Open,Chew,1,2,2.0,False,0.0470120474767529,61.773780845922005,34.36568055487916,41.23105625617661,40.496913462633174,67.00746227100382,51.31276644267,49.64876634922564,46.2709412050371,141.1523999087511,108.78419002777932,71.50524456289902,50.695167422546305,55.02726596879042,51.92301994298868,79.61155694998057,67.446274915669,65.30696746902278,63.788713735268246,153.3883959105121,118.2285921425101,108.46197490365,50.35871324805669,25.079872407968907,5.0990195135927845,28.0713376952364,127.06297651164952,chew
93,3.100225618631732,0.3782678706720558,0.12031177081771,0.1625322522149375,0.230327136597231,0.5303658373792902,0.5303658373792902,8.311738686941498,,Open,Chew,1,2,2.0,False,0.12031177081771,38.948684188300895,32.38826948140329,29.410882339705484,37.8021163428716,49.64876634922564,43.93176527297759,50.53711507397311,47.16990566028302,130.92364186807515,75.02666192761077,60.166435825965294,54.42425929675111,57.42821606144492,55.57877292636101,75.53806987208503,73.68174807915459,71.11258679024411,72.73238618387272,154.77725931156684,102.5768004960186,117.5457357797381,44.27188724235731,19.1049731745428,14.142135623730953,27.073972741361768,117.03845521878696,chew
94,3.133561377971858,0.5442303917125929,0.2367601387940953,0.1326974456132441,0.2456855703165032,0.4376056243539062,0.4376056243539062,4.2236839574996035,,Open,Chew,1,2,2.0,False,0.2367601387940953,58.59180830116101,36.235341863986875,42.44997055358225,27.65863337187866,62.289646009589745,53.823786563191554,44.181444068749045,51.0,156.60459763365824,119.21828718783036,74.33034373659252,56.79788728465171,61.29437168288782,54.147945482723536,83.86298349093002,75.39230729988306,70.00714249274856,74.09453421137081,161.55494421403512,133.70115930686617,114.03946685248928,67.11929677819934,15.132745950421556,27.0,28.0178514522438,123.3288287465668,chew
95,3.166897137311984,0.5820008199845249,0.2455345766353029,0.115265909688237,0.2460033035843121,0.4482278265045601,0.4482278265045601,4.072746143144305,,Open,Chew,1,2,2.0,False,0.2455345766353029,56.938563381947034,39.408120990476064,43.86342439892262,30.4138126514911,62.93647591023825,56.302753041036986,46.09772228646444,54.12023651093923,151.92103211866353,118.92854997854803,68.76772498781678,55.569775957799216,56.824290580701486,52.03844732503075,79.25906888173743,71.8679344353238,68.0294054067798,72.49827584156743,158.7734234687909,130.09611831257686,114.109596441316,68.18357573492314,13.152946437965904,28.0178514522438,28.0713376952364,117.15374513859982,chew
96,3.2002328966521105,0.5497278597692483,0.1794904141445802,0.0949389187570749,0.1732753892967255,0.4945113351670868,0.4945113351670868,5.571328166831774,,Open,Chew,1,2,2.0,False,0.1794904141445802,56.22277118748239,42.5440947723653,46.400431032480725,36.6742416417845,64.03124237432849,59.0592922409336,52.23983154643591,57.56735185849702,159.5399636454766,118.33004690272035,73.23933369440222,59.23681287847955,64.07807737440318,59.07622195096772,85.0881895447306,79.12016177940993,76.00657866263946,76.53757247260981,166.6283289239858,136.35981812836215,128.14054783713078,71.56814934033156,12.16552506059644,23.0,22.20360331117452,130.18832512940628,chew
97,3.2335686559922365,0.5006655134051734,0.1491042538135471,0.1053010847831401,0.151867384219037,0.516228382697887,0.516228382697887,6.7067167731544854,,Open,Chew,1,2,2.0,False,0.1491042538135471,58.89821729050889,45.880278987817846,48.25971404805462,41.0,68.41052550594829,62.609903369994115,57.55866572463264,62.16912416947821,161.38463371709216,118.84864324004712,73.24616030891995,58.52349955359813,63.90618123468183,59.07622195096772,86.53900854527974,80.2807573457052,77.00649323271382,75.96051605933177,173.63179432350518,134.61797799699713,134.30189872075525,68.59300255857006,14.142135623730953,20.024984394500787,20.396078054371134,137.00364958642524,chew
98,3.2669044153323625,0.4438255649187771,0.0903475929567637,0.1107593016958167,0.1806951859135274,0.5346809987640652,0.5346809987640652,11.06836349783613,,Open,Chew,1,2,2.0,False,0.0903475929567637,63.25345840347388,50.44799302251776,51.10772935672255,47.75981574503821,74.2024258363566,67.54257916307313,65.0,67.7421582177598,175.45369759569047,121.74152947946727,77.17512552629896,60.74537019394976,65.80273550544841,61.40032573203501,91.76055797563568,85.5102333057278,82.05485969764375,81.32035415564789,187.77113729218345,136.48809471891678,145.58159224297555,66.61080993352356,16.1245154965971,13.152946437965904,26.30589287593181,150.08331019803634,chew
99,3.300240174672489,0.4612427530920046,0.0802694634674114,0.1074094367996893,0.1530420027082347,0.5626117152358834,0.5626117152358834,12.458037674638115,,Open,Chew,1,2,2.0,False,0.0802694634674114,62.93647591023825,53.150729063673246,52.773099207835045,50.0,74.88658090739622,70.00714249274856,68.4470598345904,70.57619995437555,173.63179432350518,121.67168939404104,77.41446893184762,61.98386886924694,66.94027188471824,64.19501538281614,93.60555539069249,86.97700845625813,84.00595217006948,83.93449827097318,188.36666371733617,138.6001443000692,151.5585695366646,68.73136110975832,16.278820596099706,12.16552506059644,23.194827009486403,149.01342221424215,chew
100,3.333575934012615,0.4828575046823545,0.0514589175085714,0.1228901548240334,0.1811370342614039,0.5914082317638464,0.5914082317638464,19.432977769760353,,Open,Chew,1,2,2.0,False,0.0514589175085714,64.38167441127949,54.12023651093923,52.55473337388365,50.695167422546305,76.32168761236873,70.21395872616783,68.24954212300622,71.58910531638176,169.66437457521835,120.7683733433551,77.82673062643708,67.4166151627327,68.06614430096654,67.1863081289633,94.25497334358543,88.45903006477066,88.0056816347672,89.1852005660132,187.8430195668713,137.20787149431334,155.46382215808282,67.60177512462228,19.1049731745428,8.0,28.16025568065745,140.00357138301865,chew
101,3.366911693352741,0.4850612712702181,0.0495822182756849,0.105269627160072,0.1731832431370875,0.6405633176359291,0.6405633176359291,20.168520787832477,,Open,Chew,1,2,2.0,False,0.0495822182756849,67.35725647619564,58.69412236331676,57.0087712549569,56.04462507680822,81.49233092751734,76.53757247260981,75.50496672405067,78.08969202141856,165.91865476793137,122.4499897917513,77.82030583337487,68.35202996254024,69.05070600652827,68.18357573492314,94.64142856064674,89.45389874119518,88.0056816347672,89.1852005660132,183.88311504866343,134.46932735757994,162.60381299342276,65.49045732013177,17.11724276862369,8.06225774829855,28.16025568065745,135.0148140020198,chew
102,3.400247452692867,0.4864940955285364,0.0429370450559049,0.1039395807739201,0.1709951310207001,0.6546939556695606,0.6546939556695606,23.28991197922397,,Open,Chew,1,2,2.0,False,0.0429370450559049,66.70832032063167,57.271284253105414,57.0087712549569,56.32051136131489,81.49233092751734,76.53757247260981,75.7099729229908,77.92945527847606,165.5294535724685,124.02015965156632,80.11242100947892,71.5122367151245,71.7007670809734,70.11419257183242,96.30160954002794,91.35097153287424,90.00555538409837,91.09335870413386,182.52944967867515,133.05637902783917,164.68454693747074,65.19202405202648,17.11724276862369,7.0710678118654755,28.16025568065745,134.00373129133382,chew
103,3.4335832120329934,0.4669234510904311,0.0556593537116369,0.1113187074232739,0.1602823456114483,0.6548792518706709,0.6548792518706709,17.966432114552664,,Closed,Chew,1,2,2.0,False,0.0556593537116369,66.70832032063167,56.753854494650845,56.64803615307419,54.3415126767741,81.00617260431454,75.96051605933177,74.96665925596525,77.27871634544663,167.35889578985635,121.2023102090055,76.96752561957543,69.07966415668217,68.46897107449476,67.00746227100382,94.11163583744572,89.20201791439474,88.05112151472007,90.75791976461338,181.57092278225608,128.14444974324874,162.69296235547498,62.12889826803627,18.110770276274835,9.055385138137416,26.076809620810597,133.06013678032951,chew
104,3.466918971373119,0.4452519925503159,0.026172250633052,0.1144348462302944,0.1591995854843025,0.6412895594536759,0.6412895594536759,38.20840683594615,,Closed,Chew,1,2,2.0,False,0.026172250633052,63.41135544995076,55.31726674375732,54.08326913195984,53.85164807134504,77.82673062643708,72.27724399837061,72.3671196055225,73.824115301167,169.19810873647495,116.76472069936192,75.23961722390672,67.67569726275453,67.47592163134935,67.11929677819934,90.95603333479312,87.14355971613737,86.00581375697809,87.36131867136622,177.61193653580833,124.57929201917948,157.53729717117784,61.1310068623117,18.027756377319943,4.123105625617661,25.079872407968907,137.2953021774598,not-chew
105,3.500254730713246,0.4411127503155922,0.063056045521277,0.1005848576941606,0.169870525962859,0.6469653887220373,0.6469653887220373,15.858907607242356,,Closed,Chew,1,2,2.0,False,0.063056045521277,65.29931086925804,56.32051136131489,56.08029957123981,54.12947441089743,80.06247560499239,75.0,73.824115301167,76.68767828015137,169.53170794869024,117.06835610018618,75.58438992278762,67.77905281132217,67.08203932499369,66.06814663663572,91.76055797563568,87.5728268357257,86.0,88.23264701911646,179.7804216259379,125.25573839150046,159.38004893963358,59.135437767890075,16.0312195418814,10.04987562112089,27.073972741361768,134.05968819895114,not-chew
106,3.533590490053372,0.4480087750497199,0.0453590164820366,0.1109173281241462,0.1621260328283474,0.6342823011509298,0.6342823011509298,22.04633339869763,,Closed,Chew,1,2,2.0,False,0.0453590164820366,61.07372593840988,51.92301994298868,52.20153254455275,50.21951811795888,74.24284477308234,70.09279563550022,68.73136110975832,70.61161377563892,166.3640586184408,113.1591799192624,74.73285756613352,68.9492567037528,67.7421582177598,67.06713054842886,91.21403400793103,86.28441342444185,86.0,88.60022573334675,177.99157283422156,123.84264209067892,154.3243337908834,60.07495318350236,17.11724276862369,7.0,25.019992006393608,134.09325113517085,not-chew
107,3.566926249393498,0.4419694196085932,0.0341839044850452,0.1208583533440436,0.2082565401538542,0.6124977883711167,0.6124977883711167,29.25353364585603,,Closed,Chew,1,2,2.0,False,0.0341839044850452,61.61980201201558,49.64876634922564,50.32891812864648,47.80167361086848,73.43023900274328,67.446274915669,65.30696746902278,68.41052550594829,166.8112706024386,112.60550608207396,75.17978451685,67.06713054842886,65.30696746902278,65.49045732013177,89.81091247727082,84.71717653463199,85.21150157109074,86.68333173107735,172.66151858477326,123.03657992645928,149.164338901763,58.034472514187634,18.027756377319943,5.0990195135927845,31.064449134018133,131.30879635424276,not-chew
108,3.6002620087336243,0.3992995124050644,0.0497765074483555,0.1414914188406846,0.2116526128898767,0.5763536433442822,0.5763536433442822,20.089798406156294,,Closed,Chew,1,2,2.0,False,0.0497765074483555,59.413803110051795,48.33218389437829,47.16990566028302,45.35416188179427,69.9714227381436,64.03124237432849,61.66036003787198,66.40783086353596,171.39719951037708,108.16653826391968,74.09453421137081,63.324560795950255,62.5859409132754,62.64982043070834,88.02272433866155,80.89499366462674,81.15417426109393,82.86132994346639,175.04570831642803,118.8276062201036,142.0563268566381,54.0,20.09975124224178,7.0710678118654755,30.066592756745816,135.2368293032634,not-chew
109,3.6335977680737503,0.3611823963239198,0.0450158258446656,0.2078542084502867,0.2792432948216395,0.469865069016155,0.469865069016155,22.214409737825584,,Closed,Chew,1,2,2.0,False,0.0450158258446656,58.137767414994535,28.792360097775937,35.4682957019364,33.60059523282288,61.71709649683789,48.373546489791295,46.09772228646444,44.64302857109943,150.88074761214563,101.3903348450926,72.18032973047436,51.92301994298868,56.462376853972415,54.70831746635972,83.00602387778854,71.84010022264724,70.61161377563892,69.85699678629192,157.84802817900513,115.88356225108028,111.07204868912793,47.042533945356304,23.08679276123039,5.0,31.016124838541646,130.24592124131948,chew
110,3.666933527413876,0.3368632314262634,0.1020437474389411,0.17033075859913,0.2717058288860001,0.4937397416942236,0.4937397416942236,9.799718504050036,,Open,Chew,1,3,3.0,False,0.1020437474389411,55.226805085936306,35.510561809129406,37.20215047547655,31.953090617340916,60.8276253029822,50.99019513592785,46.09772228646444,51.894122981316485,163.783393541592,97.52948272189288,73.24616030891995,57.9396237474839,58.872744118140105,57.0701322935211,84.59905436823747,75.0,73.55270219373317,74.63243262818116,163.27277789025334,111.39569111954016,118.00423721205946,44.04543109109048,20.09975124224178,12.041594578792296,32.0624390837628,130.75167302944922,chew
111,3.700269286754003,0.310432465601088,0.1114352871788556,0.1802927576233288,0.2825584873229216,0.4865576884242259,0.4865576884242259,8.97381812634432,,Open,Chew,1,3,3.0,False,0.1114352871788557,61.29437168288782,34.0,41.10960958218893,33.61547262794322,66.60330322138685,54.378304497290095,47.75981574503821,49.9799959983992,161.64467204334326,101.96568050084302,77.79460135510689,55.65968020030299,60.37383539249432,58.52349955359813,87.92041856133307,76.32168761236873,73.54590403278758,72.27724399837061,157.8131806916013,114.63420083029322,117.00427342623004,41.048751503547585,21.095023109728988,13.038404810405298,33.06055050963308,132.23085872821065,chew
112,3.733605046094129,0.3032340461866248,0.1485598035159583,0.2357022603955158,0.3058287142099513,0.448607621940765,0.448607621940765,6.731295924826526,,Open,Chew,1,3,3.0,False,0.1485598035159583,75.13321502504735,37.16180835212409,49.49747468305833,39.11521443121589,80.2122185206219,61.220911460055866,51.47815070493501,50.96076922496363,160.25604512778918,115.15641536623131,77.83315488916018,54.12947441089743,58.137767414994535,53.600373133029585,85.42833253669417,70.9365914038728,67.60177512462228,70.00714249274856,170.13524032369074,116.60617479361888,114.6298390472568,41.048751503547585,27.018512172212592,17.029386365926403,35.05709628591621,135.36986370680884,chew
113,3.766940805434255,0.4071750141197628,0.1875256897562612,0.2231705087608736,0.3126983418622829,0.4241851206399224,0.4241851206399224,5.332602702593771,,Open,Chew,1,3,3.0,False,0.1875256897562612,69.35416353759881,35.0,43.86342439892262,32.202484376209235,72.42237223399962,54.817880294662984,43.965895873961216,49.193495504995376,160.3277892319357,119.26860441876563,80.05623023850174,55.90169943749474,60.03332407921454,53.36665625650534,88.40814442120137,74.84650960465692,70.45565981523414,73.16419889536138,168.4339633209407,128.41339493993607,112.11155159036912,53.009433122794285,25.019992006393608,21.02379604162864,35.05709628591621,130.18832512940628,chew
114,3.800276564774381,0.5007482305665021,0.2830860942098946,0.1857752493252433,0.2924681911312803,0.4393131748299726,0.4393131748299726,3.532494249818391,,Open,Chew,1,3,3.0,False,0.2830860942098945,69.77822009767804,41.10960958218893,48.16637831516918,30.59411708155671,73.24616030891995,58.412327466040935,46.17358552246078,56.08029957123981,152.50573759698355,121.49074038789952,79.39773296511683,56.60388679233962,60.74537019394976,52.15361924162119,86.05230967266364,74.68600939935136,67.00746227100382,72.44998274671983,157.84802817900513,131.76494222667878,113.03981599418852,57.14017850864661,21.0,32.0,33.06055050963308,114.109596441316,chew
115,3.8336123241145073,0.4709779251260356,0.2760313383171831,0.1895975421437609,0.2842333820574872,0.4086215704940938,0.4086215704940938,3.6227770589255206,,Open,Chew,1,3,3.0,False,0.2760313383171831,72.47068372797375,41.86884283091664,50.93132631298737,33.95585369269929,76.21679604916491,61.220911460055866,46.389654018972806,54.20332093147061,168.5852899869974,130.29965464267354,80.72174428244226,61.40032573203501,62.433965115151864,55.08175741568164,87.6184911990614,75.15317691222374,70.0,76.48529270389177,179.56892826989863,137.90576492663388,116.15506876585285,63.12685640834652,22.02271554554524,32.0624390837628,33.015148038438355,134.03357788255897,chew
116,3.8669480834546337,0.5761120974700118,0.2866982958217348,0.1486434143871691,0.2531752953711331,0.4384145150860101,0.4384145150860101,3.487987248524793,,Open,Chew,1,3,3.0,False,0.2866982958217348,66.24198064671678,43.60045871318328,48.79549159502341,33.24154027718932,70.178344238091,60.0,47.095647357266465,56.356011214421486,153.7693077307692,127.81236246936366,76.36753236814714,56.43580423808985,60.53924347066124,53.03772242470448,83.48652585896721,73.40980860893181,68.06614430096654,72.44998274671983,158.24032355881985,134.30189872075525,115.15641536623131,67.02984409947557,17.11724276862369,33.015148038438355,29.154759474226505,116.3486140871476,chew
117,3.90028384279476,0.5558004142551747,0.2500607185616919,0.1501843778571833,0.2499219116020306,0.4425005739921119,0.4425005739921119,3.999028738907235,,Open,Chew,1,3,3.0,False,0.2500607185616919,66.2872536767062,45.0,49.04079934095691,37.12142238654117,72.13875518748573,61.91122676865643,52.03844732503075,59.0592922409336,158.52129194527782,129.07749610214788,74.24957912338628,58.66856057549052,59.16924876994806,53.08483775994799,82.66196223173026,73.00684899377592,68.00735254367721,74.73285756613352,172.19175357722563,135.4843164355196,120.03749414245534,69.02897942168927,18.027756377319943,30.01666203960727,30.0,124.1974234837422,chew
118,3.9336196021348857,0.5040333764380794,0.1990466064124516,0.1269841269841269,0.2144326362874015,0.4752340857413495,0.4752340857413495,5.02394900382207,,Open,Chew,1,3,3.0,False,0.1990466064124516,60.14149981501958,46.61544808322666,47.88527957525152,39.0,68.24221567329127,60.53924347066124,54.037024344425184,62.177166226839255,168.86681142249356,119.95415791042844,69.65629906907199,60.37383539249432,57.77542730261716,55.00909015790027,80.1311425102625,73.68174807915459,72.02777242147643,76.69419795525604,175.45369759569047,125.0959631642844,126.0,66.03029607687671,16.0,25.079872407968907,27.018512172212592,131.00381673829202,chew
119,3.966955361475012,0.5162611634694527,0.1287664035940912,0.1142827989453751,0.2072606860699939,0.5258752111452301,0.5258752111452301,7.766000851839333,,Open,Chew,1,3,3.0,False,0.1287664035940912,64.81512169239521,54.589376255824725,54.42425929675111,49.09175083453431,74.70609078247904,68.6804193347711,65.00769185258002,69.85699678629192,173.8188712424517,125.92458060283543,70.21395872616783,64.47480127925948,60.40695324215582,59.07622195096772,82.29216244576394,76.6550715869472,75.02666192761077,80.65358020571685,178.46568297574746,125.64234954823156,140.00357138301865,69.18092222571191,16.0,18.027756377319943,29.017236257093817,134.00373129133382,chew
120,4.000291120815138,0.4799211646972077,0.0800086500513849,0.1381100809632223,0.223606797749979,0.5663956178542519,0.5663956178542519,12.49864857559473,,Open,Chew,1,3,3.0,False,0.0800086500513849,65.21502894272147,59.36328831862332,54.3415126767741,51.0098029794274,77.38862965578342,71.02112361825881,68.0,76.02631123499285,183.84776310850236,124.01612798341996,76.00657866263946,71.17583859709698,65.73431371817918,67.11929677819934,89.96110270555825,83.54639429682169,84.09518416651456,89.19641248391103,185.14858897652988,127.20062892926276,152.0526224699857,65.27633568147036,21.0,12.16552506059644,34.0,136.01470508735443,chew
121,4.033626880155264,0.4453866497911586,0.0505664685051621,0.1350451641491883,0.1962267207164726,0.632918461435127,0.632918461435127,19.77595093273943,,Open,Chew,1,3,3.0,False,0.0505664685051621,66.2872536767062,59.94163828258283,55.90169943749474,53.150729063673246,80.62257748298549,75.66372975210778,73.02739212103907,78.92401408950256,183.3712082089225,121.26417442921878,79.40403012442127,73.38937252763509,69.42621983083913,70.45565981523414,96.38464608017192,89.26925562588724,90.27181176868004,93.40770846134704,180.24705268048075,128.3160161476345,163.07666908543356,60.207972893961475,22.02271554554524,8.246211251235321,32.0,135.18135966175217,chew
122,4.06696263949539,0.4418275470042123,0.0658576379409367,0.1139115470970676,0.1676376238496571,0.6647766927288346,0.6647766927288346,15.184267630382257,,Open,Chew,1,3,3.0,False,0.0658576379409367,64.89992295835181,59.50630218724736,56.51548460377917,54.08326913195984,79.30952023559341,74.96665925596525,74.00675644831355,78.77182237323191,178.03651310896873,119.09659944767525,82.365041127896,74.63243262818116,73.97972695272672,72.24956747275377,99.9599919967984,94.2019108086455,93.08598175880188,96.04686356149271,182.33211456021672,128.7245120402482,167.0269439342048,59.21148537234985,19.026297590440446,11.0,28.0,134.01492454200763,chew
123,4.100298398835516,0.4332214639850311,0.0529375131016276,0.1119116531077119,0.1647994864814014,0.6850303195036485,0.6850303195036485,18.89019603320303,,Open,Chew,1,3,3.0,False,0.0529375131016276,64.66065264130884,60.92618484691127,57.0701322935211,56.08029957123981,81.70679286326198,77.78174593052023,77.02596964660685,82.21921916437786,179.78876494375282,118.25819210524064,78.7210264160726,73.7360156233031,70.8590149522275,71.06335201775947,98.08159868191385,93.43446901438462,93.0,96.16652224137046,184.35834670553976,125.2078272313676,170.01176429882727,58.077534382926416,19.026297590440446,9.0,28.0178514522438,134.05968819895114,chew
